trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	868362.5794	868379.2420	868379.2763	868382.2954
-8	zsun_azsarwkorsusbsvt.jpg	868382.5123	868388.2987	868388.3337	868391.3361
-7	sun_alnurdgpqodhpawt.jpg	868391.5530	868394.4338	868394.4887	868397.5078
-6	zsun_aznghcvrwwxvpmki.jpg	868397.7247	868415.8995	868415.9729	868418.9753
-5	zsun_azygosgrjwvkyftq.jpg	868419.1921	868489.1828	868489.2158	868492.2182
-4	sun_agtnmpgkrgkzbvjw.jpg	868492.4351	868496.5298	868496.5551	868499.5575
-3	zsun_aztxzdqhbookjzfk.jpg	868499.7744	868502.4014	868502.4265	868505.4290
-2	sun_ayqukzphzqiguvnc.jpg	868505.6458	868518.0739	868518.0893	868521.0917
-1	sun_amkigjbbrauvgdgg.jpg	868521.3086	868522.5017	868522.5262	868525.5287
0	sun_arxtwfsqslcwecww.jpg	868525.7455	868528.5461	868528.5812	868531.5836
1	sun_aaznyvntjefttmaz.jpg	868640.9893	868648.8465	868648.9291	868651.9482
2	sun_abntrinbqbsqoowj.jpg	868652.1651	868654.8901	868654.9173	868657.9198
3	sun_aapitsgbtktqubfy.jpg	868658.1366	868663.2580	868663.2908	868666.2932
4	sun_auetjleugthejgoc.jpg	868666.5101	868671.7219	868671.7643	868674.7668
5	sun_azqlhsjgbwpcseew.jpg	868674.9836	868675.7458	868675.7843	868678.7867
6	sun_alvdofgavhiiyosk.jpg	868679.0036	868680.8259	868680.8384	868683.8575
7	sun_aazqzpomyylceich.jpg	868684.0744	868686.0339	868686.0760	868689.0951
8	sun_ajrwezxmmjejxsbt.jpg	868689.3120	868690.7299	868690.7632	868693.7656
9	sun_aglpqkbwvbofhrgt.jpg	868693.9824	868696.4561	868696.4845	868699.5036
10	sun_azgmgniivgpqrqvu.jpg	868699.7204	868701.8978	868701.9556	868704.9580
11	sun_aleqenyvunhactkl.jpg	868705.1749	868707.4979	868707.5602	868710.5626
12	sun_azqyogdvyhahyram.jpg	868710.7794	868715.8045	868715.8836	868718.8860
13	sun_agldadusrezhmyva.jpg	868719.1029	868722.8579	868722.8893	868725.8917
14	sun_ajlxdvfhywnxqswk.jpg	868726.1086	868728.4098	868728.4438	868731.4463
15	sun_ahrhvpdhoamfdhpf.jpg	868731.6631	868733.5062	868733.5313	868736.5337
16	sun_anecxlyzpkjfxrgi.jpg	868736.7506	868739.7459	868739.8031	868742.8055
17	sun_ahmxuekfssakrqmm.jpg	868743.0223	868744.6660	868744.6904	868747.6928
18	sun_aigrduzwokggqqja.jpg	868747.9097	868749.3459	868749.3775	868752.3800
19	sun_awvfnogmotsvhofs.jpg	868752.5968	868754.6674	868754.6818	868757.6843
20	sun_akuognalfgmelepa.jpg	868757.9011	868759.5220	868759.6025	868762.6049
21	sun_azxetkujrgobhzbi.jpg	868762.8218	868765.6896	868765.7242	868768.7433
22	sun_abdiiftvfbsqoreg.jpg	868768.9601	868771.7701	868771.8124	868774.8149
23	labelme_jdgkziouohmryxw.jpg	868775.0317	868776.3699	868776.4329	868779.4353
24	sun_auwldxtolpavypst.jpg	868779.6522	868781.3859	868781.4369	868784.4561
25	sun_ahvszpwjtodgwusx.jpg	868784.6729	868785.9377	868785.9738	868788.9764
26	sun_avtdeaxixgmwquck.jpg	868789.1933	868792.0578	868792.1623	868795.1815
27	sun_aqgljqwslycnxfzi.jpg	868795.3983	868797.2179	868797.2665	868800.2689
28	sun_akjkxldecwnanoah.jpg	868800.4858	868801.4739	868801.4866	868804.4890
29	sun_aqyyqhbfyinaxiuf.jpg	868804.7059	868805.9004	868805.9235	868808.9260
30	sun_acselzrpurxmucxu.jpg	868809.1428	868809.8172	868809.8601	868812.8625
31	sun_ajnvbqoszcilcmds.jpg	868813.0793	868815.0340	868815.0810	868818.0834
32	labelme_huhykljhyigbhct.jpg	868818.3003	868819.1060	868819.1510	868822.1534
33	sun_agrhekhltqnhqoau.jpg	868822.3702	868823.1779	868823.2043	868826.2067
34	sun_akwvdhqsbtcesevi.jpg	868826.4235	868827.5221	868827.5912	868830.5936
35	sun_aiyvqzhwvppwbskj.jpg	868830.8104	868832.6900	868832.7287	868835.7311
36	sun_avnmtylgpdxtehve.jpg	868835.9480	868836.4576	868836.4984	868839.5009
37	sun_aepbpufpcgbxxcdd.jpg	868839.7177	868840.3218	868840.3682	868843.3707
38	labelme_uogxwpbmtxcnafj.jpg	868843.5875	868844.7620	868844.8052	868847.8076
39	sun_ajbfafirxjclbnxl.jpg	868848.0245	868850.0500	868850.0928	868853.0952
40	sun_aixacgstjgjpkhyx.jpg	868853.3121	868854.5135	868854.6132	868857.6156
41	sun_aepdfzurhsaporkg.jpg	868857.8324	868859.6183	868859.6673	868862.6697
42	sun_ahqjwnzgolcaoidx.jpg	868862.8866	868863.5219	868863.5871	868866.5896
43	labelme_qglnhnudtmzmocz.jpg	868866.8064	868867.9014	868867.9240	868870.9264
44	sun_agztutxlbisetcoy.jpg	868871.1433	868874.7699	868874.7962	868877.7987
45	sun_acrnjwraljsrcesa.jpg	868878.0155	868878.7459	868878.7995	868881.8019
46	sun_aheymxjdkejwbehi.jpg	868882.0188	868882.6496	868882.6860	868885.7051
47	sun_azbjiqtpgvxjjuzr.jpg	868885.9220	868886.6900	868886.7726	868889.7751
48	sun_alvoexkareccqxgq.jpg	868889.9919	868891.1780	868891.2096	868894.2120
49	sun_apbmvnchyjqxptff.jpg	868894.4289	868894.8662	868894.8959	868897.8984
50	sun_aavzagnbsbymxlyh.jpg	868898.1152	868898.6591	868898.6823	868901.6848
51	sun_aitsjpidonnknvwm.jpg	868901.9016	868902.7111	868902.7690	868905.7878
