stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ahvszpwjtodgwusx.jpg	1	0.543	0.508	1132.125	794.655	0.290	0.113	0.0	6	cabinet
sun_ahvszpwjtodgwusx.jpg	1	0.543	0.508	1132.125	794.655	0.290	0.113	0.0	7	chair
sun_ahvszpwjtodgwusx.jpg	2	1.068	0.267	1206.128	781.815	0.144	0.056	0.0	6	cabinet
sun_ahvszpwjtodgwusx.jpg	2	1.068	0.267	1206.128	781.815	0.144	0.056	0.0	29	worktop
sun_ahvszpwjtodgwusx.jpg	3	1.368	0.267	1102.950	805.457	0.141	0.040	0.0	6	cabinet
sun_ahvszpwjtodgwusx.jpg	4	1.660	0.525	1324.160	750.075	0.179	0.135	0.0	6	cabinet
sun_ahvszpwjtodgwusx.jpg	4	1.660	0.525	1324.160	750.075	0.179	0.135	0.0	29	worktop
sun_ahvszpwjtodgwusx.jpg	5	2.210	0.158	1262.270	768.845	0.144	0.044	0.0	6	cabinet
sun_ahvszpwjtodgwusx.jpg	5	2.210	0.158	1262.270	768.845	0.144	0.044	0.0	29	worktop
sun_ahvszpwjtodgwusx.jpg	6	2.560	0.292	1277.560	825.130	0.608	0.371	2.9	29	worktop
