Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-021_task-EyeTracking_physio	1	-1545.667	-1187.326	358.341	1282.420	719.000	0.239	0.085	0.267	0.809
sub-021_task-EyeTracking_physio	1	-1087.325	354.374	1441.699	1284.855	729.045	0.187	0.145	0.393	1.405
sub-021_task-EyeTracking_physio	1	396.040	654.378	258.338	1328.495	829.445	0.198	0.067	0.224	0.580
sub-021_task-EyeTracking_physio	1	679.377	896.050	216.673	1186.770	650.358	0.128	0.052	0.271	0.443
sub-021_task-EyeTracking_physio	1	921.050	1146.057	225.007	1166.330	562.160	0.092	0.025	0.209	0.337
sub-021_task-EyeTracking_physio	1	1179.389	1371.062	191.673	1372.000	840.510	0.189	0.096	0.317	0.759
sub-021_task-EyeTracking_physio	1	1379.395	2112.741	733.346	1349.735	855.648	0.118	0.058	0.243	0.608
sub-021_task-EyeTracking_physio	1	2146.078	2371.081	225.003	1274.540	660.565	0.111	0.020	0.151	0.313
sub-021_task-EyeTracking_physio	1	2621.083	2871.090	250.007	1335.757	825.168	0.211	0.097	0.355	1.018
sub-021_task-EyeTracking_physio	1	2904.422	3004.428	100.006	1306.443	624.697	0.154	0.038	0.184	0.313
sub-021_task-EyeTracking_physio	2	-806.104	-664.434	141.670	1301.800	664.670	0.112	0.019	0.217	0.217
sub-021_task-EyeTracking_physio	2	-656.102	302.251	958.353	1282.755	721.290	0.210	0.177	0.362	1.330
sub-021_task-EyeTracking_physio	2	327.249	602.261	275.012	1328.170	659.685	0.102	0.029	0.197	0.336
sub-021_task-EyeTracking_physio	2	618.927	768.928	150.001	1416.055	623.918	0.108	0.060	0.300	0.397
sub-021_task-EyeTracking_physio	2	793.928	1018.935	225.007	1508.480	613.330	0.099	0.035	0.185	0.430
sub-021_task-EyeTracking_physio	2	1043.934	1235.604	191.670	1563.250	675.655	0.132	0.032	0.293	0.330
sub-021_task-EyeTracking_physio	2	1252.270	1535.614	283.344	1611.257	707.810	0.158	0.053	0.189	0.610
sub-021_task-EyeTracking_physio	2	1560.613	1810.619	250.006	1559.977	644.212	0.115	0.030	0.298	0.335
sub-021_task-EyeTracking_physio	2	1852.286	2085.623	233.337	1108.970	669.665	0.121	0.032	0.325	0.260
sub-021_task-EyeTracking_physio	2	2102.291	2252.293	150.002	1103.800	707.227	0.095	0.023	0.131	0.347
sub-021_task-EyeTracking_physio	2	2277.292	2477.301	200.009	973.430	736.110	0.230	0.091	0.325	0.588
sub-021_task-EyeTracking_physio	2	2510.634	2735.639	225.005	1019.185	579.220	0.114	0.032	0.232	0.343
sub-021_task-EyeTracking_physio	2	2760.639	2927.309	166.670	1164.555	646.995	0.118	0.055	0.275	0.464
sub-021_task-EyeTracking_physio	3	-2225.555	-1867.215	358.340	1282.020	744.695	0.228	0.130	0.422	0.902
sub-021_task-EyeTracking_physio	3	-1692.209	-1517.209	175.000	1279.840	749.880	0.294	0.132	0.202	1.457
sub-021_task-EyeTracking_physio	3	-1042.196	341.169	1383.365	1284.610	731.053	0.218	0.153	0.320	1.487
sub-021_task-EyeTracking_physio	3	357.836	532.842	175.006	1289.875	782.350	0.249	0.110	0.329	0.669
sub-021_task-EyeTracking_physio	3	557.842	749.510	191.668	1204.040	804.495	0.249	0.096	0.251	0.767
sub-021_task-EyeTracking_physio	3	766.176	1116.185	350.009	1174.803	662.800	0.111	0.029	0.238	0.344
sub-021_task-EyeTracking_physio	3	1132.852	1366.191	233.339	1152.185	664.812	0.097	0.024	0.265	0.239
sub-021_task-EyeTracking_physio	3	1399.523	1616.198	216.675	1512.008	638.395	0.124	0.052	0.406	0.343
sub-021_task-EyeTracking_physio	3	1632.864	1816.200	183.336	1592.217	627.115	0.088	0.019	0.229	0.195
sub-021_task-EyeTracking_physio	3	1866.201	2149.539	283.338	914.332	739.370	0.155	0.077	0.435	0.656
sub-021_task-EyeTracking_physio	3	2166.206	2549.549	383.343	913.702	771.408	0.167	0.059	0.268	0.618
sub-021_task-EyeTracking_physio	3	2591.216	2824.554	233.338	1353.257	971.705	0.158	0.071	0.465	0.412
sub-021_task-EyeTracking_physio	3	2849.553	2999.555	150.002	1599.445	989.530	0.256	0.158	0.602	0.545
sub-021_task-EyeTracking_physio	4	-2248.427	-1990.087	258.340	1309.440	710.115	0.236	0.084	0.477	0.614
sub-021_task-EyeTracking_physio	4	-1973.421	-1798.414	175.007	1280.040	727.295	0.221	0.122	0.249	1.197
sub-021_task-EyeTracking_physio	4	-1631.748	284.963	1916.711	1282.390	736.248	0.203	0.198	0.650	1.710
sub-021_task-EyeTracking_physio	4	301.630	476.631	175.001	1294.885	685.525	0.146	0.036	0.218	0.399
sub-021_task-EyeTracking_physio	4	509.963	793.307	283.344	1033.060	698.213	0.101	0.041	0.304	0.325
sub-021_task-EyeTracking_physio	4	818.307	993.309	175.002	970.175	686.310	0.124	0.028	0.203	0.265
sub-021_task-EyeTracking_physio	4	1034.975	1218.314	183.339	1353.633	697.037	0.133	0.031	0.323	0.282
sub-021_task-EyeTracking_physio	4	1234.980	1534.986	300.006	1274.100	674.892	0.118	0.028	0.241	0.272
sub-021_task-EyeTracking_physio	4	1559.985	1734.991	175.006	1267.510	414.670	0.111	0.035	0.180	0.408
sub-021_task-EyeTracking_physio	4	1776.658	1984.997	208.339	1615.665	729.005	0.118	0.039	0.390	0.343
sub-021_task-EyeTracking_physio	4	2009.997	2360.001	350.004	1658.283	789.850	0.181	0.059	0.309	0.560
sub-021_task-EyeTracking_physio	4	2401.671	2585.006	183.335	1372.135	1052.100	0.157	0.056	0.435	0.519
sub-021_task-EyeTracking_physio	4	2618.339	2768.347	150.008	1041.060	924.648	0.160	0.056	0.375	0.349
sub-021_task-EyeTracking_physio	4	2801.679	3001.678	199.999	1428.602	754.725	0.260	0.117	0.383	0.842
sub-021_task-EyeTracking_physio	5	-1899.222	-965.872	933.350	1283.080	744.325	1.280	0.764	1.140	12.245
sub-021_task-EyeTracking_physio	5	-949.199	-399.188	550.011	1277.790	691.315	0.216	0.100	0.278	0.997
sub-021_task-EyeTracking_physio	5	-390.855	300.825	691.680	1275.765	711.570	0.189	0.062	0.264	0.792
sub-021_task-EyeTracking_physio	5	317.491	550.832	233.341	1255.217	701.538	0.085	0.036	0.212	0.382
sub-021_task-EyeTracking_physio	5	567.499	759.170	191.671	1221.030	748.015	0.114	0.035	0.266	0.261
sub-021_task-EyeTracking_physio	5	825.836	1142.508	316.672	909.298	1013.538	0.110	0.034	0.270	0.292
sub-021_task-EyeTracking_physio	5	1184.178	1334.178	150.000	1603.328	888.317	0.207	0.107	0.453	0.553
sub-021_task-EyeTracking_physio	5	1375.845	1534.180	158.335	1506.670	597.540	0.105	0.030	0.259	0.268
sub-021_task-EyeTracking_physio	5	1550.853	2042.527	491.674	1508.275	568.485	0.093	0.032	0.424	0.302
sub-021_task-EyeTracking_physio	5	2084.198	2367.537	283.339	1618.307	961.352	0.167	0.058	0.297	0.545
sub-021_task-EyeTracking_physio	5	2384.204	2525.871	141.667	1537.610	951.560	0.142	0.045	0.261	0.264
sub-021_task-EyeTracking_physio	5	2575.870	2734.208	158.338	974.970	677.690	0.171	0.074	0.283	0.624
sub-021_task-EyeTracking_physio	5	2750.875	2917.549	166.674	865.005	586.165	0.129	0.032	0.216	0.388
sub-021_task-EyeTracking_physio	6	-1979.617	312.094	2291.711	1280.045	744.195	0.212	0.149	0.458	1.935
sub-021_task-EyeTracking_physio	6	320.429	495.435	175.006	1279.700	715.970	0.111	0.040	0.197	0.493
sub-021_task-EyeTracking_physio	6	520.434	803.777	283.343	1200.332	721.207	0.098	0.024	0.209	0.286
sub-021_task-EyeTracking_physio	6	820.444	1020.445	200.001	1141.543	758.420	0.232	0.053	0.180	0.602
sub-021_task-EyeTracking_physio	6	1053.778	1187.114	133.336	1160.053	547.755	0.110	0.029	0.248	0.256
sub-021_task-EyeTracking_physio	6	1212.119	1362.121	150.002	1294.065	505.985	0.097	0.021	0.182	0.255
sub-021_task-EyeTracking_physio	6	1387.120	1595.459	208.339	1442.905	547.955	0.095	0.021	0.157	0.248
sub-021_task-EyeTracking_physio	6	1628.792	1778.794	150.002	1594.240	610.462	0.126	0.039	0.356	0.195
sub-021_task-EyeTracking_physio	6	1795.460	2003.801	208.341	1628.090	704.680	0.141	0.040	0.231	0.368
sub-021_task-EyeTracking_physio	6	2028.802	2328.805	300.003	1533.815	828.353	0.173	0.071	0.294	1.008
sub-021_task-EyeTracking_physio	6	2353.805	2537.147	183.342	1393.733	863.538	0.159	0.050	0.240	0.349
sub-021_task-EyeTracking_physio	6	2562.145	2795.485	233.340	1388.305	717.317	0.255	0.069	0.224	0.822
sub-021_task-EyeTracking_physio	6	2828.818	3003.821	175.003	1058.380	692.275	0.241	0.080	0.284	0.562
sub-021_task-EyeTracking_physio	7	-2651.132	-2426.126	225.006	1239.860	705.675	0.224	0.104	0.495	0.601
sub-021_task-EyeTracking_physio	7	-2301.123	315.600	2616.723	1279.452	735.050	0.187	0.155	0.666	1.383
sub-021_task-EyeTracking_physio	7	323.932	548.937	225.005	1258.080	726.065	0.158	0.034	0.227	0.398
sub-021_task-EyeTracking_physio	7	582.271	840.610	258.339	1428.865	689.015	0.127	0.031	0.280	0.333
sub-021_task-EyeTracking_physio	7	857.276	1082.281	225.005	1458.435	693.705	0.105	0.028	0.206	0.253
sub-021_task-EyeTracking_physio	7	1107.281	1298.953	191.672	1359.010	565.820	0.127	0.042	0.250	0.340
sub-021_task-EyeTracking_physio	7	1332.287	1557.289	225.002	1143.550	505.495	0.104	0.032	0.227	0.348
sub-021_task-EyeTracking_physio	7	1590.627	1765.627	175.000	972.440	603.860	0.132	0.028	0.227	0.262
sub-021_task-EyeTracking_physio	7	1798.961	2040.634	241.673	1287.635	916.640	0.138	0.054	0.322	0.509
sub-021_task-EyeTracking_physio	7	2057.300	2448.975	391.675	1466.485	973.650	0.125	0.035	0.408	0.352
sub-021_task-EyeTracking_physio	7	2490.644	2690.648	200.004	1161.238	958.840	0.116	0.043	0.395	0.217
sub-021_task-EyeTracking_physio	7	2707.313	2882.321	175.008	1113.275	955.490	0.159	0.056	0.291	0.374
sub-021_task-EyeTracking_physio	8	-3334.224	-3084.220	250.004	1245.315	720.263	0.199	0.101	0.407	0.689
sub-021_task-EyeTracking_physio	8	-3050.887	-2825.882	225.005	1274.465	731.510	0.257	0.096	0.248	0.890
sub-021_task-EyeTracking_physio	8	-2542.543	-2117.534	425.009	1282.755	715.430	0.255	0.092	0.350	0.808
sub-021_task-EyeTracking_physio	8	-1634.190	382.521	2016.711	1278.427	713.237	0.192	0.193	0.539	1.458
sub-021_task-EyeTracking_physio	8	399.195	565.862	166.667	1268.128	641.940	0.096	0.025	0.133	0.365
sub-021_task-EyeTracking_physio	8	582.528	732.532	150.004	1267.745	589.033	0.099	0.022	0.132	0.298
sub-021_task-EyeTracking_physio	8	757.532	924.205	166.673	1363.105	588.740	0.088	0.027	0.167	0.320
sub-021_task-EyeTracking_physio	8	1057.540	1382.543	325.003	1566.410	543.655	0.131	0.038	0.458	0.312
sub-021_task-EyeTracking_physio	8	1415.876	1649.219	233.343	1520.352	806.423	0.147	0.053	0.283	0.561
sub-021_task-EyeTracking_physio	8	1690.884	1924.224	233.340	1183.015	844.620	0.132	0.045	0.302	0.378
sub-021_task-EyeTracking_physio	8	1949.224	2415.902	466.678	1077.707	777.762	0.164	0.081	0.306	0.817
sub-021_task-EyeTracking_physio	8	2432.568	2782.579	350.011	1261.207	798.058	0.158	0.091	0.648	0.403
sub-021_task-EyeTracking_physio	8	2807.579	2974.246	166.667	1393.740	809.840	0.127	0.029	0.341	0.245
sub-021_task-EyeTracking_physio	9	-1823.732	-1623.721	200.011	1327.600	782.490	0.177	0.063	0.458	0.328
sub-021_task-EyeTracking_physio	9	-1598.721	426.320	2025.041	1278.365	725.270	0.216	0.150	0.528	1.531
sub-021_task-EyeTracking_physio	9	442.986	792.997	350.011	1237.327	741.305	0.117	0.032	0.214	0.341
sub-021_task-EyeTracking_physio	9	826.330	1059.665	233.335	1552.565	747.350	0.223	0.084	0.258	0.751
sub-021_task-EyeTracking_physio	9	1076.331	1351.338	275.007	1561.865	717.085	0.183	0.061	0.313	0.510
sub-021_task-EyeTracking_physio	9	1393.010	1609.677	216.667	1451.662	642.210	0.112	0.020	0.208	0.258
sub-021_task-EyeTracking_physio	9	1626.344	1901.354	275.010	1451.855	615.770	0.090	0.019	0.169	0.257
sub-021_task-EyeTracking_physio	9	1926.353	2326.361	400.008	1567.780	689.980	0.176	0.137	0.590	0.882
