Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-002_task-EyeTracking_physio	1	-1256.638	551.740	1808.378	1278.097	737.400	0.175	0.131	0.562	0.922
sub-002_task-EyeTracking_physio	1	568.406	801.745	233.339	1307.490	835.107	0.166	0.062	0.286	0.514
sub-002_task-EyeTracking_physio	1	826.744	1035.080	208.336	1313.940	709.500	0.178	0.080	0.314	0.662
sub-002_task-EyeTracking_physio	1	1051.752	1301.753	250.001	1412.062	722.588	0.195	0.160	0.523	0.914
sub-002_task-EyeTracking_physio	1	1318.423	1468.427	150.004	1342.780	719.240	0.251	0.155	0.585	0.768
sub-002_task-EyeTracking_physio	1	1493.427	1701.761	208.334	1475.555	599.840	0.233	0.171	0.377	1.193
sub-002_task-EyeTracking_physio	1	1726.765	1901.770	175.005	1274.605	726.975	0.236	0.154	0.755	0.528
sub-002_task-EyeTracking_physio	1	1926.770	2126.775	200.005	934.245	544.293	0.370	0.294	0.790	1.052
sub-002_task-EyeTracking_physio	1	2160.106	2351.775	191.669	1529.730	533.665	0.234	0.155	0.577	0.631
sub-002_task-EyeTracking_physio	1	2410.114	2601.781	191.667	1413.245	816.025	0.145	0.058	0.324	0.331
sub-002_task-EyeTracking_physio	1	2626.785	2885.128	258.343	1297.775	835.455	0.176	0.084	0.335	0.552
sub-002_task-EyeTracking_physio	2	-981.390	318.639	1300.029	1279.108	729.922	0.149	0.121	0.417	0.945
sub-002_task-EyeTracking_physio	2	343.639	510.309	166.670	1114.733	742.317	0.189	0.082	0.585	0.405
sub-002_task-EyeTracking_physio	2	535.313	718.649	183.336	993.862	589.475	0.231	0.184	0.466	0.915
sub-002_task-EyeTracking_physio	2	751.983	1060.325	308.342	1474.090	563.765	0.250	0.152	0.481	0.896
sub-002_task-EyeTracking_physio	2	1085.328	1410.330	325.002	1635.985	681.360	0.257	0.136	0.616	0.617
sub-002_task-EyeTracking_physio	2	1443.668	1677.005	233.337	1162.057	683.225	0.191	0.116	0.536	0.598
sub-002_task-EyeTracking_physio	2	1702.005	1893.680	191.675	1055.400	718.455	0.156	0.068	0.353	0.434
sub-002_task-EyeTracking_physio	2	1927.010	2193.685	266.675	1430.825	898.827	0.254	0.172	1.133	0.420
sub-002_task-EyeTracking_physio	2	2210.351	2543.698	333.347	1482.760	712.517	0.215	0.087	0.377	0.575
sub-002_task-EyeTracking_physio	2	2568.695	2810.369	241.674	1119.025	732.650	0.212	0.110	0.765	0.408
sub-002_task-EyeTracking_physio	2	2827.035	3002.039	175.004	1139.595	671.510	0.162	0.056	0.364	0.323
sub-002_task-EyeTracking_physio	3	-32457.218	-29465.475	2991.743	1278.640	747.685	0.163	0.173	0.622	1.112
sub-002_task-EyeTracking_physio	3	-29440.475	-29315.472	125.003	1292.985	1518.370	4.941	32.316	5.906	3.966
sub-002_task-EyeTracking_physio	3	-29165.469	-28932.128	233.341	1290.842	757.435	0.258	0.197	0.374	1.505
sub-002_task-EyeTracking_physio	3	-28923.795	-28282.115	641.680	1278.910	775.200	0.164	0.094	0.535	0.623
sub-002_task-EyeTracking_physio	3	-27932.111	-27773.768	158.343	1283.680	768.425	0.301	0.175	0.272	1.365
sub-002_task-EyeTracking_physio	3	-27582.099	-26232.070	1350.029	1275.790	776.202	0.183	0.192	0.633	1.251
sub-002_task-EyeTracking_physio	3	-26215.403	-26115.401	100.002	1320.750	1390.355	0.772	1.952	4.768	0.645
sub-002_task-EyeTracking_physio	3	-26073.731	-25948.730	125.001	1276.715	771.020	0.397	0.350	0.383	1.758
sub-002_task-EyeTracking_physio	3	-25340.381	-25157.041	183.340	1329.227	746.202	0.255	0.160	0.350	1.065
sub-002_task-EyeTracking_physio	3	-25140.375	-24473.693	666.682	1281.430	762.947	0.204	0.136	0.596	0.813
sub-002_task-EyeTracking_physio	3	-24332.026	-24048.683	283.343	1285.530	774.055	0.283	0.190	0.426	1.432
