Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-011_task-EyeTracking_physio	1	-133849.823	-133599.817	250.006	1294.570	705.755	0.157	0.096	0.435	0.545
sub-011_task-EyeTracking_physio	1	-133233.142	-131966.454	1266.688	1300.025	700.365	0.159	0.104	0.508	0.849
sub-011_task-EyeTracking_physio	1	-131799.785	-131091.435	708.350	1289.540	707.260	0.195	0.125	0.434	0.961
sub-011_task-EyeTracking_physio	1	-130983.100	-130358.090	625.010	1284.070	713.150	0.191	0.121	0.613	0.705
sub-011_task-EyeTracking_physio	1	-130133.084	-128791.392	1341.692	1283.910	702.700	0.182	0.117	0.556	0.782
sub-011_task-EyeTracking_physio	1	-128458.049	-127908.039	550.010	1288.625	698.340	0.138	0.085	0.378	0.608
sub-011_task-EyeTracking_physio	1	-127883.039	-126866.350	1016.689	1283.370	712.260	0.171	0.062	0.391	0.601
sub-011_task-EyeTracking_physio	1	-126858.017	-126516.341	341.676	1289.370	695.530	0.214	0.126	0.426	0.771
sub-011_task-EyeTracking_physio	1	-126291.334	-124724.640	1566.694	1284.140	697.100	0.193	0.151	0.505	1.416
sub-011_task-EyeTracking_physio	1	-124491.298	-123949.619	541.679	1282.960	697.400	0.265	0.113	0.442	1.077
sub-011_task-EyeTracking_physio	1	-123632.944	-123299.606	333.338	1277.975	673.295	0.204	0.106	0.376	0.912
sub-011_task-EyeTracking_physio	1	-123282.940	-123157.936	125.004	1285.540	690.160	0.149	0.077	0.228	0.524
sub-011_task-EyeTracking_physio	1	-122816.259	-121199.561	1616.698	1289.785	697.290	0.175	0.096	0.576	0.785
sub-011_task-EyeTracking_physio	1	-120991.223	-120474.545	516.678	1269.175	707.545	0.283	0.245	0.434	2.308
sub-011_task-EyeTracking_physio	1	-120457.879	-120299.542	158.337	1279.750	690.620	0.167	0.083	0.460	0.382
sub-011_task-EyeTracking_physio	1	-120291.208	-119791.200	500.008	1278.320	705.560	0.181	0.085	0.293	0.780
sub-011_task-EyeTracking_physio	1	-119766.200	-119574.525	191.675	1278.390	688.260	0.163	0.038	0.210	0.428
sub-011_task-EyeTracking_physio	1	-119316.185	-119124.519	191.666	1276.460	689.730	0.239	0.284	0.606	1.129
sub-011_task-EyeTracking_physio	1	-119116.185	-118741.177	375.008	1284.600	703.330	0.165	0.069	0.254	0.605
sub-011_task-EyeTracking_physio	1	-118482.840	-118316.169	166.671	1272.725	685.865	0.231	0.123	0.408	0.968
sub-011_task-EyeTracking_physio	1	-118307.836	-114899.425	3408.411	1275.910	708.350	0.216	0.188	0.694	1.239
sub-011_task-EyeTracking_physio	1	-114832.755	-114707.752	125.003	1275.930	709.490	0.322	0.109	0.299	0.817
sub-011_task-EyeTracking_physio	1	-114524.417	-113199.384	1325.033	1260.260	708.340	0.394	0.262	0.488	2.557
sub-011_task-EyeTracking_physio	1	-113174.380	-111982.690	1191.690	1266.230	713.760	0.407	0.326	0.544	1.749
sub-011_task-EyeTracking_physio	1	-111641.018	-108899.296	2741.722	1265.390	702.630	0.293	0.202	0.699	1.750
sub-011_task-EyeTracking_physio	1	-108665.955	-108507.620	158.335	1233.350	718.480	0.564	0.411	0.534	1.725
sub-011_task-EyeTracking_physio	1	-108490.955	-107149.255	1341.700	1276.600	706.800	0.376	0.167	0.549	1.651
sub-011_task-EyeTracking_physio	1	-106982.586	-106865.918	116.668	1275.205	726.925	0.469	0.200	0.372	1.178
sub-011_task-EyeTracking_physio	1	-106840.918	-105949.228	891.690	1279.120	711.990	0.248	0.141	0.408	1.334
sub-011_task-EyeTracking_physio	1	-105715.894	-105599.223	116.671	1265.605	739.390	0.606	0.636	0.431	2.421
sub-011_task-EyeTracking_physio	1	-105582.557	-105449.217	133.340	1271.355	704.050	0.158	0.057	0.237	0.367
sub-011_task-EyeTracking_physio	1	-105432.550	-103665.845	1766.705	1285.035	750.825	0.364	0.320	0.656	1.940
sub-011_task-EyeTracking_physio	1	-103657.512	-103465.834	191.678	1295.950	777.130	0.229	0.129	0.372	0.630
sub-011_task-EyeTracking_physio	1	-103324.169	-103174.166	150.003	1277.420	759.575	0.311	0.156	0.428	1.103
sub-011_task-EyeTracking_physio	1	-103140.832	-102949.161	191.671	1299.170	782.710	0.161	0.070	0.311	0.504
sub-011_task-EyeTracking_physio	1	-102924.161	-97557.380	5366.781	1296.025	775.400	0.279	0.243	0.819	2.068
sub-011_task-EyeTracking_physio	1	-97540.713	-97440.711	100.002	1279.785	744.030	0.312	0.077	0.160	0.829
sub-011_task-EyeTracking_physio	1	-97432.378	-96507.360	925.018	1283.740	762.300	0.257	0.117	0.438	1.066
sub-011_task-EyeTracking_physio	1	-96407.361	-95757.346	650.015	1280.200	763.550	0.300	0.228	0.458	1.294
sub-011_task-EyeTracking_physio	1	-95740.674	-95215.663	525.011	1271.750	734.020	0.433	0.285	0.641	1.418
sub-011_task-EyeTracking_physio	1	-94890.660	-94607.321	283.339	1278.670	745.665	0.431	0.375	0.448	1.774
sub-011_task-EyeTracking_physio	1	-94573.989	-94132.308	441.681	1273.090	709.270	0.234	0.133	0.478	1.062
sub-011_task-EyeTracking_physio	1	-93932.307	-93823.971	108.336	1260.920	729.640	0.446	0.267	0.348	1.714
sub-011_task-EyeTracking_physio	1	-93798.972	-92357.274	1441.698	1269.140	709.350	0.215	0.111	0.460	1.095
sub-011_task-EyeTracking_physio	1	-92348.941	-90340.561	2008.380	1277.990	728.250	0.505	0.352	0.726	1.847
sub-011_task-EyeTracking_physio	1	-90323.894	-89973.887	350.007	1262.695	699.280	0.197	0.073	0.340	0.666
sub-011_task-EyeTracking_physio	1	-89957.220	-89515.547	441.673	1269.560	722.150	0.571	0.258	0.397	1.463
sub-011_task-EyeTracking_physio	1	-89507.214	-88865.531	641.683	1280.920	761.100	0.376	0.158	0.413	1.345
sub-011_task-EyeTracking_physio	1	-88615.526	-87415.502	1200.024	1283.530	753.295	0.471	0.342	0.682	2.060
sub-011_task-EyeTracking_physio	1	-87223.829	-87115.496	108.333	1258.560	771.540	0.974	0.958	0.674	2.142
sub-011_task-EyeTracking_physio	1	-87107.163	-86982.162	125.001	1269.390	728.250	0.458	0.175	0.302	1.120
sub-011_task-EyeTracking_physio	1	-86965.490	-86598.820	366.670	1277.915	753.325	0.510	0.346	0.604	1.663
sub-011_task-EyeTracking_physio	1	-86582.154	-86457.150	125.004	1276.140	706.690	0.401	0.214	0.631	0.805
sub-011_task-EyeTracking_physio	1	-86132.139	-83015.407	3116.732	1270.900	715.585	0.389	0.309	0.869	1.858
sub-011_task-EyeTracking_physio	1	-83007.073	-82465.395	541.678	1252.950	699.040	0.409	0.224	0.460	1.493
sub-011_task-EyeTracking_physio	1	-82448.728	-82340.392	108.336	1264.850	730.020	0.400	0.146	0.220	1.043
sub-011_task-EyeTracking_physio	1	-82023.719	-81857.047	166.672	1192.875	671.355	0.236	0.212	0.557	1.083
sub-011_task-EyeTracking_physio	1	-81532.043	-81298.705	233.338	1282.260	742.405	0.605	0.193	0.292	1.390
sub-011_task-EyeTracking_physio	1	-81282.039	-81007.031	275.008	1267.350	719.640	0.194	0.085	0.343	0.673
sub-011_task-EyeTracking_physio	1	-78781.987	-78590.319	191.668	1303.610	716.540	0.190	0.334	0.953	0.603
sub-011_task-EyeTracking_physio	1	-78281.974	-77973.640	308.334	1260.350	712.560	0.149	0.061	0.444	0.419
sub-011_task-EyeTracking_physio	1	-77965.306	-77615.295	350.011	1276.555	704.185	0.149	0.043	0.391	0.328
sub-011_task-EyeTracking_physio	1	-77415.295	-77315.289	100.006	1269.825	741.555	0.291	0.182	0.451	0.870
sub-011_task-EyeTracking_physio	1	-77290.289	-76715.276	575.013	1277.940	700.420	0.152	0.057	0.404	0.423
sub-011_task-EyeTracking_physio	1	-76398.606	-76298.602	100.004	1288.895	720.695	0.110	0.043	0.263	0.290
sub-011_task-EyeTracking_physio	1	-76281.935	-75723.590	558.345	1283.720	701.600	0.178	0.076	0.458	0.660
sub-011_task-EyeTracking_physio	1	-75331.914	-74948.573	383.341	1284.055	707.295	0.171	0.096	0.302	0.705
sub-011_task-EyeTracking_physio	1	-74940.240	-74131.889	808.351	1271.220	718.340	0.295	0.146	0.393	1.220
sub-011_task-EyeTracking_physio	1	-73831.880	-73681.877	150.003	1284.340	674.490	0.478	0.229	0.445	1.297
sub-011_task-EyeTracking_physio	1	-72623.518	-71806.833	816.685	1273.690	769.450	0.228	0.077	0.323	0.976
sub-011_task-EyeTracking_physio	1	-71781.834	-71673.500	108.334	1384.490	821.100	0.343	0.284	0.882	0.517
