t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
315487256439	1350.89	725.43	1377.22	713.31	3.1532	3.4017
315487264772	1352.25	733.52	1375.32	710.84	3.1558	3.4005
315487273105	1352.86	730.34	1379.27	713.05	3.1547	3.4029
315487281438	1355.72	733.77	1378.54	715.46	3.1672	3.4115
315487289771	1352.44	738.67	1380.57	706.93	3.1655	3.4041
315487298104	1354.37	743.25	1381.34	715.69	3.1679	3.4107
315487306438	1358.44	734.71	1385.69	707.35	3.1730	3.4111
315487314771	1356.25	735.27	1385.60	706.98	3.1759	3.4226
315487323104	1351.62	740.40	1385.80	701.09	3.1712	3.4155
315487331438	1351.21	749.05	1386.31	703.77	3.1814	3.4186
315487339771	1349.60	749.83	1385.80	700.87	3.1835	3.4158
315487348104	1350.59	744.07	1387.54	700.00	3.1859	3.4241
315487356438	1357.19	744.51	1388.22	701.70	3.1905	3.4180
315487364771	1357.15	737.37	1385.32	702.20	3.1880	3.4252
315487373108	1358.66	734.37	1386.69	703.03	3.1980	3.4266
315487381442	1363.40	733.77	1383.66	703.89	3.2009	3.4369
315487389775	1362.16	735.49	1383.66	699.67	3.2103	3.4296
315487398108	1346.69	752.31	1368.67	718.16	3.2122	3.4384
315487406442	1346.78	728.43	1332.06	693.22	3.2295	3.4308
315487414775	1309.56	734.56	1306.60	695.41	3.2142	3.4359
315487423108	1259.72	718.92	NaN	NaN	3.2060	NaN
315487431442	1274.77	728.35	NaN	NaN	3.2314	NaN
315487439775	1275.18	720.44	NaN	NaN	3.2242	NaN
315487448107	1271.12	715.39	NaN	NaN	3.2230	NaN
315487456441	1267.02	717.64	1300.66	691.86	3.2398	3.4687
315487464774	1275.60	712.95	1306.79	688.57	3.2421	3.4680
315487473107	1276.89	716.00	1305.26	683.43	3.2425	3.4744
315487481441	1277.20	723.27	1303.41	685.20	3.2519	3.4760
315487489774	1277.04	726.30	1303.21	690.04	3.2432	3.4853
315487498107	1275.61	722.49	1306.48	693.20	3.2533	3.4842
315487506448	1275.52	721.72	1309.34	702.37	3.2532	3.4836
315487514781	1277.63	714.06	1306.06	707.42	3.2616	3.4886
315487523113	1280.94	711.84	1306.67	706.19	3.2656	3.4963
315487531447	1275.58	714.22	1310.98	705.33	3.2716	3.4986
315487539780	1273.90	709.75	1316.52	708.89	3.2685	3.4936
315487548113	1273.45	704.16	1317.43	709.24	3.2804	3.5075
315487556446	1275.50	708.10	1312.95	711.58	3.2834	3.5160
315487564780	1280.40	711.58	1316.31	710.40	3.2771	3.5202
315487573113	1280.33	723.05	1310.25	713.53	3.2979	3.5202
315487581446	1280.22	722.40	1307.62	714.17	3.2935	3.5308
315487589780	1280.84	728.76	1302.66	712.10	3.2922	3.5356
315487598113	1276.53	744.21	1302.15	716.20	3.3076	3.5454
315487606446	1271.61	741.43	1297.57	709.23	3.3056	3.5469
315487614779	1274.82	738.65	1294.59	703.30	3.3194	3.5492
315487623112	1279.08	739.60	1293.55	704.77	3.3216	3.5546
315487631446	1279.93	739.14	1291.28	704.88	3.3307	3.5588
315487639782	1279.83	734.09	1289.61	704.22	3.3255	3.5671
315487648115	1281.06	736.95	1287.75	706.61	3.3221	3.5680
315487656449	1272.85	742.35	1287.07	711.16	3.3375	3.5821
315487664782	1273.94	743.94	1288.86	696.80	3.3317	3.5616
315487673115	1270.48	738.45	1282.51	699.27	3.3361	3.5659
315487681449	1268.17	734.16	1282.63	701.06	3.3372	3.5713
315487689781	1267.76	733.36	1288.77	708.70	3.3482	3.5829
315487698114	1266.92	725.55	1288.29	701.59	3.3522	3.5836
315487706447	1272.15	721.69	1288.92	713.87	3.3598	3.6069
315487714781	1265.11	728.46	1287.82	713.41	3.3580	3.6175
315487723114	1262.75	727.66	1296.24	711.35	3.3669	3.6119
315487731447	1266.31	730.48	1300.86	713.20	3.3684	3.6241
315487739781	1264.75	736.88	1296.26	711.28	3.3696	3.6292
315487748114	1256.26	738.81	1302.21	704.70	3.3759	3.6296
315487756448	1256.78	729.76	1303.80	696.71	3.3858	3.6361
315487764783	1257.31	715.73	1300.97	702.27	3.3881	3.6350
315487773115	1253.47	710.88	1304.17	695.89	3.3907	3.6490
315487781448	1250.17	714.51	1307.02	705.56	3.3982	3.6490
315487789782	1250.00	714.76	1305.34	694.59	3.4034	3.6535
315487798115	1255.21	722.82	1296.79	692.97	3.4059	3.6550
315487806448	1256.91	724.52	1293.97	701.67	3.4099	3.6644
315487814782	1266.43	725.21	1289.27	710.73	3.3892	3.6602
315487823116	1261.02	724.99	1288.84	714.93	3.4130	3.6648
315487831449	1258.91	715.18	1288.30	710.03	3.4231	3.6606
315487839783	1260.49	706.66	1285.42	708.86	3.4126	3.6720
315487848116	1259.87	707.91	1287.06	707.99	3.4002	3.6640
315487856448	1268.16	709.96	1286.08	706.02	3.4064	3.6530
315487864782	1269.06	708.33	1283.52	707.53	3.3897	3.6436
315487873115	1275.76	711.59	1282.28	714.03	3.3478	3.6327
315487881448	1287.40	717.81	1279.84	714.34	3.3106	3.6096
315487889782	1269.37	723.19	1273.08	713.34	3.3389	3.5952
315487898123	1267.85	725.57	1275.51	712.78	3.3283	3.5759
315487906456	1278.52	726.54	1276.46	714.05	3.3024	3.5555
315487914790	1281.06	730.79	1275.83	707.71	3.2818	3.5227
315487923123	1280.34	710.48	1298.11	689.04	3.2457	3.5116
315487931456	1293.36	683.93	1300.21	677.35	3.2393	3.4698
315487939789	1300.23	697.20	1300.61	679.30	3.2161	3.4639
315487948122	1281.26	710.33	1298.32	679.73	3.1910	3.4517
315487956455	1270.57	708.97	1300.12	669.14	3.1706	3.4229
315487964789	1268.59	718.49	1300.60	667.38	3.1500	3.4019
315487973122	1286.44	718.92	1305.85	664.49	3.1208	3.3834
315487981455	1287.25	716.03	1306.49	660.67	3.1001	3.3625
315487989789	1295.82	706.96	1316.02	658.98	3.0863	3.3292
315487998122	1299.85	704.00	1313.47	658.67	3.0587	3.3308
315488006455	1289.63	711.31	1313.26	655.14	3.0400	3.2958
315488014789	1290.97	716.13	1314.24	659.34	3.0138	3.2826
315488023121	1278.79	721.71	1308.16	657.82	2.9933	3.2658
315488031459	1281.85	717.75	1309.03	661.55	2.9767	3.2454
315488039793	1295.23	714.93	1311.73	661.14	2.9648	3.2296
315488048126	1302.83	701.02	1315.41	664.74	2.9531	3.2028
315488056459	1304.32	689.74	1313.67	660.35	2.9382	3.1858
315488064792	1306.59	681.47	1315.79	663.01	2.9182	3.1822
315488073126	1309.71	688.31	1318.76	660.30	2.9213	3.1505
315488081459	1307.30	685.82	1315.96	662.71	2.9022	3.1531
315488089793	1308.64	693.94	1315.17	659.98	2.8895	3.1472
315488098126	1309.61	697.33	1316.95	661.55	2.8761	3.1329
315488106458	1307.20	695.85	1318.02	655.59	2.8702	3.1332
315488114791	1312.44	685.76	1315.15	658.75	2.8638	3.1138
315488123125	1306.78	685.00	1313.68	657.97	2.8560	3.0963
315488131458	1306.84	689.92	1318.31	660.13	2.8530	3.0933
315488139792	1301.11	693.91	1322.68	660.52	2.8383	3.0838
315488148125	1294.65	705.87	1321.29	663.24	2.8331	3.0774
315488156458	1295.70	697.69	1326.04	655.90	2.8241	3.0770
315488164796	1292.47	707.72	1326.37	660.83	2.8220	3.0682
315488173130	1284.46	707.33	1332.18	655.16	2.8164	3.0547
315488181463	1283.95	711.68	1329.26	658.79	2.8091	3.0505
315488189795	1281.80	714.32	1331.45	655.76	2.8092	3.0492
315488198129	1280.99	712.35	1335.47	655.02	2.8019	3.0461
315488206462	1284.67	696.79	1337.80	656.69	2.8010	3.0352
315488214795	1284.14	691.77	1336.33	654.94	2.8105	3.0335
315488223129	1287.22	687.97	1336.97	654.55	2.8063	3.0317
315488231462	1290.41	674.59	1336.20	656.32	2.7980	3.0191
315488239795	1294.79	673.30	1336.72	658.50	2.7945	3.0425
315488248129	1293.51	672.50	1338.07	652.94	2.8062	3.0251
315488256462	1296.31	675.51	1334.16	654.96	2.8064	3.0184
315488264794	1294.22	670.29	1336.03	653.80	2.7989	3.0159
315488273128	1291.80	682.73	1340.73	657.25	2.8024	3.0203
315488281461	1288.65	679.67	1331.60	652.22	2.8044	3.0297
315488289795	1289.18	678.65	1335.28	654.02	2.7876	3.0215
315488298129	1288.72	685.37	1329.70	651.79	2.8070	3.0132
315488306462	1290.44	686.21	1329.42	648.74	2.7989	3.0120
315488314795	1291.71	679.27	1326.39	646.34	2.7990	3.0124
315488323129	1296.17	681.65	1323.50	647.73	2.8116	3.0181
315488331462	1292.89	679.03	1320.76	654.83	2.8074	3.0220
315488339795	1296.53	669.29	1323.39	650.50	2.8013	3.0137
315488348128	1301.91	667.20	1323.53	650.85	2.8097	3.0242
315488356461	1303.39	662.52	1326.05	646.49	2.8177	3.0192
315488364794	1300.86	665.74	1326.64	644.55	2.8143	3.0181
315488373128	1298.17	681.30	1317.69	642.65	2.8147	3.0310
315488381461	1292.82	685.95	1315.88	646.36	2.8173	3.0243
315488389794	1295.81	681.18	1318.56	648.41	2.8246	3.0237
315488398128	1285.66	675.64	1309.78	652.63	2.8184	3.0371
315488406461	1290.13	683.46	1288.03	669.93	2.8148	3.0071
