trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	524095.3117	524114.1253	524114.1351	524117.1327
-4	sun_agtnmpgkrgkzbvjw.jpg	524117.3419	524122.2144	524122.2216	524125.2197
-3	sun_alnurdgpqodhpawt.jpg	524125.4268	524128.0620	524128.0731	524131.0704
-2	sun_ayqukzphzqiguvnc.jpg	524131.2782	524133.4064	524133.4139	524136.4119
-1	sun_amkigjbbrauvgdgg.jpg	524136.6202	524138.0784	524138.0847	524141.0827
0	sun_arxtwfsqslcwecww.jpg	524141.2884	524142.3584	524142.3695	524145.3668
1	sun_aaznyvntjefttmaz.jpg	524263.3362	524518.9576	524518.9668	524521.9640
2	sun_abntrinbqbsqoowj.jpg	524522.1717	524525.0137	524525.0209	524528.0184
3	sun_aapitsgbtktqubfy.jpg	524528.2254	524532.3739	524532.3856	524535.3826
4	sun_auetjleugthejgoc.jpg	524535.5903	524537.6219	524537.6284	524540.6264
5	sun_azqlhsjgbwpcseew.jpg	524540.8348	524542.8779	524542.8847	524545.8822
6	sun_alvdofgavhiiyosk.jpg	524546.0889	524548.1177	524548.1270	524551.1249
7	sun_aazqzpomyylceich.jpg	524551.3313	524554.1656	524554.1730	524557.1705
8	sun_ajrwezxmmjejxsbt.jpg	524557.3782	524558.0456	524558.0521	524561.0502
9	sun_aglpqkbwvbofhrgt.jpg	524561.2598	524562.6438	524562.6542	524565.6517
10	sun_azgmgniivgpqrqvu.jpg	524565.8581	524566.6857	524566.6923	524569.6905
11	sun_aleqenyvunhactkl.jpg	524569.9020	524570.6354	524570.6428	524573.6400
12	sun_azqyogdvyhahyram.jpg	524573.8473	524574.5086	524574.5202	524577.5172
13	sun_agldadusrezhmyva.jpg	524577.7248	524578.4618	524578.4685	524581.4666
14	sun_ajlxdvfhywnxqswk.jpg	524581.6772	524582.1092	524582.1157	524585.1138
15	sun_ahrhvpdhoamfdhpf.jpg	524585.3202	524585.9576	524585.9685	524588.9666
16	sun_anecxlyzpkjfxrgi.jpg	524589.1727	524589.6618	524589.6685	524592.6662
17	sun_ahmxuekfssakrqmm.jpg	524592.8738	524594.4943	524594.5041	524597.5011
18	sun_aigrduzwokggqqja.jpg	524597.7078	524598.6692	524598.6781	524601.6761
19	sun_awvfnogmotsvhofs.jpg	524601.8823	524602.6774	524602.6847	524605.6822
20	sun_akuognalfgmelepa.jpg	524605.8902	524606.4857	524606.4921	524609.4900
21	sun_azxetkujrgobhzbi.jpg	524609.6993	524610.2935	524610.3049	524613.3029
22	sun_abdiiftvfbsqoreg.jpg	524613.5097	524614.2765	524614.2858	524617.2829
23	labelme_jdgkziouohmryxw.jpg	524617.4916	524617.9335	524617.9412	524620.9389
24	sun_auwldxtolpavypst.jpg	524621.1454	524622.3614	524622.3714	524625.3695
25	sun_ahvszpwjtodgwusx.jpg	524625.5782	524626.3897	524626.3996	524629.3974
26	sun_avtdeaxixgmwquck.jpg	524629.6066	524630.3976	524630.4041	524633.4024
27	sun_aqgljqwslycnxfzi.jpg	524633.6081	524635.1331	524635.1428	524638.1406
28	sun_akjkxldecwnanoah.jpg	524638.3480	524640.1658	524640.1754	524643.1725
29	sun_aqyyqhbfyinaxiuf.jpg	524643.3810	524644.9655	524644.9728	524647.9709
30	sun_acselzrpurxmucxu.jpg	524648.1803	524649.0538	524649.0651	524652.0621
31	sun_ajnvbqoszcilcmds.jpg	524652.2688	524652.8777	524652.8870	524655.8845
32	labelme_huhykljhyigbhct.jpg	524656.0921	524657.6704	524657.6768	524660.6747
33	sun_agrhekhltqnhqoau.jpg	524660.8804	524663.4374	524663.4483	524666.4464
34	sun_akwvdhqsbtcesevi.jpg	524666.6533	524670.1127	524670.1194	524673.1173
35	sun_aiyvqzhwvppwbskj.jpg	524673.3253	524674.5496	524674.5562	524677.5541
36	sun_avnmtylgpdxtehve.jpg	524677.7604	524678.7811	524678.7905	524681.7881
37	sun_aepbpufpcgbxxcdd.jpg	524681.9938	524682.7253	524682.7318	524685.7301
38	labelme_uogxwpbmtxcnafj.jpg	524685.9390	524686.6611	524686.6676	524689.6656
39	sun_ajbfafirxjclbnxl.jpg	524689.8730	524691.3574	524691.3669	524694.3637
40	sun_aixacgstjgjpkhyx.jpg	524694.5701	524695.4130	524695.4209	524698.4184
41	sun_aepdfzurhsaporkg.jpg	524698.6262	524700.1653	524700.1751	524703.1726
42	sun_ahqjwnzgolcaoidx.jpg	524703.3787	524704.3733	524704.3817	524707.3797
43	labelme_qglnhnudtmzmocz.jpg	524707.5873	524708.0692	524708.0784	524711.0761
44	sun_agztutxlbisetcoy.jpg	524711.2848	524713.9126	524713.9194	524716.9168
45	sun_acrnjwraljsrcesa.jpg	524717.1231	524717.9737	524717.9835	524720.9814
46	sun_aheymxjdkejwbehi.jpg	524721.1908	524722.4695	524722.4764	524725.4740
47	sun_azbjiqtpgvxjjuzr.jpg	524725.6822	524727.0693	524727.0791	524730.0761
48	sun_alvoexkareccqxgq.jpg	524730.2824	524731.4374	524731.4486	524734.4455
49	sun_apbmvnchyjqxptff.jpg	524734.6524	524735.3893	524735.4025	524738.3994
50	sun_aavzagnbsbymxlyh.jpg	524738.6077	524740.4856	524740.4920	524743.4896
51	sun_aitsjpidonnknvwm.jpg	524743.6961	524744.1812	524744.1923	524747.1894
52	sun_ayfwodsvoatztibh.jpg	524747.3966	524750.6852	524750.6926	524753.6908
53	sun_amppupofnobgmmut.jpg	524753.9016	524754.7329	524754.7394	524757.7376
54	sun_ajnzhggqkskokvyd.jpg	524757.9442	524758.6396	524758.6490	524761.6468
55	sun_aprmzdnceosyiiqx.jpg	524761.8564	524763.6729	524763.6795	524766.6775
56	sun_abwmjfnrmqjdltxn.jpg	524766.8866	524767.9320	524767.9395	524770.9371
57	sun_asinbgvcqvrnsssj.jpg	524771.1429	524771.4720	524771.4816	524774.4785
58	sun_apaviskbumvstgsv.jpg	524774.6853	524775.1231	524775.1297	524778.1276
59	sun_afkjkqlhqnwftaam.jpg	524778.3372	524780.3903	524780.3975	524783.3949
60	sun_awusemdipqlufrmt.jpg	524783.6014	524784.1319	524784.1416	524787.1387
61	sun_aorysgcktvwbovgc.jpg	524787.3453	524787.9819	524787.9894	524790.9870
62	sun_aqxypnffmypblepf.jpg	524791.1966	524791.5412	524791.5489	524794.5465
63	sun_acznlxcgnetogsai.jpg	524794.7522	524795.0771	524795.0885	524798.0867
64	sun_apaxvwendkkxoteh.jpg	524798.2935	524807.9974	524808.0051	524811.0028
65	sun_apbokiglhflrauxo.jpg	524811.2144	524813.3321	524813.3387	524816.3363
66	sun_ahovdllcccjqjyeb.jpg	524816.5435	524817.9969	524818.0071	524821.0053
67	sun_aowefbfvclkxfhop.jpg	524821.2119	524821.6373	524821.6438	524824.6419
68	sun_atfpttqtzuliaaim.jpg	524824.8504	524825.4898	524825.4960	524828.4937
69	sun_algkamzphkipsfil.jpg	524828.7002	524829.4291	524829.4378	524832.4353
70	sun_ataniphupyuxeowc.jpg	524832.6429	524832.9580	524832.9676	524835.9650
71	sun_ajmwiafzffjerzeb.jpg	524836.1730	524840.5750	524840.5825	524843.5803
72	sun_ayhqvuklxnmflgid.jpg	524843.7900	524844.7498	524844.7596	524847.7572
73	sun_ajnzlaendvxbrnmy.jpg	524847.9628	524848.2668	524848.2766	524851.2742
74	sun_aknopalvgzzgfngw.jpg	524851.4828	524851.9330	524851.9404	524854.9382
75	sun_aexxtzchsriqptwg.jpg	524855.1449	524855.5582	524855.5680	524858.5654
76	sun_afmgqyvomuhprelx.jpg	524858.7723	524859.8419	524859.8492	524862.8469
77	sun_aevezokbkeojznwq.jpg	524863.0559	524863.7173	524863.7243	524866.7215
78	sun_adcrxklhlbwrbkgm.jpg	524866.9277	524867.7169	524867.7266	524870.7237
79	sun_aepvxmukjcxphfiy.jpg	524870.9307	524873.9569	524873.9664	524876.9639
80	sun_aqgncenzjwahkkgv.jpg	524877.1719	524878.6131	524878.6200	524881.6174
81	sun_aijkdpqohzcmjsco.jpg	524881.8240	524882.6292	524882.6387	524885.6359
82	sun_auyrvbsgjzcbllwy.jpg	524885.8422	524886.4847	524886.4945	524889.4921
83	sun_aqrdtsxisrulfusj.jpg	524889.6999	524890.0288	524890.0354	524893.0331
84	sun_aryemauxglpckieh.jpg	524893.2401	524894.5677	524894.5774	524897.5753
85	sun_ahilhlihtltiiszr.jpg	524897.7843	524898.3570	524898.3670	524901.3642
86	sun_aiwjjxhtgtrwjdsf.jpg	524901.5733	524902.2612	524902.2710	524905.2684
87	sun_aclkmsuodfedolnj.jpg	524905.4750	524906.1176	524906.1288	524909.1270
88	sun_aiceqwbizyfbxjga.jpg	524909.3334	524910.9333	524910.9439	524913.9411
89	labelme_kxvouciolcpqplr.jpg	524914.1497	524914.6532	524914.6636	524917.6610
90	sun_agauzddnbwdarpbz.jpg	524917.8682	524918.3329	524918.3414	524921.3391
91	sun_amjiwsczphtrowfh.jpg	524921.5464	524923.3969	524923.4055	524926.4025
92	sun_arehvoriqhbnqssp.jpg	524926.6102	524929.9488	524929.9596	524932.9569
93	sun_aottaoasihbcshqd.jpg	524933.1638	524933.9730	524933.9845	524936.9836
94	sun_anlddfvefwvocyae.jpg	524937.1901	524938.4529	524938.4603	524941.4581
95	sun_apfmyjfgtjmwzvfb.jpg	524941.6698	524942.3649	524942.3718	524945.3692
96	sun_ahdoavtbmzlbpsyw.jpg	524945.5749	524946.1249	524946.1338	524949.1315
97	sun_abjtwfukuwddzted.jpg	524949.3382	524949.8129	524949.8202	524952.8181
98	sun_arhwdncltdednobr.jpg	524953.0299	524953.5437	524953.5503	524956.5481
99	sun_awnqiikzaispgmwo.jpg	524956.7537	524956.9421	524956.9534	524959.9515
100	sun_avcxsdrrfbrkydcp.jpg	524960.1580	524960.6050	524960.6124	524963.6101
101	sun_agxuuvqtddjgypyr.jpg	525011.2610	525022.6202	525022.6299	525025.6276
102	sun_ajyzthllrejcnemk.jpg	525025.8376	525026.3250	525026.3323	525029.3301
103	sun_acxkpeoqbwcxfvip.jpg	525029.5405	525029.9890	525029.9976	525032.9955
104	sun_afbibxsnpvkmvhxn.jpg	525033.2017	525034.5293	525034.5359	525037.5335
105	sun_anydqmweocgeuwol.jpg	525037.7419	525038.1407	525038.1503	525041.1478
106	sun_ajjktnfzwntvwsfh.jpg	525041.3536	525041.8276	525041.8390	525044.8367
107	sun_afsugeohwcfpkvgo.jpg	525045.0434	525045.4688	525045.4754	525048.4735
108	sun_algllabdmeofrowq.jpg	525048.6814	525049.1692	525049.1758	525052.1734
109	sun_attdviyipsljunts.jpg	525052.3793	525052.6764	525052.6851	525055.6829
110	sun_anaaondppjmietbw.jpg	525055.8901	525056.2788	525056.2854	525059.2829
111	sun_akcicdjszssqmkjl.jpg	525059.4907	525059.7630	525059.7694	525062.7670
112	sun_ansbufagozaoxmru.jpg	525062.9734	525063.4687	525063.4772	525066.4750
113	sun_agfbbeozqztznacq.jpg	525066.6828	525069.7513	525069.7586	525072.7562
114	sun_abruimnjlaxgqbze.jpg	525072.9645	525073.5048	525073.5117	525076.5094
115	sun_aknkhdxyjkyfjvgl.jpg	525076.7162	525077.3245	525077.3344	525080.3321
116	sun_aauyknaheebshrxq.jpg	525080.5388	525080.8467	525080.8532	525083.8506
117	sun_atnitteqxzjhgjfy.jpg	525084.0583	525084.3328	525084.3392	525087.3368
118	sun_aihqqhkbilvntzdn.jpg	525087.5427	525089.2797	525089.2913	525092.2888
119	sun_ajlfvmneqpseyguf.jpg	525092.4946	525093.5140	525093.5215	525096.5192
120	sun_akoozmcccyrpzqdd.jpg	525096.7288	525097.0207	525097.0305	525100.0283
121	sun_aqocausinnuaogit.jpg	525100.2345	525100.5136	525100.5221	525103.5198
122	sun_ajomvdpkryvawqyv.jpg	525103.7256	525103.9966	525104.0031	525107.0009
123	labelme_vvuttgvlwdydbkh.jpg	525107.2088	525107.5969	525107.6061	525110.6039
124	sun_arrmumgicgcoptbt.jpg	525110.8096	525111.5709	525111.5797	525114.5777
125	sun_apmpdqangkfvwrpn.jpg	525114.7847	525115.2926	525115.2992	525118.2970
126	sun_ainaeweeykjelyft.jpg	525118.5045	525119.4561	525119.4648	525122.4620
127	sun_apdxoksqpmpghypf.jpg	525122.6684	525122.8842	525122.8929	525125.8906
128	sun_anjplxxhrqpqpzlr.jpg	525126.0984	525126.7008	525126.7073	525129.7049
129	sun_abqihmfbiddwtcmz.jpg	525129.9130	525130.2813	525130.2912	525133.2892
130	sun_apynckhmoftszqoq.jpg	525133.4959	525134.0894	525134.0980	525137.0956
131	sun_ahvpoenucqfbjkep.jpg	525137.3025	525138.4151	525138.4220	525141.4198
132	sun_acdlgczjpwkeuvgy.jpg	525141.6310	525141.9984	525142.0049	525145.0022
133	sun_anjpziwkjniyzlkr.jpg	525145.2084	525145.9405	525145.9500	525148.9474
134	sun_ahmtwjhnkkalblbh.jpg	525149.1560	525150.0524	525150.0590	525153.0566
135	sun_amgkcbncvhsceeuq.jpg	525153.2641	525153.7983	525153.8092	525156.8065
136	sun_atcwuzwzjucraewh.jpg	525157.0125	525157.4237	525157.4323	525160.4299
