stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajyzthllrejcnemk.jpg	1	0.221	0.125	1415.465	634.765	0.225	0.154	0.0	13	window
sun_ajyzthllrejcnemk.jpg	2	0.654	0.200	1249.338	678.155	0.195	0.085	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	3	0.871	0.167	1191.773	670.108	0.211	0.109	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	4	1.054	0.183	1005.655	707.090	0.120	0.066	0.0	6	mirror
sun_ajyzthllrejcnemk.jpg	5	1.254	0.208	1092.430	838.580	0.153	0.162	0.0	3	countertop
sun_ajyzthllrejcnemk.jpg	5	1.254	0.208	1092.430	838.580	0.153	0.162	0.0	9	sink
sun_ajyzthllrejcnemk.jpg	6	1.496	0.125	1517.820	847.975	0.073	0.047	0.0	0	other
sun_ajyzthllrejcnemk.jpg	7	1.629	0.133	1562.730	897.408	0.104	0.033	0.0	0	other
sun_ajyzthllrejcnemk.jpg	8	1.796	0.450	1452.340	655.122	0.081	0.043	0.0	13	window
sun_ajyzthllrejcnemk.jpg	9	2.271	0.500	1237.763	673.080	0.099	0.113	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	10	2.804	0.200	1492.540	753.087	0.087	0.059	0.0	12	towel
