t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
438003645235	1378.97	905.47	1384.41	966.82	3.0027	3.3310
438003653569	1383.29	938.77	1385.39	975.77	3.0530	3.3407
438003661909	1384.17	972.70	1375.34	970.75	3.1529	3.3185
438003670244	1350.80	886.54	1368.00	921.11	3.0978	3.3338
438003678577	1328.09	827.57	1341.59	844.44	3.1132	3.3296
438003686911	1291.76	748.80	1320.63	730.19	3.0898	3.2636
438003695242	1271.84	727.56	1289.83	717.03	3.0996	3.2808
438003703578	1281.29	735.27	1283.67	712.86	3.1092	3.2769
438003711911	1276.62	742.33	1283.74	721.01	3.1133	3.2742
438003720242	1274.85	736.16	1290.54	714.64	3.1145	3.2768
438003728576	1273.77	726.23	1291.15	710.15	3.1027	3.2649
438003736908	1280.88	730.96	1294.83	711.24	3.1101	3.2621
438003745243	1279.62	733.33	1292.64	714.68	3.0938	3.2597
438003753574	1275.21	737.99	1292.08	714.03	3.1171	3.2631
438003761907	1277.34	736.44	1296.64	708.58	3.1074	3.2494
438003770241	1279.21	736.57	1293.27	708.88	3.1103	3.2522
438003778574	1281.09	734.13	1288.55	709.20	3.0938	3.2512
438003786908	1285.13	732.17	1287.30	706.98	3.1023	3.2398
438003795241	1279.54	730.45	1290.44	712.21	3.1039	3.2627
438003803574	1280.73	737.67	1289.02	707.81	3.1158	3.2471
438003811907	1284.69	733.70	1287.28	714.98	3.0984	3.2537
438003820240	1285.04	734.12	1287.71	718.14	3.1244	3.2483
438003828573	1285.01	734.19	1284.54	713.45	3.1052	3.2578
438003836906	1284.30	740.02	1285.30	709.09	3.1207	3.2516
438003845240	1276.07	739.38	1290.83	709.05	3.1222	3.2739
438003853574	1278.44	736.37	1286.60	701.63	3.1005	3.2637
438003861907	1286.24	735.49	1287.85	704.62	3.1178	3.2525
438003870240	1280.54	734.64	1285.30	704.32	3.0928	3.2677
438003878575	1282.46	734.85	1291.76	704.10	3.1361	3.2441
438003886908	1280.55	735.71	1292.26	704.97	3.1098	3.2310
438003895241	1283.04	736.84	1291.59	707.15	3.1015	3.2414
438003903574	1284.77	737.02	1289.20	710.02	3.1215	3.2516
438003911906	1281.90	736.27	1284.66	712.29	3.1077	3.2463
438003920243	1284.54	733.36	1280.36	716.53	3.1168	3.2742
438003928576	1277.64	728.36	1283.08	706.95	3.1129	3.2454
438003936910	1279.36	729.45	1287.90	706.22	3.1142	3.2427
438003945243	1271.17	709.64	1285.88	701.90	3.1309	3.2697
438003953576	1263.64	704.58	1277.98	688.19	3.1366	3.2755
438003961909	1267.44	702.53	1276.71	682.80	3.1410	3.2872
438003970242	1261.53	705.97	1281.72	687.80	3.1350	3.2845
438003978575	1274.28	712.42	1274.90	689.71	3.1404	3.2764
438003986909	1268.23	708.41	1273.98	688.88	3.1475	3.2973
438003995242	1269.04	713.74	1277.04	686.49	3.1497	3.2815
438004003575	1267.59	716.78	1272.29	695.03	3.1506	3.3107
438004011908	1272.58	713.47	1274.49	697.52	3.1463	3.3096
438004020242	1269.97	710.51	1270.27	691.22	3.1539	3.3105
438004028575	1264.43	712.53	1272.43	694.90	3.1494	3.2982
438004036909	1268.74	711.73	1272.34	691.39	3.1786	3.3337
438004045241	1271.03	708.89	1276.09	693.75	3.1728	3.3123
438004053580	1268.42	707.04	1275.69	688.72	3.1808	3.3095
438004061914	1267.81	707.20	1281.21	686.72	3.1841	3.3069
438004070247	1264.37	701.52	1279.62	690.62	3.1622	3.3157
438004078580	1266.32	707.87	1281.89	686.34	3.1765	3.3231
438004086913	1269.70	699.59	1282.36	685.52	3.1825	3.3180
438004095246	1274.46	707.98	1281.32	682.93	3.2007	3.3239
438004103580	1274.68	705.59	1280.99	679.58	3.2047	3.3217
438004111914	1270.08	706.91	1281.73	682.12	3.2100	3.3070
438004120247	1272.61	708.59	1282.22	684.38	3.2011	3.3256
438004128579	1273.02	704.55	1281.21	679.21	3.2079	3.3355
438004136912	1271.77	707.54	1277.96	681.82	3.2173	3.3273
438004145246	1269.89	705.25	1273.73	683.75	3.2384	3.3450
438004153579	1271.36	703.40	1275.82	679.78	3.2182	3.3433
438004161913	1265.93	706.70	1278.86	680.95	3.2216	3.3521
438004170246	1267.71	703.12	1276.83	688.38	3.2343	3.3687
438004178579	1268.37	700.47	1274.55	683.07	3.2317	3.3551
438004186920	1268.61	699.83	1275.97	685.61	3.2461	3.3789
438004195253	1268.79	701.02	1272.67	687.45	3.2459	3.3935
438004203585	1271.55	702.89	1277.39	681.45	3.2641	3.3691
438004211918	1270.00	699.06	1268.69	683.44	3.2571	3.3846
438004220251	1267.85	701.65	1270.95	686.16	3.2735	3.3823
438004228585	1266.18	696.33	1266.88	684.56	3.2463	3.3862
438004236919	1270.22	705.91	1268.20	682.11	3.2706	3.3884
438004245252	1273.84	705.45	1267.59	685.27	3.2831	3.4038
438004253585	1270.65	697.85	1263.87	685.22	3.2651	3.4081
438004261918	1273.34	699.20	1260.58	690.64	3.2666	3.4233
438004270252	1273.92	698.80	1270.61	680.30	3.2897	3.3943
438004278584	1268.90	697.42	1268.26	683.61	3.2749	3.4097
438004286917	1272.23	701.62	1268.68	680.25	3.3060	3.4268
438004295250	1274.41	702.75	1270.68	682.53	3.3000	3.4167
438004303584	1275.15	701.91	1273.87	684.19	3.3136	3.4322
438004311917	1275.04	703.23	1266.88	682.52	3.3190	3.4282
438004320254	1274.39	694.56	1268.46	681.55	3.3048	3.4294
438004328587	1265.66	699.98	1268.89	683.43	3.3203	3.4446
438004336920	1276.83	694.89	1268.99	677.92	3.3103	3.4425
438004345253	1275.41	704.59	1270.15	677.11	3.3313	3.4330
438004353586	1268.91	695.82	1266.28	678.69	3.3144	3.4431
438004361919	1272.30	696.06	1265.15	684.13	3.3221	3.4483
438004370253	1275.71	700.95	1259.83	687.45	3.3304	3.4709
438004378586	1278.85	705.02	1262.25	689.74	3.3455	3.4654
438004386919	1277.05	713.46	1260.42	684.70	3.3694	3.4689
438004395253	1277.19	706.21	1263.56	692.23	3.3654	3.4715
438004403586	1280.09	711.80	1256.95	685.52	3.3488	3.4721
438004411920	1278.50	710.50	1261.12	688.49	3.3624	3.4715
438004420252	1277.68	705.45	1265.37	686.99	3.3568	3.4689
438004428586	1277.30	706.91	1270.75	684.54	3.3673	3.4727
438004436918	1281.03	707.05	1262.69	687.45	3.3777	3.4860
438004445254	1283.22	708.26	1265.64	685.05	3.4006	3.4927
438004453587	1283.84	705.93	1270.59	677.80	3.3836	3.4828
438004461920	1278.27	709.63	1264.49	684.33	3.3883	3.5090
438004470253	1271.05	695.24	1265.75	684.85	3.3763	3.4989
438004478587	1275.83	697.35	1264.37	685.57	3.3848	3.5162
438004486921	1274.07	695.34	1258.10	676.59	3.3685	3.4874
438004495254	1277.03	699.17	1261.71	688.43	3.3662	3.5078
438004503586	1278.45	701.95	1260.15	693.69	3.3890	3.5304
438004511919	1279.33	708.28	1267.35	687.04	3.3932	3.5363
438004520253	1281.54	705.92	1268.12	677.79	3.3958	3.5165
438004528586	1287.72	715.85	1268.90	687.04	3.4382	3.5291
438004536919	1283.05	708.33	1272.16	682.40	3.4105	3.5256
438004545252	1283.21	699.45	1268.18	679.54	3.4010	3.5322
438004553586	1284.65	698.11	1266.72	680.49	3.3949	3.5247
438004561919	1278.51	697.67	1263.45	694.24	3.4139	3.5538
438004570253	1281.59	703.28	1261.72	688.53	3.4088	3.5602
438004578594	1273.97	696.74	1263.25	677.11	3.3977	3.5569
438004586926	1281.67	698.34	1263.39	671.83	3.4238	3.5227
438004595259	1285.17	703.19	1260.64	687.23	3.4178	3.5662
438004603593	1280.91	701.55	1262.97	675.31	3.4180	3.5509
438004611926	1278.65	701.06	1263.15	676.95	3.4174	3.5612
438004620260	1276.52	694.96	1260.58	692.32	3.4019	3.6011
438004628593	1280.89	699.18	1261.00	688.12	3.4170	3.5662
438004636926	1282.27	700.85	1266.74	688.25	3.4229	3.5593
438004645260	1282.16	726.95	1262.97	694.79	3.4701	3.5658
438004653593	1290.72	714.60	1268.17	684.77	3.4390	3.5606
438004661926	1284.64	726.53	1266.29	713.19	3.4584	3.6322
438004670258	1283.09	711.67	1264.95	703.86	3.4347	3.6219
438004678592	1254.43	719.59	1241.21	699.98	3.4403	3.6069
438004686925	1199.93	756.03	1181.62	711.40	3.4687	3.5944
438004695259	1156.95	747.11	1154.50	720.71	3.4535	3.6176
438004703592	1117.42	746.56	1108.04	750.71	3.4134	3.6556
438004711931	1135.32	764.22	1119.91	746.38	3.4479	3.6307
438004720262	1133.13	762.37	1123.17	753.39	3.4469	3.6410
438004728596	1134.93	750.57	1125.56	751.21	3.4325	3.6346
438004736929	1130.42	734.71	1117.83	753.40	3.3727	3.6368
438004745262	1135.27	757.06	1117.73	762.59	3.4155	3.6551
438004753597	1139.44	758.82	1113.45	757.32	3.4055	3.6227
438004761930	1139.28	758.70	1122.79	753.19	3.3795	3.6038
438004770264	1134.29	735.89	1118.50	753.32	3.3363	3.6092
438004778597	1133.18	745.74	1115.98	759.01	3.3524	3.6227
438004786930	1133.59	740.00	1119.91	733.64	3.3386	3.5520
438004795262	1134.30	736.36	1117.07	741.41	3.3160	3.5403
438004803593	1128.88	743.39	1121.92	744.18	3.3076	3.5578
438004811927	1129.71	729.26	1123.36	754.06	3.2899	3.5483
438004820260	1129.73	739.92	1115.51	762.50	3.2851	3.5692
438004828594	1128.24	736.05	1117.16	760.85	3.2679	3.5563
438004836929	1126.73	749.36	1114.09	747.08	3.2694	3.5002
438004845265	1134.06	745.61	1122.08	766.41	3.2602	3.5396
438004853600	1135.15	748.62	1122.93	767.81	3.2469	3.5222
438004861931	1133.71	755.47	1118.53	750.93	3.2646	3.5021
438004870266	1134.30	753.29	1124.62	755.76	3.2373	3.4821
438004878597	1133.24	753.81	1121.76	762.16	3.2569	3.4995
438004886931	1132.01	751.49	1126.93	761.30	3.2256	3.4857
438004895267	1154.08	754.15	1155.64	763.98	3.1993	3.4911
438004903600	1224.52	805.62	1200.15	823.03	3.2019	3.4946
438004911933	1290.23	878.22	1267.64	862.67	3.2696	3.4478
438004920264	1329.14	893.43	1306.57	893.98	3.2118	3.4313
438004928596	1330.11	909.94	1308.79	917.51	3.1946	3.4365
438004936930	1320.20	897.01	1320.86	912.66	3.1817	3.4009
438004945263	1324.79	898.78	1320.97	906.90	3.1648	3.3940
438004953597	1330.52	902.40	1315.65	927.75	3.1622	3.4204
438004961930	1334.97	927.82	1326.05	904.27	3.2210	3.3550
438004970267	1330.30	927.71	1322.02	908.78	3.2239	3.3642
438004978601	1326.54	892.79	1330.33	905.50	3.1344	3.3436
438004986934	1327.41	887.65	1323.37	911.11	3.0970	3.3484
438004995267	1327.69	884.35	1322.54	907.87	3.0818	3.3365
438005003599	1317.50	880.18	1329.32	914.99	3.0640	3.3461
438005011933	1325.79	917.57	1325.32	921.21	3.1264	3.3382
438005020266	1329.56	946.85	1328.55	915.48	3.1859	3.3257
438005028600	1331.88	913.83	1327.27	923.35	3.0941	3.3076
438005036933	1325.86	894.23	1329.46	921.95	3.0478	3.2970
438005045266	1322.89	907.57	1330.65	920.87	3.0582	3.2967
438005053598	1323.55	921.53	1328.52	920.27	3.1026	3.2910
438005061932	1317.16	881.60	1330.88	912.79	2.9837	3.2589
438005070265	1326.02	895.61	1329.03	912.11	3.0136	3.2541
438005078599	1320.82	912.62	1330.46	927.42	3.0575	3.2852
438005086931	1327.84	901.92	1331.13	911.53	3.0412	3.2441
438005095265	1325.99	888.67	1336.03	919.75	3.0010	3.2547
438005103605	1323.81	911.12	1330.75	920.02	3.0534	3.2384
438005111938	1322.79	927.87	1327.96	908.74	3.0868	3.2219
438005120271	1319.60	907.40	1330.85	912.52	3.0355	3.2105
438005128603	1327.48	907.96	1340.38	892.18	3.0235	3.1682
438005136936	1321.71	919.41	1336.17	904.81	3.0700	3.1975
438005145270	1356.88	883.00	1356.79	888.84	3.0238	3.2023
438005153604	1374.76	822.40	1383.17	856.71	2.9099	3.1679
438005161937	1393.11	813.22	1403.59	829.24	2.9278	3.1517
438005170270	1406.05	804.47	1411.60	804.76	2.9390	3.1085
438005178605	1405.94	800.41	1414.86	814.31	2.9335	3.1140
438005186939	1406.39	811.86	1412.29	817.99	2.9368	3.1282
438005195270	1396.19	801.29	1414.92	816.88	2.9233	3.1270
438005203606	1392.93	798.95	1417.71	812.40	2.9120	3.1060
438005211937	1399.71	794.44	1420.58	820.30	2.8928	3.1207
438005220271	1395.12	790.62	1424.69	807.40	2.8967	3.0865
438005228605	1396.69	788.90	1421.08	810.90	2.8861	3.1045
438005236940	1397.99	792.73	1424.76	812.68	2.8896	3.0962
438005245273	1399.54	794.60	1420.34	811.77	2.8989	3.0947
438005253606	1396.77	797.04	1423.93	811.16	2.8930	3.0776
438005261939	1397.70	784.92	1425.72	810.94	2.8721	3.0806
438005270273	1399.27	793.83	1416.03	815.66	2.9080	3.0832
438005278607	1401.37	795.22	1425.83	815.91	2.8934	3.0807
438005286939	1396.05	794.94	1419.66	815.60	2.8880	3.0647
438005295272	1399.28	795.23	1423.94	823.27	2.8775	3.1128
438005303605	1399.60	791.03	1421.24	817.75	2.8649	3.0755
438005311939	1397.00	791.25	1422.17	809.12	2.8725	3.0437
438005320272	1396.21	797.00	1419.57	807.92	2.8868	3.0430
438005328606	1400.71	797.27	1424.34	813.48	2.8648	3.0484
438005336938	1406.17	796.25	1419.75	815.98	2.8815	3.0595
438005345272	1402.98	800.39	1421.87	810.23	2.8907	3.0461
438005353605	1403.43	798.27	1420.01	815.42	2.8688	3.0521
438005361938	1398.26	796.05	1417.16	810.15	2.8595	3.0472
438005370275	1398.89	797.23	1422.72	822.41	2.8596	3.0677
438005378608	1401.20	799.61	1419.30	813.17	2.8801	3.0351
438005386943	1413.60	809.97	1436.83	808.16	2.8463	3.0178
438005395277	1477.83	821.42	1474.87	841.99	2.8402	3.0644
438005403610	1506.64	831.82	1507.90	864.30	2.8361	3.0970
438005411944	1522.12	837.82	1524.01	883.46	2.8381	3.1175
438005420277	1517.14	835.51	1523.05	865.93	2.8283	3.0840
438005428610	1507.60	831.11	1515.93	875.70	2.8200	3.1023
438005436944	1509.27	832.12	1519.07	872.13	2.8175	3.0999
438005445276	1510.99	837.22	1516.23	874.02	2.8161	3.1001
438005453609	1508.37	828.99	1518.32	879.95	2.7943	3.1121
438005461942	1510.88	836.19	1523.05	876.47	2.8453	3.0859
438005470276	1513.46	828.59	1522.41	868.70	2.8018	3.0835
438005478609	1508.98	858.11	1520.84	881.21	2.8515	3.1004
438005486943	1510.00	831.36	1524.04	856.78	2.8186	3.0397
438005495281	1514.52	831.74	1517.44	881.93	2.8023	3.1223
438005503614	1515.50	833.10	1516.66	884.33	2.8107	3.0963
438005511947	1516.58	829.84	1511.17	882.56	2.7979	3.1114
438005520280	1511.85	838.47	1516.32	884.51	2.8172	3.1088
438005528613	1521.05	833.50	1520.23	875.98	2.8089	3.0692
438005536947	1515.85	835.97	1515.10	879.21	2.8279	3.1051
438005545280	1517.41	829.41	1516.77	877.19	2.8299	3.0841
438005553613	1514.86	833.24	1522.24	856.33	2.8136	3.0425
438005561947	1504.08	833.77	1513.97	867.51	2.8078	3.0658
438005570280	1509.38	830.44	1511.09	874.49	2.8091	3.0983
438005578613	1504.93	839.72	1522.96	862.38	2.8248	3.0479
438005586946	1510.11	836.85	1524.60	861.82	2.8161	3.0554
438005595278	1505.59	839.96	1520.80	855.47	2.8203	3.0640
438005603612	1513.20	836.23	1518.02	863.34	2.8120	3.0529
438005611946	1509.91	834.87	1512.65	879.49	2.8103	3.1111
438005620279	1505.59	828.96	1519.83	874.45	2.7999	3.0938
438005628617	1506.81	836.73	1521.06	864.49	2.8212	3.0616
438005636950	1502.55	810.86	1517.06	833.87	2.8137	3.0682
438005645284	1492.90	771.59	1522.94	785.01	2.8534	3.0606
438005653617	1477.15	741.34	1511.88	739.63	2.8828	3.0643
438005661951	1480.46	711.11	1492.19	716.04	2.9145	3.0910
438005670280	1485.06	709.51	1489.18	726.85	2.8924	3.0775
438005678616	1482.54	715.30	1491.75	721.24	2.9055	3.0771
438005686950	1474.64	705.81	1494.26	710.39	2.9014	3.0700
438005695283	1480.74	709.78	1495.91	709.25	2.9276	3.0719
438005703616	1481.78	712.70	1498.45	715.25	2.9088	3.0603
438005711949	1477.47	713.63	1495.91	720.28	2.9049	3.0809
438005720283	1474.68	701.45	1496.85	719.34	2.8792	3.0766
438005728616	1473.69	712.72	1498.46	715.76	2.9243	3.0748
438005736950	1472.60	709.36	1494.60	718.67	2.9017	3.0752
438005745283	1473.73	708.63	1496.42	715.18	2.8965	3.0676
438005753613	1475.55	701.68	1493.95	718.68	2.8893	3.0749
438005761952	1472.66	710.29	1499.78	714.40	2.8986	3.0923
438005770286	1475.41	711.06	1493.15	726.64	2.8956	3.0948
438005778619	1473.98	707.21	1501.55	719.10	2.9087	3.0809
438005786953	1476.19	711.31	1495.58	719.50	2.9142	3.0672
438005795284	1475.32	704.49	1496.17	715.10	2.9206	3.0664
438005803616	1479.01	705.35	1497.07	710.74	2.9076	3.0523
438005811952	1472.39	709.35	1500.49	716.61	2.9094	3.0749
438005820283	1476.40	712.71	1492.54	723.75	2.9148	3.0874
438005828616	1474.18	707.11	1500.05	717.01	2.9039	3.0878
438005836949	1472.57	708.99	1499.47	713.91	2.8974	3.0635
438005845284	1474.79	712.23	1492.72	723.20	2.9160	3.0943
438005853615	1478.19	704.88	1498.55	708.71	2.9250	3.0786
438005861950	1469.38	673.63	1494.76	659.46	2.9297	3.1052
438005870284	1479.74	632.22	1497.64	629.64	2.9297	3.0928
438005878615	1481.59	624.59	1491.07	625.44	2.9577	3.0943
438005886951	1481.21	622.13	1487.06	626.58	2.9459	3.1086
438005895287	1479.19	624.86	1491.33	627.79	2.9338	3.1003
438005903618	1482.72	625.52	1488.86	621.92	2.9695	3.0997
438005911953	1476.71	626.71	1490.30	629.15	2.9692	3.1131
438005920286	1469.93	617.20	1489.56	629.32	2.9560	3.1202
438005928619	1472.33	621.54	1491.18	624.66	2.9530	3.0996
438005936952	1472.66	618.22	1491.84	627.31	2.9366	3.1001
438005945286	1473.50	620.09	1491.50	621.57	2.9564	3.0985
438005953617	1473.18	630.14	1487.64	622.34	2.9551	3.1169
438005961952	1474.04	623.05	1488.74	617.88	2.9757	3.0983
438005970283	1477.47	622.73	1488.51	629.89	2.9545	3.1036
438005978617	1465.66	622.75	1490.28	627.01	2.9533	3.1099
438005986950	1473.76	624.83	1495.43	623.34	2.9285	3.1005
438005995286	1473.11	625.06	1488.91	625.91	2.9441	3.1131
438006003616	1469.44	625.55	1491.61	625.64	2.9394	3.1022
438006011949	1474.40	627.74	1489.08	626.31	2.9662	3.1069
438006020291	1472.39	617.77	1493.56	629.22	2.9534	3.1225
438006028624	1469.90	624.44	1482.60	627.34	2.9650	3.1136
438006036958	1471.94	622.27	1487.59	629.88	2.9677	3.1209
438006045292	1474.05	620.68	1483.83	624.63	2.9524	3.1213
438006053624	1476.21	622.28	1486.85	626.58	2.9573	3.0966
438006061959	1479.02	618.24	1487.83	624.43	2.9563	3.1176
438006070291	1487.25	623.95	1491.50	625.42	2.9807	3.1238
438006078624	1482.44	627.40	1496.32	626.08	2.9594	3.1231
438006086956	1484.69	632.34	1496.04	621.30	2.9767	3.1223
438006095289	1485.96	628.82	1498.69	618.15	2.9691	3.1217
438006103623	1481.02	624.58	1498.48	620.28	2.9506	3.1181
438006111956	1479.17	623.06	1490.43	621.18	2.9579	3.1201
438006120290	1479.93	631.12	1496.74	619.80	2.9749	3.1326
438006128622	1475.24	630.45	1494.24	619.06	2.9618	3.1202
438006136956	1484.53	615.92	1502.03	607.46	2.9836	3.1278
438006145290	1492.01	576.58	1504.95	574.25	2.9869	3.1456
438006153626	1489.37	561.42	1497.04	569.12	2.9848	3.1499
438006161958	1486.85	559.98	1498.41	559.66	2.9901	3.1405
438006170291	1493.75	560.34	1495.34	564.06	2.9958	3.1480
438006178624	1493.60	560.22	1495.66	564.54	3.0048	3.1448
438006186960	1487.22	559.65	1496.16	561.95	3.0023	3.1535
438006195294	1490.54	561.04	1500.12	564.08	3.0010	3.1359
438006203627	1488.89	565.46	1499.81	559.59	3.0046	3.1414
438006211960	1492.57	561.68	1504.31	556.97	3.0117	3.1548
438006220293	1491.12	568.70	1503.67	556.02	3.0184	3.1504
438006228627	1490.23	568.44	1506.63	556.02	3.0048	3.1549
438006236959	1490.14	564.70	1509.36	555.66	3.0213	3.1455
438006245293	1491.72	568.05	1506.97	553.83	3.0035	3.1479
438006253625	1491.20	566.72	1510.70	553.78	3.0146	3.1659
438006261959	1497.06	565.22	1510.43	552.77	3.0283	3.1613
438006270293	1492.63	560.31	1508.34	554.08	3.0104	3.1692
438006278626	1495.61	562.58	1509.98	551.45	3.0109	3.1656
438006286964	1492.11	558.16	1506.44	551.96	3.0100	3.1724
438006295296	1494.19	560.56	1507.88	553.04	3.0106	3.1817
438006303629	1493.68	557.17	1498.49	550.77	3.0156	3.1654
438006311963	1493.46	562.03	1506.89	554.81	2.9987	3.1729
438006320297	1491.97	561.49	1501.01	553.09	3.0215	3.1529
438006328630	1499.10	556.90	1502.78	553.04	3.0152	3.1623
438006336963	1497.45	556.99	1502.59	557.28	3.0262	3.1800
438006345296	1493.51	561.07	1499.51	555.83	3.0218	3.1705
438006353630	1494.97	559.71	1505.04	552.86	3.0274	3.1778
438006361963	1496.27	558.76	1500.36	554.40	3.0098	3.1766
438006370296	1493.04	555.59	1506.04	554.13	3.0069	3.1755
438006378628	1496.64	560.89	1503.99	549.56	3.0388	3.1848
438006386962	1501.20	559.48	1499.08	556.73	3.0255	3.1775
438006395295	1497.32	559.51	1496.66	557.72	3.0250	3.1756
438006403629	1500.78	559.86	1502.41	557.56	3.0033	3.1838
438006411966	1501.05	555.75	1497.91	555.15	3.0109	3.1682
438006420299	1494.32	561.92	1503.03	551.68	3.0284	3.1874
438006428632	1454.45	565.80	1472.00	558.67	3.0306	3.1733
438006436966	1397.68	576.60	1425.32	566.09	3.0179	3.1921
438006445298	1367.12	578.55	1382.66	567.09	3.0318	3.1892
438006453632	1357.99	577.02	1374.17	567.53	3.0222	3.1951
438006461963	1362.45	580.76	1375.90	570.28	3.0348	3.1905
438006470296	1353.81	588.01	1379.35	569.89	3.0302	3.1830
438006478630	1360.72	581.40	1376.66	569.48	3.0060	3.1842
438006486963	1363.94	578.46	1377.46	574.80	3.0217	3.1805
438006495297	1368.32	583.67	1374.29	575.78	3.0182	3.1843
438006503629	1367.62	585.02	1376.34	575.87	3.0064	3.1786
438006511963	1366.67	588.15	1381.36	570.84	3.0242	3.1825
438006520296	1366.28	579.19	1380.55	571.72	3.0276	3.1762
438006528629	1365.72	579.81	1375.81	577.75	3.0323	3.1869
438006536962	1373.42	584.88	1380.28	574.22	3.0226	3.1728
438006545299	1365.27	584.69	1376.60	576.30	3.0346	3.1879
438006553632	1366.88	587.13	1379.11	575.39	3.0367	3.1854
438006561966	1411.13	569.36	1420.77	562.26	3.0175	3.1884
438006570299	1458.53	565.50	1459.14	552.63	3.0299	3.1833
438006578633	1488.92	535.82	1492.88	544.30	3.0284	3.1840
438006586968	1481.13	543.59	1503.88	537.05	3.0265	3.1733
438006595301	1480.70	537.45	1499.19	537.19	3.0316	3.1916
438006603634	1480.97	538.84	1498.97	535.18	3.0387	3.1859
438006611967	1479.90	535.77	1502.53	538.94	3.0309	3.1945
438006620300	1477.93	540.30	1498.48	537.83	3.0281	3.1794
438006628633	1485.38	540.34	1497.26	536.53	3.0208	3.1874
438006636967	1484.50	538.22	1497.07	536.14	3.0204	3.1918
438006645298	1483.06	541.05	1496.87	539.03	3.0234	3.1923
438006653634	1482.29	541.69	1496.86	536.12	3.0222	3.1903
