t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
782602122759	1317.19	711.18	1348.95	713.69	2.6104	2.5153
782602131093	1273.74	676.00	1288.24	693.43	2.5916	2.4928
782602139426	1272.65	691.40	1267.01	693.88	2.6039	2.4867
782602147759	1273.90	679.93	1269.70	690.82	2.5959	2.4908
782602156093	1268.77	678.04	1271.66	688.18	2.5925	2.5042
782602164426	1274.01	688.07	1260.16	692.03	2.5802	2.4917
782602172759	1270.72	680.93	1269.26	695.69	2.5630	2.4784
782602181092	1275.71	679.74	1272.49	687.80	2.5610	2.4724
782602189425	1271.37	685.21	1271.64	696.47	2.5873	2.4836
782602197758	1284.48	695.36	1272.24	693.22	2.5706	2.4827
782602206091	1285.60	686.55	1277.03	692.92	2.5597	2.4901
782602214430	1276.42	697.13	1286.85	696.54	2.5794	2.4591
782602222763	1277.60	702.56	1280.58	687.10	2.5845	2.4677
782602231097	1288.02	688.46	1291.21	691.33	2.5763	2.4634
782602239430	1282.09	694.13	1293.66	684.44	2.5697	2.4620
782602247763	1280.95	693.77	1282.99	694.07	2.5720	2.4657
782602256096	1281.00	693.87	1288.93	692.25	2.5669	2.4652
782602264429	1284.18	694.85	1283.80	693.70	2.5577	2.4626
782602272762	1286.04	698.49	1278.68	701.40	2.5545	2.4687
782602281096	1282.70	700.58	1281.19	700.29	2.5571	2.4706
782602289428	1285.86	695.44	1280.88	700.34	2.5865	2.4779
782602297762	1265.32	695.57	1276.60	698.93	2.5769	2.4635
782602306096	1278.68	691.60	1273.46	700.50	2.5683	2.4691
782602314429	1285.71	689.95	1270.94	702.14	2.5560	2.4646
782602322762	1285.33	691.15	1278.09	707.41	2.5749	2.4927
782602331095	1279.18	684.70	1274.75	701.39	2.5746	2.4729
782602339432	1278.86	686.25	1275.42	699.12	2.5748	2.4883
782602347765	1279.30	689.40	1277.25	704.37	2.5602	2.4824
782602356099	1281.51	691.17	1267.90	699.13	2.5703	2.4744
782602364432	1288.77	687.87	1279.51	704.27	2.5698	2.4812
782602372765	1288.12	684.68	1269.09	704.73	2.5930	2.4976
782602381099	1282.30	684.48	1277.70	705.54	2.5710	2.4869
782602389432	1283.35	683.59	1273.86	703.72	2.5783	2.4762
782602397765	1280.48	689.64	1270.92	694.18	2.5688	2.4891
782602406099	1285.45	684.13	1266.51	699.56	2.5918	2.5051
782602414430	1286.44	682.28	1277.34	704.86	2.5740	2.4917
782602422764	1280.59	693.45	1281.23	698.90	2.5793	2.4972
782602431098	1290.89	689.22	1275.92	699.95	2.5866	2.5014
782602439431	1282.30	689.10	1275.72	700.28	2.5905	2.5064
782602447764	1283.29	686.52	1278.92	696.85	2.5856	2.4975
782602456097	1281.14	684.74	1279.03	707.43	2.5932	2.4946
782602464431	1286.07	689.40	1279.28	695.59	2.5988	2.4953
782602472768	1286.94	682.96	1274.04	706.14	2.5813	2.5134
782602481101	1278.80	680.53	1278.80	705.03	2.5946	2.5036
782602489435	1287.36	678.82	1270.58	699.07	2.5969	2.5078
782602497767	1283.62	681.67	1275.67	696.16	2.6075	2.5043
782602506100	1287.39	680.76	1272.53	697.51	2.6228	2.5083
782602514434	1285.87	682.32	1276.28	694.87	2.5947	2.5048
782602522767	1284.79	682.74	1269.44	697.43	2.6098	2.5126
782602531100	1286.79	677.33	1273.53	688.67	2.5908	2.5200
782602539433	1286.52	688.39	1277.23	692.67	2.6031	2.5235
782602547767	1284.69	688.41	1267.45	682.76	2.5952	2.4930
