trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	868623.3652	868634.0263	868634.0572	868637.0597
-8	zsun_azsarwkorsusbsvt.jpg	868637.2765	868642.0761	868642.0971	868645.1162
-7	sun_alnurdgpqodhpawt.jpg	868645.3331	868654.7036	868654.7574	868657.7598
-6	zsun_aznghcvrwwxvpmki.jpg	868657.9767	868660.9716	868661.0458	868664.0649
-5	zsun_azygosgrjwvkyftq.jpg	868664.2818	868667.2769	868667.3009	868670.3034
-4	sun_agtnmpgkrgkzbvjw.jpg	868670.5202	868673.3690	868673.3892	868676.3916
-3	zsun_aztxzdqhbookjzfk.jpg	868676.6085	868680.7043	868680.7285	868683.7309
-2	sun_ayqukzphzqiguvnc.jpg	868683.9478	868687.4960	868687.5173	868690.5365
-1	sun_amkigjbbrauvgdgg.jpg	868690.7533	868693.0440	868693.0719	868696.0743
0	sun_arxtwfsqslcwecww.jpg	868696.2911	868701.6710	868701.7122	868704.7147
1	sun_aaznyvntjefttmaz.jpg	868770.5348	868772.0193	868772.1028	868775.1219
2	sun_abntrinbqbsqoowj.jpg	868775.3387	868776.9730	868776.9901	868779.9925
3	sun_aapitsgbtktqubfy.jpg	868780.2093	868784.1147	868784.1626	868787.1650
4	sun_auetjleugthejgoc.jpg	868787.3818	868790.7637	868790.8013	868793.8037
5	sun_azqlhsjgbwpcseew.jpg	868794.0206	868796.8916	868796.9396	868799.9587
6	sun_alvdofgavhiiyosk.jpg	868800.1756	868803.1795	868803.1947	868806.2138
7	sun_aazqzpomyylceich.jpg	868806.4307	868810.1718	868810.2171	868813.2195
8	sun_ajrwezxmmjejxsbt.jpg	868813.4363	868815.5302	868815.5547	868818.5739
9	sun_aglpqkbwvbofhrgt.jpg	868818.7907	868821.3407	868821.3761	868824.3953
10	sun_azgmgniivgpqrqvu.jpg	868824.6121	868834.5410	868834.5869	868837.5893
11	sun_aleqenyvunhactkl.jpg	868837.8062	868839.8838	868839.9412	868842.9437
12	sun_azqyogdvyhahyram.jpg	868843.1605	868845.9552	868846.0295	868849.0319
13	sun_agldadusrezhmyva.jpg	868849.2488	868853.1154	868853.1520	868856.1711
14	sun_ajlxdvfhywnxqswk.jpg	868856.3879	868859.1794	868859.2069	868862.2093
15	sun_ahrhvpdhoamfdhpf.jpg	868862.4262	868869.1874	868869.2150	868872.2175
16	sun_anecxlyzpkjfxrgi.jpg	868872.4343	868878.2417	868878.3057	868881.3082
17	sun_ahmxuekfssakrqmm.jpg	868881.5250	868882.9958	868883.0262	868886.0454
18	sun_aigrduzwokggqqja.jpg	868886.2622	868888.9311	868888.9477	868891.9502
19	sun_awvfnogmotsvhofs.jpg	868892.1670	868895.3475	868895.3696	868898.3720
20	sun_akuognalfgmelepa.jpg	868898.5889	868901.9797	868902.0584	868905.0608
21	sun_azxetkujrgobhzbi.jpg	868905.2776	868909.3402	868909.3810	868912.3834
22	sun_abdiiftvfbsqoreg.jpg	868912.6003	868914.5909	868914.6352	868917.6377
23	labelme_jdgkziouohmryxw.jpg	868917.8545	868920.6836	868920.7402	868923.7593
24	sun_auwldxtolpavypst.jpg	868923.9762	868926.1579	868926.2113	868929.2304
25	sun_ahvszpwjtodgwusx.jpg	868929.4473	868931.1261	868931.1487	868934.1511
26	sun_avtdeaxixgmwquck.jpg	868934.3680	868936.7326	868936.8199	868939.8224
27	sun_aqgljqwslycnxfzi.jpg	868940.0392	868943.1918	868943.2418	868946.2443
28	sun_akjkxldecwnanoah.jpg	868946.4611	868949.9437	868949.9640	868952.9664
29	sun_aqyyqhbfyinaxiuf.jpg	868953.1832	868962.6688	868962.6910	868965.6934
30	sun_acselzrpurxmucxu.jpg	868965.9102	868968.7474	868968.7959	868971.7984
31	sun_ajnvbqoszcilcmds.jpg	868972.0152	868974.9074	868974.9509	868977.9534
32	labelme_huhykljhyigbhct.jpg	868978.1702	868979.4115	868979.4546	868982.4570
33	sun_agrhekhltqnhqoau.jpg	868982.6739	868985.8036	868985.8264	868988.8289
34	sun_akwvdhqsbtcesevi.jpg	868989.0457	868990.4752	868990.5469	868993.5494
35	sun_aiyvqzhwvppwbskj.jpg	868993.7662	868994.9592	868995.0005	868998.0030
36	sun_avnmtylgpdxtehve.jpg	868998.2198	868999.5793	868999.6210	869002.6234
37	sun_aepbpufpcgbxxcdd.jpg	869002.8402	869004.5950	869004.6417	869007.6442
38	labelme_uogxwpbmtxcnafj.jpg	869007.8610	869009.6189	869009.6625	869012.6649
39	sun_ajbfafirxjclbnxl.jpg	869012.8817	869013.7233	869013.7658	869016.7682
40	sun_aixacgstjgjpkhyx.jpg	869016.9851	869018.4354	869018.5197	869021.5388
41	sun_aepdfzurhsaporkg.jpg	869021.7556	869024.1315	869024.1909	869027.1934
42	sun_ahqjwnzgolcaoidx.jpg	869027.4102	869029.3634	869029.4285	869032.4310
43	labelme_qglnhnudtmzmocz.jpg	869032.6478	869034.7393	869034.7662	869037.7853
44	sun_agztutxlbisetcoy.jpg	869038.0022	869039.2352	869039.2532	869042.2556
45	sun_acrnjwraljsrcesa.jpg	869042.4724	869043.2351	869043.2898	869046.2922
46	sun_aheymxjdkejwbehi.jpg	869046.5091	869048.4032	869048.4273	869051.4297
47	sun_azbjiqtpgvxjjuzr.jpg	869051.6466	869052.6512	869052.7308	869055.7499
48	sun_alvoexkareccqxgq.jpg	869055.9667	869057.9875	869058.0184	869061.0375
49	sun_apbmvnchyjqxptff.jpg	869061.2544	869063.1712	869063.2060	869066.2084
50	sun_aavzagnbsbymxlyh.jpg	869066.4253	869067.7313	869067.7597	869070.7621
51	sun_aitsjpidonnknvwm.jpg	869070.9789	869072.7554	869072.8138	869075.8329
52	sun_ayfwodsvoatztibh.jpg	869076.0497	869076.9634	869077.0172	869080.0196
53	sun_amppupofnobgmmut.jpg	869080.2365	869081.4511	869081.4708	869084.4732
54	sun_ajnzhggqkskokvyd.jpg	869084.6901	869086.2595	869086.2747	869089.2771
55	sun_aprmzdnceosyiiqx.jpg	869089.4940	869090.9068	869090.9452	869093.9476
56	sun_abwmjfnrmqjdltxn.jpg	869094.1644	869096.1713	869096.1994	869099.2019
57	sun_asinbgvcqvrnsssj.jpg	869099.4187	869100.5636	869100.6197	869103.6221
58	sun_apaviskbumvstgsv.jpg	869103.8390	869104.7054	869104.7564	869107.7588
59	sun_afkjkqlhqnwftaam.jpg	869107.9757	869108.6470	869108.6596	869111.6620
60	sun_awusemdipqlufrmt.jpg	869111.8788	869115.9793	869115.9989	869119.0013
61	sun_aorysgcktvwbovgc.jpg	869119.2181	869120.7628	869120.8028	869123.8052
62	sun_aqxypnffmypblepf.jpg	869124.0220	869125.4588	869125.5066	869128.5090
63	sun_acznlxcgnetogsai.jpg	869128.7259	869130.5473	869130.6274	869133.6298
64	sun_apaxvwendkkxoteh.jpg	869133.8467	869134.6352	869134.6807	869137.6831
65	sun_apbokiglhflrauxo.jpg	869137.9000	869138.6347	869138.7173	869141.7198
66	sun_ahovdllcccjqjyeb.jpg	869141.9366	869142.4432	869142.4704	869145.4895
67	sun_aowefbfvclkxfhop.jpg	869145.7063	869146.8270	869146.8739	869149.8764
68	sun_atfpttqtzuliaaim.jpg	869150.0932	869150.6981	869150.7271	869153.7295
69	sun_algkamzphkipsfil.jpg	869153.9463	869154.5951	869154.6302	869157.6494
70	sun_ataniphupyuxeowc.jpg	869157.8662	869160.2907	869160.3182	869163.3206
71	sun_ajmwiafzffjerzeb.jpg	869163.5375	869164.6562	869164.6884	869167.6908
72	sun_ayhqvuklxnmflgid.jpg	869167.9077	869168.3984	869168.4581	869171.4606
73	sun_ajnzlaendvxbrnmy.jpg	869171.6774	869172.6798	869172.7283	869175.7474
74	sun_aknopalvgzzgfngw.jpg	869175.9642	869178.4814	869178.4996	869181.5021
75	sun_aexxtzchsriqptwg.jpg	869181.7189	869183.2053	869183.2868	869186.2893
76	sun_afmgqyvomuhprelx.jpg	869186.5061	869187.7657	869187.7905	869190.7930
77	sun_aevezokbkeojznwq.jpg	869191.0098	869191.7553	869191.7771	869194.7962
78	sun_adcrxklhlbwrbkgm.jpg	869195.0130	869197.6030	869197.6485	869200.6510
79	sun_aepvxmukjcxphfiy.jpg	869200.8678	869201.6573	869201.6851	869204.7043
80	sun_aqgncenzjwahkkgv.jpg	869204.9211	869206.1949	869206.2555	869209.2579
81	sun_aijkdpqohzcmjsco.jpg	869209.4748	869211.6030	869211.6432	869214.6457
82	sun_auyrvbsgjzcbllwy.jpg	869214.8625	869216.2432	869216.2636	869219.2661
83	sun_aqrdtsxisrulfusj.jpg	869219.4829	869220.8029	869220.8841	869223.8865
84	sun_aryemauxglpckieh.jpg	869224.1034	869225.5229	869225.5879	869228.5903
85	sun_ahilhlihtltiiszr.jpg	869228.8072	869229.5164	869229.5578	869232.5602
86	sun_aiwjjxhtgtrwjdsf.jpg	869232.7771	869233.4230	869233.4943	869236.4967
87	sun_aclkmsuodfedolnj.jpg	869236.7136	869241.2167	869241.2339	869244.2364
88	sun_aiceqwbizyfbxjga.jpg	869244.4532	869245.8066	869245.8377	869248.8401
89	labelme_kxvouciolcpqplr.jpg	869249.0570	869250.3948	869250.4414	869253.4438
90	sun_agauzddnbwdarpbz.jpg	869253.6607	869254.5389	869254.5614	869257.5639
91	sun_amjiwsczphtrowfh.jpg	869257.7807	869258.5314	869258.5480	869261.5504
92	sun_arehvoriqhbnqssp.jpg	869261.7673	869262.8670	869262.9516	869265.9540
93	sun_aottaoasihbcshqd.jpg	869266.1708	869266.9231	869266.9715	869269.9906
94	sun_anlddfvefwvocyae.jpg	869270.2075	869270.8585	869270.9414	869273.9438
95	sun_apfmyjfgtjmwzvfb.jpg	869274.1607	869275.2432	869275.2949	869278.2974
96	sun_ahdoavtbmzlbpsyw.jpg	869278.5142	869279.3708	869279.4316	869282.4341
97	sun_abjtwfukuwddzted.jpg	869282.6509	869283.2587	869283.3348	869286.3372
98	sun_arhwdncltdednobr.jpg	869286.5541	869287.0511	869287.0878	869290.1070
99	sun_awnqiikzaispgmwo.jpg	869290.3238	869291.1068	869291.1411	869294.1436
100	sun_avcxsdrrfbrkydcp.jpg	869294.3604	869296.2748	869296.3287	869299.3311
101	sun_agxuuvqtddjgypyr.jpg	869326.6700	869328.1937	869328.2213	869331.2237
102	sun_ajyzthllrejcnemk.jpg	869331.4405	869331.8748	869331.9076	869334.9100
103	sun_acxkpeoqbwcxfvip.jpg	869335.1269	869336.2509	869336.3278	869339.3303
104	sun_afbibxsnpvkmvhxn.jpg	869339.5471	869340.7707	869340.8315	869343.8339
105	sun_anydqmweocgeuwol.jpg	869344.0508	869344.9864	869345.0182	869348.0206
106	sun_ajjktnfzwntvwsfh.jpg	869348.2375	869349.5708	869349.5886	869352.5911
107	sun_afsugeohwcfpkvgo.jpg	869352.8079	869353.8111	869353.8254	869356.8278
108	sun_algllabdmeofrowq.jpg	869357.0447	869358.3864	869358.4124	869361.4149
109	sun_attdviyipsljunts.jpg	869361.6317	869362.5947	869362.6492	869365.6517
110	sun_anaaondppjmietbw.jpg	869365.8685	869367.5547	869367.5866	869370.5890
