Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-132_task-EyeTracking_physio	1	-6599.807	-6033.125	566.682	1260.960	686.630	0.214	0.078	0.273	0.820
sub-132_task-EyeTracking_physio	1	-3933.079	-3366.401	566.678	1286.153	670.523	0.093	0.018	0.132	0.415
sub-132_task-EyeTracking_physio	1	-3341.396	-1099.676	2241.720	1279.020	672.620	0.131	0.083	0.701	0.777
sub-132_task-EyeTracking_physio	1	-891.341	-582.994	308.347	1278.730	715.985	0.163	0.087	0.257	0.827
sub-132_task-EyeTracking_physio	1	-566.327	433.691	1000.018	1280.395	685.882	0.198	0.058	0.257	0.883
sub-132_task-EyeTracking_physio	1	475.360	700.363	225.003	1299.200	677.005	0.106	0.023	0.134	0.306
sub-132_task-EyeTracking_physio	1	733.700	842.036	108.336	1384.555	675.165	0.083	0.015	0.131	0.205
sub-132_task-EyeTracking_physio	1	875.369	1050.371	175.002	1475.180	713.425	0.125	0.028	0.249	0.322
sub-132_task-EyeTracking_physio	1	1083.705	1208.708	125.003	1613.595	774.835	0.165	0.054	0.301	0.399
sub-132_task-EyeTracking_physio	1	1233.711	1392.048	158.337	1414.880	879.810	0.252	0.120	0.664	0.560
sub-132_task-EyeTracking_physio	1	1425.381	1583.717	158.336	1220.950	890.795	0.200	0.069	0.686	0.328
sub-132_task-EyeTracking_physio	1	1617.051	1792.057	175.006	1087.695	861.115	0.319	0.431	1.120	1.155
sub-132_task-EyeTracking_physio	1	1867.056	2217.063	350.007	1006.580	825.742	0.103	0.041	0.295	0.416
sub-132_task-EyeTracking_physio	1	2250.397	2533.738	283.341	1021.118	882.100	0.089	0.014	0.192	0.212
sub-132_task-EyeTracking_physio	1	2742.078	3008.750	266.672	1131.767	940.977	0.088	0.069	0.279	0.915
sub-132_task-EyeTracking_physio	2	-1411.681	-1036.671	375.010	1145.420	822.170	0.095	0.025	0.213	0.304
sub-132_task-EyeTracking_physio	2	-1020.004	-853.336	166.668	1215.727	771.267	0.100	0.022	0.178	0.267
sub-132_task-EyeTracking_physio	2	-811.670	-219.987	591.683	1269.390	713.810	0.070	0.019	0.217	0.402
sub-132_task-EyeTracking_physio	2	-161.655	296.692	458.347	1272.495	707.475	0.076	0.010	0.114	0.272
sub-132_task-EyeTracking_physio	2	346.691	513.359	166.668	1303.803	639.055	0.165	0.041	0.157	0.542
sub-132_task-EyeTracking_physio	2	555.031	746.700	191.669	1331.735	595.440	0.075	0.009	0.155	0.132
sub-132_task-EyeTracking_physio	2	763.365	1146.709	383.344	1362.028	583.633	0.081	0.016	0.324	0.171
sub-132_task-EyeTracking_physio	2	1163.375	1513.384	350.009	1338.175	714.965	0.207	0.178	0.437	1.205
sub-132_task-EyeTracking_physio	2	1546.716	1830.058	283.342	1385.720	841.020	0.120	0.025	0.197	0.356
sub-132_task-EyeTracking_physio	2	1855.059	1996.734	141.675	1454.285	884.215	0.103	0.026	0.262	0.193
sub-132_task-EyeTracking_physio	2	2013.401	2296.737	283.336	1578.727	910.945	0.248	0.054	1.181	0.171
sub-132_task-EyeTracking_physio	2	2346.736	2496.744	150.008	1644.727	852.330	0.082	0.012	0.136	0.137
sub-132_task-EyeTracking_physio	2	2513.409	2680.079	166.670	1619.595	701.690	0.205	0.056	0.275	0.530
sub-132_task-EyeTracking_physio	2	2713.412	2913.421	200.009	1613.653	614.660	0.138	0.027	0.159	0.408
sub-132_task-EyeTracking_physio	3	-848.222	-689.884	158.338	1571.915	583.535	0.084	0.011	0.127	0.166
sub-132_task-EyeTracking_physio	3	-614.882	-189.879	425.003	1306.520	729.745	0.115	0.087	0.395	0.609
sub-132_task-EyeTracking_physio	3	-156.546	610.146	766.692	1279.318	693.815	0.111	0.063	0.251	0.760
sub-132_task-EyeTracking_physio	3	668.480	926.822	258.342	1242.510	863.710	0.095	0.021	0.165	0.353
sub-132_task-EyeTracking_physio	3	951.822	1076.826	125.004	1164.085	812.705	0.157	0.054	0.215	0.537
sub-132_task-EyeTracking_physio	3	1126.825	1276.827	150.002	1021.097	798.455	0.153	0.047	0.190	0.516
sub-132_task-EyeTracking_physio	3	1310.169	1576.839	266.670	940.038	750.100	0.146	0.042	0.191	0.510
sub-132_task-EyeTracking_physio	3	1610.171	1893.509	283.338	916.023	705.678	0.117	0.035	0.218	0.422
sub-132_task-EyeTracking_physio	3	1926.842	2110.182	183.340	898.438	630.930	0.096	0.022	0.225	0.291
sub-132_task-EyeTracking_physio	3	2126.850	2510.193	383.343	951.765	552.067	0.092	0.031	0.307	0.260
sub-132_task-EyeTracking_physio	3	2543.525	2710.194	166.669	1035.702	557.727	0.067	0.011	0.197	0.140
sub-132_task-EyeTracking_physio	3	2735.194	2918.535	183.341	1228.318	585.025	0.103	0.040	0.375	0.245
sub-132_task-EyeTracking_physio	4	-1376.868	-1235.199	141.669	1394.855	611.800	0.144	0.027	0.118	0.407
sub-132_task-EyeTracking_physio	4	-1085.194	298.172	1383.366	1274.483	709.872	0.088	0.032	0.207	0.557
sub-132_task-EyeTracking_physio	4	331.506	648.181	316.675	1240.825	666.352	0.125	0.052	0.226	0.654
sub-132_task-EyeTracking_physio	4	789.852	1023.186	233.334	1282.615	747.558	0.135	0.019	0.112	0.324
sub-132_task-EyeTracking_physio	4	1198.194	1339.864	141.670	1125.185	690.185	0.113	0.039	0.237	0.311
sub-132_task-EyeTracking_physio	4	1373.198	1548.199	175.001	975.355	689.350	0.256	0.111	0.759	0.416
sub-132_task-EyeTracking_physio	4	1581.536	1739.871	158.335	901.480	627.130	0.102	0.017	0.141	0.235
sub-132_task-EyeTracking_physio	4	1781.538	1931.544	150.006	962.325	550.090	0.067	0.020	0.221	0.186
sub-132_task-EyeTracking_physio	4	1981.545	2114.882	133.337	1058.767	505.275	0.052	0.011	0.103	0.173
sub-132_task-EyeTracking_physio	4	2139.881	2239.885	100.004	1356.213	509.255	0.174	0.074	0.363	0.558
sub-132_task-EyeTracking_physio	4	2256.551	2481.553	225.002	1553.980	580.210	0.300	0.112	1.437	0.258
sub-132_task-EyeTracking_physio	4	2531.553	3006.579	475.026	1659.260	638.025	0.104	0.047	0.271	0.414
sub-132_task-EyeTracking_physio	5	-946.824	244.869	1191.693	1284.095	686.595	0.129	0.134	0.485	1.090
sub-132_task-EyeTracking_physio	5	261.536	428.211	166.675	1250.492	684.845	0.225	0.134	0.515	0.591
sub-132_task-EyeTracking_physio	5	486.543	594.880	108.337	1038.515	642.650	0.105	0.025	0.205	0.249
sub-132_task-EyeTracking_physio	5	628.214	1086.558	458.344	957.420	721.315	0.123	0.107	0.399	0.797
sub-132_task-EyeTracking_physio	5	1128.224	1661.569	533.345	1011.203	860.270	0.083	0.029	0.229	0.485
sub-132_task-EyeTracking_physio	5	1678.235	1811.575	133.340	1119.818	818.582	0.208	0.072	0.484	0.392
sub-132_task-EyeTracking_physio	5	1853.245	2236.590	383.345	1286.165	789.895	0.083	0.019	0.199	0.274
sub-132_task-EyeTracking_physio	5	2336.589	2469.923	133.334	1351.197	921.222	0.081	0.022	0.181	0.324
sub-132_task-EyeTracking_physio	5	2478.256	2694.928	216.672	1350.645	940.090	0.090	0.051	0.206	0.523
sub-132_task-EyeTracking_physio	5	2728.261	2853.265	125.004	1434.545	893.220	0.111	0.037	0.257	0.269
sub-132_task-EyeTracking_physio	5	2886.598	3003.270	116.672	1384.855	604.477	0.095	0.029	0.153	0.310
sub-132_task-EyeTracking_physio	6	-883.391	-625.053	258.338	1340.550	565.825	0.077	0.023	0.122	0.346
sub-132_task-EyeTracking_physio	6	-566.721	-225.044	341.677	1303.690	728.010	0.128	0.049	0.402	0.417
sub-132_task-EyeTracking_physio	6	-183.377	291.633	475.010	1270.480	715.975	0.101	0.020	0.146	0.424
sub-132_task-EyeTracking_physio	6	308.299	491.641	183.342	1322.723	698.240	0.187	0.127	0.443	0.714
sub-132_task-EyeTracking_physio	6	516.641	691.642	175.001	1461.790	682.740	0.111	0.019	0.276	0.191
