trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	846431.1515	846441.8339	846441.8769	846444.8793
-8	zsun_azsarwkorsusbsvt.jpg	846445.0962	846454.6579	846454.6873	846457.6898
-7	sun_alnurdgpqodhpawt.jpg	846457.9066	846480.2500	846480.2915	846483.2939
-6	zsun_aznghcvrwwxvpmki.jpg	846483.5108	846491.2240	846491.3004	846494.3029
-5	zsun_azygosgrjwvkyftq.jpg	846494.5197	846541.5416	846541.5579	846544.5604
-4	sun_agtnmpgkrgkzbvjw.jpg	846544.7772	846547.1376	846547.1625	846550.1649
-3	zsun_aztxzdqhbookjzfk.jpg	846550.3818	846567.8740	846567.8960	846570.9151
-2	sun_ayqukzphzqiguvnc.jpg	846571.1320	846574.7856	846574.8016	846577.8040
-1	sun_amkigjbbrauvgdgg.jpg	846578.0209	846580.6418	846580.6730	846583.6755
0	sun_arxtwfsqslcwecww.jpg	846583.8923	846588.4415	846588.4794	846591.4818
1	sun_aaznyvntjefttmaz.jpg	846682.3223	846685.7298	846685.8252	846688.8276
2	sun_abntrinbqbsqoowj.jpg	846689.0445	846695.1369	846695.1494	846698.1519
3	sun_aapitsgbtktqubfy.jpg	846698.3687	846705.0658	846705.1075	846708.1099
4	sun_auetjleugthejgoc.jpg	846708.3268	846711.9297	846711.9631	846714.9655
5	sun_azqlhsjgbwpcseew.jpg	846715.1824	846719.7458	846719.7861	846722.7885
6	sun_alvdofgavhiiyosk.jpg	846723.0054	846728.4015	846728.4264	846731.4289
7	sun_aazqzpomyylceich.jpg	846731.6457	846736.5371	846736.5831	846739.5855
8	sun_ajrwezxmmjejxsbt.jpg	846739.8024	846742.7859	846742.8215	846745.8406
9	sun_aglpqkbwvbofhrgt.jpg	846746.0575	846750.1957	846750.2275	846753.2299
10	sun_azgmgniivgpqrqvu.jpg	846753.4468	846757.6815	846757.7336	846760.7360
11	sun_aleqenyvunhactkl.jpg	846760.9529	846764.4575	846764.5225	846767.5249
12	sun_azqyogdvyhahyram.jpg	846767.7418	846769.2287	846769.3097	846772.3288
13	sun_agldadusrezhmyva.jpg	846772.5456	846773.5294	846773.5631	846776.5656
14	sun_ajlxdvfhywnxqswk.jpg	846776.7824	846778.0256	846778.0501	846781.0692
15	sun_ahrhvpdhoamfdhpf.jpg	846781.2861	846782.2093	846782.2368	846785.2393
16	sun_anecxlyzpkjfxrgi.jpg	846785.4561	846789.7056	846789.7596	846792.7788
