stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajieuepqwqsumwkj.jpg	1	0.324	0.275	1254.615	658.610	0.322	0.348	0.0	3	cabinet
sun_ajieuepqwqsumwkj.jpg	2	0.616	0.308	1203.760	620.320	0.139	0.053	0.0	3	cabinet
sun_ajieuepqwqsumwkj.jpg	3	0.949	0.150	1156.565	638.495	0.150	0.038	0.0	3	cabinet
sun_ajieuepqwqsumwkj.jpg	4	1.116	0.492	1051.735	661.465	0.227	0.206	0.0	0	other
sun_ajieuepqwqsumwkj.jpg	5	1.657	0.242	1044.245	771.165	0.278	0.099	0.0	5	toilet paper
sun_ajieuepqwqsumwkj.jpg	6	1.916	0.158	1081.365	766.090	0.318	0.146	0.0	0	other
sun_ajieuepqwqsumwkj.jpg	7	2.132	0.167	1429.122	730.963	0.244	0.177	0.0	0	other
sun_ajieuepqwqsumwkj.jpg	8	2.316	0.275	1541.930	678.320	0.174	0.289	0.0	0	other
sun_ajieuepqwqsumwkj.jpg	9	2.624	0.192	1517.350	594.940	0.150	0.053	0.0	0	other
sun_ajieuepqwqsumwkj.jpg	10	2.841	0.158	1523.525	537.270	0.129	0.040	0.0	0	other
