Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-009_task-EyeTracking_physio	1	-793.754	281.266	1075.020	1292.590	717.975	0.150	0.086	0.462	0.571
sub-009_task-EyeTracking_physio	1	297.933	464.605	166.672	1371.012	824.213	0.135	0.041	0.272	0.364
sub-009_task-EyeTracking_physio	1	506.274	681.277	175.003	1197.745	650.110	0.207	0.081	0.358	0.492
sub-009_task-EyeTracking_physio	1	706.276	964.616	258.340	1155.375	588.915	0.124	0.038	0.292	0.276
sub-009_task-EyeTracking_physio	1	997.948	1189.620	191.672	1206.710	662.840	0.217	0.092	0.345	0.604
sub-009_task-EyeTracking_physio	1	1206.287	1372.954	166.667	1167.440	596.185	0.162	0.053	0.245	0.500
sub-009_task-EyeTracking_physio	1	1406.295	1764.632	358.337	955.020	496.795	0.145	0.040	0.247	0.661
sub-009_task-EyeTracking_physio	1	1781.298	1981.304	200.006	978.875	555.585	0.138	0.037	0.172	0.583
sub-009_task-EyeTracking_physio	1	2006.304	2147.973	141.669	1052.545	999.190	0.325	0.111	0.268	1.016
sub-009_task-EyeTracking_physio	1	2172.974	2297.977	125.003	1171.910	876.525	0.179	0.052	0.385	0.341
sub-009_task-EyeTracking_physio	1	2347.981	2747.988	400.007	1382.920	832.395	0.150	0.037	0.236	0.476
sub-009_task-EyeTracking_physio	1	2797.986	2947.990	150.004	1652.812	461.640	0.207	0.030	0.298	0.586
sub-009_task-EyeTracking_physio	2	-883.924	-650.585	233.339	1281.352	723.033	0.236	0.100	0.793	0.361
sub-009_task-EyeTracking_physio	2	-625.585	299.438	925.023	1294.055	721.330	0.186	0.111	0.514	0.737
sub-009_task-EyeTracking_physio	2	316.104	499.438	183.334	1155.082	710.788	0.154	0.062	0.235	0.467
sub-009_task-EyeTracking_physio	2	524.446	732.781	208.335	962.075	646.090	0.188	0.073	0.590	0.507
sub-009_task-EyeTracking_physio	2	749.447	1049.457	300.010	915.465	673.395	0.234	0.133	0.613	0.733
sub-009_task-EyeTracking_physio	2	1066.123	1249.461	183.338	1014.058	769.467	0.210	0.058	0.235	0.530
sub-009_task-EyeTracking_physio	2	1274.460	1416.131	141.671	1374.775	836.770	0.278	0.080	0.710	0.287
sub-009_task-EyeTracking_physio	2	1441.134	1666.137	225.003	1471.545	900.740	0.123	0.034	0.317	0.253
sub-009_task-EyeTracking_physio	2	1691.136	1907.811	216.675	1560.577	643.223	0.229	0.056	0.174	0.877
sub-009_task-EyeTracking_physio	2	1924.478	2066.149	141.671	1639.325	591.290	0.161	0.048	0.309	0.332
sub-009_task-EyeTracking_physio	2	2099.487	2424.492	325.005	1465.730	449.205	0.143	0.037	0.214	0.541
