trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1586160.7244	1586167.4608	1586167.4661	1586170.4661
-4	sun_agtnmpgkrgkzbvjw.jpg	1586170.6744	1586181.7089	1586181.7161	1586184.7161
-3	sun_alnurdgpqodhpawt.jpg	1586184.9244	1586185.7085	1586185.7161	1586188.7161
-2	sun_ayqukzphzqiguvnc.jpg	1586188.9245	1586189.8209	1586189.8328	1586192.8328
-1	sun_amkigjbbrauvgdgg.jpg	1586193.0411	1586193.6847	1586193.6911	1586196.6912
0	sun_arxtwfsqslcwecww.jpg	1586196.8995	1586197.4849	1586197.4911	1586200.4912
1	sun_aaznyvntjefttmaz.jpg	1586293.0164	1586293.9489	1586293.9581	1586296.9581
2	sun_abntrinbqbsqoowj.jpg	1586297.1748	1586298.1485	1586298.1581	1586301.1581
3	sun_aapitsgbtktqubfy.jpg	1586301.3665	1586302.2768	1586302.2831	1586305.2831
4	sun_auetjleugthejgoc.jpg	1586305.4915	1586306.1878	1586306.1998	1586309.1998
5	sun_azqlhsjgbwpcseew.jpg	1586309.4082	1586309.9089	1586309.9165	1586312.9165
6	sun_alvdofgavhiiyosk.jpg	1586313.1248	1586313.4688	1586313.4748	1586316.4748
7	sun_aazqzpomyylceich.jpg	1586316.6832	1586316.8563	1586316.8665	1586319.8665
8	sun_ajrwezxmmjejxsbt.jpg	1586320.0748	1586320.4929	1586320.4998	1586323.4999
9	sun_aglpqkbwvbofhrgt.jpg	1586323.7082	1586324.0927	1586324.0999	1586327.0999
10	sun_azgmgniivgpqrqvu.jpg	1586327.3082	1586327.6524	1586327.6582	1586330.6582
11	sun_aleqenyvunhactkl.jpg	1586330.8665	1586331.2687	1586331.2832	1586334.2832
12	sun_azqyogdvyhahyram.jpg	1586334.4916	1586334.8319	1586334.8416	1586337.8416
13	sun_agldadusrezhmyva.jpg	1586338.0499	1586338.3163	1586338.3249	1586341.3249
14	sun_ajlxdvfhywnxqswk.jpg	1586341.5332	1586342.0302	1586342.0416	1586345.0416
15	sun_ahrhvpdhoamfdhpf.jpg	1586345.2499	1586346.0846	1586346.0916	1586349.0916
16	sun_anecxlyzpkjfxrgi.jpg	1586349.2999	1586349.7408	1586349.7499	1586352.7499
17	sun_ahmxuekfssakrqmm.jpg	1586352.9583	1586353.5084	1586353.5166	1586356.5166
18	sun_aigrduzwokggqqja.jpg	1586356.7249	1586357.1246	1586357.1333	1586360.1333
19	sun_awvfnogmotsvhofs.jpg	1586360.3416	1586360.6444	1586360.6500	1586363.6500
20	sun_akuognalfgmelepa.jpg	1586363.8583	1586364.1493	1586364.1583	1586367.1583
21	sun_azxetkujrgobhzbi.jpg	1586367.3666	1586367.7886	1586367.8000	1586370.8000
22	sun_abdiiftvfbsqoreg.jpg	1586371.0083	1586371.5321	1586371.5417	1586374.5417
23	labelme_jdgkziouohmryxw.jpg	1586374.7500	1586375.3641	1586375.3750	1586378.3750
24	sun_auwldxtolpavypst.jpg	1586378.5833	1586378.7967	1586378.8083	1586381.8084
25	sun_ahvszpwjtodgwusx.jpg	1586382.0167	1586382.6766	1586382.6834	1586385.6834
26	sun_avtdeaxixgmwquck.jpg	1586385.8917	1586386.3327	1586386.3417	1586389.3417
27	sun_aqgljqwslycnxfzi.jpg	1586389.5500	1586389.8606	1586389.8667	1586392.8667
28	sun_akjkxldecwnanoah.jpg	1586393.0750	1586393.5085	1586393.5167	1586396.5167
29	sun_aqyyqhbfyinaxiuf.jpg	1586396.7251	1586397.1244	1586397.1334	1586400.1334
30	sun_acselzrpurxmucxu.jpg	1586400.3417	1586400.6926	1586400.7001	1586403.7001
31	sun_ajnvbqoszcilcmds.jpg	1586403.9084	1586404.3644	1586404.3751	1586407.3751
32	labelme_huhykljhyigbhct.jpg	1586407.5834	1586408.1724	1586408.1834	1586411.1834
33	sun_agrhekhltqnhqoau.jpg	1586411.3918	1586411.6043	1586411.6083	1586414.6084
34	sun_akwvdhqsbtcesevi.jpg	1586414.8168	1586415.1564	1586415.1668	1586418.1668
35	sun_aiyvqzhwvppwbskj.jpg	1586418.3751	1586419.0988	1586419.1084	1586422.1085
36	sun_avnmtylgpdxtehve.jpg	1586422.3168	1586423.1644	1586423.1751	1586426.1751
37	sun_aepbpufpcgbxxcdd.jpg	1586426.3835	1586426.9246	1586426.9335	1586429.9335
38	labelme_uogxwpbmtxcnafj.jpg	1586430.1418	1586430.8285	1586430.8418	1586433.8418
39	sun_ajbfafirxjclbnxl.jpg	1586434.0502	1586434.8443	1586434.8502	1586437.8502
40	sun_aixacgstjgjpkhyx.jpg	1586438.0585	1586438.5480	1586438.5585	1586441.5585
41	sun_aepdfzurhsaporkg.jpg	1586441.7668	1586442.1483	1586442.1585	1586445.1585
42	sun_ahqjwnzgolcaoidx.jpg	1586445.3669	1586446.0040	1586446.0082	1586449.0085
43	labelme_qglnhnudtmzmocz.jpg	1586449.2169	1586449.9403	1586449.9502	1586452.9502
44	sun_agztutxlbisetcoy.jpg	1586453.1585	1586453.6683	1586453.6752	1586456.6752
45	sun_acrnjwraljsrcesa.jpg	1586456.8836	1586457.3083	1586457.3169	1586460.3169
46	sun_aheymxjdkejwbehi.jpg	1586460.5252	1586461.0920	1586461.1002	1586464.1002
47	sun_azbjiqtpgvxjjuzr.jpg	1586464.3086	1586464.8125	1586464.8252	1586467.8253
48	sun_alvoexkareccqxgq.jpg	1586468.0336	1586468.5081	1586468.5169	1586471.5169
49	sun_apbmvnchyjqxptff.jpg	1586471.7253	1586472.0684	1586472.0753	1586475.0753
50	sun_aavzagnbsbymxlyh.jpg	1586475.2836	1586475.6684	1586475.6753	1586478.6753
51	sun_aitsjpidonnknvwm.jpg	1586478.8836	1586479.3000	1586479.3086	1586482.3086
52	sun_ayfwodsvoatztibh.jpg	1586482.5170	1586482.8761	1586482.8836	1586485.8836
53	sun_amppupofnobgmmut.jpg	1586486.0920	1586486.4444	1586486.4586	1586489.4586
54	sun_ajnzhggqkskokvyd.jpg	1586489.6670	1586490.1522	1586490.1587	1586493.1587
55	sun_aprmzdnceosyiiqx.jpg	1586493.3670	1586494.2844	1586494.2920	1586497.2920
56	sun_abwmjfnrmqjdltxn.jpg	1586497.5003	1586497.8939	1586497.8999	1586500.9003
57	sun_asinbgvcqvrnsssj.jpg	1586501.1087	1586501.9003	1586501.9087	1586504.9087
58	sun_apaviskbumvstgsv.jpg	1586505.1170	1586507.5001	1586507.5087	1586510.5087
59	sun_afkjkqlhqnwftaam.jpg	1586510.7170	1586511.3798	1586511.3920	1586514.3920
60	sun_awusemdipqlufrmt.jpg	1586514.6004	1586515.2286	1586515.2337	1586518.2337
61	sun_aorysgcktvwbovgc.jpg	1586518.4421	1586518.9857	1586518.9921	1586521.9921
62	sun_aqxypnffmypblepf.jpg	1586522.2004	1586522.6038	1586522.6171	1586525.6171
63	sun_acznlxcgnetogsai.jpg	1586525.8254	1586526.2682	1586526.2754	1586529.2754
64	sun_apaxvwendkkxoteh.jpg	1586529.4837	1586529.9358	1586529.9421	1586532.9421
65	sun_apbokiglhflrauxo.jpg	1586533.1504	1586533.3964	1586533.4087	1586536.4088
66	sun_ahovdllcccjqjyeb.jpg	1586536.6171	1586537.3318	1586537.3421	1586540.3421
67	sun_aowefbfvclkxfhop.jpg	1586540.5504	1586541.2202	1586541.2254	1586544.2255
68	sun_atfpttqtzuliaaim.jpg	1586544.4338	1586548.4842	1586548.4921	1586551.4921
69	sun_algkamzphkipsfil.jpg	1586551.7005	1586553.2041	1586553.2088	1586556.2088
70	sun_ataniphupyuxeowc.jpg	1586556.4172	1586556.9881	1586557.0005	1586560.0088
71	sun_ajmwiafzffjerzeb.jpg	1586560.2172	1586561.4199	1586561.4338	1586564.4338
72	sun_ayhqvuklxnmflgid.jpg	1586564.6422	1586565.7787	1586565.7839	1586568.7839
73	sun_ajnzlaendvxbrnmy.jpg	1586568.9922	1586569.4923	1586569.5005	1586572.5005
74	sun_aknopalvgzzgfngw.jpg	1586572.7089	1586575.1959	1586575.2089	1586578.2089
75	sun_aexxtzchsriqptwg.jpg	1586578.4172	1586578.8443	1586578.8505	1586581.8506
76	sun_afmgqyvomuhprelx.jpg	1586582.0589	1586582.5800	1586582.5922	1586585.5922
77	sun_aevezokbkeojznwq.jpg	1586585.8006	1586586.7319	1586586.7422	1586589.7422
