stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aqocausinnuaogit.jpg	1	0.311	0.142	1290.480	643.250	0.104	0.021	0.0	5	shelf
sun_aqocausinnuaogit.jpg	2	0.486	0.350	1512.722	555.178	0.090	0.028	0.0	3	mirror
sun_aqocausinnuaogit.jpg	3	0.862	0.258	1558.090	537.770	0.087	0.021	0.0	3	mirror
sun_aqocausinnuaogit.jpg	4	1.162	0.242	1052.320	720.615	0.154	0.061	0.0	4	radiator
sun_aqocausinnuaogit.jpg	4	1.162	0.242	1052.320	720.615	0.154	0.061	0.0	7	towel
sun_aqocausinnuaogit.jpg	5	1.437	0.183	1232.822	833.798	0.156	0.044	0.0	6	toilet
sun_aqocausinnuaogit.jpg	6	1.803	0.450	1106.543	737.467	0.248	0.158	0.0	4	radiator
sun_aqocausinnuaogit.jpg	6	1.803	0.450	1106.543	737.467	0.248	0.158	0.0	7	towel
sun_aqocausinnuaogit.jpg	7	2.270	0.233	1247.797	622.957	0.255	0.069	0.0	0	other
sun_aqocausinnuaogit.jpg	8	2.562	0.442	1510.590	559.810	0.075	0.024	0.0	3	mirror
