trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	195.8423	199.1045	199.1450	202.1475
-8	zsun_azsarwkorsusbsvt.jpg	202.3643	203.7460	203.7821	206.8012
-7	sun_alnurdgpqodhpawt.jpg	207.0181	210.1443	210.1873	213.2231
-6	zsun_aznghcvrwwxvpmki.jpg	213.4400	215.3787	215.4583	218.4774
-5	zsun_azygosgrjwvkyftq.jpg	218.6942	222.5797	222.6141	225.6165
-4	sun_agtnmpgkrgkzbvjw.jpg	225.8334	226.8380	226.8675	229.8700
-3	zsun_aztxzdqhbookjzfk.jpg	230.0868	234.7471	234.7740	237.7764
-2	sun_ayqukzphzqiguvnc.jpg	237.9933	240.0382	240.0616	243.0640
-1	sun_amkigjbbrauvgdgg.jpg	243.2809	244.2298	244.2483	247.2675
0	sun_arxtwfsqslcwecww.jpg	247.4843	250.5055	250.5368	253.5392
1	sun_aaznyvntjefttmaz.jpg	321.6112	327.0803	327.1657	330.1681
2	sun_abntrinbqbsqoowj.jpg	330.3850	333.4906	333.5042	336.5066
3	sun_aapitsgbtktqubfy.jpg	336.7235	341.8813	341.9277	344.9468
4	sun_auetjleugthejgoc.jpg	345.1637	345.8640	345.8976	348.9000
5	sun_azqlhsjgbwpcseew.jpg	349.1169	352.3743	352.4196	355.4220
6	sun_alvdofgavhiiyosk.jpg	355.6388	357.5410	357.5571	360.5762
7	sun_aazqzpomyylceich.jpg	360.7930	362.6329	362.6779	365.6803
8	sun_ajrwezxmmjejxsbt.jpg	365.8972	368.3746	368.3992	371.4017
9	sun_aglpqkbwvbofhrgt.jpg	371.6185	372.7750	372.8028	375.8052
10	sun_azgmgniivgpqrqvu.jpg	376.0221	377.3814	377.4232	380.4257
11	sun_aleqenyvunhactkl.jpg	380.6425	384.8718	384.9293	387.9318
12	sun_azqyogdvyhahyram.jpg	388.1486	388.6003	388.6824	391.7015
13	sun_agldadusrezhmyva.jpg	391.9183	393.3082	393.3362	396.3386
14	sun_ajlxdvfhywnxqswk.jpg	396.5554	398.0503	398.0733	401.0925
15	sun_ahrhvpdhoamfdhpf.jpg	401.3093	401.8422	401.8597	404.8622
16	sun_anecxlyzpkjfxrgi.jpg	405.0790	407.8759	407.9313	410.9338
17	sun_ahmxuekfssakrqmm.jpg	411.1506	412.1506	412.1848	415.1872
18	sun_aigrduzwokggqqja.jpg	415.4041	416.2657	416.2881	419.3073
19	sun_awvfnogmotsvhofs.jpg	419.5241	421.8175	421.8427	424.8618
20	sun_akuognalfgmelepa.jpg	425.0786	426.6641	426.7466	429.7491
21	sun_azxetkujrgobhzbi.jpg	429.9659	431.5988	431.6339	434.6364
22	sun_abdiiftvfbsqoreg.jpg	434.8532	436.3336	436.3878	439.3902
23	labelme_jdgkziouohmryxw.jpg	439.6071	440.3596	440.4244	443.4269
24	sun_auwldxtolpavypst.jpg	443.6437	445.8241	445.8789	448.8813
25	sun_ahvszpwjtodgwusx.jpg	449.0981	450.4238	450.4492	453.4517
26	sun_avtdeaxixgmwquck.jpg	453.6685	459.4249	459.5066	462.5090
27	sun_aqgljqwslycnxfzi.jpg	462.7259	467.4917	467.5298	470.5322
28	sun_akjkxldecwnanoah.jpg	470.7491	471.8352	471.8500	474.8524
29	sun_aqyyqhbfyinaxiuf.jpg	475.0692	475.9436	475.9700	478.9724
30	sun_acselzrpurxmucxu.jpg	479.1893	481.2640	481.3076	484.3101
31	sun_ajnvbqoszcilcmds.jpg	484.5269	487.2774	487.3125	490.3150
32	labelme_huhykljhyigbhct.jpg	490.5318	491.5525	491.5993	494.6018
33	sun_agrhekhltqnhqoau.jpg	494.8186	495.8342	495.8695	498.8886
34	sun_akwvdhqsbtcesevi.jpg	499.1054	501.1271	501.1905	504.2096
35	sun_aiyvqzhwvppwbskj.jpg	504.4264	505.6194	505.6608	508.6632
36	sun_avnmtylgpdxtehve.jpg	508.8800	515.3193	515.3520	518.3544
37	sun_aepbpufpcgbxxcdd.jpg	518.5713	520.8343	520.8898	523.8922
38	labelme_uogxwpbmtxcnafj.jpg	524.1091	527.9533	527.9956	531.0147
39	sun_ajbfafirxjclbnxl.jpg	531.2315	535.3439	535.3849	538.3874
40	sun_aixacgstjgjpkhyx.jpg	538.6042	539.5119	539.6050	542.6241
41	sun_aepdfzurhsaporkg.jpg	542.8410	544.3288	544.3756	547.3780
42	sun_ahqjwnzgolcaoidx.jpg	547.5948	548.4122	548.4789	551.4813
43	labelme_qglnhnudtmzmocz.jpg	551.6982	554.4871	554.5171	557.5196
44	sun_agztutxlbisetcoy.jpg	557.7364	560.1456	560.1717	563.1908
45	sun_acrnjwraljsrcesa.jpg	563.4077	564.6960	564.7421	567.7445
46	sun_aheymxjdkejwbehi.jpg	567.9614	571.1275	571.1640	574.1664
47	sun_azbjiqtpgvxjjuzr.jpg	574.3833	579.9696	580.0545	583.0570
48	sun_alvoexkareccqxgq.jpg	583.2738	590.1793	590.1958	593.1986
49	sun_apbmvnchyjqxptff.jpg	593.4154	597.2798	597.3186	600.3210
50	sun_aavzagnbsbymxlyh.jpg	600.5379	603.5470	603.5737	606.5928
51	sun_aitsjpidonnknvwm.jpg	606.8096	608.9802	609.0281	612.0472
52	sun_ayfwodsvoatztibh.jpg	612.2641	613.8398	613.8820	616.8845
53	sun_amppupofnobgmmut.jpg	617.1013	619.8037	619.8202	622.8226
54	sun_ajnzhggqkskokvyd.jpg	623.0395	630.0479	630.0618	633.0643
55	sun_aprmzdnceosyiiqx.jpg	633.2811	634.6810	634.7323	637.7514
56	sun_abwmjfnrmqjdltxn.jpg	637.9683	640.8082	640.8373	643.8397
