Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-115_task-EyeTracking_physio	1	-16208.164	-15733.152	475.012	1299.635	754.290	0.116	0.067	0.389	0.517
sub-115_task-EyeTracking_physio	1	-15683.153	-15474.815	208.338	1874.535	1376.660	0.157	0.068	0.489	0.447
sub-115_task-EyeTracking_physio	1	-15041.476	-14799.799	241.677	1237.695	728.505	0.187	0.192	0.474	0.979
sub-115_task-EyeTracking_physio	1	-14774.799	-13999.783	775.016	1261.005	724.700	0.108	0.109	0.675	0.582
sub-115_task-EyeTracking_physio	1	-13991.450	-12449.745	1541.705	1266.230	708.690	0.130	0.122	0.601	0.814
sub-115_task-EyeTracking_physio	1	-12424.746	-12133.074	291.672	1299.350	589.420	0.103	0.046	0.323	0.440
sub-115_task-EyeTracking_physio	1	-12108.074	-11883.068	225.006	1282.160	699.100	0.124	0.040	0.369	0.280
sub-115_task-EyeTracking_physio	1	-11866.401	-11383.056	483.345	1286.472	731.447	0.127	0.070	0.261	0.810
sub-115_task-EyeTracking_physio	1	-11141.387	-10949.715	191.672	1287.515	727.245	0.172	0.129	0.326	0.849
sub-115_task-EyeTracking_physio	1	-10891.376	-10658.036	233.340	1821.412	1435.997	0.106	0.041	0.454	0.266
sub-115_task-EyeTracking_physio	1	-10591.371	-10158.032	433.339	1260.102	703.143	0.129	0.092	0.384	0.756
sub-115_task-EyeTracking_physio	1	-10141.366	-9716.350	425.016	1282.325	719.030	0.097	0.042	0.325	0.345
sub-115_task-EyeTracking_physio	1	-9691.351	-9466.343	225.008	1253.565	716.645	0.105	0.037	0.237	0.392
sub-115_task-EyeTracking_physio	1	-9283.007	-8932.998	350.009	1254.782	733.110	0.127	0.183	0.473	0.854
sub-115_task-EyeTracking_physio	1	-8916.331	-8532.993	383.338	1293.435	702.047	0.128	0.081	0.529	0.489
sub-115_task-EyeTracking_physio	1	-8516.326	-8099.647	416.679	1269.822	705.168	0.124	0.092	0.391	0.635
sub-115_task-EyeTracking_physio	1	-8082.981	-7816.313	266.668	1284.028	731.580	0.112	0.067	0.333	0.410
sub-115_task-EyeTracking_physio	1	-7557.971	-7266.299	291.672	1309.180	880.155	0.100	0.131	0.334	0.852
sub-115_task-EyeTracking_physio	1	-7224.630	-6991.295	233.335	826.625	1288.608	0.167	0.057	0.325	0.542
sub-115_task-EyeTracking_physio	1	-6924.623	-6466.283	458.340	1301.985	724.080	0.116	0.057	0.436	0.366
sub-115_task-EyeTracking_physio	1	-6449.611	-5949.605	500.006	1262.142	696.987	0.108	0.051	0.464	0.368
sub-115_task-EyeTracking_physio	1	-5924.601	-5766.266	158.335	1304.235	731.670	0.076	0.013	0.138	0.186
sub-115_task-EyeTracking_physio	1	-5749.600	-5266.253	483.347	1259.040	720.822	0.117	0.050	0.383	0.389
sub-115_task-EyeTracking_physio	1	-5249.586	-5074.585	175.001	1325.140	743.170	0.165	0.043	0.431	0.273
sub-115_task-EyeTracking_physio	1	-5041.253	-4899.584	141.669	1685.505	786.325	0.111	0.039	0.300	0.274
sub-115_task-EyeTracking_physio	1	-4841.247	-4624.574	216.673	1236.648	714.233	0.084	0.020	0.137	0.355
sub-115_task-EyeTracking_physio	1	-4599.574	-4099.563	500.011	1274.935	721.885	0.100	0.045	0.359	0.331
sub-115_task-EyeTracking_physio	1	-4082.896	-3832.890	250.006	1245.188	739.685	0.098	0.027	0.291	0.287
sub-115_task-EyeTracking_physio	1	-3816.224	-3324.551	491.673	1269.090	718.565	0.111	0.058	0.425	0.382
sub-115_task-EyeTracking_physio	1	-3141.210	-2549.533	591.677	1270.460	743.230	0.119	0.129	0.542	0.797
