trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	248603.1483	248625.7076	248625.7500	248628.7691
-8	zsun_azsarwkorsusbsvt.jpg	248628.9860	248632.2285	248632.2553	248635.2578
-7	sun_alnurdgpqodhpawt.jpg	248635.4746	248636.8622	248636.9091	248639.9115
-6	zsun_aznghcvrwwxvpmki.jpg	248640.1284	248646.5076	248646.5836	248649.6028
-5	zsun_azygosgrjwvkyftq.jpg	248649.8196	248650.7835	248650.8037	248653.8062
-4	sun_agtnmpgkrgkzbvjw.jpg	248654.0230	248656.5081	248656.5250	248659.5442
-3	zsun_aztxzdqhbookjzfk.jpg	248659.7610	248661.9109	248661.9461	248664.9486
-2	sun_ayqukzphzqiguvnc.jpg	248665.1654	248666.5561	248666.5832	248669.6024
-1	sun_amkigjbbrauvgdgg.jpg	248669.8192	248673.4207	248673.4388	248676.4579
0	sun_arxtwfsqslcwecww.jpg	248676.6748	248680.3158	248680.3444	248683.3469
1	sun_aaznyvntjefttmaz.jpg	248725.0141	248748.6121	248748.7000	248751.7024
2	sun_abntrinbqbsqoowj.jpg	248751.9193	248752.9880	248753.0035	248756.0226
3	sun_aapitsgbtktqubfy.jpg	248756.2395	248756.6117	248756.6564	248759.6589
4	sun_auetjleugthejgoc.jpg	248759.8757	248760.4480	248760.4762	248763.4787
5	sun_azqlhsjgbwpcseew.jpg	248763.6955	248765.8757	248765.9307	248768.9331
6	sun_alvdofgavhiiyosk.jpg	248769.1499	248770.5957	248770.6178	248773.6202
7	sun_aazqzpomyylceich.jpg	248773.8371	248774.5399	248774.5877	248777.5901
8	sun_ajrwezxmmjejxsbt.jpg	248777.8070	248779.3320	248779.3582	248782.3607
9	sun_aglpqkbwvbofhrgt.jpg	248782.5775	248783.6838	248783.7118	248786.7142
10	sun_azgmgniivgpqrqvu.jpg	248786.9311	248787.9468	248787.9986	248791.0010
11	sun_aleqenyvunhactkl.jpg	248791.2179	248791.8401	248791.9018	248794.9042
12	sun_azqyogdvyhahyram.jpg	248795.1211	248796.3238	248796.4054	248799.4079
13	sun_agldadusrezhmyva.jpg	248799.6247	248800.4275	248800.4587	248803.4612
14	sun_ajlxdvfhywnxqswk.jpg	248803.6780	248805.3800	248805.4128	248808.4152
15	sun_ahrhvpdhoamfdhpf.jpg	248808.6320	248810.0744	248810.0999	248813.1023
16	sun_anecxlyzpkjfxrgi.jpg	248813.3192	248813.7480	248813.8029	248816.8220
17	sun_ahmxuekfssakrqmm.jpg	248817.0389	248817.5160	248817.5393	248820.5417
18	sun_aigrduzwokggqqja.jpg	248820.7586	248821.2912	248821.3090	248824.3115
19	sun_awvfnogmotsvhofs.jpg	248824.5283	248824.9799	248824.9953	248827.9978
20	sun_akuognalfgmelepa.jpg	248828.2146	248830.7080	248830.7834	248833.8025
21	sun_azxetkujrgobhzbi.jpg	248834.0194	248834.5158	248834.5531	248837.5556
22	sun_abdiiftvfbsqoreg.jpg	248837.7724	248838.2666	248838.3062	248841.3086
23	labelme_jdgkziouohmryxw.jpg	248841.5254	248841.7661	248841.8257	248844.8281
24	sun_auwldxtolpavypst.jpg	248845.0450	248847.7238	248847.7805	248850.7996
25	sun_ahvszpwjtodgwusx.jpg	248851.0165	248852.8917	248852.9180	248855.9205
26	sun_avtdeaxixgmwquck.jpg	248856.1373	248857.1798	248857.2716	248860.2740
27	sun_aqgljqwslycnxfzi.jpg	248860.4909	248861.6516	248861.6918	248864.6943
28	sun_akjkxldecwnanoah.jpg	248864.9111	248866.8120	248866.8293	248869.8318
29	sun_aqyyqhbfyinaxiuf.jpg	248870.0486	248872.6420	248872.6674	248875.6699
30	sun_acselzrpurxmucxu.jpg	248875.8867	248878.3556	248878.4054	248881.4245
31	sun_ajnvbqoszcilcmds.jpg	248881.6414	248882.1093	248882.1585	248885.1609
32	labelme_huhykljhyigbhct.jpg	248885.3778	248886.7560	248886.7956	248889.7980
33	sun_agrhekhltqnhqoau.jpg	248890.0149	248890.9717	248890.9990	248894.0014
34	sun_akwvdhqsbtcesevi.jpg	248894.2183	248894.8996	248894.9689	248897.9880
35	sun_aiyvqzhwvppwbskj.jpg	248898.2048	248898.7396	248898.7887	248901.7911
36	sun_avnmtylgpdxtehve.jpg	248902.0079	248902.9432	248902.9754	248905.9945
37	sun_aepbpufpcgbxxcdd.jpg	248906.2114	248906.5318	248906.5783	248909.5808
38	labelme_uogxwpbmtxcnafj.jpg	248909.7976	248911.0519	248911.0987	248914.1011
39	sun_ajbfafirxjclbnxl.jpg	248914.3179	248914.7958	248914.8350	248917.8375
40	sun_aixacgstjgjpkhyx.jpg	248918.0543	248918.5518	248918.6548	248921.6739
41	sun_aepdfzurhsaporkg.jpg	248921.8908	248922.1395	248922.1910	248925.1934
42	sun_ahqjwnzgolcaoidx.jpg	248925.4103	248925.6917	248925.7606	248928.7797
43	labelme_qglnhnudtmzmocz.jpg	248928.9965	248929.3355	248929.3635	248932.3659
44	sun_agztutxlbisetcoy.jpg	248932.5828	248933.3077	248933.3334	248936.3358
45	sun_acrnjwraljsrcesa.jpg	248936.5527	248936.8436	248936.9030	248939.9221
46	sun_aheymxjdkejwbehi.jpg	248940.1389	248940.4434	248940.4725	248943.4750
47	sun_azbjiqtpgvxjjuzr.jpg	248943.6918	248944.2192	248944.3090	248947.3114
48	sun_alvoexkareccqxgq.jpg	248947.5283	248947.8918	248947.9119	248950.9144
49	sun_apbmvnchyjqxptff.jpg	248951.1312	248951.6025	248951.6316	248954.6340
50	sun_aavzagnbsbymxlyh.jpg	248954.8509	248955.1944	248955.2178	248958.2203
51	sun_aitsjpidonnknvwm.jpg	248958.4371	248959.3676	248959.4213	248962.4237
52	sun_ayfwodsvoatztibh.jpg	248962.6405	248962.9944	248963.0409	248966.0433
53	sun_amppupofnobgmmut.jpg	248966.2602	248967.3874	248967.4111	248970.4135
54	sun_ajnzhggqkskokvyd.jpg	248970.6304	248970.9678	248970.9973	248973.9998
55	sun_aprmzdnceosyiiqx.jpg	248974.2166	248976.3078	248976.3517	248979.3541
56	sun_abwmjfnrmqjdltxn.jpg	248979.5710	248979.9181	248979.9379	248982.9404
57	sun_asinbgvcqvrnsssj.jpg	248983.1572	248983.4203	248983.4739	248986.4933
58	sun_apaviskbumvstgsv.jpg	248986.7101	248988.2115	248988.2614	248991.2638
59	sun_afkjkqlhqnwftaam.jpg	248991.4807	248991.5448	248991.5641	248994.5665
60	sun_awusemdipqlufrmt.jpg	248994.7833	248995.2757	248995.3004	248998.3195
61	sun_aorysgcktvwbovgc.jpg	248998.5364	248998.8700	248998.9200	249001.9225
62	sun_aqxypnffmypblepf.jpg	249002.1393	249002.9702	249003.0234	249006.0258
63	sun_acznlxcgnetogsai.jpg	249006.2427	249006.4677	249006.5596	249009.5620
64	sun_apaxvwendkkxoteh.jpg	249009.7789	249010.1700	249010.2125	249013.2150
65	sun_apbokiglhflrauxo.jpg	249013.4318	249013.7316	249013.8155	249016.8179
66	sun_ahovdllcccjqjyeb.jpg	249017.0348	249017.2835	249017.3016	249020.3041
67	sun_aowefbfvclkxfhop.jpg	249020.5209	249020.9042	249020.9546	249023.9570
68	sun_atfpttqtzuliaaim.jpg	249024.1739	249024.4273	249024.4575	249027.4599
69	sun_algkamzphkipsfil.jpg	249027.6767	249027.9548	249027.9770	249030.9961
70	sun_ataniphupyuxeowc.jpg	249031.2129	249033.2354	249033.2646	249036.2671
71	sun_ajmwiafzffjerzeb.jpg	249036.4839	249037.0912	249037.1177	249040.1202
72	sun_ayhqvuklxnmflgid.jpg	249040.3370	249041.3315	249041.4046	249044.4070
73	sun_ajnzlaendvxbrnmy.jpg	249044.6238	249045.3714	249045.4078	249048.4103
74	sun_aknopalvgzzgfngw.jpg	249048.6271	249048.9465	249048.9774	249051.9798
75	sun_aexxtzchsriqptwg.jpg	249052.1967	249052.6969	249052.7972	249055.7996
76	sun_afmgqyvomuhprelx.jpg	249056.0164	249056.4436	249056.4668	249059.4692
77	sun_aevezokbkeojznwq.jpg	249059.6861	249060.1551	249060.1865	249063.1889
78	sun_adcrxklhlbwrbkgm.jpg	249063.4058	249064.0434	249064.0897	249067.0921
79	sun_aepvxmukjcxphfiy.jpg	249067.3090	249067.7117	249067.7426	249070.7451
80	sun_aqgncenzjwahkkgv.jpg	249070.9619	249071.2756	249071.3289	249074.3313
81	sun_aijkdpqohzcmjsco.jpg	249074.5482	249074.8831	249074.9318	249077.9509
82	sun_auyrvbsgjzcbllwy.jpg	249078.1678	249078.6389	249078.6682	249081.6706
83	sun_aqrdtsxisrulfusj.jpg	249081.8875	249082.2367	249082.3045	249085.3069
84	sun_aryemauxglpckieh.jpg	249085.5237	249086.3155	249086.3744	249089.3769
85	sun_ahilhlihtltiiszr.jpg	249089.5937	249091.3634	249091.3952	249094.3976
86	sun_aiwjjxhtgtrwjdsf.jpg	249094.6145	249095.6355	249095.7154	249098.7178
87	sun_aclkmsuodfedolnj.jpg	249098.9346	249099.1790	249099.2015	249102.2040
88	sun_aiceqwbizyfbxjga.jpg	249102.4208	249103.6190	249103.6385	249106.6409
89	labelme_kxvouciolcpqplr.jpg	249106.8578	249107.2034	249107.2414	249110.2438
90	sun_agauzddnbwdarpbz.jpg	249110.4607	249110.9313	249110.9611	249113.9635
91	sun_amjiwsczphtrowfh.jpg	249114.1804	249114.5479	249114.5640	249117.5665
92	sun_arehvoriqhbnqssp.jpg	249117.7833	249118.1316	249118.2170	249121.2361
93	sun_aottaoasihbcshqd.jpg	249121.4530	249121.8649	249121.9200	249124.9224
94	sun_anlddfvefwvocyae.jpg	249125.1393	249125.5073	249125.5896	249128.5921
95	sun_apfmyjfgtjmwzvfb.jpg	249128.8089	249129.0732	249129.1258	249132.1283
96	sun_ahdoavtbmzlbpsyw.jpg	249132.3451	249132.6276	249132.6954	249135.6979
97	sun_abjtwfukuwddzted.jpg	249135.9147	249136.2731	249136.3651	249139.3675
98	sun_arhwdncltdednobr.jpg	249139.5843	249139.9556	249139.9847	249142.9871
99	sun_awnqiikzaispgmwo.jpg	249143.2040	249143.7397	249143.7711	249146.7735
100	sun_avcxsdrrfbrkydcp.jpg	249146.9904	249147.2592	249147.3073	249150.3264
101	sun_agxuuvqtddjgypyr.jpg	249158.5998	249164.8069	249164.8382	249167.8406
102	sun_ajyzthllrejcnemk.jpg	249168.0575	249170.7630	249170.7930	249173.7955
103	sun_acxkpeoqbwcxfvip.jpg	249174.0123	249174.5073	249174.5961	249177.5986
104	sun_afbibxsnpvkmvhxn.jpg	249177.8154	249178.1155	249178.1824	249181.2182
105	sun_anydqmweocgeuwol.jpg	249181.4350	249182.8434	249182.8695	249185.8720
106	sun_ajjktnfzwntvwsfh.jpg	249186.0888	249186.6192	249186.6392	249189.6417
107	sun_afsugeohwcfpkvgo.jpg	249189.8585	249190.6590	249190.6759	249193.6783
108	sun_algllabdmeofrowq.jpg	249193.8951	249194.8512	249194.8793	249197.8817
109	sun_attdviyipsljunts.jpg	249198.0986	249198.4834	249198.5322	249201.5347
110	sun_anaaondppjmietbw.jpg	249201.7515	249204.8989	249204.9375	249207.9399
111	sun_akcicdjszssqmkjl.jpg	249208.1567	249208.6353	249208.7239	249211.7430
112	sun_ansbufagozaoxmru.jpg	249211.9598	249212.3075	249212.3268	249215.3292
113	sun_agfbbeozqztznacq.jpg	249215.5461	249215.9469	249215.9798	249218.9822
114	sun_abruimnjlaxgqbze.jpg	249219.1990	249219.8753	249219.9163	249222.9187
115	sun_aknkhdxyjkyfjvgl.jpg	249223.1356	249223.4434	249223.4859	249226.4883
116	sun_aauyknaheebshrxq.jpg	249226.7051	249226.9875	249227.0387	249230.0412
117	sun_atnitteqxzjhgjfy.jpg	249230.2580	249230.4993	249230.5583	249233.5607
118	sun_aihqqhkbilvntzdn.jpg	249233.7776	249234.1469	249234.1779	249237.1970
119	sun_ajlfvmneqpseyguf.jpg	249237.4138	249237.8274	249237.8475	249240.8500
120	sun_akoozmcccyrpzqdd.jpg	249241.0668	249241.3631	249241.4171	249244.4362
121	sun_aqocausinnuaogit.jpg	249244.6531	249245.2351	249245.2702	249248.2727
122	sun_ajomvdpkryvawqyv.jpg	249248.4895	249248.7711	249248.8231	249251.8256
123	labelme_vvuttgvlwdydbkh.jpg	249252.0424	249252.3635	249252.4260	249255.4285
124	sun_arrmumgicgcoptbt.jpg	249255.6453	249255.9074	249255.9289	249258.9313
125	sun_apmpdqangkfvwrpn.jpg	249259.1482	249259.6114	249259.6486	249262.6677
126	sun_ainaeweeykjelyft.jpg	249262.8845	249264.4111	249264.4358	249267.4382
127	sun_apdxoksqpmpghypf.jpg	249267.6551	249267.9314	249267.9553	249270.9578
128	sun_anjplxxhrqpqpzlr.jpg	249271.1746	249271.5633	249271.5916	249274.5941
129	sun_abqihmfbiddwtcmz.jpg	249274.8109	249275.7313	249275.7450	249278.7474
130	sun_apynckhmoftszqoq.jpg	249278.9643	249279.3150	249279.3646	249282.3670
131	sun_ahvpoenucqfbjkep.jpg	249282.5839	249282.9771	249283.0176	249286.0200
132	sun_acdlgczjpwkeuvgy.jpg	249286.2368	249286.5150	249286.5705	249289.5729
133	sun_anjpziwkjniyzlkr.jpg	249289.7897	249290.1606	249290.1901	249293.1925
134	sun_ahmtwjhnkkalblbh.jpg	249293.4094	249293.7153	249293.7430	249296.7454
135	sun_amgkcbncvhsceeuq.jpg	249296.9622	249297.3151	249297.3459	249300.3483
136	sun_atcwuzwzjucraewh.jpg	249300.5652	249301.0908	249301.1490	249304.1681
137	sun_agrwbmhcpmfuwmsg.jpg	249304.3849	249304.6912	249304.7349	249307.7377
138	sun_aovnyfewezfmgwke.jpg	249307.9545	249308.2433	249308.2714	249311.2739
139	sun_azfvmsmpvphupjpu.jpg	249311.4907	249311.8271	249311.8910	249314.8935
140	sun_afscqnhvouixrplg.jpg	249315.1103	249315.6114	249315.6608	249318.6632
141	sun_axbqssteryzzlcop.jpg	249318.8800	249319.2108	249319.2637	249322.2661
142	labelme_snvevhpzwsruuja.jpg	249322.4830	249322.8670	249322.9333	249325.9358
143	sun_anjgzxqwccbiozsw.jpg	249326.1526	249326.4863	249326.5363	249329.5554
144	sun_asrcfjusjydonoin.jpg	249329.7722	249330.1951	249330.2226	249333.2250
145	sun_atgpcvhxgyoezzht.jpg	249333.4419	249333.6351	249333.6921	249336.7112
146	sun_ajxvejtymbkewxpy.jpg	249336.9280	249337.4667	249337.4952	249340.4976
147	sun_accreawivrzlvqyc.jpg	249340.7145	249341.1451	249341.1982	249344.2006
148	sun_aywpszwfywdmgrpv.jpg	249344.4175	249346.5704	249346.6359	249349.6384
149	sun_ajxqlzmoovksgjbl.jpg	249349.8552	249352.5351	249352.5574	249355.5599
150	sun_awhvlirgpcdffbsk.jpg	249355.7767	249356.9392	249356.9943	249359.9968
151	sun_acsgbuurtwghzjel.jpg	249360.2136	249362.4104	249362.4655	249365.4679
152	sun_awyjssnluvfxtfwf.jpg	249365.6847	249366.0910	249366.1351	249369.1375
153	sun_azdnupmzwdxwflvh.jpg	249369.3544	249369.6273	249369.6546	249372.6738
154	sun_admyjjnxxddpqaud.jpg	249372.8906	249373.3471	249373.3743	249376.3768
155	sun_arvuykssgbdzaavk.jpg	249376.5936	249377.2430	249377.2608	249380.2633
156	sun_anmlnygclbxbrdbw.jpg	249380.4801	249382.3860	249382.4651	249385.4675
157	sun_anneoguowdhugwoy.jpg	249385.6843	249385.9951	249386.0179	249389.0204
158	sun_ajkawyunawdxfxob.jpg	249389.2372	249389.6272	249389.6876	249392.6900
159	sun_atfmueokdeplnsdy.jpg	249392.9069	249393.3071	249393.3406	249396.3597
160	sun_azwwluglgwfhhwee.jpg	249396.5765	249397.0513	249397.0769	249400.0794
161	sun_ahdycvpopffkzzsu.jpg	249400.2962	249400.7132	249400.7299	249403.7490
162	sun_aglwoufpxbtxqecp.jpg	249403.9659	249404.4268	249404.4496	249407.4520
163	sun_anuwqvomituqoawj.jpg	249407.6689	249407.9966	249408.0358	249411.0550
164	sun_ahqykyyouxkgmdnq.jpg	249411.2718	249411.4990	249411.5553	249414.5578
165	sun_ateowiyyxtlctxnj.jpg	249414.7746	249415.0188	249415.0415	249418.0440
166	labelme_maitcyodsfflkgk.jpg	249418.2608	249418.7709	249418.7946	249421.7970
167	sun_amhdrfkpqmptmlvl.jpg	249422.0139	249422.3150	249422.3642	249425.3666
168	sun_aenotlpyftoioydp.jpg	249425.5834	249425.8826	249425.9504	249428.9528
169	sun_afvkcxzohlpzliti.jpg	249429.1697	249430.6306	249430.6876	249433.6900
170	sun_ajawyzbcsphfnsgb.jpg	249433.9069	249434.3538	249434.3739	249437.3763
171	sun_aobtqmsjotgsxppu.jpg	249437.5932	249439.1642	249439.1945	249442.1969
172	sun_agguqiubmwhqqunb.jpg	249442.4138	249447.2511	249447.2844	249450.2868
173	sun_agrkvwbkgrglcoga.jpg	249450.5037	249450.8349	249450.8873	249453.8898
174	sun_alaftnkvuoaxsizt.jpg	249454.1066	249454.4988	249454.5236	249457.5260
175	sun_aydxycepjgosoubm.jpg	249457.7429	249459.1894	249459.2274	249462.2299
176	sun_asuudekbluwjwevp.jpg	249462.4467	249463.5230	249463.5810	249466.5834
177	sun_ajaqajwbqkwfvnef.jpg	249466.8003	249467.2188	249467.2840	249470.2864
