Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-028_task-EyeTracking_physio	1	-1492.879	-517.861	975.018	1325.445	986.280	0.176	0.094	0.504	1.176
sub-028_task-EyeTracking_physio	1	-476.191	-176.182	300.009	1278.550	758.697	0.211	0.047	0.180	0.647
sub-028_task-EyeTracking_physio	1	-159.515	240.486	400.001	1276.315	741.555	0.154	0.052	0.310	0.671
sub-028_task-EyeTracking_physio	1	273.820	432.163	158.343	1314.710	887.515	0.169	0.067	0.306	0.422
sub-028_task-EyeTracking_physio	1	457.162	573.834	116.672	1148.715	625.548	0.277	0.210	0.654	0.815
sub-028_task-EyeTracking_physio	1	623.831	748.831	125.000	1148.980	659.840	0.175	0.054	0.237	0.834
sub-028_task-EyeTracking_physio	1	832.170	1148.843	316.673	1186.312	693.197	0.236	0.083	0.217	1.096
sub-028_task-EyeTracking_physio	1	1273.844	1532.185	258.341	1270.160	876.030	0.189	0.078	0.222	0.917
sub-028_task-EyeTracking_physio	1	1548.849	1790.524	241.675	1352.275	884.950	0.185	0.091	0.489	0.525
sub-028_task-EyeTracking_physio	1	1815.523	2248.862	433.339	1177.883	675.347	0.160	0.071	0.397	0.644
sub-028_task-EyeTracking_physio	1	2282.201	2548.870	266.669	1316.140	870.100	0.185	0.079	0.328	0.626
sub-028_task-EyeTracking_physio	1	2573.871	3007.213	433.342	1340.495	864.497	0.172	0.069	0.315	0.564
sub-028_task-EyeTracking_physio	2	-259.447	-101.111	158.336	1267.415	743.800	0.222	0.118	0.423	0.710
sub-028_task-EyeTracking_physio	2	-26.111	248.898	275.009	1265.535	734.900	0.184	0.089	0.308	0.921
sub-028_task-EyeTracking_physio	2	273.897	582.232	308.335	1403.425	891.140	0.207	0.188	0.739	0.805
sub-028_task-EyeTracking_physio	2	698.903	1132.243	433.340	1147.755	726.128	0.125	0.049	0.284	0.622
sub-028_task-EyeTracking_physio	2	1148.912	1848.927	700.015	1319.477	673.748	0.130	0.040	0.337	0.518
sub-028_task-EyeTracking_physio	2	1865.594	2598.945	733.351	1363.993	780.320	0.182	0.056	0.322	0.588
sub-028_task-EyeTracking_physio	2	2615.612	3007.288	391.676	1297.685	761.090	0.197	0.051	0.231	0.644
sub-028_task-EyeTracking_physio	3	-267.626	282.390	550.016	1272.178	725.673	1.707	1.581	1.188	11.302
sub-028_task-EyeTracking_physio	3	299.057	557.396	258.339	1182.540	819.255	0.240	0.256	0.593	1.436
sub-028_task-EyeTracking_physio	3	582.396	907.399	325.003	1403.485	885.605	0.305	0.146	0.530	1.190
sub-028_task-EyeTracking_physio	3	932.400	1224.077	291.677	1531.815	659.880	0.106	0.028	0.184	0.380
sub-028_task-EyeTracking_physio	3	1240.743	1474.081	233.338	1428.227	634.025	0.096	0.033	0.181	0.389
sub-028_task-EyeTracking_physio	3	1499.080	1707.417	208.337	1267.930	760.570	0.237	0.089	0.403	0.645
sub-028_task-EyeTracking_physio	3	1740.754	2074.091	333.337	1155.372	782.875	0.167	0.042	0.418	0.349
sub-028_task-EyeTracking_physio	3	2107.424	2532.437	425.013	1181.670	765.210	0.106	0.020	0.172	0.316
sub-028_task-EyeTracking_physio	3	2557.436	2774.106	216.670	1241.550	717.270	0.118	0.037	0.198	0.497
sub-028_task-EyeTracking_physio	3	2790.772	3007.444	216.672	1316.963	742.655	0.267	0.118	0.610	0.675
sub-028_task-EyeTracking_physio	4	-192.675	265.666	458.341	1279.800	719.110	0.143	0.063	0.232	0.743
