stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aavzagnbsbymxlyh.jpg	1	0.638	0.158	1110.590	658.370	0.103	0.017	0.0	2	board
sun_aavzagnbsbymxlyh.jpg	1	0.638	0.158	1110.590	658.370	0.103	0.017	0.0	17	pot
sun_aavzagnbsbymxlyh.jpg	1	0.638	0.158	1110.590	658.370	0.103	0.017	0.0	18	range
sun_aavzagnbsbymxlyh.jpg	2	0.813	0.467	1022.452	644.997	0.128	0.034	0.0	14	picture
sun_aavzagnbsbymxlyh.jpg	3	1.304	0.308	1056.570	806.650	0.118	0.044	0.0	8	drawers
sun_aavzagnbsbymxlyh.jpg	4	1.646	0.167	1217.445	817.237	0.102	0.022	0.0	20	table
sun_aavzagnbsbymxlyh.jpg	5	1.838	0.208	1363.255	808.190	0.153	0.039	0.0	20	table
sun_aavzagnbsbymxlyh.jpg	6	2.079	0.150	1486.573	788.067	0.109	0.032	0.0	20	table
sun_aavzagnbsbymxlyh.jpg	7	2.279	0.150	1608.665	683.610	0.093	0.015	0.0	1	basket
sun_aavzagnbsbymxlyh.jpg	7	2.279	0.150	1608.665	683.610	0.093	0.015	0.0	5	cabinet
sun_aavzagnbsbymxlyh.jpg	7	2.279	0.150	1608.665	683.610	0.093	0.015	0.0	21	worktop
sun_aavzagnbsbymxlyh.jpg	8	2.471	0.192	1656.955	652.055	0.078	0.026	0.0	10	light switches
sun_aavzagnbsbymxlyh.jpg	8	2.471	0.192	1656.955	652.055	0.078	0.026	0.0	17	pot
sun_aavzagnbsbymxlyh.jpg	9	2.688	0.242	1535.220	607.790	0.076	0.015	0.0	5	cabinet
sun_aavzagnbsbymxlyh.jpg	9	2.688	0.242	1535.220	607.790	0.076	0.015	0.0	11	microwave
