stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_anneoguowdhugwoy.jpg	1	0.119	0.492	1297.950	678.190	0.155	0.151	0.0	5	curtain
sun_anneoguowdhugwoy.jpg	2	0.644	0.250	1372.592	884.938	0.210	0.097	0.0	1	bathtub
sun_anneoguowdhugwoy.jpg	2	0.644	0.250	1372.592	884.938	0.210	0.097	0.0	13	toilet
sun_anneoguowdhugwoy.jpg	3	0.928	0.192	1473.055	825.625	0.200	0.058	0.0	1	bathtub
sun_anneoguowdhugwoy.jpg	3	0.928	0.192	1473.055	825.625	0.200	0.058	0.0	14	towel
sun_anneoguowdhugwoy.jpg	3	0.928	0.192	1473.055	825.625	0.200	0.058	0.0	15	towels
sun_anneoguowdhugwoy.jpg	4	1.153	0.192	1536.225	769.090	0.115	0.057	0.0	6	door
sun_anneoguowdhugwoy.jpg	4	1.153	0.192	1536.225	769.090	0.115	0.057	0.0	14	towel
sun_anneoguowdhugwoy.jpg	5	1.378	0.183	1494.848	667.195	0.094	0.021	0.0	5	curtain
sun_anneoguowdhugwoy.jpg	5	1.378	0.183	1494.848	667.195	0.094	0.021	0.0	9	picture
sun_anneoguowdhugwoy.jpg	6	1.594	0.208	1398.630	636.075	0.080	0.017	0.0	5	curtain
sun_anneoguowdhugwoy.jpg	7	1.836	0.208	1216.395	754.865	0.119	0.032	0.0	8	mirror
sun_anneoguowdhugwoy.jpg	7	1.836	0.208	1216.395	754.865	0.119	0.032	0.0	14	towel
sun_anneoguowdhugwoy.jpg	8	2.086	0.175	1133.730	804.950	0.092	0.037	0.0	2	box
sun_anneoguowdhugwoy.jpg	8	2.086	0.175	1133.730	804.950	0.092	0.037	0.0	16	wardrobe
sun_anneoguowdhugwoy.jpg	9	2.294	0.175	1185.000	776.140	0.091	0.014	0.0	2	box
sun_anneoguowdhugwoy.jpg	9	2.294	0.175	1185.000	776.140	0.091	0.014	0.0	4	countertop
sun_anneoguowdhugwoy.jpg	9	2.294	0.175	1185.000	776.140	0.091	0.014	0.0	8	mirror
sun_anneoguowdhugwoy.jpg	9	2.294	0.175	1185.000	776.140	0.091	0.014	0.0	16	wardrobe
sun_anneoguowdhugwoy.jpg	10	2.511	0.167	1235.670	703.683	0.114	0.033	0.0	5	curtain
sun_anneoguowdhugwoy.jpg	10	2.511	0.167	1235.670	703.683	0.114	0.033	0.0	8	mirror
sun_anneoguowdhugwoy.jpg	11	2.711	0.292	1305.980	668.145	0.163	0.047	0.0	5	curtain
