t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
869344055271	1231.48	688.03	1244.63	702.53	3.3359	3.4760
869344063613	1227.83	691.21	1251.40	707.56	3.3089	3.4902
869344071938	1235.29	690.69	1256.60	718.38	3.3127	3.4976
869344080279	1231.78	688.46	1262.32	713.22	3.3309	3.4918
869344088613	1235.29	689.00	1254.24	713.86	3.3154	3.5065
869344096945	1232.38	727.12	1245.78	703.83	3.3916	3.4882
869344105278	1232.48	731.89	1251.75	711.60	3.3692	3.4999
869344113612	1239.39	737.48	1247.94	707.72	3.3979	3.4928
869344121944	1245.43	729.37	1247.57	711.54	3.4000	3.4946
869344130278	1237.33	724.40	1245.36	702.09	3.3781	3.4800
869344138612	1241.39	735.14	1245.68	706.99	3.3897	3.4933
869344146945	1236.49	733.39	1246.93	701.76	3.3992	3.4696
869344155278	1235.87	728.24	1245.34	706.88	3.3656	3.5051
869344163611	1242.84	712.07	1246.59	704.30	3.3408	3.5046
869344171944	1244.58	708.60	1244.79	707.05	3.3489	3.5104
869344180277	1249.00	721.47	1240.25	704.40	3.3715	3.5095
869344188616	1241.78	709.43	1239.94	694.63	3.3663	3.5070
869344196949	1247.83	700.96	1243.65	702.81	3.3339	3.5087
869344205282	1254.72	716.27	1236.24	734.95	3.3809	3.5641
869344213616	1253.06	716.44	1234.29	739.93	3.3900	3.5731
869344221949	1251.36	727.57	1234.63	710.69	3.4019	3.5137
869344230282	1252.34	726.17	1231.54	719.27	3.4124	3.5123
869344238616	1251.34	716.76	1226.76	733.92	3.3912	3.5586
869344246948	1256.89	719.72	1229.47	713.54	3.4039	3.5123
869344255281	1252.72	718.76	1220.88	745.41	3.3810	3.5977
869344263615	1255.80	703.15	1225.23	722.17	3.3763	3.5377
869344271948	1259.04	735.47	1231.62	741.75	3.4542	3.5800
869344280281	1245.60	706.06	1225.57	731.60	3.3765	3.5605
869344288614	1252.32	738.44	1228.51	708.99	3.4436	3.5052
869344296948	1250.69	723.61	1220.71	765.49	3.4282	3.6214
869344305281	1255.44	739.78	1228.56	726.99	3.4506	3.5391
869344313615	1256.11	734.27	1225.61	736.86	3.4464	3.5761
869344321954	1256.81	737.18	1219.38	749.89	3.4514	3.5936
869344330286	1253.34	720.64	1223.78	765.12	3.4193	3.6347
869344338620	1270.54	729.64	1228.25	752.01	3.4382	3.5831
869344346953	1288.22	715.76	1271.27	748.75	3.4422	3.6230
869344355278	1303.51	732.33	1287.77	728.81	3.4686	3.5639
869344363611	1298.53	735.07	1279.57	745.84	3.4512	3.5862
869344371944	1297.99	735.73	1285.97	734.40	3.4768	3.5682
869344380286	1301.89	733.22	1275.34	741.36	3.4690	3.5734
869344388620	1301.52	738.86	1280.67	751.87	3.4766	3.6102
869344396944	1308.92	729.24	1279.50	744.00	3.4759	3.5910
869344405285	1308.04	739.72	1275.85	744.45	3.4785	3.5740
869344413610	1302.85	722.97	1278.25	737.03	3.4493	3.5566
869344421943	1300.16	729.05	1273.63	737.03	3.4721	3.5609
869344430277	1297.95	734.75	1274.39	760.80	3.4757	3.6096
869344438610	1299.77	732.55	1276.45	702.26	3.4641	3.4661
869344446943	1301.52	727.54	1274.93	753.49	3.4639	3.5830
869344455281	1304.14	723.69	1271.48	754.06	3.4514	3.5996
869344463623	1303.86	730.68	1274.54	753.09	3.4870	3.5991
869344471948	1293.35	730.60	1274.86	755.93	3.4827	3.5711
869344480282	1299.78	730.07	1272.52	742.14	3.4868	3.5665
869344488614	1306.90	727.61	1269.08	751.11	3.4794	3.5874
869344496947	1302.85	725.45	1273.07	758.21	3.4609	3.6007
869344505281	1306.19	735.26	1272.88	756.49	3.4911	3.6114
869344513614	1298.83	712.95	1271.10	705.15	3.4510	3.4816
869344521947	1306.40	735.60	1272.11	743.47	3.4977	3.5721
869344530281	1300.65	726.17	1267.61	749.28	3.4821	3.5909
869344538622	1300.33	728.32	1266.88	759.97	3.4720	3.6151
869344546947	1295.99	717.74	1268.09	745.55	3.4596	3.5931
869344555281	1299.08	720.54	1267.35	730.85	3.4659	3.5601
869344563613	1300.46	726.37	1271.00	699.28	3.4668	3.4913
869344571946	1298.15	728.32	1271.16	735.79	3.4771	3.5669
869344580282	1306.04	731.31	1267.04	701.57	3.4697	3.5058
869344588624	1303.14	722.49	1270.65	752.00	3.4545	3.6248
869344596949	1299.25	746.36	1265.47	746.80	3.5076	3.6003
869344605291	1306.72	731.70	1269.37	754.95	3.4702	3.6267
869344613616	1301.60	736.63	1266.87	741.69	3.4733	3.5816
869344621949	1305.21	741.45	1266.84	748.43	3.4773	3.6164
869344630283	1302.99	725.64	1267.97	750.63	3.4533	3.6009
869344638615	1301.13	725.33	1271.91	754.85	3.4716	3.6297
869344646948	1310.78	722.58	1279.86	765.65	3.4882	3.6532
869344655282	1312.10	720.34	1275.39	745.74	3.4446	3.6170
869344663614	1303.16	728.78	1277.46	747.69	3.4745	3.5988
869344671948	1306.28	723.63	1272.40	762.82	3.4601	3.6414
869344680282	1307.17	729.09	1275.08	741.22	3.4694	3.5926
869344688615	1307.12	738.04	1270.09	750.99	3.4925	3.6086
869344696948	1303.96	735.85	1271.86	748.80	3.4633	3.6198
869344705281	1304.75	731.26	1275.05	751.11	3.4547	3.6177
869344713619	1301.16	709.79	1262.74	762.21	3.4191	3.6348
869344721951	1303.55	728.54	1271.25	757.62	3.4561	3.6300
869344730284	1306.24	731.19	1265.34	756.42	3.4548	3.6114
869344738618	1304.56	738.78	1269.96	724.24	3.4816	3.5397
869344746951	1299.29	727.72	1267.93	748.07	3.4441	3.6028
869344755284	1304.00	727.42	1269.81	746.70	3.4610	3.5992
869344763626	1304.10	717.93	1266.39	696.54	3.4218	3.4958
869344771951	1299.82	713.84	1267.90	744.86	3.4298	3.6030
869344780284	1302.76	706.41	1261.92	749.39	3.4059	3.5912
869344788626	1304.58	731.78	1268.77	695.29	3.4497	3.4834
869344796950	1300.36	734.20	1264.19	752.97	3.4582	3.6065
869344805283	1308.06	714.02	1267.21	747.34	3.4127	3.5915
869344813625	1302.66	733.65	1263.15	707.49	3.4358	3.4917
869344821950	1302.96	726.62	1267.66	752.92	3.4462	3.5948
869344830283	1299.40	726.03	1268.75	744.11	3.4169	3.5932
869344838625	1299.80	729.39	1263.41	737.97	3.4193	3.5399
869344846957	1300.61	734.61	1264.77	750.64	3.4555	3.5857
869344855290	1300.39	739.48	1261.49	735.95	3.4243	3.5386
869344863624	1299.71	707.24	1267.64	756.46	3.3719	3.5760
869344871957	1294.50	705.19	1263.28	719.35	3.3613	3.4946
869344880289	1299.79	743.19	1263.76	753.03	3.4460	3.5519
869344888623	1303.00	733.29	1265.12	740.47	3.4170	3.5450
869344896965	1298.71	716.89	1262.78	701.67	3.3892	3.4425
869344905289	1304.65	737.94	1264.33	723.83	3.4291	3.4845
869344913622	1299.66	709.07	1264.83	721.49	3.3764	3.4855
869344921965	1297.49	724.18	1266.83	719.35	3.3919	3.4862
869344930298	1296.81	705.28	1267.29	740.68	3.3508	3.5461
869344938631	1296.02	698.62	1264.34	742.57	3.3263	3.5261
869344946964	1298.78	693.29	1266.56	697.79	3.3260	3.4171
869344955288	1291.14	703.81	1261.59	699.84	3.3375	3.4198
869344963622	1299.84	700.82	1267.61	700.90	3.3381	3.4357
869344971967	1292.50	695.36	1264.74	705.45	3.3305	3.4267
