t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
429709021078	NaN	NaN	NaN	NaN	NaN	NaN
429709029410	NaN	NaN	NaN	NaN	NaN	NaN
429709037743	NaN	NaN	NaN	NaN	NaN	NaN
429709046076	NaN	NaN	NaN	NaN	NaN	NaN
429709054410	NaN	NaN	NaN	NaN	NaN	NaN
429709062743	NaN	NaN	NaN	NaN	NaN	NaN
429709071077	NaN	NaN	NaN	NaN	NaN	NaN
429709079410	NaN	NaN	NaN	NaN	NaN	NaN
429709087744	NaN	NaN	NaN	NaN	NaN	NaN
429709096077	NaN	NaN	NaN	NaN	NaN	NaN
429709104411	NaN	NaN	NaN	NaN	NaN	NaN
429709112744	NaN	NaN	NaN	NaN	NaN	NaN
429709121077	NaN	NaN	NaN	NaN	NaN	NaN
429709129411	NaN	NaN	NaN	NaN	NaN	NaN
429709137744	NaN	NaN	NaN	NaN	NaN	NaN
429709146078	NaN	NaN	NaN	NaN	NaN	NaN
429709154411	NaN	NaN	NaN	NaN	NaN	NaN
429709162744	NaN	NaN	NaN	NaN	NaN	NaN
429709171077	NaN	NaN	NaN	NaN	NaN	NaN
429709179411	NaN	NaN	NaN	NaN	NaN	NaN
429709187744	NaN	NaN	NaN	NaN	NaN	NaN
429709196076	NaN	NaN	NaN	NaN	NaN	NaN
429709204410	NaN	NaN	NaN	NaN	NaN	NaN
429709212743	1257.24	716.05	1297.60	655.90	2.7381	2.9975
429709221077	1267.46	666.34	1290.35	653.50	2.9231	3.0399
429709229410	1245.24	606.25	1283.51	631.77	3.0034	3.0744
429709237753	1244.16	580.42	1283.08	653.64	3.0464	3.0357
429709246087	1249.36	619.63	1280.33	666.31	2.9965	3.0468
429709254420	1260.19	670.39	1279.34	693.21	2.9323	2.9973
429709262753	1260.69	664.04	1280.04	691.14	2.9192	3.0069
429709271086	1263.39	662.32	1286.18	687.85	2.9521	3.0140
429709279419	1267.05	662.74	1281.62	689.15	2.9521	3.0338
429709287753	1262.57	662.23	1279.47	686.30	2.9493	3.0346
429709296086	1267.27	663.62	1286.21	686.57	2.9782	3.0637
429709304419	1268.17	668.33	1286.43	687.31	2.9888	3.0625
429709312752	1262.54	669.50	1283.23	687.01	2.9777	3.0943
429709321086	1267.76	672.47	1285.77	688.44	2.9946	3.0658
429709329418	1263.52	669.42	1278.83	689.68	2.9795	3.0942
429709337752	1266.95	677.83	1286.11	689.29	3.0185	3.0993
429709346085	1262.22	680.26	1275.43	688.22	3.0275	3.1148
429709354418	1264.35	675.33	1280.01	683.30	3.0158	3.1058
429709362752	1264.77	675.26	1283.87	675.74	3.0232	3.1026
429709371090	1265.49	678.50	1285.97	679.41	3.0303	3.1106
