stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_anuwqvomituqoawj.jpg	1	0.487	0.175	1298.805	753.195	0.158	0.077	0.0	6	soap dispenser
sun_anuwqvomituqoawj.jpg	2	0.679	0.358	1322.780	710.020	0.079	0.033	0.0	3	mirror
sun_anuwqvomituqoawj.jpg	2	0.679	0.358	1322.780	710.020	0.079	0.033	0.0	6	soap dispenser
sun_anuwqvomituqoawj.jpg	3	1.062	0.375	1337.925	699.195	0.080	0.030	0.0	3	mirror
sun_anuwqvomituqoawj.jpg	4	1.462	0.283	1554.500	799.510	0.107	0.059	0.0	3	mirror
sun_anuwqvomituqoawj.jpg	5	1.762	0.250	1560.755	745.050	0.075	0.034	0.0	3	mirror
sun_anuwqvomituqoawj.jpg	6	2.029	0.158	1542.820	691.440	0.108	0.032	0.0	3	mirror
sun_anuwqvomituqoawj.jpg	7	2.220	0.225	1203.740	797.500	0.113	0.047	0.0	2	countertop
sun_anuwqvomituqoawj.jpg	7	2.220	0.225	1203.740	797.500	0.113	0.047	0.0	5	sink
sun_anuwqvomituqoawj.jpg	8	2.470	0.358	1071.670	855.665	0.076	0.055	0.0	2	countertop
sun_anuwqvomituqoawj.jpg	9	2.854	0.150	1035.030	811.928	0.100	0.013	0.0	0	other
