stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_acselzrpurxmucxu.jpg	1	0.272	0.192	1097.690	669.325	0.253	0.120	0.0	1	sink
sun_acselzrpurxmucxu.jpg	2	0.639	0.142	1120.280	675.740	0.283	0.201	0.0	1	sink
sun_acselzrpurxmucxu.jpg	3	0.814	0.467	1182.632	635.390	0.105	0.059	0.0	1	sink
sun_acselzrpurxmucxu.jpg	3	0.814	0.467	1182.632	635.390	0.105	0.059	0.0	2	soap
sun_acselzrpurxmucxu.jpg	4	1.297	0.192	1168.805	703.375	0.112	0.054	0.0	1	sink
sun_acselzrpurxmucxu.jpg	5	1.522	0.233	1554.662	765.835	0.276	0.097	0.0	3	toilet
sun_acselzrpurxmucxu.jpg	6	1.781	0.267	1464.968	623.543	0.076	0.032	0.0	3	toilet
sun_acselzrpurxmucxu.jpg	7	2.089	0.175	1289.525	983.230	0.163	0.122	0.0	0	other
sun_acselzrpurxmucxu.jpg	8	2.289	0.192	1045.100	985.910	0.110	0.072	0.0	0	other
sun_acselzrpurxmucxu.jpg	9	2.497	0.233	1025.747	899.182	0.096	0.042	0.0	0	other
sun_acselzrpurxmucxu.jpg	10	2.747	0.258	930.805	777.815	0.102	0.062	0.0	1	sink
