trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	2176386.2409	2176395.4986	2176395.5076	2176398.5076
-4	sun_agtnmpgkrgkzbvjw.jpg	2176398.7159	2176423.0413	2176423.0493	2176426.0494
-3	sun_alnurdgpqodhpawt.jpg	2176426.2577	2176451.1788	2176451.1911	2176454.1911
-2	sun_ayqukzphzqiguvnc.jpg	2176454.3995	2176459.7862	2176459.7994	2176462.7995
-1	sun_amkigjbbrauvgdgg.jpg	2176463.0078	2176464.0902	2176464.0995	2176467.0995
0	sun_arxtwfsqslcwecww.jpg	2176467.3078	2176467.9465	2176467.9578	2176470.9578
1	sun_aaznyvntjefttmaz.jpg	2176514.5330	2176526.1145	2176526.1247	2176529.1247
2	sun_abntrinbqbsqoowj.jpg	2176529.3330	2176530.8586	2176530.8663	2176533.8664
3	sun_aapitsgbtktqubfy.jpg	2176534.0747	2176535.1664	2176535.1747	2176538.1747
4	sun_auetjleugthejgoc.jpg	2176538.3830	2176541.2665	2176541.2747	2176544.2747
5	sun_azqlhsjgbwpcseew.jpg	2176544.4831	2176545.5082	2176545.5164	2176548.5164
6	sun_alvdofgavhiiyosk.jpg	2176548.7247	2176549.5626	2176549.5747	2176552.5747
7	sun_aazqzpomyylceich.jpg	2176552.7831	2176553.8335	2176553.8414	2176556.8414
8	sun_ajrwezxmmjejxsbt.jpg	2176557.0498	2176557.9148	2176557.9248	2176560.9248
9	sun_aglpqkbwvbofhrgt.jpg	2176561.1331	2176563.3145	2176563.3248	2176566.3248
10	sun_azgmgniivgpqrqvu.jpg	2176566.5331	2176567.3705	2176567.3748	2176570.3748
11	sun_aleqenyvunhactkl.jpg	2176570.5831	2176571.2024	2176571.2081	2176574.2081
12	sun_azqyogdvyhahyram.jpg	2176574.4165	2176575.2980	2176575.3082	2176578.3082
13	sun_agldadusrezhmyva.jpg	2176578.5165	2176579.4838	2176579.4915	2176582.4915
14	sun_ajlxdvfhywnxqswk.jpg	2176582.6998	2176584.2985	2176584.3082	2176587.3082
15	sun_ahrhvpdhoamfdhpf.jpg	2176587.5165	2176588.8341	2176588.8415	2176591.8415
16	sun_anecxlyzpkjfxrgi.jpg	2176592.0499	2176593.0345	2176593.0416	2176596.0416
17	sun_ahmxuekfssakrqmm.jpg	2176596.2499	2176597.2670	2176597.2749	2176600.2749
18	sun_aigrduzwokggqqja.jpg	2176600.4832	2176601.8505	2176601.8582	2176604.8582
19	sun_awvfnogmotsvhofs.jpg	2176605.0666	2176606.8345	2176606.8416	2176609.8416
20	sun_akuognalfgmelepa.jpg	2176610.0499	2176610.9299	2176610.9416	2176613.9416
21	sun_azxetkujrgobhzbi.jpg	2176614.1499	2176615.6819	2176615.6916	2176618.6916
22	sun_abdiiftvfbsqoreg.jpg	2176618.9000	2176619.7383	2176619.7499	2176622.7500
