Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-103_task-EyeTracking_physio	1	-11800.495	-11558.823	241.672	1276.435	760.725	0.126	0.072	0.289	0.640
sub-103_task-EyeTracking_physio	1	-11508.824	-11375.487	133.337	887.580	1195.278	0.124	0.046	0.346	0.275
sub-103_task-EyeTracking_physio	1	-11342.150	-11008.811	333.339	675.935	1523.750	0.257	0.203	0.791	0.630
sub-103_task-EyeTracking_physio	1	-5725.347	-5267.004	458.343	1342.490	929.770	0.409	0.695	1.897	1.985
sub-103_task-EyeTracking_physio	1	-4750.316	-4650.312	100.004	1639.770	1174.952	0.214	0.160	0.323	0.792
sub-103_task-EyeTracking_physio	1	-4616.979	-4300.303	316.676	1305.990	827.390	0.241	0.101	0.375	1.419
sub-103_task-EyeTracking_physio	1	-4283.634	-4091.965	191.669	1251.735	753.935	0.139	0.050	0.278	0.486
sub-103_task-EyeTracking_physio	1	-3708.633	-3591.953	116.680	1003.370	1481.697	0.420	0.262	0.658	1.160
sub-103_task-EyeTracking_physio	1	-3533.621	-3216.943	316.678	741.940	1528.755	0.084	0.023	0.232	0.255
sub-103_task-EyeTracking_physio	1	-2358.592	-2050.249	308.343	1267.025	710.555	0.096	0.049	0.199	0.551
sub-103_task-EyeTracking_physio	1	-1733.578	-1466.903	266.675	1290.602	759.467	0.247	0.116	0.307	0.947
sub-103_task-EyeTracking_physio	1	-1450.236	-1175.230	275.006	1292.570	714.265	0.081	0.031	0.266	0.269
sub-103_task-EyeTracking_physio	1	-1166.897	-991.891	175.006	1282.070	696.925	0.074	0.023	0.199	0.193
sub-103_task-EyeTracking_physio	1	-808.563	-283.541	525.022	1284.870	707.850	0.101	0.074	0.343	0.657
sub-103_task-EyeTracking_physio	1	-275.208	316.474	591.682	1281.440	725.340	0.090	0.051	0.340	0.417
sub-103_task-EyeTracking_physio	1	341.474	633.146	291.672	1311.780	762.570	0.094	0.020	0.230	0.197
sub-103_task-EyeTracking_physio	1	658.145	808.149	150.004	1346.435	783.543	0.083	0.017	0.165	0.180
sub-103_task-EyeTracking_physio	1	816.483	933.151	116.668	1385.115	805.580	0.120	0.023	0.148	0.225
sub-103_task-EyeTracking_physio	1	966.489	1099.818	133.329	1177.255	648.865	0.087	0.042	0.141	0.520
sub-103_task-EyeTracking_physio	1	1133.160	1258.160	125.000	1454.020	778.635	0.111	0.018	0.094	0.336
sub-103_task-EyeTracking_physio	1	1299.826	1549.831	250.005	1152.860	715.700	0.077	0.023	0.316	0.239
sub-103_task-EyeTracking_physio	1	1566.498	1808.165	241.667	1113.955	758.555	0.100	0.064	0.337	0.397
sub-103_task-EyeTracking_physio	1	1824.840	2041.512	216.672	1139.815	859.385	0.155	0.063	0.332	0.496
sub-103_task-EyeTracking_physio	1	2066.511	2283.176	216.665	1260.160	921.497	0.451	0.161	0.270	1.237
sub-103_task-EyeTracking_physio	1	2299.841	2483.177	183.336	1435.928	933.538	0.520	0.385	0.729	1.064
sub-103_task-EyeTracking_physio	1	2508.185	2716.528	208.343	1540.755	920.435	0.308	0.064	0.226	0.782
sub-103_task-EyeTracking_physio	1	2741.527	2999.864	258.337	1603.910	904.200	0.174	0.055	0.213	0.612
sub-103_task-EyeTracking_physio	2	-2495.767	-2145.759	350.008	1286.885	740.995	0.243	0.328	0.722	1.169
sub-103_task-EyeTracking_physio	2	-1470.744	-1254.068	216.676	1366.975	774.910	0.086	0.033	0.173	0.377
sub-103_task-EyeTracking_physio	2	-1229.068	-1079.068	150.000	1282.273	712.175	0.115	0.030	0.319	0.184
sub-103_task-EyeTracking_physio	2	-1045.735	-937.405	108.330	1276.440	1295.180	NaN	0.000	1.512	0.364
sub-103_task-EyeTracking_physio	2	-920.739	-729.057	191.682	1301.185	711.450	0.100	0.078	0.305	0.499
sub-103_task-EyeTracking_physio	2	-712.392	-337.382	375.010	1283.345	713.030	0.067	0.019	0.164	0.314
sub-103_task-EyeTracking_physio	2	-320.717	-104.048	216.669	1270.973	702.477	0.086	0.015	0.188	0.207
sub-103_task-EyeTracking_physio	2	-95.709	345.968	441.677	1286.080	711.240	0.063	0.013	0.158	0.209
sub-103_task-EyeTracking_physio	2	362.634	579.306	216.672	1304.738	718.560	0.088	0.025	0.238	0.296
sub-103_task-EyeTracking_physio	2	604.306	779.309	175.003	1418.490	749.410	0.109	0.035	0.221	0.392
sub-103_task-EyeTracking_physio	2	804.309	979.316	175.007	1503.750	763.160	0.084	0.025	0.260	0.191
sub-103_task-EyeTracking_physio	2	1004.315	1212.653	208.338	1606.190	790.245	0.132	0.030	0.230	0.268
sub-103_task-EyeTracking_physio	2	1237.653	1520.993	283.340	1679.240	818.608	0.111	0.028	0.278	0.282
sub-103_task-EyeTracking_physio	2	1554.327	1762.664	208.337	1606.190	872.640	0.139	0.051	0.310	0.438
sub-103_task-EyeTracking_physio	2	1779.332	1979.337	200.005	1540.322	899.660	0.267	0.091	0.248	0.697
sub-103_task-EyeTracking_physio	2	1996.004	2229.342	233.338	1463.428	902.143	0.205	0.060	0.178	0.598
sub-103_task-EyeTracking_physio	2	2254.342	2512.681	258.339	1335.145	870.010	0.167	0.104	0.414	0.469
sub-103_task-EyeTracking_physio	2	2537.686	2737.687	200.001	1218.683	840.352	0.141	0.047	0.308	0.436
sub-103_task-EyeTracking_physio	2	2762.687	2929.362	166.675	1162.250	793.025	0.103	0.035	0.202	0.295
sub-103_task-EyeTracking_physio	3	-2334.441	-2142.768	191.673	1288.420	729.615	0.112	0.043	0.123	0.615
sub-103_task-EyeTracking_physio	3	-2134.435	-2026.103	108.332	1276.425	711.340	0.112	0.025	0.201	0.247
sub-103_task-EyeTracking_physio	3	-1834.429	-292.723	1541.706	1286.925	714.820	0.098	0.098	0.582	0.619
sub-103_task-EyeTracking_physio	3	-276.057	57.281	333.338	1299.270	733.362	0.129	0.042	0.371	0.395
sub-103_task-EyeTracking_physio	3	73.948	315.619	241.671	1312.550	778.075	0.248	0.080	0.260	0.613
sub-103_task-EyeTracking_physio	3	340.626	532.294	191.668	1382.320	785.625	0.237	0.075	0.342	0.689
sub-103_task-EyeTracking_physio	3	557.294	732.301	175.007	1478.675	819.515	0.196	0.068	0.365	0.463
sub-103_task-EyeTracking_physio	3	757.302	973.972	216.670	1597.660	899.912	0.158	0.112	0.348	0.650
sub-103_task-EyeTracking_physio	3	990.639	1257.314	266.675	1652.905	969.880	0.209	0.082	0.367	0.557
sub-103_task-EyeTracking_physio	3	1282.314	1490.651	208.337	1545.015	945.240	0.280	0.082	0.220	0.943
sub-103_task-EyeTracking_physio	3	1523.988	1757.323	233.335	1351.755	877.193	0.292	0.106	0.331	0.935
sub-103_task-EyeTracking_physio	3	1782.325	1965.663	183.338	1263.930	817.483	0.147	0.051	0.177	0.530
sub-103_task-EyeTracking_physio	3	1990.663	2232.336	241.673	1201.780	799.845	0.114	0.027	0.236	0.317
sub-103_task-EyeTracking_physio	3	2257.335	2632.345	375.010	1150.800	784.305	0.086	0.030	0.262	0.372
sub-103_task-EyeTracking_physio	3	2649.012	2790.682	141.670	1111.585	786.685	0.077	0.018	0.101	0.298
sub-103_task-EyeTracking_physio	3	2807.349	2924.021	116.672	1162.340	778.637	0.067	0.012	0.111	0.202
sub-103_task-EyeTracking_physio	4	-1141.349	75.350	1216.699	1284.820	723.665	0.098	0.115	0.719	0.599
sub-103_task-EyeTracking_physio	4	92.021	317.023	225.002	1313.270	771.605	0.171	0.039	0.216	0.559
sub-103_task-EyeTracking_physio	4	333.690	492.029	158.339	1363.655	789.735	0.173	0.046	0.336	0.445
sub-103_task-EyeTracking_physio	4	500.362	692.032	191.670	1428.675	784.830	0.093	0.026	0.247	0.292
sub-103_task-EyeTracking_physio	4	708.699	900.372	191.673	1503.745	807.110	0.112	0.030	0.315	0.251
sub-103_task-EyeTracking_physio	4	908.705	1117.041	208.336	1555.770	801.015	0.089	0.017	0.191	0.188
sub-103_task-EyeTracking_physio	4	1142.044	1358.714	216.670	1617.608	809.332	0.078	0.022	0.157	0.255
sub-103_task-EyeTracking_physio	4	1375.381	1742.055	366.674	1663.590	815.340	0.116	0.025	0.347	0.276
sub-103_task-EyeTracking_physio	4	1758.721	2008.729	250.008	1626.395	805.663	0.083	0.018	0.169	0.236
sub-103_task-EyeTracking_physio	4	2033.730	2250.402	216.672	1514.200	769.472	0.085	0.030	0.313	0.242
sub-103_task-EyeTracking_physio	4	2275.402	2417.072	141.670	1433.675	755.605	0.083	0.015	0.192	0.194
sub-103_task-EyeTracking_physio	4	2592.070	2750.413	158.343	1394.170	714.905	0.319	0.127	0.169	1.374
sub-103_task-EyeTracking_physio	4	2767.081	3008.756	241.675	1341.345	723.725	0.234	0.337	1.213	0.629
sub-103_task-EyeTracking_physio	5	-852.220	-743.881	108.339	1288.240	742.500	0.098	0.035	0.133	0.733
sub-103_task-EyeTracking_physio	5	-735.548	-543.875	191.673	1264.390	711.835	0.076	0.030	0.284	0.211
sub-103_task-EyeTracking_physio	5	-527.209	581.149	1108.358	1278.795	720.205	0.124	0.101	0.684	0.686
sub-103_task-EyeTracking_physio	5	606.149	781.156	175.007	1281.910	750.695	0.082	0.018	0.189	0.211
sub-103_task-EyeTracking_physio	5	789.488	922.823	133.335	1249.595	749.062	0.085	0.025	0.168	0.245
sub-103_task-EyeTracking_physio	5	939.490	1197.830	258.340	1287.535	745.655	0.265	0.073	0.957	0.564
sub-103_task-EyeTracking_physio	5	1297.834	1481.171	183.337	1437.467	756.755	0.156	0.054	0.439	0.243
sub-103_task-EyeTracking_physio	5	1506.170	1697.843	191.673	1523.380	798.405	0.114	0.038	0.263	0.303
sub-103_task-EyeTracking_physio	5	1722.843	1939.516	216.673	1615.160	859.412	0.178	0.061	0.350	0.441
sub-103_task-EyeTracking_physio	5	1964.515	2281.187	316.672	1672.858	911.490	0.116	0.025	0.172	0.373
sub-103_task-EyeTracking_physio	5	2297.854	2564.524	266.670	1640.168	908.120	0.185	0.049	0.378	0.485
sub-103_task-EyeTracking_physio	5	2589.532	2847.868	258.336	1616.050	870.480	0.145	0.039	0.222	0.495
sub-103_task-EyeTracking_physio	5	2872.868	3006.204	133.336	1562.910	837.205	0.117	0.027	0.346	0.216
sub-103_task-EyeTracking_physio	6	-2012.213	-1745.542	266.671	1307.655	727.963	0.085	0.030	0.162	0.420
sub-103_task-EyeTracking_physio	6	-1728.876	-1478.870	250.006	1299.508	762.190	0.104	0.045	0.229	0.395
sub-103_task-EyeTracking_physio	6	-1445.533	-1245.528	200.005	1314.235	772.140	0.135	0.022	0.156	0.427
sub-103_task-EyeTracking_physio	6	-1228.862	-987.191	241.671	1282.190	755.940	0.099	0.026	0.220	0.259
sub-103_task-EyeTracking_physio	6	-962.191	-720.516	241.675	1275.925	736.205	0.102	0.024	0.271	0.363
sub-103_task-EyeTracking_physio	6	-712.183	-537.177	175.006	1274.655	715.015	0.124	0.033	0.286	0.316
sub-103_task-EyeTracking_physio	6	-345.515	246.173	591.688	1283.150	717.985	0.085	0.057	0.386	0.409
sub-103_task-EyeTracking_physio	6	262.842	462.846	200.004	1305.140	736.320	0.110	0.048	0.322	0.322
sub-103_task-EyeTracking_physio	6	479.512	721.183	241.671	1363.435	763.595	0.091	0.028	0.259	0.257
sub-103_task-EyeTracking_physio	6	746.183	987.856	241.673	1421.555	796.920	0.142	0.032	0.365	0.258
sub-103_task-EyeTracking_physio	6	1012.856	1229.529	216.673	1526.115	860.180	0.133	0.031	0.324	0.317
sub-103_task-EyeTracking_physio	6	1254.529	1471.204	216.675	1599.282	899.097	0.189	0.043	0.229	0.570
sub-103_task-EyeTracking_physio	6	1496.203	1721.209	225.006	1685.530	909.565	0.156	0.048	0.269	0.446
sub-103_task-EyeTracking_physio	6	1746.208	1954.548	208.340	1691.980	873.695	0.156	0.037	0.208	0.390
sub-103_task-EyeTracking_physio	6	1987.882	2229.555	241.673	1546.300	840.115	0.123	0.033	0.278	0.379
sub-103_task-EyeTracking_physio	6	2246.221	2437.890	191.669	1513.615	816.360	0.130	0.029	0.323	0.218
sub-103_task-EyeTracking_physio	6	2454.555	2704.562	250.007	1406.670	801.515	0.092	0.020	0.229	0.208
sub-103_task-EyeTracking_physio	6	2721.229	2954.570	233.341	1332.747	796.268	0.075	0.016	0.179	0.185
sub-103_task-EyeTracking_physio	7	-3814.268	-3680.937	133.331	1336.347	800.305	0.173	0.086	0.187	0.722
sub-103_task-EyeTracking_physio	7	-3447.595	-3080.912	366.683	1293.250	754.510	0.133	0.040	0.288	0.451
sub-103_task-EyeTracking_physio	7	-3055.912	-2464.230	591.682	1328.930	765.565	0.187	0.050	0.220	0.600
sub-103_task-EyeTracking_physio	7	-2447.563	-2272.561	175.002	1289.220	745.235	0.148	0.058	0.223	0.396
sub-103_task-EyeTracking_physio	7	-2255.888	-1972.559	283.329	1275.785	708.132	0.113	0.044	0.309	0.292
sub-103_task-EyeTracking_physio	7	-1339.210	-1189.206	150.004	1325.720	692.348	0.115	0.057	0.246	0.597
sub-103_task-EyeTracking_physio	7	-1172.541	-1022.537	150.004	1286.820	687.510	0.128	0.035	0.273	0.215
sub-103_task-EyeTracking_physio	7	-655.862	302.493	958.355	1285.970	695.930	0.117	0.154	0.564	0.692
sub-103_task-EyeTracking_physio	7	319.159	719.168	400.009	1314.213	725.740	0.106	0.034	0.213	0.343
sub-103_task-EyeTracking_physio	7	735.835	969.174	233.339	1333.218	737.435	0.085	0.031	0.254	0.317
sub-103_task-EyeTracking_physio	7	985.840	1210.846	225.006	1412.985	742.710	0.101	0.040	0.274	0.294
sub-103_task-EyeTracking_physio	7	1227.513	1460.854	233.341	1519.868	781.977	0.186	0.093	0.537	0.500
sub-103_task-EyeTracking_physio	7	1485.854	1685.861	200.007	1596.125	791.130	0.125	0.061	0.441	0.329
sub-103_task-EyeTracking_physio	7	1710.861	2027.530	316.669	1664.247	832.332	0.119	0.055	0.347	0.334
sub-103_task-EyeTracking_physio	7	2052.531	2269.204	216.673	1544.602	780.975	0.091	0.033	0.247	0.368
sub-103_task-EyeTracking_physio	7	2285.871	2502.546	216.675	1422.068	760.188	0.113	0.028	0.392	0.222
sub-103_task-EyeTracking_physio	7	2519.213	2769.218	250.005	1262.602	757.447	0.075	0.016	0.168	0.214
sub-103_task-EyeTracking_physio	7	2785.883	3002.564	216.681	1202.165	773.477	0.089	0.040	0.274	0.313
sub-103_task-EyeTracking_physio	8	-2242.600	-1742.588	500.012	1282.905	713.957	0.089	0.084	0.298	0.661
sub-103_task-EyeTracking_physio	8	-1717.588	-1467.580	250.008	1221.848	709.183	0.089	0.046	0.315	0.304
sub-103_task-EyeTracking_physio	8	-1450.915	-50.881	1400.034	1279.713	719.535	0.088	0.092	0.631	0.481
sub-103_task-EyeTracking_physio	8	-34.214	257.458	291.672	1300.370	740.495	0.114	0.022	0.154	0.392
sub-103_task-EyeTracking_physio	8	282.457	449.131	166.674	1318.020	763.000	0.105	0.031	0.192	0.314
sub-103_task-EyeTracking_physio	8	474.131	665.799	191.668	1396.795	795.895	0.108	0.030	0.138	0.383
sub-103_task-EyeTracking_physio	8	690.805	899.138	208.333	1499.170	830.895	0.159	0.045	0.239	0.350
sub-103_task-EyeTracking_physio	8	924.137	1140.811	216.674	1582.043	882.138	0.207	0.068	0.474	0.553
sub-103_task-EyeTracking_physio	8	1149.145	1407.485	258.340	1628.785	903.755	0.222	0.091	0.565	0.505
sub-103_task-EyeTracking_physio	8	1549.154	1649.158	100.004	1523.658	828.965	0.557	0.196	0.190	2.017
sub-103_task-EyeTracking_physio	8	1665.824	1890.830	225.006	1451.110	813.555	0.121	0.044	0.363	0.312
sub-103_task-EyeTracking_physio	8	1907.498	2107.498	200.000	1385.492	805.715	0.130	0.027	0.238	0.306
sub-103_task-EyeTracking_physio	8	2132.504	2357.504	225.000	1273.005	787.030	0.102	0.017	0.179	0.205
sub-103_task-EyeTracking_physio	8	2382.509	2565.846	183.337	1182.842	785.895	0.084	0.041	0.324	0.320
sub-103_task-EyeTracking_physio	8	2590.845	2765.852	175.007	1106.335	795.085	0.118	0.024	0.210	0.213
sub-103_task-EyeTracking_physio	8	2790.851	2999.185	208.334	1020.815	808.710	0.097	0.020	0.194	0.322
sub-103_task-EyeTracking_physio	9	-1200.146	-1050.144	150.002	1252.350	722.280	0.083	0.044	0.173	0.402
sub-103_task-EyeTracking_physio	9	-833.469	-50.118	783.351	1279.537	717.350	0.123	0.154	0.572	0.915
sub-103_task-EyeTracking_physio	9	-33.452	308.222	341.674	1295.805	760.125	0.091	0.027	0.257	0.318
sub-103_task-EyeTracking_physio	9	324.889	574.896	250.007	1314.710	771.465	0.109	0.030	0.325	0.177
sub-103_task-EyeTracking_physio	9	591.562	774.899	183.337	1379.545	771.595	0.104	0.032	0.284	0.217
sub-103_task-EyeTracking_physio	9	799.897	991.571	191.674	1466.715	775.490	0.096	0.025	0.273	0.213
sub-103_task-EyeTracking_physio	9	1016.571	1224.910	208.339	1540.635	778.575	0.088	0.032	0.331	0.204
sub-103_task-EyeTracking_physio	9	1249.910	1483.251	233.341	1581.550	784.253	0.126	0.029	0.322	0.277
sub-103_task-EyeTracking_physio	9	1508.250	1866.593	358.343	1485.895	760.005	0.115	0.033	0.400	0.287
sub-103_task-EyeTracking_physio	9	1891.598	2133.266	241.668	1330.050	760.300	0.082	0.022	0.262	0.181
sub-103_task-EyeTracking_physio	9	2158.266	2391.606	233.340	1247.572	754.127	0.076	0.019	0.199	0.239
sub-103_task-EyeTracking_physio	9	2416.606	2616.607	200.001	1198.630	772.640	0.093	0.015	0.127	0.172
sub-103_task-EyeTracking_physio	9	2633.273	2899.945	266.672	1174.205	793.765	0.093	0.039	0.236	0.388
sub-103_task-EyeTracking_physio	10	-678.751	-478.744	200.007	1286.100	717.145	0.081	0.016	0.177	0.271
sub-103_task-EyeTracking_physio	10	-462.077	-295.409	166.668	1269.742	713.488	0.131	0.031	0.195	0.416
sub-103_task-EyeTracking_physio	10	-270.409	-62.068	208.341	1287.840	725.610	0.125	0.026	0.266	0.240
sub-103_task-EyeTracking_physio	10	-45.401	304.609	350.010	1309.912	762.890	0.188	0.081	0.688	0.331
sub-103_task-EyeTracking_physio	10	312.942	512.944	200.002	1339.900	771.170	0.104	0.043	0.354	0.251
sub-103_task-EyeTracking_physio	10	537.948	729.618	191.670	1412.595	767.950	0.093	0.018	0.174	0.193
sub-103_task-EyeTracking_physio	10	754.618	971.291	216.673	1515.565	796.868	0.213	0.050	0.678	0.451
sub-103_task-EyeTracking_physio	10	996.291	1279.629	283.338	1574.515	823.455	0.203	0.068	0.708	0.390
sub-103_task-EyeTracking_physio	10	1462.968	1679.635	216.667	1428.922	800.530	0.076	0.035	0.178	0.357
sub-103_task-EyeTracking_physio	10	1696.302	1929.646	233.344	1333.412	785.082	0.137	0.034	0.395	0.182
sub-103_task-EyeTracking_physio	10	1954.647	2246.316	291.669	1257.490	769.710	0.125	0.063	0.353	0.447
sub-103_task-EyeTracking_physio	10	2254.650	2496.322	241.672	1215.570	757.460	0.167	0.053	0.464	0.304
