trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	2101458.6639	2101466.7826	2101466.7890	2101469.7890
-4	sun_agtnmpgkrgkzbvjw.jpg	2101470.0056	2101475.1488	2101475.1557	2101478.1557
-3	sun_alnurdgpqodhpawt.jpg	2101478.3640	2101481.1268	2101481.1390	2101484.1390
-2	sun_ayqukzphzqiguvnc.jpg	2101484.3473	2101486.4786	2101486.4890	2101489.4890
-1	sun_amkigjbbrauvgdgg.jpg	2101489.6974	2101490.7023	2101490.7140	2101493.7140
0	sun_arxtwfsqslcwecww.jpg	2101493.9224	2101497.8305	2101497.8391	2101500.8391
1	sun_aaznyvntjefttmaz.jpg	2101634.5645	2101636.6379	2101636.6478	2101639.6478
2	sun_abntrinbqbsqoowj.jpg	2101639.8645	2101643.5185	2101643.5227	2101646.5228
3	sun_aapitsgbtktqubfy.jpg	2101646.7312	2101652.6702	2101652.6812	2101655.6812
4	sun_auetjleugthejgoc.jpg	2101655.8895	2101659.3983	2101659.4062	2101662.4062
5	sun_azqlhsjgbwpcseew.jpg	2101662.6145	2101662.8144	2101662.8229	2101665.8229
6	sun_alvdofgavhiiyosk.jpg	2101666.0312	2101666.7264	2101666.7312	2101669.7312
7	sun_aazqzpomyylceich.jpg	2101669.9396	2101670.2928	2101670.2979	2101673.2979
8	sun_ajrwezxmmjejxsbt.jpg	2101673.5062	2101673.7344	2101673.7395	2101676.7396
9	sun_aglpqkbwvbofhrgt.jpg	2101676.9479	2101682.3263	2101682.3396	2101685.3396
10	sun_azgmgniivgpqrqvu.jpg	2101685.5479	2101689.8221	2101689.8313	2101692.8313
11	sun_aleqenyvunhactkl.jpg	2101693.0396	2101693.2065	2101693.2146	2101696.2146
12	sun_azqyogdvyhahyram.jpg	2101696.4230	2101703.2383	2101703.2480	2101706.2480
13	sun_agldadusrezhmyva.jpg	2101706.4563	2101709.6871	2101709.6980	2101712.6980
14	sun_ajlxdvfhywnxqswk.jpg	2101712.9064	2101713.1658	2101713.1730	2101716.1730
15	sun_ahrhvpdhoamfdhpf.jpg	2101716.3814	2101716.6938	2101716.6979	2101719.6980
16	sun_anecxlyzpkjfxrgi.jpg	2101719.9064	2101724.2462	2101724.2564	2101727.2564
17	sun_ahmxuekfssakrqmm.jpg	2101727.4647	2101727.7023	2101727.7147	2101730.7147
18	sun_aigrduzwokggqqja.jpg	2101730.9231	2101731.3023	2101731.3147	2101734.3148
19	sun_awvfnogmotsvhofs.jpg	2101734.5231	2101740.7964	2101740.8064	2101743.8064
20	sun_akuognalfgmelepa.jpg	2101744.0147	2101746.5215	2101746.5314	2101749.5315
21	sun_azxetkujrgobhzbi.jpg	2101749.7398	2101756.5979	2101756.6065	2101759.6065
22	sun_abdiiftvfbsqoreg.jpg	2101759.8148	2101761.1962	2101761.2065	2101764.2065
23	labelme_jdgkziouohmryxw.jpg	2101764.4148	2101771.1902	2101771.1982	2101774.1982
24	sun_auwldxtolpavypst.jpg	2101774.4065	2101774.7422	2101774.7482	2101777.7482
25	sun_ahvszpwjtodgwusx.jpg	2101777.9565	2101778.3742	2101778.3816	2101781.3816
26	sun_avtdeaxixgmwquck.jpg	2101781.5899	2101781.9097	2101781.9149	2101784.9149
27	sun_aqgljqwslycnxfzi.jpg	2101785.1232	2101785.5821	2101785.5899	2101788.5899
28	sun_akjkxldecwnanoah.jpg	2101788.7982	2101795.5557	2101795.5649	2101798.5649
29	sun_aqyyqhbfyinaxiuf.jpg	2101798.7733	2101804.8208	2101804.8316	2101807.8316
30	sun_acselzrpurxmucxu.jpg	2101808.0400	2101809.0779	2101809.0899	2101812.0900
31	sun_ajnvbqoszcilcmds.jpg	2101812.2983	2101813.4536	2101813.4650	2101816.4650
32	labelme_huhykljhyigbhct.jpg	2101816.6733	2101821.6941	2101821.7067	2101824.7067
33	sun_agrhekhltqnhqoau.jpg	2101824.9150	2101826.1899	2101826.1984	2101829.1984
34	sun_akwvdhqsbtcesevi.jpg	2101829.4067	2101830.6459	2101830.6567	2101833.6567
35	sun_aiyvqzhwvppwbskj.jpg	2101833.8650	2101840.3019	2101840.3067	2101843.3067
36	sun_avnmtylgpdxtehve.jpg	2101843.5151	2101843.8903	2101843.8984	2101846.8984
37	sun_aepbpufpcgbxxcdd.jpg	2101847.1067	2101848.5259	2101848.5401	2101851.5401
38	labelme_uogxwpbmtxcnafj.jpg	2101851.7484	2101852.7570	2101852.7651	2101855.7651
39	sun_ajbfafirxjclbnxl.jpg	2101855.9734	2101858.7573	2101858.7651	2101861.7651
40	sun_aixacgstjgjpkhyx.jpg	2101861.9735	2101865.2742	2101865.2818	2101868.2818
41	sun_aepdfzurhsaporkg.jpg	2101868.4901	2101868.8459	2101868.8568	2101871.8568
42	sun_ahqjwnzgolcaoidx.jpg	2101872.0652	2101872.6460	2101872.6568	2101875.6568
43	labelme_qglnhnudtmzmocz.jpg	2101875.8652	2101876.6941	2101876.6982	2101879.6985
44	sun_agztutxlbisetcoy.jpg	2101879.9068	2101880.5243	2101880.5318	2101883.5318
45	sun_acrnjwraljsrcesa.jpg	2101883.7402	2101887.3420	2101887.3484	2101890.3485
46	sun_aheymxjdkejwbehi.jpg	2101890.5568	2101891.0535	2101891.0652	2101894.0652
47	sun_azbjiqtpgvxjjuzr.jpg	2101894.2735	2101896.7819	2101896.7902	2101899.7902
48	sun_alvoexkareccqxgq.jpg	2101899.9986	2101900.8646	2101900.8735	2101903.8736
49	sun_apbmvnchyjqxptff.jpg	2101904.0819	2101904.1820	2101904.1902	2101907.1903
50	sun_aavzagnbsbymxlyh.jpg	2101907.3986	2101907.7178	2101907.7236	2101910.7236
51	sun_aitsjpidonnknvwm.jpg	2101910.9319	2101911.2778	2101911.2902	2101914.2903
52	sun_ayfwodsvoatztibh.jpg	2101914.4986	2101914.5585	2101914.5652	2101917.5653
53	sun_amppupofnobgmmut.jpg	2101917.7736	2101917.9502	2101917.9570	2101920.9569
54	sun_ajnzhggqkskokvyd.jpg	2101921.1653	2101925.3007	2101925.3070	2101928.3070
55	sun_aprmzdnceosyiiqx.jpg	2101928.5153	2101930.3256	2101930.3320	2101933.3320
56	sun_abwmjfnrmqjdltxn.jpg	2101933.5403	2101933.8754	2101933.8820	2101936.8820
57	sun_asinbgvcqvrnsssj.jpg	2101937.0903	2101937.4855	2101937.4987	2101940.4987
58	sun_apaviskbumvstgsv.jpg	2101940.7070	2101943.5897	2101943.5987	2101946.5987
59	sun_afkjkqlhqnwftaam.jpg	2101946.8070	2101947.0858	2101947.0903	2101950.0904
