trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	760646.8562	760670.9544	760670.9636	760673.9616
-4	sun_agtnmpgkrgkzbvjw.jpg	760674.1790	760674.8365	760674.8472	760677.8451
-3	sun_alnurdgpqodhpawt.jpg	760678.0526	760679.9797	760679.9886	760682.9859
-2	sun_ayqukzphzqiguvnc.jpg	760683.1928	760683.9304	760683.9376	760686.9356
-1	sun_amkigjbbrauvgdgg.jpg	760687.1451	760687.6981	760687.7070	760690.7054
0	sun_arxtwfsqslcwecww.jpg	760690.9126	760691.3543	760691.3631	760694.3610
1	sun_aaznyvntjefttmaz.jpg	760758.6308	760892.4669	760892.4837	760895.4823
2	sun_abntrinbqbsqoowj.jpg	760895.6946	760896.7927	760896.7992	760899.7965
3	sun_aapitsgbtktqubfy.jpg	760900.0023	760900.6501	760900.6590	760903.6564
4	sun_auetjleugthejgoc.jpg	760903.8653	760904.3927	760904.4004	760907.3982
5	sun_azqlhsjgbwpcseew.jpg	760907.6063	760908.0897	760908.0995	760911.0967
6	sun_alvdofgavhiiyosk.jpg	760911.3049	760911.6182	760911.6267	760914.6243
7	sun_aazqzpomyylceich.jpg	760914.8306	760915.2581	760915.2646	760918.2619
8	sun_ajrwezxmmjejxsbt.jpg	760918.4704	760918.9863	760918.9950	760921.9923
9	sun_aglpqkbwvbofhrgt.jpg	760922.1990	760922.9100	760922.9186	760925.9168
10	sun_azgmgniivgpqrqvu.jpg	760926.1223	760926.7062	760926.7165	760929.7132
11	sun_aleqenyvunhactkl.jpg	760929.9225	760930.4421	760930.4521	760933.4492
12	sun_azqyogdvyhahyram.jpg	760933.6578	760934.1542	760934.1630	760937.1603
13	sun_agldadusrezhmyva.jpg	760937.3661	760937.9943	760938.0010	760940.9986
14	sun_ajlxdvfhywnxqswk.jpg	760941.2056	760941.6820	760941.6885	760944.6865
15	sun_ahrhvpdhoamfdhpf.jpg	760944.8964	760945.3461	760945.3549	760948.3525
16	sun_anecxlyzpkjfxrgi.jpg	760948.5592	760949.0939	760949.1026	760952.1001
17	sun_ahmxuekfssakrqmm.jpg	760952.3078	760953.9463	760953.9560	760956.9534
18	sun_aigrduzwokggqqja.jpg	760957.1603	760957.8182	760957.8294	760960.8273
19	sun_awvfnogmotsvhofs.jpg	760961.0338	760961.3940	760961.4006	760964.3980
20	sun_akuognalfgmelepa.jpg	760964.6067	760964.9940	760965.0006	760967.9984
21	sun_azxetkujrgobhzbi.jpg	760968.2049	760968.7701	760968.7785	760971.7768
22	sun_abdiiftvfbsqoreg.jpg	760971.9856	760972.6739	760972.6805	760975.6784
23	labelme_jdgkziouohmryxw.jpg	760975.8910	760976.2901	760976.2964	760979.2939
24	sun_auwldxtolpavypst.jpg	760979.4996	760979.9941	760980.0027	760983.0009
25	sun_ahvszpwjtodgwusx.jpg	760983.2068	760983.7136	760983.7203	760986.7175
26	sun_avtdeaxixgmwquck.jpg	760986.9250	760987.6336	760987.6403	760990.6376
27	sun_aqgljqwslycnxfzi.jpg	760990.8439	760991.4502	760991.4588	760994.4565
28	sun_akjkxldecwnanoah.jpg	760994.6623	760995.0499	760995.0577	760998.0552
29	sun_aqyyqhbfyinaxiuf.jpg	760998.2635	760998.6116	760998.6182	761001.6159
30	sun_acselzrpurxmucxu.jpg	761001.8247	761002.3616	761002.3703	761005.3682
31	sun_ajnvbqoszcilcmds.jpg	761005.5751	761006.0260	761006.0335	761009.0308
32	labelme_huhykljhyigbhct.jpg	761009.2374	761009.6262	761009.6361	761012.6335
33	sun_agrhekhltqnhqoau.jpg	761012.8392	761013.2980	761013.3090	761016.3067
34	sun_akwvdhqsbtcesevi.jpg	761016.5133	761017.6976	761017.7084	761020.7058
35	sun_aiyvqzhwvppwbskj.jpg	761020.9142	761021.3380	761021.3457	761024.3430
36	sun_avnmtylgpdxtehve.jpg	761024.5493	761024.9381	761024.9500	761027.9478
37	sun_aepbpufpcgbxxcdd.jpg	761028.1548	761028.6739	761028.6835	761031.6808
38	labelme_uogxwpbmtxcnafj.jpg	761031.8898	761032.2580	761032.2681	761035.2650
39	sun_ajbfafirxjclbnxl.jpg	761035.4727	761035.8818	761035.8924	761038.8902
40	sun_aixacgstjgjpkhyx.jpg	761039.0968	761039.5059	761039.5124	761042.5102
41	sun_aepdfzurhsaporkg.jpg	761042.7186	761043.2455	761043.2521	761046.2494
42	sun_ahqjwnzgolcaoidx.jpg	761046.4557	761047.0781	761047.0867	761050.0842
43	labelme_qglnhnudtmzmocz.jpg	761050.2909	761050.8899	761050.8997	761053.8969
44	sun_agztutxlbisetcoy.jpg	761054.1057	761055.2581	761055.2646	761058.2627
45	sun_acrnjwraljsrcesa.jpg	761058.4722	761058.9217	761058.9302	761061.9276
46	sun_aheymxjdkejwbehi.jpg	761062.1343	761062.6739	761062.6805	761065.6785
47	sun_azbjiqtpgvxjjuzr.jpg	761065.8871	761067.6815	761067.6882	761070.6859
48	sun_alvoexkareccqxgq.jpg	761070.8918	761072.0019	761072.0106	761075.0081
49	sun_apbmvnchyjqxptff.jpg	761075.2149	761076.9881	761076.9947	761079.9921
50	sun_aavzagnbsbymxlyh.jpg	761080.1997	761080.7059	761080.7126	761083.7105
51	sun_aitsjpidonnknvwm.jpg	761083.9165	761084.3300	761084.3386	761087.3365
52	sun_ayfwodsvoatztibh.jpg	761087.5464	761087.9214	761087.9319	761090.9293
53	sun_amppupofnobgmmut.jpg	761091.1379	761091.6260	761091.6364	761094.6338
54	sun_ajnzhggqkskokvyd.jpg	761094.8405	761095.1857	761095.1942	761098.1919
55	sun_aprmzdnceosyiiqx.jpg	761098.3977	761098.9378	761098.9446	761101.9423
56	sun_abwmjfnrmqjdltxn.jpg	761102.1493	761102.4898	761102.4963	761105.4940
57	sun_asinbgvcqvrnsssj.jpg	761105.7004	761106.0177	761106.0276	761109.0248
58	sun_apaviskbumvstgsv.jpg	761109.2325	761109.7971	761109.8036	761112.8009
59	sun_afkjkqlhqnwftaam.jpg	761113.0084	761113.4099	761113.4204	761116.4179
60	sun_awusemdipqlufrmt.jpg	761116.6239	761117.4770	761117.4870	761120.4843
61	sun_aorysgcktvwbovgc.jpg	761120.6920	761121.3373	761121.3448	761124.3426
62	sun_aqxypnffmypblepf.jpg	761124.5508	761124.9560	761124.9635	761127.9609
63	sun_acznlxcgnetogsai.jpg	761128.1672	761128.8096	761128.8206	761131.8180
64	sun_apaxvwendkkxoteh.jpg	761132.0242	761132.4177	761132.4243	761135.4222
65	sun_apbokiglhflrauxo.jpg	761135.6298	761136.1773	761136.1877	761139.1851
