t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
846983654463	1234.27	906.59	1275.19	920.17	4.4329	4.5957
846983662796	1236.29	909.29	1271.70	919.05	4.4273	4.5933
846983671130	1236.51	903.79	1271.38	916.25	4.4341	4.5991
846983679463	1233.76	899.32	1272.54	921.50	4.4149	4.5945
846983687796	1237.40	898.89	1279.43	905.03	4.4321	4.5768
846983696129	1240.49	830.77	1289.89	847.11	4.4187	4.5964
846983704463	1243.25	772.72	1296.46	785.37	4.4002	4.5784
846983712795	1246.96	740.29	1298.76	733.81	4.4211	4.5724
846983721128	1249.84	692.19	1292.28	683.78	4.3686	4.5456
846983729462	1251.22	692.39	1293.55	682.20	4.4024	4.5697
846983737795	1248.21	705.97	1289.99	705.53	4.3921	4.5571
846983746128	1248.14	706.07	1288.75	705.67	4.3968	4.5842
846983754462	1252.64	702.97	1288.62	697.69	4.4091	4.5696
846983762795	1253.23	697.61	1283.36	702.24	4.4197	4.5930
846983771129	1253.05	696.26	1282.26	702.57	4.3968	4.5864
846983779466	1252.88	704.04	1290.28	701.28	4.4181	4.5795
846983787800	1252.05	705.55	1284.92	706.10	4.4208	4.5956
846983796133	1257.14	712.34	1291.55	699.92	4.4387	4.5869
846983804465	1260.78	704.70	1288.34	706.84	4.4215	4.5906
846983812799	1260.84	699.62	1287.60	701.84	4.4127	4.5878
846983821132	1259.11	709.67	1285.01	695.07	4.4168	4.5890
846983829466	1254.32	709.41	1282.40	703.65	4.4137	4.6036
846983837799	1261.77	700.57	1285.70	701.14	4.4321	4.5978
846983846132	1257.37	705.49	1280.01	704.30	4.4308	4.5930
846983854466	1259.23	699.99	1285.37	703.00	4.4350	4.5963
846983862799	1257.67	706.70	1279.25	701.87	4.4544	4.6216
846983871131	1256.80	703.17	1279.12	704.90	4.4508	4.6211
846983879465	1252.70	702.30	1284.54	701.83	4.4500	4.5857
846983887798	1257.87	700.35	1282.79	702.64	4.4545	4.6050
846983896132	1255.29	698.13	1282.85	705.03	4.4467	4.6023
846983904468	1255.33	701.02	1277.83	707.80	4.4575	4.6286
846983912801	1252.76	697.26	1278.12	703.19	4.4637	4.6144
846983921135	1262.87	698.61	1283.89	700.11	4.4599	4.5958
846983929467	1259.85	704.12	1280.73	706.29	4.4613	4.6154
846983937801	1256.13	707.14	1278.80	700.96	4.4772	4.6303
846983946134	1275.22	713.75	1289.72	710.77	4.4685	4.6229
846983954466	1273.32	718.67	1284.33	719.67	4.4779	4.6235
846983962800	1263.62	717.05	1281.62	720.72	4.4817	4.6381
846983971133	1271.75	717.56	1287.55	710.20	4.5078	4.6202
846983979467	1268.84	716.28	1284.75	708.91	4.4944	4.6303
846983987800	1271.63	712.14	1282.70	713.33	4.4921	4.6251
846983996133	1265.64	710.27	1287.07	710.22	4.4792	4.6264
846984004467	1267.87	721.64	1284.74	719.42	4.5200	4.6514
846984012800	1271.91	721.40	1282.75	719.74	4.5206	4.6418
846984021133	1272.32	714.77	1282.72	718.00	4.4999	4.6520
846984029466	1266.83	726.07	1285.89	720.86	4.5086	4.6611
846984037806	1266.91	716.81	1284.66	719.42	4.5229	4.6593
846984046139	1279.09	720.50	1281.04	713.16	4.5356	4.6721
846984054472	1278.43	717.70	1286.20	712.40	4.5384	4.6650
846984062806	1280.15	713.97	1284.82	717.92	4.5376	4.6670
846984071139	1275.96	710.25	1283.91	713.16	4.5417	4.6534
846984079472	1277.70	709.97	1281.86	715.44	4.5415	4.6842
846984087806	1276.00	714.11	1280.03	715.94	4.5463	4.6682
846984096139	1276.26	718.89	1289.23	714.38	4.5390	4.6733
846984104473	1281.29	713.70	1284.29	710.96	4.5707	4.6865
846984112805	1279.40	714.95	1284.85	722.18	4.5564	4.6878
846984121138	1278.88	715.46	1286.27	713.22	4.5735	4.6783
846984129472	1280.27	713.45	1287.87	716.30	4.5675	4.6860
846984137805	1280.30	717.05	1285.62	714.93	4.5665	4.6969
846984146138	1280.19	720.73	1286.74	717.01	4.5753	4.6932
846984154471	1283.09	722.61	1293.74	707.67	4.5784	4.6717
846984162805	1279.95	717.90	1285.56	716.72	4.5744	4.6916
846984171143	1281.01	716.35	1290.06	719.76	4.5768	4.6996
846984179475	1275.97	718.46	1284.14	717.53	4.5778	4.7078
846984187809	1285.19	725.92	1278.50	721.97	4.6053	4.7202
846984196142	1283.91	720.48	1287.64	719.98	4.5881	4.7141
846984204475	1279.83	715.92	1286.44	717.09	4.6004	4.7186
846984212809	1287.40	718.29	1288.58	716.14	4.5955	4.7155
846984221142	1275.93	716.97	1291.18	715.91	4.5922	4.7249
846984229475	1280.90	713.70	1287.09	719.37	4.6102	4.7391
846984237808	1275.70	726.37	1283.44	724.33	4.6098	4.7249
846984246141	1274.74	730.25	1287.15	735.28	4.6139	4.7285
846984254475	1277.74	737.99	1283.45	733.23	4.6096	4.7374
846984262808	1276.45	732.43	1284.82	731.27	4.5949	4.7536
846984271141	1278.71	732.87	1287.70	730.40	4.6174	4.7238
846984279474	1281.82	736.15	1288.56	735.93	4.6169	4.7364
846984287807	1283.47	734.23	1285.27	734.56	4.6332	4.7415
846984296141	1280.18	733.19	1285.99	737.73	4.6363	4.7526
846984304476	1280.85	738.03	1279.88	734.33	4.6230	4.7432
846984312810	1276.76	740.14	1280.34	736.01	4.6266	4.7669
846984321143	1274.20	739.48	1282.60	743.45	4.6241	4.7714
846984329476	1278.15	732.15	1286.29	734.95	4.6360	4.7602
846984337810	1276.78	729.33	1289.64	734.29	4.6243	4.7560
846984346143	1278.45	739.72	1288.45	730.96	4.6331	4.7676
846984354477	1278.85	742.12	1287.92	733.74	4.6286	4.7710
846984362809	1272.54	734.06	1284.82	729.96	4.6262	4.7612
846984371143	1282.41	739.73	1290.24	732.10	4.6575	4.7720
846984379477	1271.01	733.39	1281.47	729.73	4.6238	4.7665
846984387808	1276.31	737.76	1291.45	731.63	4.6478	4.7723
846984396142	1278.36	739.88	1284.38	733.26	4.6293	4.7682
846984404475	1279.32	733.95	1288.14	734.26	4.6244	4.7756
846984412808	1278.22	736.22	1295.72	732.57	4.6397	4.7596
846984421142	1281.72	742.88	1287.41	728.97	4.6562	4.7583
846984429481	1279.77	744.36	1287.93	736.90	4.6427	4.7760
846984437815	1281.95	741.51	1284.05	730.73	4.6361	4.7610
846984446148	1279.68	740.49	1282.18	732.73	4.6365	4.7653
846984454481	1276.01	747.90	1289.41	732.22	4.6419	4.7504
846984462814	1278.11	740.13	1284.93	737.97	4.6281	4.7690
846984471147	1277.40	743.33	1285.99	740.99	4.6329	4.7650
846984479481	1276.00	740.76	1287.51	732.27	4.6319	4.7603
846984487813	1276.76	742.86	1290.26	730.24	4.6206	4.7406
846984496147	1274.36	741.88	1293.49	738.20	4.6162	4.7498
846984504481	1280.34	743.98	1286.70	742.95	4.6189	4.7673
846984512813	1278.80	747.05	1293.06	732.53	4.6254	4.7451
846984521146	1276.98	738.93	1290.22	734.96	4.6191	4.7450
846984529479	1276.17	739.08	1292.18	731.14	4.6141	4.7391
846984537812	1277.35	737.04	1291.74	734.18	4.5999	4.7436
846984546146	1272.60	739.17	1294.32	735.40	4.6080	4.7316
846984554479	1272.37	739.16	1295.15	736.58	4.5982	4.7391
846984562815	1270.16	738.00	1298.12	736.27	4.6015	4.7405
846984571148	1272.58	742.18	1292.30	733.87	4.5996	4.7219
846984579481	1270.70	737.89	1294.37	733.33	4.5880	4.7231
846984587815	1271.47	745.12	1299.93	738.19	4.5887	4.7177
846984596148	1274.05	738.89	1297.40	733.97	4.5789	4.7120
846984604481	1277.48	741.66	1294.53	725.74	4.5716	4.6836
846984612813	1269.54	737.26	1300.25	729.54	4.5419	4.6778
846984621147	1274.36	739.12	1292.89	731.12	4.5360	4.6732
846984629481	1273.32	741.26	1292.26	730.82	4.5013	4.6379
846984637813	1270.52	751.39	1287.11	747.06	4.4961	4.6200
846984646147	1263.84	789.97	1276.33	787.78	4.4851	4.6146
846984654480	1260.54	812.54	1271.82	815.72	4.4628	4.5916
846984662813	1261.44	825.99	1272.80	826.66	4.4364	4.5751
846984671147	1258.21	811.79	1276.91	818.28	4.4132	4.5339
846984679479	1259.75	811.18	1279.93	806.69	4.3987	4.5038
846984687813	1264.66	812.32	1283.89	809.07	4.3717	4.4700
846984696152	1260.51	809.54	1282.16	808.54	4.3454	4.4637
846984704485	1256.73	811.77	1285.31	805.01	4.3322	4.4373
846984712819	1263.56	809.71	1285.19	805.70	4.2945	4.4135
846984721152	1266.93	809.76	1279.52	807.48	4.2893	4.3961
846984729485	1259.38	811.85	1281.82	807.04	4.2501	4.3555
846984737818	1259.82	818.93	1282.25	802.03	4.2419	4.3410
846984746152	1268.33	813.84	1277.64	799.46	4.2200	4.3187
846984754485	1266.13	819.05	1279.64	806.76	4.2214	4.3073
846984762817	1262.21	817.07	1278.98	806.03	4.1831	4.2867
846984771151	1265.93	819.74	1283.44	807.18	4.1597	4.2667
846984779484	1261.77	821.26	1276.25	798.18	4.1424	4.2405
846984787817	1266.13	817.41	1274.61	803.79	4.1186	4.2309
