stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_ajyzthllrejcnemk.jpg	1	0.317	0.167	1487.217	741.565	0.224	0.134	0.0	12	towel
sun_ajyzthllrejcnemk.jpg	2	0.500	0.158	1520.015	634.430	0.245	0.137	0.0	13	window
sun_ajyzthllrejcnemk.jpg	3	0.758	0.142	1497.360	679.295	0.350	0.178	0.0	13	window
sun_ajyzthllrejcnemk.jpg	4	0.933	0.483	1149.145	795.695	0.201	0.151	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	4	0.933	0.483	1149.145	795.695	0.201	0.151	0.0	3	countertop
sun_ajyzthllrejcnemk.jpg	4	0.933	0.483	1149.145	795.695	0.201	0.151	0.0	9	sink
sun_ajyzthllrejcnemk.jpg	5	1.433	0.408	1050.450	673.580	0.163	0.089	0.0	6	mirror
sun_ajyzthllrejcnemk.jpg	6	1.867	0.267	1294.673	617.395	0.177	0.076	0.0	6	mirror
sun_ajyzthllrejcnemk.jpg	7	2.192	0.125	1555.530	842.600	0.142	0.040	0.0	0	other
sun_ajyzthllrejcnemk.jpg	8	2.358	0.217	1584.532	886.253	0.107	0.028	0.0	4	door
sun_ajyzthllrejcnemk.jpg	9	2.608	0.233	1310.872	824.235	0.129	0.058	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	10	2.867	0.142	1287.410	770.165	0.183	0.055	0.0	1	cabinet
sun_ajyzthllrejcnemk.jpg	10	2.867	0.142	1287.410	770.165	0.183	0.055	0.0	3	countertop
sun_ajyzthllrejcnemk.jpg	10	2.867	0.142	1287.410	770.165	0.183	0.055	0.0	9	sink
