Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub- 023_task-EyeTracking_physio	1	-32134.469	-31351.121	783.348	1275.650	724.835	0.106	0.068	0.344	0.420
sub- 023_task-EyeTracking_physio	1	-31326.121	-30351.099	975.022	1274.830	735.675	3.809	35.920	10.297	44.426
sub- 023_task-EyeTracking_physio	1	-30042.760	-29667.751	375.009	2852.510	1346.860	0.590	2.345	9.261	3.366
sub- 023_task-EyeTracking_physio	1	-29617.751	-29492.750	125.001	3454.060	1487.790	0.420	2.528	3.294	1.388
sub- 023_task-EyeTracking_physio	1	-29476.083	-29284.410	191.673	3532.240	1583.160	0.166	0.099	0.621	0.532
sub- 023_task-EyeTracking_physio	1	-29026.073	-28842.738	183.335	3569.525	1653.150	0.283	0.104	0.494	0.399
sub- 023_task-EyeTracking_physio	1	-28584.400	-28417.730	166.670	1420.730	896.418	0.137	0.050	0.297	0.335
sub- 023_task-EyeTracking_physio	1	-28401.063	-27451.042	950.021	1278.023	763.220	0.121	0.139	0.528	0.976
sub- 023_task-EyeTracking_physio	1	-27434.376	-27134.370	300.006	1441.403	764.020	0.165	0.107	0.828	0.468
sub- 023_task-EyeTracking_physio	1	-27117.703	-26342.688	775.015	1334.550	777.625	0.117	0.075	0.815	0.543
sub- 023_task-EyeTracking_physio	1	-26251.019	-26101.017	150.002	1932.275	1187.183	0.161	0.090	0.363	0.603
sub- 023_task-EyeTracking_physio	1	-26084.351	-25401.004	683.347	1959.433	1488.585	0.249	0.202	0.662	1.259
sub- 023_task-EyeTracking_physio	1	-25384.338	-25175.998	208.340	1936.055	1558.290	0.330	0.219	0.645	1.130
sub- 023_task-EyeTracking_physio	1	-24925.993	-24692.653	233.340	1826.013	1364.830	0.242	0.216	0.523	0.800
sub- 023_task-EyeTracking_physio	1	-24475.985	-24275.978	200.007	2852.557	1422.822	0.371	0.355	0.784	1.156
sub- 023_task-EyeTracking_physio	1	-23625.967	-23450.963	175.004	1452.350	1526.405	0.299	0.140	0.304	0.955
sub- 023_task-EyeTracking_physio	1	-23434.296	-23167.625	266.671	1296.130	1670.560	0.405	0.372	1.312	1.263
sub- 023_task-EyeTracking_physio	1	-23134.288	-22909.287	225.001	1916.415	1650.130	0.567	0.587	1.188	1.167
sub- 023_task-EyeTracking_physio	1	-22884.282	-22725.948	158.334	1926.880	1556.185	0.444	0.489	0.649	1.211
sub- 023_task-EyeTracking_physio	1	-22075.941	-21850.932	225.009	2178.740	1210.310	1.309	2.013	1.258	5.073
sub- 023_task-EyeTracking_physio	1	-21034.241	-20742.573	291.668	1328.255	749.060	0.204	0.093	0.879	0.385
sub- 023_task-EyeTracking_physio	1	-20425.903	-20075.894	350.009	2845.710	872.760	0.896	2.230	2.298	2.465
sub- 023_task-EyeTracking_physio	1	-19884.224	-19609.212	275.012	2809.485	1173.615	0.354	0.323	0.905	1.388
sub- 023_task-EyeTracking_physio	1	-19567.546	-18484.188	1083.358	2883.455	722.080	0.345	0.476	0.895	1.405
sub- 023_task-EyeTracking_physio	1	-18325.852	-17667.503	658.349	2862.005	692.125	0.310	0.461	1.122	1.835
sub- 023_task-EyeTracking_physio	1	-17459.163	-17342.494	116.669	1258.180	934.470	0.461	0.561	0.443	1.800
sub- 023_task-EyeTracking_physio	1	-17300.828	-17184.156	116.672	1346.360	1645.225	0.255	0.139	0.394	0.537
sub- 023_task-EyeTracking_physio	1	-16884.150	-16684.140	200.010	1363.430	892.640	0.268	0.196	0.395	1.251
sub- 023_task-EyeTracking_physio	1	-16600.807	-15809.118	791.689	2248.405	1363.300	0.199	0.126	0.567	0.979
sub- 023_task-EyeTracking_physio	1	-15209.107	-14909.101	300.006	1315.415	800.532	0.189	0.085	0.285	0.703
sub- 023_task-EyeTracking_physio	1	-14884.097	-13909.079	975.018	1261.190	765.485	0.157	0.108	0.628	0.830
sub- 023_task-EyeTracking_physio	1	-13875.746	-13692.406	183.340	1331.610	1067.513	0.111	0.058	0.236	0.628
sub- 023_task-EyeTracking_physio	1	-13667.406	-13525.737	141.669	1379.390	1426.510	0.331	0.164	0.336	1.082
sub- 023_task-EyeTracking_physio	1	-13350.736	-12892.390	458.346	1311.995	738.630	0.165	0.111	0.414	1.021
sub- 023_task-EyeTracking_physio	1	-12867.390	-12559.050	308.340	1271.035	778.665	0.116	0.058	0.359	0.475
sub- 023_task-EyeTracking_physio	1	-12542.384	-11234.024	1308.360	1278.700	757.650	0.134	0.090	0.914	0.666
sub- 023_task-EyeTracking_physio	1	-5542.223	-5392.220	150.003	1295.398	760.162	0.106	0.032	0.197	0.293
sub- 023_task-EyeTracking_physio	1	-5383.886	-4992.213	391.673	1281.055	745.890	0.113	0.041	0.219	0.487
sub- 023_task-EyeTracking_physio	1	-4800.536	-4617.203	183.333	1293.202	688.190	0.280	0.169	0.428	0.849
sub- 023_task-EyeTracking_physio	1	-4608.870	-2783.830	1825.040	1293.045	735.865	0.169	0.177	0.878	0.820
sub- 023_task-EyeTracking_physio	1	-2483.825	-2183.821	300.004	1259.060	812.530	0.615	3.846	2.323	3.568
sub- 023_task-EyeTracking_physio	1	-1975.478	-1733.810	241.668	1291.485	793.380	0.256	0.154	0.485	1.192
sub- 023_task-EyeTracking_physio	1	-692.119	299.566	991.685	1284.515	741.085	0.124	0.082	0.681	0.687
sub- 023_task-EyeTracking_physio	1	307.898	482.906	175.008	1310.390	750.730	0.106	0.049	0.279	0.393
sub- 023_task-EyeTracking_physio	1	499.573	607.908	108.335	1202.035	832.665	0.310	0.154	0.329	0.834
sub- 023_task-EyeTracking_physio	1	641.242	949.582	308.340	1153.945	597.450	0.150	0.059	0.323	0.449
sub- 023_task-EyeTracking_physio	1	974.584	1282.926	308.342	1305.090	608.640	0.146	0.078	0.463	0.536
sub- 023_task-EyeTracking_physio	1	1316.259	1566.267	250.008	1190.325	576.117	0.134	0.051	0.244	0.507
sub- 023_task-EyeTracking_physio	1	1582.934	1682.938	100.004	1112.555	664.760	0.204	0.155	0.366	0.635
sub- 023_task-EyeTracking_physio	1	1707.936	1966.275	258.339	963.795	644.120	0.147	0.106	0.572	0.484
sub- 023_task-EyeTracking_physio	1	1999.609	2249.614	250.005	1283.135	873.135	0.202	0.172	0.718	0.856
sub- 023_task-EyeTracking_physio	1	2266.279	2432.954	166.675	1347.188	859.260	0.119	0.063	0.310	0.436
sub- 023_task-EyeTracking_physio	1	2457.956	2616.293	158.337	1530.300	717.240	0.137	0.046	0.340	0.281
