Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-036_task-EyeTracking_physio	1	-11589.141	-11247.470	341.671	1271.775	719.015	0.165	0.075	0.331	0.591
sub-036_task-EyeTracking_physio	1	-10514.117	-10197.447	316.670	1260.205	746.447	0.143	0.066	0.258	0.570
sub-036_task-EyeTracking_physio	1	-10189.115	-9689.099	500.016	1260.645	720.335	0.209	0.086	0.243	0.903
sub-036_task-EyeTracking_physio	1	-9655.767	-9314.093	341.674	1294.050	712.315	0.139	0.064	0.247	0.677
sub-036_task-EyeTracking_physio	1	-8480.737	-8347.407	133.330	1270.923	840.112	0.673	2.222	2.014	2.290
sub-036_task-EyeTracking_physio	1	-8339.071	-7905.728	433.343	1282.450	764.702	0.144	0.113	0.303	0.919
sub-036_task-EyeTracking_physio	1	-7572.394	-6922.377	650.017	1290.258	719.308	0.199	0.117	0.261	1.100
sub-036_task-EyeTracking_physio	1	-6414.032	-6305.695	108.337	1269.925	837.850	0.692	2.526	2.012	3.052
sub-036_task-EyeTracking_physio	1	-6297.361	-5972.352	325.009	1277.060	746.685	0.134	0.065	0.290	0.531
sub-036_task-EyeTracking_physio	1	-5955.686	-4822.331	1133.355	1284.695	708.670	0.143	0.081	0.351	0.803
sub-036_task-EyeTracking_physio	1	-4805.664	-4222.318	583.346	1279.870	730.017	0.084	0.039	0.281	0.431
sub-036_task-EyeTracking_physio	1	-4197.317	-4055.650	141.667	1281.740	912.815	2.971	7.982	5.300	2.191
sub-036_task-EyeTracking_physio	1	-4030.650	-2655.615	1375.035	1281.500	733.515	0.101	0.087	0.302	0.960
sub-036_task-EyeTracking_physio	1	-2647.282	-713.906	1933.376	1277.543	751.655	0.079	0.038	0.293	0.575
sub-036_task-EyeTracking_physio	1	-697.240	452.784	1150.024	1271.315	738.572	0.100	0.070	0.293	0.986
sub-036_task-EyeTracking_physio	1	669.454	819.452	149.998	1151.930	837.888	0.109	0.040	0.257	0.390
sub-036_task-EyeTracking_physio	1	844.461	1044.460	199.999	1023.698	926.487	0.105	0.029	0.267	0.232
sub-036_task-EyeTracking_physio	1	1061.127	1294.466	233.339	999.933	891.745	0.142	0.036	0.182	0.399
sub-036_task-EyeTracking_physio	1	1336.133	1927.815	591.682	981.995	529.600	0.105	0.044	0.321	0.665
sub-036_task-EyeTracking_physio	1	1969.481	2161.153	191.672	1168.365	502.905	0.096	0.018	0.205	0.215
sub-036_task-EyeTracking_physio	1	2211.152	2502.825	291.673	1619.455	494.225	0.104	0.030	0.307	0.302
sub-036_task-EyeTracking_physio	1	2536.158	2786.165	250.007	1520.943	864.217	0.171	0.096	0.435	0.780
sub-036_task-EyeTracking_physio	1	2836.167	3002.836	166.669	1150.515	817.033	0.093	0.027	0.267	0.190
sub-036_task-EyeTracking_physio	2	-1530.495	-1405.488	125.007	1155.015	820.805	0.108	0.022	0.144	0.265
sub-036_task-EyeTracking_physio	2	-1072.151	-947.146	125.005	1269.205	748.335	0.225	0.073	0.158	0.736
sub-036_task-EyeTracking_physio	2	-938.812	494.552	1433.364	1274.257	704.688	0.141	0.137	0.337	1.302
sub-036_task-EyeTracking_physio	2	544.551	869.560	325.009	1422.215	871.625	0.123	0.044	0.328	0.492
sub-036_task-EyeTracking_physio	2	936.225	1186.231	250.006	968.690	605.840	0.082	0.021	0.241	0.212
sub-036_task-EyeTracking_physio	2	1236.235	1827.912	591.677	1460.175	491.105	0.072	0.023	0.227	0.335
sub-036_task-EyeTracking_physio	2	1852.912	2144.589	291.677	1479.240	637.160	0.091	0.043	0.245	0.308
sub-036_task-EyeTracking_physio	2	2169.588	2486.261	316.673	1288.515	618.077	0.100	0.026	0.326	0.297
sub-036_task-EyeTracking_physio	2	2511.261	2752.932	241.671	1046.685	751.195	0.225	0.122	0.474	0.703
sub-036_task-EyeTracking_physio	2	2777.937	3002.938	225.001	943.030	610.435	0.123	0.033	0.350	0.272
sub-036_task-EyeTracking_physio	3	-872.073	244.617	1116.690	1280.745	702.033	0.192	0.309	0.779	1.986
sub-036_task-EyeTracking_physio	3	286.283	486.289	200.006	1577.765	610.612	0.084	0.048	0.265	0.395
sub-036_task-EyeTracking_physio	3	511.289	769.627	258.338	1483.830	831.570	0.158	0.108	0.412	0.924
sub-036_task-EyeTracking_physio	3	802.960	969.634	166.674	1140.267	768.490	0.153	0.038	0.213	0.382
sub-036_task-EyeTracking_physio	3	1002.967	1602.975	600.008	926.183	733.368	0.175	0.092	0.579	0.580
sub-036_task-EyeTracking_physio	3	1669.647	1969.652	300.005	1646.755	587.195	0.082	0.034	0.252	0.315
sub-036_task-EyeTracking_physio	3	2011.322	2252.990	241.668	1548.360	874.950	0.141	0.047	0.256	0.435
sub-036_task-EyeTracking_physio	3	2277.994	3003.008	725.014	1395.530	872.015	0.094	0.041	0.220	0.502
sub-036_task-EyeTracking_physio	4	-2888.669	-2697.001	191.668	1274.430	680.355	0.104	0.028	0.154	0.364
sub-036_task-EyeTracking_physio	4	-2413.663	-2171.989	241.674	1280.460	720.230	0.244	0.164	0.324	1.491
sub-036_task-EyeTracking_physio	4	-2163.657	-438.620	1725.037	1278.820	700.275	0.120	0.100	0.224	1.281
sub-036_task-EyeTracking_physio	4	-430.287	-330.282	100.005	1273.640	838.940	3.177	1.675	0.486	6.885
sub-036_task-EyeTracking_physio	4	-321.949	244.731	566.680	1283.665	714.520	0.168	0.085	0.282	0.907
sub-036_task-EyeTracking_physio	4	311.397	661.405	350.008	968.440	628.660	0.074	0.040	0.305	0.335
sub-036_task-EyeTracking_physio	4	711.405	828.075	116.670	1623.988	700.163	0.180	0.094	0.455	0.530
sub-036_task-EyeTracking_physio	4	969.744	1178.084	208.340	1388.240	632.245	0.086	0.015	0.146	0.227
sub-036_task-EyeTracking_physio	4	1211.417	1494.756	283.339	1263.398	461.110	0.129	0.045	0.238	0.504
sub-036_task-EyeTracking_physio	4	1536.423	2211.441	675.018	934.300	667.630	0.130	0.059	0.371	0.615
sub-036_task-EyeTracking_physio	4	2261.440	2419.776	158.336	1388.820	764.790	0.185	0.061	0.504	0.298
sub-036_task-EyeTracking_physio	4	2453.110	2619.783	166.673	1664.068	848.838	0.192	0.065	0.566	0.333
sub-036_task-EyeTracking_physio	4	2644.783	2819.784	175.001	1709.400	760.990	0.167	0.054	0.215	0.361
sub-036_task-EyeTracking_physio	4	2861.454	3003.125	141.671	1414.325	640.730	0.705	0.921	1.194	4.559
sub-036_task-EyeTracking_physio	5	-688.543	244.810	933.353	1278.953	708.015	0.164	0.082	0.235	1.419
sub-036_task-EyeTracking_physio	5	261.477	428.150	166.673	1238.095	669.453	0.252	0.149	0.540	0.842
sub-036_task-EyeTracking_physio	5	453.150	811.489	358.339	1594.065	802.000	0.221	0.123	0.592	0.734
sub-036_task-EyeTracking_physio	5	853.159	1103.164	250.005	1187.688	899.340	0.145	0.037	0.442	0.266
sub-036_task-EyeTracking_physio	5	1128.162	1286.500	158.338	1193.445	700.330	0.155	0.063	0.288	0.438
sub-036_task-EyeTracking_physio	5	1303.166	1428.168	125.002	1249.455	649.630	0.164	0.039	0.205	0.332
sub-036_task-EyeTracking_physio	5	1453.168	1694.840	241.672	1510.940	547.585	0.088	0.036	0.292	0.308
sub-036_task-EyeTracking_physio	5	1753.173	1936.513	183.340	894.040	538.467	0.095	0.046	0.433	0.287
sub-036_task-EyeTracking_physio	5	1978.180	2269.850	291.670	881.005	941.090	0.160	0.105	0.411	0.654
sub-036_task-EyeTracking_physio	5	2328.188	2553.193	225.005	1598.260	874.320	0.140	0.037	0.451	0.300
sub-036_task-EyeTracking_physio	5	2603.192	2878.199	275.007	1238.170	716.570	0.174	0.072	0.295	0.464
sub-036_task-EyeTracking_physio	6	-538.445	386.575	925.020	1273.235	706.910	0.150	0.070	0.251	0.779
sub-036_task-EyeTracking_physio	6	419.908	1036.591	616.683	1544.625	760.865	0.133	0.046	0.332	0.532
sub-036_task-EyeTracking_physio	6	1094.923	1444.929	350.006	1244.222	875.428	0.070	0.022	0.252	0.299
sub-036_task-EyeTracking_physio	6	1478.263	1861.606	383.343	1132.287	738.013	0.140	0.031	0.181	0.407
sub-036_task-EyeTracking_physio	6	1886.605	2128.282	241.677	1198.010	538.120	0.070	0.030	0.327	0.224
sub-036_task-EyeTracking_physio	6	2178.282	2444.955	266.673	1624.697	584.455	0.105	0.032	0.333	0.240
