trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	255895.7423	255900.1296	255900.1626	255903.1650
-8	zsun_azsarwkorsusbsvt.jpg	255903.3819	255911.1735	255911.2049	255914.2074
-7	sun_alnurdgpqodhpawt.jpg	255914.4242	255921.6055	255921.6467	255924.6492
-6	zsun_aznghcvrwwxvpmki.jpg	255924.8660	255926.7090	255926.7843	255929.8034
-5	zsun_azygosgrjwvkyftq.jpg	255930.0202	255934.2693	255934.2904	255937.2928
-4	sun_agtnmpgkrgkzbvjw.jpg	255937.5097	255943.1090	255943.1309	255946.1333
-3	zsun_aztxzdqhbookjzfk.jpg	255946.3502	255947.9095	255947.9348	255950.9373
-2	sun_ayqukzphzqiguvnc.jpg	255951.1541	255954.4137	255954.4401	255957.4425
-1	sun_amkigjbbrauvgdgg.jpg	255957.6594	255958.9575	255958.9771	255961.9796
0	sun_arxtwfsqslcwecww.jpg	255962.1964	255963.4293	255963.4641	255966.4832
1	sun_aaznyvntjefttmaz.jpg	256042.8454	256051.0076	256051.1021	256054.1045
2	sun_abntrinbqbsqoowj.jpg	256054.3214	256055.7251	256055.7392	256058.7416
3	sun_aapitsgbtktqubfy.jpg	256058.9585	256059.7741	256059.8092	256062.8116
4	sun_auetjleugthejgoc.jpg	256063.0285	256064.3814	256064.4129	256067.4154
5	sun_azqlhsjgbwpcseew.jpg	256067.6322	256068.5412	256068.5830	256071.5854
6	sun_alvdofgavhiiyosk.jpg	256071.8023	256072.6690	256072.6863	256075.6888
7	sun_aazqzpomyylceich.jpg	256075.9056	256077.8374	256077.8906	256080.8930
8	sun_ajrwezxmmjejxsbt.jpg	256081.1098	256081.6934	256081.7270	256084.7461
9	sun_aglpqkbwvbofhrgt.jpg	256084.9630	256085.4999	256085.5301	256088.5492
10	sun_azgmgniivgpqrqvu.jpg	256088.7661	256089.0695	256089.1164	256092.1188
11	sun_aleqenyvunhactkl.jpg	256092.3356	256095.0580	256095.1212	256098.1404
12	sun_azqyogdvyhahyram.jpg	256098.3572	256098.7004	256098.7742	256101.7767
13	sun_agldadusrezhmyva.jpg	256101.9935	256102.6369	256102.6607	256105.6632
14	sun_ajlxdvfhywnxqswk.jpg	256105.8800	256106.5419	256106.5639	256109.5663
15	sun_ahrhvpdhoamfdhpf.jpg	256109.7832	256110.5816	256110.6005	256113.6029
16	sun_anecxlyzpkjfxrgi.jpg	256113.8198	256116.6455	256116.7055	256119.7246
17	sun_ahmxuekfssakrqmm.jpg	256119.9414	256120.1893	256120.2250	256123.2274
18	sun_aigrduzwokggqqja.jpg	256123.4443	256123.7343	256123.7612	256126.7637
19	sun_awvfnogmotsvhofs.jpg	256126.9805	256127.2696	256127.2974	256130.3165
20	sun_akuognalfgmelepa.jpg	256130.5334	256130.8595	256130.9337	256133.9362
21	sun_azxetkujrgobhzbi.jpg	256134.1530	256134.4158	256134.4532	256137.4557
22	sun_abdiiftvfbsqoreg.jpg	256137.6725	256138.3734	256138.4231	256141.4423
23	labelme_jdgkziouohmryxw.jpg	256141.6591	256142.3729	256142.4431	256145.4455
24	sun_auwldxtolpavypst.jpg	256145.6624	256148.2296	256148.2812	256151.2836
