trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	430858.8005	430873.6345	430873.6460	430876.6436
-4	sun_agtnmpgkrgkzbvjw.jpg	430876.8532	430878.3305	430878.3368	430881.3352
-3	sun_alnurdgpqodhpawt.jpg	430881.5413	430883.5142	430883.5232	430886.5207
-2	sun_ayqukzphzqiguvnc.jpg	430886.7278	430888.4103	430888.4169	430891.4151
-1	sun_amkigjbbrauvgdgg.jpg	430891.6259	430893.3272	430893.3335	430896.3310
0	sun_arxtwfsqslcwecww.jpg	430896.5373	430898.3144	430898.3228	430901.3207
1	sun_aaznyvntjefttmaz.jpg	430963.3360	430972.8279	430972.8343	430975.8321
2	sun_abntrinbqbsqoowj.jpg	430976.0460	430990.2341	430990.2432	430993.2408
3	sun_aapitsgbtktqubfy.jpg	430993.4474	430995.5381	430995.5455	430998.5434
4	sun_auetjleugthejgoc.jpg	430998.7516	431000.4368	431000.4471	431003.4447
5	sun_azqlhsjgbwpcseew.jpg	431003.6523	431005.7786	431005.7883	431008.7861
6	sun_alvdofgavhiiyosk.jpg	431008.9927	431012.5941	431012.6006	431015.5988
7	sun_aazqzpomyylceich.jpg	431015.8083	431023.7459	431023.7523	431026.7499
8	sun_ajrwezxmmjejxsbt.jpg	431026.9566	431029.1457	431029.1572	431032.1551
9	sun_aglpqkbwvbofhrgt.jpg	431032.3615	431035.8629	431035.8692	431038.8671
10	sun_azgmgniivgpqrqvu.jpg	431039.0781	431042.4110	431042.4174	431045.4152
11	sun_aleqenyvunhactkl.jpg	431045.6215	431054.1299	431054.1427	431057.1405
12	sun_azqyogdvyhahyram.jpg	431057.3478	431060.4384	431060.4502	431063.4480
13	sun_agldadusrezhmyva.jpg	431063.6557	431065.9859	431065.9924	431068.9899
14	sun_ajlxdvfhywnxqswk.jpg	431069.1966	431072.8200	431072.8281	431075.8257
15	sun_ahrhvpdhoamfdhpf.jpg	431076.0327	431079.7887	431079.7985	431082.7964
16	sun_anecxlyzpkjfxrgi.jpg	431083.0030	431086.3471	431086.3537	431089.3515
17	sun_ahmxuekfssakrqmm.jpg	431089.5579	431093.0980	431093.1095	431096.1073
18	sun_aigrduzwokggqqja.jpg	431096.3149	431099.3889	431099.3965	431102.3945
