trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	954508.4139	954515.7272	954515.7699	954518.7723
-8	zsun_azsarwkorsusbsvt.jpg	954518.9892	954527.2870	954527.3126	954530.3317
-7	sun_alnurdgpqodhpawt.jpg	954530.5486	954536.1749	954536.2198	954539.2223
-6	zsun_aznghcvrwwxvpmki.jpg	954539.4391	954544.9508	954545.0270	954548.0461
-5	zsun_azygosgrjwvkyftq.jpg	954548.2630	954556.9988	954557.0201	954560.0392
-4	sun_agtnmpgkrgkzbvjw.jpg	954560.2560	954562.9029	954562.9249	954565.9273
-3	zsun_aztxzdqhbookjzfk.jpg	954566.1442	954569.3665	954569.3968	954572.3992
-2	sun_ayqukzphzqiguvnc.jpg	954572.6161	954575.1750	954575.2015	954578.2040
-1	sun_amkigjbbrauvgdgg.jpg	954578.4208	954580.1825	954580.2056	954583.2247
0	sun_arxtwfsqslcwecww.jpg	954583.4415	954585.4951	954585.5266	954588.5290
1	sun_aaznyvntjefttmaz.jpg	954661.8052	954664.3989	954664.4907	954667.4932
2	sun_abntrinbqbsqoowj.jpg	954667.7100	954669.0147	954669.0277	954672.0469
3	sun_aapitsgbtktqubfy.jpg	954672.2637	954673.6143	954673.6482	954676.6506
4	sun_auetjleugthejgoc.jpg	954676.8675	954677.9907	954678.0184	954681.0208
5	sun_azqlhsjgbwpcseew.jpg	954681.2377	954682.4228	954682.4720	954685.4744
6	sun_alvdofgavhiiyosk.jpg	954685.6913	954686.8148	954686.8422	954689.8613
7	sun_aazqzpomyylceich.jpg	954690.0782	954691.2143	954691.2625	954694.2649
8	sun_ajrwezxmmjejxsbt.jpg	954694.4818	954695.7268	954695.7495	954698.7519
9	sun_aglpqkbwvbofhrgt.jpg	954698.9687	954700.0547	954700.0863	954703.0887
10	sun_azgmgniivgpqrqvu.jpg	954703.3056	954704.6626	954704.7067	954707.7092
11	sun_aleqenyvunhactkl.jpg	954707.9260	954708.8143	954708.8768	954711.8792
12	sun_azqyogdvyhahyram.jpg	954712.0961	954713.4385	954713.5139	954716.5163
13	sun_agldadusrezhmyva.jpg	954716.7332	954717.6957	954717.7173	954720.7197
