t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
2103097597057	1488.44	864.96	1469.84	879.45	3.0507	3.2476
2103097605391	1486.37	869.09	1471.00	873.12	3.0624	3.2327
2103097613725	1482.95	868.95	1473.63	868.55	3.0757	3.2093
2103097622057	1485.23	863.30	1466.74	862.56	3.0494	3.2085
2103097630397	1484.56	860.58	1466.10	863.90	3.0518	3.2147
2103097638729	1485.63	865.55	1462.76	872.29	3.0605	3.2359
2103097647063	1483.33	867.24	1472.49	835.83	3.0857	3.2152
2103097655396	1461.25	857.84	1451.15	835.77	3.1097	3.2519
2103097663729	1440.63	767.60	1444.16	782.93	2.9953	3.1550
2103097672063	1435.28	805.00	1442.50	815.09	3.0918	3.2230
2103097680396	1409.58	826.18	1414.30	817.51	3.1657	3.2784
2103097688730	1392.45	797.19	1392.54	797.83	3.1322	3.2948
2103097697063	1360.13	741.59	1368.71	769.51	3.0959	3.2913
2103097705396	1333.87	758.01	1346.49	765.37	3.1194	3.3154
2103097713729	1321.95	710.60	1330.32	745.50	3.0483	3.2757
2103097722062	1308.71	740.57	1304.81	745.43	3.1241	3.3067
2103097730395	1317.70	753.71	1308.30	725.98	3.1461	3.2650
2103097738729	1313.25	758.82	1304.10	730.09	3.1828	3.2854
2103097747062	1308.95	739.60	1306.63	729.53	3.1208	3.2918
2103097755395	1312.01	748.30	1301.10	731.72	3.1616	3.2832
2103097763733	1311.67	704.20	1295.94	736.17	3.0770	3.3126
2103097772066	1308.05	748.71	1291.38	736.99	3.1652	3.3087
2103097780399	1304.94	761.97	1287.13	736.31	3.2072	3.3243
2103097788733	1314.30	761.87	1291.97	726.19	3.1832	3.3161
2103097797065	1308.49	763.08	1293.13	737.32	3.2132	3.3177
2103097805398	1315.08	763.97	1285.05	746.46	3.2050	3.3408
2103097813732	1317.84	765.90	1287.44	747.69	3.2321	3.3610
2103097822065	1304.46	727.79	1293.69	732.04	3.1528	3.3113
2103097830398	1312.06	735.78	1289.74	743.60	3.1587	3.3627
2103097838731	1308.74	724.18	1289.51	739.96	3.1592	3.3421
2103097847065	1309.90	730.84	1286.28	746.96	3.1874	3.3586
2103097855398	1312.66	717.31	1289.06	737.81	3.1484	3.3670
2103097863731	1320.92	716.71	1296.66	717.66	3.1971	3.3467
