Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-136_task-EyeTracking_physio	1	-6710.832	-5760.811	950.021	1632.845	1155.820	0.189	0.142	0.649	0.894
sub-136_task-EyeTracking_physio	1	-5710.806	-5194.127	516.679	1289.635	914.293	0.151	0.118	0.329	0.974
sub-136_task-EyeTracking_physio	1	-5177.463	-4777.454	400.009	1266.775	780.928	0.199	0.078	0.308	0.747
sub-136_task-EyeTracking_physio	1	-4760.785	-4452.447	308.338	1303.990	722.615	0.148	0.055	0.271	0.624
sub-136_task-EyeTracking_physio	1	-4410.776	-4010.768	400.008	1272.428	1032.670	0.136	0.081	0.327	0.645
sub-136_task-EyeTracking_physio	1	-3985.768	-3760.759	225.009	1282.305	787.170	0.125	0.032	0.245	0.387
sub-136_task-EyeTracking_physio	1	-3744.092	-3619.091	125.001	1293.885	748.315	0.234	0.084	0.233	0.680
sub-136_task-EyeTracking_physio	1	-3435.753	-2460.731	975.022	1292.240	728.765	0.188	0.106	0.340	1.293
sub-136_task-EyeTracking_physio	1	-2435.728	-2327.390	108.338	1275.760	882.875	0.315	0.158	0.270	0.980
sub-136_task-EyeTracking_physio	1	-2077.386	-1644.042	433.344	1296.155	756.342	0.140	0.120	0.392	0.964
sub-136_task-EyeTracking_physio	1	-1219.026	414.336	1633.362	1285.940	730.450	0.159	0.112	0.584	0.733
sub-136_task-EyeTracking_physio	1	564.342	781.012	216.670	973.778	505.438	0.178	0.047	0.217	0.654
sub-136_task-EyeTracking_physio	1	806.012	964.350	158.338	954.250	497.410	0.129	0.052	0.258	0.675
sub-136_task-EyeTracking_physio	1	1014.349	1172.692	158.343	1147.995	830.125	0.140	0.031	0.157	0.417
sub-136_task-EyeTracking_physio	1	1206.023	1322.692	116.669	1330.653	889.495	0.174	0.069	0.196	0.598
sub-136_task-EyeTracking_physio	1	1439.364	1631.037	191.673	1599.925	859.995	0.133	0.077	0.325	0.565
sub-136_task-EyeTracking_physio	1	1647.703	1831.040	183.337	1683.745	648.950	0.187	0.090	0.269	0.727
sub-136_task-EyeTracking_physio	1	1856.039	2047.712	191.673	1529.425	536.740	0.146	0.066	0.401	0.529
sub-136_task-EyeTracking_physio	1	2064.379	2272.719	208.340	1421.455	530.730	0.223	0.129	0.661	0.542
