stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
labelme_qglnhnudtmzmocz.jpg	1	0.498	0.250	1182.645	693.112	0.241	0.100	0.0	2	book
labelme_qglnhnudtmzmocz.jpg	1	0.498	0.250	1182.645	693.112	0.241	0.100	0.0	3	bookcase
labelme_qglnhnudtmzmocz.jpg	1	0.498	0.250	1182.645	693.112	0.241	0.100	0.0	12	egg
labelme_qglnhnudtmzmocz.jpg	1	0.498	0.250	1182.645	693.112	0.241	0.100	0.0	20	pinecone
labelme_qglnhnudtmzmocz.jpg	1	0.498	0.250	1182.645	693.112	0.241	0.100	0.0	37	worktop
labelme_qglnhnudtmzmocz.jpg	2	0.764	0.150	1398.727	635.043	0.201	0.126	0.0	21	plantpot
labelme_qglnhnudtmzmocz.jpg	2	0.764	0.150	1398.727	635.043	0.201	0.126	0.0	31	stairs
labelme_qglnhnudtmzmocz.jpg	3	0.931	0.217	1507.988	513.110	0.183	0.080	0.0	4	bowl
labelme_qglnhnudtmzmocz.jpg	3	0.931	0.217	1507.988	513.110	0.183	0.080	0.0	18	pan
labelme_qglnhnudtmzmocz.jpg	4	1.164	0.325	1646.420	513.890	0.126	0.045	0.0	1	basket
labelme_qglnhnudtmzmocz.jpg	4	1.164	0.325	1646.420	513.890	0.126	0.045	0.0	28	spatula
labelme_qglnhnudtmzmocz.jpg	5	1.506	0.200	1626.727	484.745	0.128	0.030	0.0	28	spatula
labelme_qglnhnudtmzmocz.jpg	6	1.839	0.208	1126.715	644.240	0.227	0.125	0.0	4	bowl
labelme_qglnhnudtmzmocz.jpg	7	2.073	0.375	1000.565	681.760	0.238	0.117	0.0	4	bowl
labelme_qglnhnudtmzmocz.jpg	7	2.073	0.375	1000.565	681.760	0.238	0.117	0.0	35	window
labelme_qglnhnudtmzmocz.jpg	7	2.073	0.375	1000.565	681.760	0.238	0.117	0.0	38	wreath
labelme_qglnhnudtmzmocz.jpg	8	2.464	0.133	1090.405	737.585	0.144	0.070	0.0	5	cabinet
labelme_qglnhnudtmzmocz.jpg	8	2.464	0.133	1090.405	737.585	0.144	0.070	0.0	27	sink
labelme_qglnhnudtmzmocz.jpg	8	2.464	0.133	1090.405	737.585	0.144	0.070	0.0	37	worktop
labelme_qglnhnudtmzmocz.jpg	9	2.631	0.258	1443.325	860.215	0.212	0.091	0.0	7	cake
labelme_qglnhnudtmzmocz.jpg	9	2.631	0.258	1443.325	860.215	0.212	0.091	0.0	10	counter
labelme_qglnhnudtmzmocz.jpg	9	2.631	0.258	1443.325	860.215	0.212	0.091	0.0	34	tray
labelme_qglnhnudtmzmocz.jpg	9	2.631	0.258	1443.325	860.215	0.212	0.091	0.0	37	worktop
