trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	781910.3155	781914.5571	781914.5657	781917.5639
-4	sun_agtnmpgkrgkzbvjw.jpg	781917.7752	781919.3553	781919.3626	781922.3601
-3	sun_alnurdgpqodhpawt.jpg	781922.5665	781923.8133	781923.8197	781926.8172
-2	sun_ayqukzphzqiguvnc.jpg	781927.0235	781928.1412	781928.1522	781931.1496
-1	sun_amkigjbbrauvgdgg.jpg	781931.3563	781932.2885	781932.2964	781935.2943
0	sun_arxtwfsqslcwecww.jpg	781935.5059	781936.5812	781936.5909	781939.5882
1	sun_aaznyvntjefttmaz.jpg	782001.3805	782015.3319	782015.3408	782018.3382
2	sun_abntrinbqbsqoowj.jpg	782018.5467	782020.4768	782020.4833	782023.4812
3	sun_aapitsgbtktqubfy.jpg	782023.6876	782024.6775	782024.6840	782027.6816
4	sun_auetjleugthejgoc.jpg	782027.8880	782028.7731	782028.7840	782031.7816
5	sun_azqlhsjgbwpcseew.jpg	782031.9890	782032.6851	782032.6932	782035.6911
6	sun_alvdofgavhiiyosk.jpg	782035.8990	782039.4452	782039.4468	782042.4440
7	sun_aazqzpomyylceich.jpg	782042.6507	782046.2371	782046.2471	782049.2449
8	sun_ajrwezxmmjejxsbt.jpg	782049.4514	782053.3169	782053.3235	782056.3207
9	sun_aglpqkbwvbofhrgt.jpg	782056.5274	782061.4583	782061.4681	782064.4659
10	sun_azgmgniivgpqrqvu.jpg	782064.6720	782067.7650	782067.7734	782070.7711
11	sun_aleqenyvunhactkl.jpg	782070.9822	782072.5151	782072.5223	782075.5194
12	sun_azqyogdvyhahyram.jpg	782075.7263	782077.0286	782077.0385	782080.0363
13	sun_agldadusrezhmyva.jpg	782080.2435	782080.9569	782080.9655	782083.9630
14	sun_ajlxdvfhywnxqswk.jpg	782084.1695	782084.9249	782084.9342	782087.9317
15	sun_ahrhvpdhoamfdhpf.jpg	782088.1398	782088.9969	782089.0035	782092.0009
16	sun_anecxlyzpkjfxrgi.jpg	782092.2070	782092.8769	782092.8854	782095.8828
17	sun_ahmxuekfssakrqmm.jpg	782096.0900	782096.9404	782096.9513	782099.9489
18	sun_aigrduzwokggqqja.jpg	782100.1572	782100.8069	782100.8150	782103.8127
19	sun_awvfnogmotsvhofs.jpg	782104.0208	782104.1325	782104.1424	782107.1397
20	sun_akuognalfgmelepa.jpg	782107.3474	782107.5673	782107.5738	782110.5717
21	sun_azxetkujrgobhzbi.jpg	782110.7815	782111.1343	782111.1429	782114.1406
22	sun_abdiiftvfbsqoreg.jpg	782114.3503	782114.6531	782114.6615	782117.6593
23	labelme_jdgkziouohmryxw.jpg	782117.8711	782119.2325	782119.2402	782122.2378
24	sun_auwldxtolpavypst.jpg	782122.4450	782123.3842	782123.3949	782126.3924
25	sun_ahvszpwjtodgwusx.jpg	782126.5995	782128.0528	782128.0639	782131.0617
26	sun_avtdeaxixgmwquck.jpg	782131.2692	782132.1329	782132.1412	782135.1389
27	sun_aqgljqwslycnxfzi.jpg	782135.3466	782135.8450	782135.8534	782138.8513
28	sun_akjkxldecwnanoah.jpg	782139.0589	782141.5649	782141.5751	782144.5725
29	sun_aqyyqhbfyinaxiuf.jpg	782144.7796	782145.2762	782145.2847	782148.2826
30	sun_acselzrpurxmucxu.jpg	782148.4883	782148.7165	782148.7279	782151.7254
31	sun_ajnvbqoszcilcmds.jpg	782151.9339	782152.3008	782152.3075	782155.3058
32	labelme_huhykljhyigbhct.jpg	782155.5123	782155.9417	782155.9514	782158.9439
33	sun_agrhekhltqnhqoau.jpg	782159.1466	782159.2925	782159.2942	782162.2913
34	sun_akwvdhqsbtcesevi.jpg	782162.4970	782163.0291	782163.0378	782166.0355
35	sun_aiyvqzhwvppwbskj.jpg	782166.2430	782172.9440	782172.9530	782175.9505
36	sun_avnmtylgpdxtehve.jpg	782176.1587	782178.8689	782178.8760	782181.8734
37	sun_aepbpufpcgbxxcdd.jpg	782182.0801	782182.5936	782182.6002	782185.5981
38	labelme_uogxwpbmtxcnafj.jpg	782185.8038	782186.0611	782186.0710	782189.0688
39	sun_ajbfafirxjclbnxl.jpg	782189.2774	782189.8604	782189.8698	782192.8673
40	sun_aixacgstjgjpkhyx.jpg	782193.0749	782193.2607	782193.2678	782196.2654
41	sun_aepdfzurhsaporkg.jpg	782196.4731	782196.6528	782196.6592	782199.6568
42	sun_ahqjwnzgolcaoidx.jpg	782199.8629	782200.9649	782200.9766	782203.9737
43	labelme_qglnhnudtmzmocz.jpg	782204.1806	782204.6527	782204.6617	782207.6590
44	sun_agztutxlbisetcoy.jpg	782207.8677	782208.0689	782208.0787	782211.0765
45	sun_acrnjwraljsrcesa.jpg	782211.2838	782211.7613	782211.7689	782214.7659
46	sun_aheymxjdkejwbehi.jpg	782214.9727	782216.4688	782216.4774	782219.4756
47	sun_azbjiqtpgvxjjuzr.jpg	782219.6854	782220.2209	782220.2290	782223.2267
48	sun_alvoexkareccqxgq.jpg	782223.4381	782223.8606	782223.8672	782226.8653
49	sun_apbmvnchyjqxptff.jpg	782227.0749	782227.4847	782227.4933	782230.4908
50	sun_aavzagnbsbymxlyh.jpg	782230.6984	782231.2126	782231.2213	782234.2190
51	sun_aitsjpidonnknvwm.jpg	782234.4247	782234.8370	782234.8489	782237.8462
52	sun_ayfwodsvoatztibh.jpg	782238.0557	782238.5407	782238.5497	782241.5469
53	sun_amppupofnobgmmut.jpg	782241.7547	782242.0446	782242.0545	782245.0520
54	sun_ajnzhggqkskokvyd.jpg	782245.2584	782245.5003	782245.5125	782248.5098
55	sun_aprmzdnceosyiiqx.jpg	782248.7164	782249.1969	782249.2050	782252.2028
56	sun_abwmjfnrmqjdltxn.jpg	782252.4126	782252.8529	782252.8626	782255.8600
57	sun_asinbgvcqvrnsssj.jpg	782256.0670	782256.2286	782256.2363	782259.2338
58	sun_apaviskbumvstgsv.jpg	782259.4402	782259.8206	782259.8293	782262.8276
59	sun_afkjkqlhqnwftaam.jpg	782263.0338	782263.2024	782263.2107	782266.2079
60	sun_awusemdipqlufrmt.jpg	782266.4162	782266.6849	782266.6924	782269.6903
61	sun_aorysgcktvwbovgc.jpg	782269.8977	782270.2777	782270.2844	782273.2820
62	sun_aqxypnffmypblepf.jpg	782273.4876	782273.6367	782273.6480	782276.6459
63	sun_acznlxcgnetogsai.jpg	782276.8524	782277.0922	782277.1035	782280.1010
64	sun_apaxvwendkkxoteh.jpg	782280.3104	782280.5168	782280.5243	782283.5216
65	sun_apbokiglhflrauxo.jpg	782283.7283	782283.9247	782283.9311	782286.9287
66	sun_ahovdllcccjqjyeb.jpg	782287.1355	782287.3885	782287.3980	782290.3948
67	sun_aowefbfvclkxfhop.jpg	782290.6014	782290.9806	782290.9887	782293.9868
68	sun_atfpttqtzuliaaim.jpg	782294.1977	782294.3216	782294.3313	782297.3292
69	sun_algkamzphkipsfil.jpg	782297.5354	782299.4207	782299.4273	782302.4253
70	sun_ataniphupyuxeowc.jpg	782302.6311	782303.2052	782303.2139	782306.2117
71	sun_ajmwiafzffjerzeb.jpg	782306.4181	782306.8284	782306.8401	782309.8377
72	sun_ayhqvuklxnmflgid.jpg	782310.0468	782310.3245	782310.3319	782313.3291
73	sun_ajnzlaendvxbrnmy.jpg	782313.5360	782313.8926	782313.9001	782316.8975
74	sun_aknopalvgzzgfngw.jpg	782317.1050	782318.5086	782318.5211	782321.5186
75	sun_aexxtzchsriqptwg.jpg	782321.7261	782322.5808	782322.5903	782325.5880
76	sun_afmgqyvomuhprelx.jpg	782325.7972	782326.3551	782326.3625	782329.3597
77	sun_aevezokbkeojznwq.jpg	782329.5665	782329.9008	782329.9104	782332.9083
78	sun_adcrxklhlbwrbkgm.jpg	782333.1157	782333.7224	782333.7344	782336.7317
79	sun_aepvxmukjcxphfiy.jpg	782336.9388	782337.4284	782337.4374	782340.4347
80	sun_aqgncenzjwahkkgv.jpg	782340.6434	782341.2045	782341.2111	782344.2093
81	sun_aijkdpqohzcmjsco.jpg	782344.4158	782344.8926	782344.8992	782347.8973
82	sun_auyrvbsgjzcbllwy.jpg	782348.1054	782348.9227	782348.9321	782351.9293
83	sun_aqrdtsxisrulfusj.jpg	782352.1351	782352.8685	782352.8796	782355.8774
84	sun_aryemauxglpckieh.jpg	782356.0864	782357.0392	782357.0490	782360.0469
85	sun_ahilhlihtltiiszr.jpg	782360.2529	782361.9477	782361.9548	782364.9527
86	sun_aiwjjxhtgtrwjdsf.jpg	782365.1602	782365.5165	782365.5252	782368.5229
87	sun_aclkmsuodfedolnj.jpg	782368.7296	782369.0125	782369.0243	782372.0219
88	sun_aiceqwbizyfbxjga.jpg	782372.2308	782373.0984	782373.1049	782376.1032
89	labelme_kxvouciolcpqplr.jpg	782376.3128	782378.3485	782378.3559	782381.3531
90	sun_agauzddnbwdarpbz.jpg	782381.5593	782382.3645	782382.3734	782385.3709
91	sun_amjiwsczphtrowfh.jpg	782385.5783	782386.6040	782386.6131	782389.6103
92	sun_arehvoriqhbnqssp.jpg	782389.8184	782390.6925	782390.6995	782393.6967
93	sun_aottaoasihbcshqd.jpg	782393.9025	782394.8124	782394.8196	782397.8171
94	sun_anlddfvefwvocyae.jpg	782398.0232	782398.9643	782398.9738	782401.9714
95	sun_apfmyjfgtjmwzvfb.jpg	782402.1775	782403.0044	782403.0127	782406.0108
96	sun_ahdoavtbmzlbpsyw.jpg	782406.2202	782407.0444	782407.0537	782410.0509
97	sun_abjtwfukuwddzted.jpg	782410.2588	782410.7645	782410.7746	782413.7718
98	sun_arhwdncltdednobr.jpg	782413.9784	782414.6653	782414.6743	782417.6720
99	sun_awnqiikzaispgmwo.jpg	782417.8799	782418.2200	782418.2321	782421.2303
100	sun_avcxsdrrfbrkydcp.jpg	782421.4388	782421.8040	782421.8106	782424.8087
101	sun_agxuuvqtddjgypyr.jpg	782450.5759	782451.8124	782451.8247	782454.8222
102	sun_ajyzthllrejcnemk.jpg	782455.0311	782456.3965	782456.4034	782459.4006
103	sun_acxkpeoqbwcxfvip.jpg	782459.6067	782460.4125	782460.4200	782463.4177
104	sun_afbibxsnpvkmvhxn.jpg	782463.6247	782464.1339	782464.1434	782467.1410
105	sun_anydqmweocgeuwol.jpg	782467.3477	782467.8759	782467.8875	782470.8846
106	sun_ajjktnfzwntvwsfh.jpg	782471.0935	782471.5002	782471.5105	782474.5085
107	sun_afsugeohwcfpkvgo.jpg	782474.7156	782474.9883	782474.9952	782477.9931
108	sun_algllabdmeofrowq.jpg	782478.1994	782478.3480	782478.3568	782481.3549
109	sun_attdviyipsljunts.jpg	782481.5611	782481.9162	782481.9256	782484.9235
110	sun_anaaondppjmietbw.jpg	782485.1317	782485.4998	782485.5074	782488.5049
111	sun_akcicdjszssqmkjl.jpg	782488.7120	782488.9165	782488.9231	782491.9210
112	sun_ansbufagozaoxmru.jpg	782492.1273	782492.4922	782492.5016	782495.4997
113	sun_agfbbeozqztznacq.jpg	782495.7086	782496.0444	782496.0539	782499.0516
114	sun_abruimnjlaxgqbze.jpg	782499.2598	782499.5164	782499.5230	782502.5213
115	sun_aknkhdxyjkyfjvgl.jpg	782502.7274	782503.1880	782503.1945	782506.1925
