trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	4276.2698	4290.1974	4290.2311	4293.2336
-8	zsun_azsarwkorsusbsvt.jpg	4293.4504	4303.0543	4303.0749	4306.0773
-7	sun_alnurdgpqodhpawt.jpg	4306.2942	4311.3961	4311.4484	4314.4508
-6	zsun_aznghcvrwwxvpmki.jpg	4314.6677	4318.7977	4318.8711	4321.8735
-5	zsun_azygosgrjwvkyftq.jpg	4322.0904	4324.7492	4324.7759	4327.7783
-4	sun_agtnmpgkrgkzbvjw.jpg	4327.9952	4329.9550	4329.9801	4332.9826
-3	zsun_aztxzdqhbookjzfk.jpg	4333.1994	4335.0820	4335.1176	4338.1367
-2	sun_ayqukzphzqiguvnc.jpg	4338.3536	4355.1573	4355.1839	4358.1864
-1	sun_amkigjbbrauvgdgg.jpg	4358.4032	4359.9414	4359.9712	4362.9736
0	sun_arxtwfsqslcwecww.jpg	4363.1905	4364.4933	4364.5249	4367.5273
1	sun_aaznyvntjefttmaz.jpg	4422.7222	4427.4374	4427.5261	4430.5286
2	sun_abntrinbqbsqoowj.jpg	4430.7454	4430.9332	4430.9456	4433.9480
3	sun_aapitsgbtktqubfy.jpg	4434.1648	4434.3813	4434.4150	4437.4175
4	sun_auetjleugthejgoc.jpg	4437.6343	4437.7673	4437.8011	4440.8036
5	sun_azqlhsjgbwpcseew.jpg	4441.0204	4441.0838	4441.1372	4444.1396
6	sun_alvdofgavhiiyosk.jpg	4444.3565	4445.6607	4445.6742	4448.6766
7	sun_aazqzpomyylceich.jpg	4448.8935	4450.0371	4450.0778	4453.0802
8	sun_ajrwezxmmjejxsbt.jpg	4453.2971	4453.4612	4453.4806	4456.4997
9	sun_aglpqkbwvbofhrgt.jpg	4456.7165	4456.8450	4456.8666	4459.8858
10	sun_azgmgniivgpqrqvu.jpg	4460.1026	4462.6853	4462.7381	4465.7405
11	sun_aleqenyvunhactkl.jpg	4465.9574	4466.1493	4466.2076	4469.2100
12	sun_azqyogdvyhahyram.jpg	4469.4269	4470.4933	4470.5778	4473.5802
13	sun_agldadusrezhmyva.jpg	4473.7971	4473.9016	4473.9305	4476.9330
14	sun_ajlxdvfhywnxqswk.jpg	4477.1498	4477.9649	4478.0005	4481.0029
