stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_acnxqvumxuhphsox.jpg	1	0.326	0.175	1364.935	750.400	0.295	0.144	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	1	0.326	0.175	1364.935	750.400	0.295	0.144	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	2	0.776	0.175	1349.465	757.975	0.189	0.061	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	2	0.776	0.175	1349.465	757.975	0.189	0.061	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	3	0.968	0.183	1328.658	746.332	0.238	0.136	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	3	0.968	0.183	1328.658	746.332	0.238	0.136	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	4	1.168	0.167	1352.842	754.190	0.107	0.029	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	4	1.168	0.167	1352.842	754.190	0.107	0.029	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	5	1.368	0.150	1163.210	682.987	0.125	0.041	0.0	8	microwave
sun_acnxqvumxuhphsox.jpg	6	1.551	0.183	1302.328	689.438	0.175	0.051	0.0	0	other
sun_acnxqvumxuhphsox.jpg	7	1.751	0.200	1355.010	730.220	0.238	0.101	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	7	1.751	0.200	1355.010	730.220	0.238	0.101	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	8	1.984	0.208	1322.440	674.815	0.164	0.039	0.0	0	other
sun_acnxqvumxuhphsox.jpg	9	2.218	0.333	1326.700	728.258	0.250	0.083	0.0	12	stove
sun_acnxqvumxuhphsox.jpg	9	2.218	0.333	1326.700	728.258	0.250	0.083	0.0	13	worktop
sun_acnxqvumxuhphsox.jpg	10	2.568	0.433	1291.757	750.598	0.147	0.075	0.0	13	worktop
