trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-9	sun_abcegrcyvvjrcyqh.jpg	86808.9667	86823.8110	86823.8454	86826.8479
-8	zsun_azsarwkorsusbsvt.jpg	87096.0836	87107.8769	87107.9098	87110.9123
-7	sun_alnurdgpqodhpawt.jpg	87111.1291	87113.2148	87113.2642	87116.2666
-6	zsun_aznghcvrwwxvpmki.jpg	87116.4835	87126.8247	87126.8919	87129.8944
-5	zsun_azygosgrjwvkyftq.jpg	87130.1112	87134.6633	87134.6816	87137.6841
-4	sun_agtnmpgkrgkzbvjw.jpg	87137.9009	87139.0388	87139.0518	87142.0543
-3	zsun_aztxzdqhbookjzfk.jpg	87142.2711	87143.7190	87143.7390	87146.7581
-2	sun_ayqukzphzqiguvnc.jpg	87146.9750	87148.4070	87148.4261	87151.4286
-1	sun_amkigjbbrauvgdgg.jpg	87151.6454	87152.9991	87153.0299	87156.0323
0	sun_arxtwfsqslcwecww.jpg	87156.2492	87156.8391	87156.8663	87159.8688
1	sun_aaznyvntjefttmaz.jpg	87198.6670	87201.1032	87201.1857	87204.1881
2	sun_abntrinbqbsqoowj.jpg	87204.4050	87205.7432	87205.7561	87208.7752
3	sun_aapitsgbtktqubfy.jpg	87208.9920	87209.7274	87209.7593	87212.7618
4	sun_auetjleugthejgoc.jpg	87212.9786	87213.9107	87213.9461	87216.9485
5	sun_azqlhsjgbwpcseew.jpg	87217.1654	87218.3188	87218.3663	87221.3688
6	sun_alvdofgavhiiyosk.jpg	87221.5856	87222.3351	87222.3529	87225.3553
7	sun_aazqzpomyylceich.jpg	87225.5722	87226.2472	87226.2894	87229.2919
8	sun_ajrwezxmmjejxsbt.jpg	87229.5087	87230.2360	87230.2593	87233.2618
9	sun_aglpqkbwvbofhrgt.jpg	87233.4786	87234.0378	87234.0624	87237.0649
10	sun_azgmgniivgpqrqvu.jpg	87237.2817	87237.7833	87237.8322	87240.8346
11	sun_aleqenyvunhactkl.jpg	87241.0515	87241.4313	87241.4851	87244.4876
12	sun_azqyogdvyhahyram.jpg	87244.7044	87245.2463	87245.3216	87248.3240
13	sun_agldadusrezhmyva.jpg	87248.5409	87249.8074	87249.8419	87252.8444
14	sun_ajlxdvfhywnxqswk.jpg	87253.0612	87253.6553	87253.6784	87256.6808
15	sun_ahrhvpdhoamfdhpf.jpg	87256.8977	87257.5113	87257.5315	87260.5340
16	sun_anecxlyzpkjfxrgi.jpg	87260.7508	87261.2152	87261.2679	87264.2703
17	sun_ahmxuekfssakrqmm.jpg	87264.4872	87264.5615	87264.5872	87267.5897
18	sun_aigrduzwokggqqja.jpg	87267.8065	87268.2393	87268.2569	87271.2593
19	sun_awvfnogmotsvhofs.jpg	87271.4762	87271.7990	87271.8265	87274.8289
20	sun_akuognalfgmelepa.jpg	87275.0458	87276.1752	87276.2467	87279.2492
21	sun_azxetkujrgobhzbi.jpg	87279.4660	87279.9593	87279.9998	87283.0022
22	sun_abdiiftvfbsqoreg.jpg	87283.2191	87284.6631	87284.7036	87287.7060
23	labelme_jdgkziouohmryxw.jpg	87287.9229	87288.5351	87288.5901	87291.5925
24	sun_auwldxtolpavypst.jpg	87291.8094	87294.6813	87294.7451	87297.7642
25	sun_ahvszpwjtodgwusx.jpg	87297.9811	87300.7826	87300.8000	87303.8025
26	sun_avtdeaxixgmwquck.jpg	87304.0193	87304.6639	87304.7532	87307.7724
27	sun_aqgljqwslycnxfzi.jpg	87307.9892	87312.8229	87312.8598	87315.8790
28	sun_akjkxldecwnanoah.jpg	87316.0958	87317.1112	87317.1300	87320.1324
29	sun_aqyyqhbfyinaxiuf.jpg	87320.3493	87320.8234	87320.8497	87323.8521
30	sun_acselzrpurxmucxu.jpg	87324.0690	87324.8230	87324.8696	87327.8887
31	sun_ajnvbqoszcilcmds.jpg	87328.1056	87328.7751	87328.8228	87331.8253
32	labelme_huhykljhyigbhct.jpg	87332.0421	87332.5509	87332.5926	87335.5950
33	sun_agrhekhltqnhqoau.jpg	87335.8118	87336.5512	87336.5791	87339.5816
34	sun_akwvdhqsbtcesevi.jpg	87339.7984	87340.4553	87340.5157	87343.5348
35	sun_aiyvqzhwvppwbskj.jpg	87343.7516	87344.3270	87344.3688	87347.3712
36	sun_avnmtylgpdxtehve.jpg	87347.5881	87349.4710	87349.5063	87352.5088
37	sun_aepbpufpcgbxxcdd.jpg	87352.7256	87353.0821	87353.1259	87356.1284
38	labelme_uogxwpbmtxcnafj.jpg	87356.3452	87357.1030	87357.1458	87360.1483
39	sun_ajbfafirxjclbnxl.jpg	87360.3651	87360.9588	87360.9990	87364.0181
40	sun_aixacgstjgjpkhyx.jpg	87364.2349	87364.7990	87364.8855	87367.8879
41	sun_aepdfzurhsaporkg.jpg	87368.1048	87368.4393	87368.4884	87371.4908
42	sun_ahqjwnzgolcaoidx.jpg	87371.7077	87372.2229	87372.2915	87375.2939
43	labelme_qglnhnudtmzmocz.jpg	87375.5108	87375.7270	87375.7610	87378.7634
44	sun_agztutxlbisetcoy.jpg	87378.9803	87379.4826	87379.4974	87382.5165
45	sun_acrnjwraljsrcesa.jpg	87382.7333	87383.2946	87383.3505	87386.3529
