t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
13566265006	1172.74	712.30	1209.48	709.51	2.6882	2.7450
13566273339	1183.56	711.24	1214.58	715.13	2.6857	2.7512
13566281672	1188.46	715.64	1228.20	722.04	2.6799	2.7590
13566290006	1205.30	704.33	1221.02	715.26	2.6887	2.7602
13566298339	1227.07	711.69	1237.44	708.70	2.6866	2.7511
13566306671	1267.47	705.00	1251.50	697.82	2.6870	2.7238
13566315005	1271.28	706.63	1246.28	706.86	2.6757	2.7373
13566323338	1272.33	715.57	1239.20	710.98	2.6559	2.7268
13566331667	1270.35	720.80	1231.62	718.15	2.6708	2.7237
13566340001	1270.00	713.40	1235.26	715.05	2.6595	2.7239
13566348334	1267.93	716.16	1228.12	720.04	2.6541	2.7318
13566356667	1262.15	717.07	1233.70	728.18	2.6461	2.7323
13566365001	1265.34	712.01	1236.57	723.23	2.6470	2.7222
13566373334	1265.47	719.06	1233.86	722.03	2.6455	2.7274
13566381666	1270.91	715.98	1238.39	722.88	2.6530	2.7328
13566390000	1265.29	713.81	1244.06	714.26	2.6416	2.7342
13566398333	1269.09	712.29	1241.77	721.79	2.6650	2.7291
13566406666	1269.50	710.55	1247.28	718.58	2.6530	2.7335
13566415000	1274.66	717.61	1248.64	714.52	2.6540	2.7147
13566423333	1280.24	712.84	1243.78	715.44	2.6558	2.7279
13566431666	1277.06	713.25	1246.51	719.62	2.6453	2.7217
13566440000	1283.11	715.45	1236.04	724.19	2.6290	2.7337
13566448333	1287.59	725.40	1235.76	723.12	2.6251	2.7300
13566456670	1286.18	722.44	1238.60	721.03	2.6406	2.7194
13566465002	1287.65	728.23	1238.24	725.71	2.6400	2.7381
13566473336	1283.02	715.13	1243.01	722.32	2.6539	2.7176
13566481669	1284.62	728.81	1242.04	730.70	2.6515	2.7293
13566490002	1280.78	717.59	1247.63	722.88	2.6424	2.7307
13566498336	1283.56	715.32	1256.92	713.85	2.6521	2.7431
13566506669	1278.87	706.85	1260.05	700.77	2.6579	2.7374
13566515003	1288.27	701.77	1253.77	698.51	2.6361	2.7430
13566523336	1281.90	699.59	1256.52	694.07	2.6489	2.7345
13566531669	1286.03	714.73	1260.07	698.32	2.6583	2.7378
13566540001	1289.98	716.49	1251.27	703.88	2.6703	2.7498
13566548335	1292.28	709.87	1255.46	702.57	2.6599	2.7529
13566556668	1293.60	711.09	1258.32	711.70	2.6721	2.7706
13566565001	1288.91	709.24	1259.16	711.05	2.6584	2.7655
13566573335	1290.97	722.05	1261.19	718.04	2.6781	2.7649
13566581668	1287.17	718.50	1267.86	718.81	2.6621	2.7749
13566590007	1288.64	714.14	1264.61	723.30	2.6710	2.7734
13566598341	1286.84	715.13	1271.64	719.82	2.6787	2.7702
13566606674	1288.60	726.55	1275.27	726.21	2.6877	2.7853
13566615007	1287.44	716.52	1272.33	726.94	2.6911	2.7853
13566623340	1290.04	727.28	1275.41	736.28	2.6776	2.7960
13566631673	1289.44	723.39	1282.12	730.33	2.6993	2.7915
13566640006	1286.12	720.04	1280.49	729.19	2.7046	2.7916
13566648340	1289.82	718.48	1277.16	728.08	2.7047	2.7955
13566656673	1285.91	711.91	1282.79	725.47	2.6992	2.7928
13566665006	1291.86	713.13	1282.68	724.48	2.7130	2.7839
13566673340	1288.31	712.48	1280.11	722.76	2.7186	2.7971
13566681673	1292.21	720.36	1282.40	721.59	2.7227	2.7988
13566690006	1291.04	721.01	1277.95	723.07	2.7141	2.8066
13566698340	1283.64	724.28	1286.40	727.36	2.7406	2.8120
13566706672	1288.09	715.02	1287.53	721.50	2.7227	2.8211
13566715005	1291.45	714.75	1287.84	726.39	2.7228	2.8235
13566723343	1287.32	717.15	1285.62	729.80	2.7298	2.8184
13566731676	1289.60	725.75	1288.76	729.94	2.7525	2.8264
13566740009	1290.03	722.04	1284.75	738.04	2.7276	2.8290
13566748343	1294.75	719.56	1287.40	736.00	2.7336	2.8258
13566756676	1291.57	721.13	1289.00	739.66	2.7375	2.8295
13566765009	1289.65	718.93	1281.14	741.94	2.7447	2.8456
13566773343	1290.72	720.94	1280.32	730.77	2.7467	2.8546
13566781675	1289.22	716.46	1277.48	730.20	2.7410	2.8482
13566790008	1292.13	716.09	1282.40	730.46	2.7536	2.8483
13566798342	1296.67	719.35	1277.66	728.25	2.7615	2.8565
13566806675	1287.72	721.09	1275.36	727.86	2.7609	2.8676
13566815008	1295.41	714.02	1260.73	726.07	2.7714	2.8536
13566823342	1294.11	710.82	1254.64	731.90	2.7715	2.8749
13566831675	1285.78	718.20	1256.50	721.00	2.7692	2.8824
13566840008	1292.36	710.87	1254.92	725.87	2.7845	2.8777
13566848342	1289.47	709.34	1249.40	730.99	2.7761	2.9072
13566856680	1287.29	718.79	1254.07	732.12	2.7919	2.8886
13566865012	1286.82	712.41	1252.57	730.15	2.7902	2.8970
13566873346	1286.59	718.21	1251.99	730.10	2.7912	2.9097
13566881679	1287.67	714.61	1256.35	737.85	2.8113	2.9210
13566890012	1295.68	715.85	1259.73	738.27	2.8115	2.9039
13566898346	1294.84	718.95	1259.58	740.40	2.8155	2.9273
13566906679	1283.16	719.84	1262.02	743.71	2.8167	2.9216
13566915012	1283.15	717.41	1261.62	749.74	2.8161	2.9249
13566923346	1288.79	718.02	1264.34	744.06	2.8129	2.9233
13566931679	1282.99	720.61	1264.28	745.90	2.8060	2.9283
13566940011	1288.57	721.46	1265.25	744.61	2.8191	2.9468
13566948345	1285.41	724.14	1266.73	743.68	2.8376	2.9377
13566956678	1289.31	727.77	1266.17	745.62	2.8436	2.9345
13566965011	1283.31	725.25	1272.84	748.71	2.8334	2.9481
13566973345	1289.61	720.53	1267.18	748.91	2.8351	2.9442
13566981682	1295.65	722.11	1260.92	746.50	2.8510	2.9458
13566990015	1289.13	724.77	1260.36	749.16	2.8386	2.9556
13566998348	1287.95	726.29	1260.38	741.26	2.8626	2.9559
13567006682	1293.17	732.70	1263.14	745.47	2.8666	2.9648
13567015015	1289.44	722.37	1261.61	746.65	2.8560	2.9554
13567023347	1288.20	720.91	1262.13	745.93	2.8474	2.9671
13567031681	1285.59	723.43	1260.32	740.67	2.8642	2.9593
13567040014	1287.52	719.83	1261.98	742.82	2.8647	2.9586
13567048347	1284.16	725.82	1268.03	743.70	2.8720	2.9732
