Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-015_task-EyeTracking_physio	1	-1010.540	-135.528	875.012	1284.975	686.375	0.207	0.065	0.342	0.804
sub-015_task-EyeTracking_physio	1	-118.861	431.162	550.023	1295.005	709.095	0.104	0.024	0.249	0.272
sub-015_task-EyeTracking_physio	1	447.828	797.832	350.004	1194.637	793.128	0.164	0.050	0.442	0.432
sub-015_task-EyeTracking_physio	1	831.176	1164.510	333.334	1417.598	820.707	0.102	0.022	0.266	0.297
sub-015_task-EyeTracking_physio	1	1214.512	1381.183	166.671	1349.460	523.862	0.093	0.018	0.141	0.284
sub-015_task-EyeTracking_physio	1	1414.517	1564.520	150.003	1011.320	497.260	0.119	0.033	0.334	0.241
sub-015_task-EyeTracking_physio	1	1581.187	1914.530	333.343	949.595	484.892	0.099	0.021	0.300	0.245
sub-015_task-EyeTracking_physio	1	1939.530	2164.535	225.005	937.815	524.500	0.100	0.019	0.173	0.192
sub-015_task-EyeTracking_physio	1	2189.535	2397.877	208.342	1048.335	892.195	0.284	0.117	0.520	0.914
sub-015_task-EyeTracking_physio	1	2414.543	2531.212	116.669	1194.565	950.543	0.149	0.040	0.326	0.254
sub-015_task-EyeTracking_physio	1	2564.545	2756.215	191.670	1497.695	626.070	0.197	0.065	0.278	0.629
sub-015_task-EyeTracking_physio	1	2781.214	2972.888	191.674	1617.680	519.135	0.170	0.034	0.448	0.230
sub-015_task-EyeTracking_physio	2	-983.843	-700.508	283.335	1296.383	690.332	0.155	0.039	0.195	0.514
sub-015_task-EyeTracking_physio	2	-575.509	-342.170	233.339	1281.702	688.977	0.131	0.051	0.176	0.647
sub-015_task-EyeTracking_physio	2	-325.504	207.840	533.344	1291.675	705.345	0.103	0.025	0.285	0.276
sub-015_task-EyeTracking_physio	2	241.179	441.179	200.000	1042.615	621.415	0.172	0.074	0.351	0.551
sub-015_task-EyeTracking_physio	2	466.179	624.518	158.339	1009.340	535.970	0.089	0.022	0.176	0.237
sub-015_task-EyeTracking_physio	2	657.851	807.856	150.005	959.237	566.178	0.078	0.011	0.116	0.149
sub-015_task-EyeTracking_physio	2	849.522	1066.193	216.671	1501.680	539.688	0.117	0.029	0.293	0.245
sub-015_task-EyeTracking_physio	2	1082.860	1374.532	291.672	1479.880	483.755	0.099	0.019	0.205	0.301
sub-015_task-EyeTracking_physio	2	1399.531	1624.537	225.006	1610.630	625.570	0.135	0.027	0.200	0.468
sub-015_task-EyeTracking_physio	2	1649.537	2107.882	458.345	1441.225	870.060	0.150	0.051	0.501	0.572
sub-015_task-EyeTracking_physio	2	2141.216	2341.221	200.005	1110.322	761.683	0.130	0.034	0.390	0.269
sub-015_task-EyeTracking_physio	2	2357.887	2557.891	200.004	1006.235	688.025	0.146	0.041	0.299	0.452
sub-015_task-EyeTracking_physio	2	2591.226	2766.230	175.004	1026.350	547.625	0.113	0.021	0.164	0.291
sub-015_task-EyeTracking_physio	2	2816.229	2999.567	183.338	1410.575	553.938	0.122	0.034	0.306	0.292
sub-015_task-EyeTracking_physio	3	-1446.033	-1237.692	208.341	1269.335	686.125	0.140	0.033	0.215	0.407
sub-015_task-EyeTracking_physio	3	-1046.015	-796.019	249.996	1308.457	660.425	0.267	0.085	0.277	0.955
sub-015_task-EyeTracking_physio	3	-679.337	-421.008	258.329	1283.060	689.435	0.142	0.032	0.172	0.546
sub-015_task-EyeTracking_physio	3	-396.008	204.009	600.017	1300.372	709.825	0.098	0.032	0.280	0.481
sub-015_task-EyeTracking_physio	3	229.010	437.345	208.335	1206.015	686.600	0.135	0.050	0.311	0.333
sub-015_task-EyeTracking_physio	3	462.344	604.016	141.672	985.400	714.270	0.234	0.101	0.418	0.614
sub-015_task-EyeTracking_physio	3	620.681	929.023	308.342	890.285	636.675	0.104	0.034	0.332	0.341
sub-015_task-EyeTracking_physio	3	945.690	1079.026	133.336	904.840	704.808	0.150	0.032	0.203	0.387
sub-015_task-EyeTracking_physio	3	1087.361	1270.701	183.340	875.507	703.842	0.209	0.061	0.316	0.460
sub-015_task-EyeTracking_physio	3	1295.700	1437.370	141.670	878.080	536.530	0.160	0.032	0.144	0.462
sub-015_task-EyeTracking_physio	3	1487.370	1654.045	166.675	1576.013	580.403	0.156	0.036	0.460	0.224
sub-015_task-EyeTracking_physio	3	1662.378	1770.710	108.332	1616.820	598.965	0.208	0.045	0.439	0.306
sub-015_task-EyeTracking_physio	3	1812.378	2004.049	191.671	1410.800	643.090	0.151	0.034	0.210	0.372
sub-015_task-EyeTracking_physio	3	2029.048	2295.722	266.674	1508.800	886.423	0.187	0.054	0.363	0.593
sub-015_task-EyeTracking_physio	3	2437.395	2620.728	183.333	1291.913	528.127	0.140	0.031	0.286	0.327
sub-015_task-EyeTracking_physio	3	2637.394	2787.400	150.006	1174.330	535.265	0.127	0.045	0.371	0.259
sub-015_task-EyeTracking_physio	3	2804.066	2954.070	150.004	980.775	725.545	0.275	0.133	0.548	0.796
sub-015_task-EyeTracking_physio	4	-1569.934	-1344.930	225.004	1267.450	689.095	0.170	0.057	0.474	0.320
sub-015_task-EyeTracking_physio	4	-1153.260	-986.591	166.669	1284.655	688.625	0.165	0.051	0.198	0.542
sub-015_task-EyeTracking_physio	4	-969.921	-869.914	100.007	1338.820	1116.230	NaN	16.997	2.971	3.921
sub-015_task-EyeTracking_physio	4	-844.909	246.772	1091.681	1282.695	696.485	0.110	0.037	0.334	0.597
sub-015_task-EyeTracking_physio	4	271.773	463.438	191.665	1070.825	651.295	0.223	0.091	0.412	0.719
sub-015_task-EyeTracking_physio	4	480.109	605.111	125.002	944.830	619.925	0.185	0.057	0.386	0.313
sub-015_task-EyeTracking_physio	4	638.445	946.783	308.338	1473.430	636.960	0.137	0.056	0.485	0.341
sub-015_task-EyeTracking_physio	4	971.782	1163.458	191.676	1318.945	598.265	0.149	0.039	0.373	0.296
sub-015_task-EyeTracking_physio	4	1188.458	1380.125	191.667	1455.805	692.965	0.144	0.053	0.312	0.466
sub-015_task-EyeTracking_physio	4	1421.794	1563.463	141.669	1606.225	720.705	0.165	0.032	0.188	0.436
sub-015_task-EyeTracking_physio	4	1580.129	1713.464	133.335	1664.372	744.835	0.149	0.048	0.417	0.275
sub-015_task-EyeTracking_physio	4	1763.464	2046.808	283.344	979.310	604.817	0.201	0.068	0.404	0.593
sub-015_task-EyeTracking_physio	4	2063.475	2255.146	191.671	944.085	614.775	0.156	0.057	0.343	0.476
sub-015_task-EyeTracking_physio	4	2280.146	2396.813	116.667	1258.693	541.980	0.215	0.074	0.492	0.410
sub-015_task-EyeTracking_physio	4	2471.826	2613.487	141.661	1354.200	512.540	0.236	0.066	0.153	0.751
sub-015_task-EyeTracking_physio	4	2630.153	2855.159	225.006	1012.775	516.665	0.235	0.084	0.839	0.357
sub-015_task-EyeTracking_physio	4	2888.493	3005.162	116.669	1412.298	610.050	0.172	0.053	0.373	0.302
sub-015_task-EyeTracking_physio	5	-742.471	-559.131	183.340	1284.055	672.737	0.153	0.041	0.382	0.266
sub-015_task-EyeTracking_physio	5	-525.799	240.889	766.688	1289.733	702.787	0.099	0.026	0.268	0.349
sub-015_task-EyeTracking_physio	5	257.556	924.240	666.684	1249.483	691.505	0.100	0.037	0.252	0.422
sub-015_task-EyeTracking_physio	5	957.572	1174.243	216.671	1629.902	799.070	0.127	0.035	0.288	0.293
sub-015_task-EyeTracking_physio	5	1199.243	1382.578	183.335	1639.725	849.753	0.096	0.020	0.161	0.245
sub-015_task-EyeTracking_physio	5	1415.917	1690.922	275.005	1202.855	638.250	0.175	0.048	0.431	0.416
sub-015_task-EyeTracking_physio	5	1715.921	1857.591	141.670	1116.835	595.430	0.134	0.035	0.259	0.243
sub-015_task-EyeTracking_physio	5	1890.925	2182.598	291.673	890.385	916.945	0.154	0.052	0.344	0.700
sub-015_task-EyeTracking_physio	5	2224.268	2374.271	150.003	1339.245	645.770	0.212	0.056	0.391	0.363
sub-015_task-EyeTracking_physio	5	2390.937	2724.281	333.344	1520.845	526.890	0.136	0.034	0.372	0.285
sub-015_task-EyeTracking_physio	5	2740.948	2999.286	258.338	1534.125	544.575	0.115	0.026	0.191	0.303
sub-015_task-EyeTracking_physio	6	-1258.403	-1066.731	191.672	1275.445	670.860	0.291	0.058	0.365	0.871
sub-015_task-EyeTracking_physio	6	-850.060	-708.391	141.669	1313.170	665.255	0.241	0.071	0.218	0.702
sub-015_task-EyeTracking_physio	6	-575.052	-291.714	283.338	1287.407	676.000	0.150	0.051	0.239	0.637
sub-015_task-EyeTracking_physio	6	-266.715	424.967	691.682	1295.960	700.605	0.098	0.030	0.232	0.369
sub-015_task-EyeTracking_physio	6	458.305	683.305	225.000	1577.730	762.695	0.131	0.053	0.369	0.357
sub-015_task-EyeTracking_physio	6	733.302	891.644	158.342	1312.640	861.430	0.087	0.011	0.126	0.205
sub-015_task-EyeTracking_physio	6	916.644	1324.985	408.341	1563.340	787.270	0.113	0.025	0.245	0.287
sub-015_task-EyeTracking_physio	6	1366.657	1566.658	200.001	1551.242	516.385	0.082	0.010	0.106	0.182
sub-015_task-EyeTracking_physio	6	1633.325	1858.330	225.005	1083.550	530.560	0.086	0.018	0.192	0.194
sub-015_task-EyeTracking_physio	6	1883.334	2041.671	158.337	1035.385	552.280	0.086	0.014	0.222	0.166
sub-015_task-EyeTracking_physio	6	2091.670	2441.679	350.009	1282.655	844.150	0.091	0.025	0.220	0.331
sub-015_task-EyeTracking_physio	6	2783.348	3000.024	216.676	1544.730	804.510	0.133	0.044	0.189	0.512
sub-015_task-EyeTracking_physio	7	-755.372	-430.364	325.008	1301.115	719.705	0.381	0.268	3.116	1.110
sub-015_task-EyeTracking_physio	7	-413.698	269.654	683.352	1287.130	710.257	0.089	0.021	0.202	0.282
sub-015_task-EyeTracking_physio	7	302.987	469.655	166.668	1211.840	791.950	0.162	0.038	0.365	0.316
sub-015_task-EyeTracking_physio	7	511.321	794.665	283.344	1503.060	909.822	0.088	0.018	0.174	0.297
sub-015_task-EyeTracking_physio	7	844.664	1069.670	225.006	1301.370	739.150	0.107	0.023	0.195	0.268
sub-015_task-EyeTracking_physio	7	1094.668	1219.672	125.004	1268.675	740.235	0.064	0.010	0.130	0.142
sub-015_task-EyeTracking_physio	7	1244.673	1528.014	283.341	1142.483	876.195	0.139	0.037	0.359	0.485
sub-015_task-EyeTracking_physio	7	1578.018	1886.355	308.337	1472.605	906.515	0.070	0.010	0.155	0.175
sub-015_task-EyeTracking_physio	7	1928.019	2153.028	225.009	1244.105	833.640	0.093	0.015	0.196	0.174
sub-015_task-EyeTracking_physio	7	2194.694	2336.364	141.670	1140.890	858.025	0.095	0.015	0.183	0.271
sub-015_task-EyeTracking_physio	7	2378.034	2569.703	191.669	1080.660	756.910	0.090	0.016	0.157	0.190
sub-015_task-EyeTracking_physio	7	2611.369	2753.040	141.671	1192.625	660.085	0.121	0.027	0.221	0.280
sub-015_task-EyeTracking_physio	7	2786.376	3003.046	216.670	1430.300	659.398	0.124	0.031	0.273	0.315
sub-015_task-EyeTracking_physio	8	-602.274	-343.939	258.335	1275.655	702.295	0.085	0.018	0.293	0.168
sub-015_task-EyeTracking_physio	8	-327.272	239.403	566.675	1299.747	709.515	0.089	0.019	0.225	0.275
sub-015_task-EyeTracking_physio	8	264.409	381.074	116.665	1116.923	695.550	0.223	0.058	0.499	0.282
sub-015_task-EyeTracking_physio	8	497.744	956.093	458.349	1142.655	712.965	0.113	0.042	0.225	0.505
sub-015_task-EyeTracking_physio	8	972.758	1772.777	800.019	1137.223	750.412	0.123	0.026	0.242	0.533
sub-015_task-EyeTracking_physio	8	1806.110	2306.124	500.014	1126.300	770.340	0.075	0.016	0.198	0.261
sub-015_task-EyeTracking_physio	8	2347.788	2539.462	191.674	1426.365	747.100	0.084	0.014	0.146	0.199
sub-015_task-EyeTracking_physio	8	2556.129	2806.132	250.003	1410.972	644.735	0.144	0.032	0.180	0.435
sub-015_task-EyeTracking_physio	8	2831.132	3006.136	175.004	1533.095	729.300	0.107	0.023	0.302	0.235
sub-015_task-EyeTracking_physio	9	-573.036	226.981	800.017	1291.372	703.882	0.100	0.048	0.464	0.270
sub-015_task-EyeTracking_physio	9	368.649	576.991	208.342	1205.340	786.300	0.141	0.057	0.226	0.579
sub-015_task-EyeTracking_physio	9	610.323	785.327	175.004	1524.065	711.385	0.104	0.024	0.233	0.263
sub-015_task-EyeTracking_physio	9	801.995	1026.998	225.003	1569.015	726.600	0.102	0.023	0.250	0.251
sub-015_task-EyeTracking_physio	9	1051.998	1335.341	283.343	1206.400	768.155	0.134	0.032	0.398	0.284
sub-015_task-EyeTracking_physio	9	1360.341	1768.682	408.341	1155.945	638.485	0.118	0.021	0.187	0.405
sub-015_task-EyeTracking_physio	9	1802.016	2102.020	300.004	1243.035	736.217	0.101	0.017	0.235	0.233
sub-015_task-EyeTracking_physio	9	2135.358	2285.362	150.004	1191.943	769.025	0.085	0.013	0.142	0.121
sub-015_task-EyeTracking_physio	9	2318.695	2468.697	150.002	1174.410	607.780	0.189	0.037	0.127	0.456
sub-015_task-EyeTracking_physio	9	2510.366	2902.041	391.675	1188.470	497.890	0.090	0.012	0.210	0.165
sub-015_task-EyeTracking_physio	10	-484.551	-34.537	450.014	1280.467	698.283	0.160	0.056	0.754	0.322
sub-015_task-EyeTracking_physio	10	-9.537	265.465	275.002	1286.500	706.705	0.105	0.017	0.201	0.268
sub-015_task-EyeTracking_physio	10	282.132	548.806	266.674	1130.928	686.140	0.164	0.036	0.570	0.348
sub-015_task-EyeTracking_physio	10	582.139	740.473	158.334	1370.065	675.385	0.203	0.058	0.291	0.594
sub-015_task-EyeTracking_physio	10	932.143	1223.817	291.674	1321.965	734.480	0.185	0.068	0.229	0.796
sub-015_task-EyeTracking_physio	10	1248.816	1657.157	408.341	1102.585	669.070	0.233	0.081	0.539	0.628
sub-015_task-EyeTracking_physio	10	1682.162	1857.161	174.999	1142.695	564.210	0.111	0.027	0.174	0.255
sub-015_task-EyeTracking_physio	10	1882.160	2157.169	275.009	1333.280	693.460	0.283	0.094	0.398	0.661
sub-015_task-EyeTracking_physio	10	2173.836	2707.180	533.344	1145.135	566.620	0.626	1.508	1.006	3.830
sub-015_task-EyeTracking_physio	10	2757.183	2998.855	241.672	1135.995	681.865	0.131	0.021	0.139	0.385
sub-015_task-EyeTracking_physio	11	-472.942	235.409	708.351	1287.955	708.320	0.150	0.067	0.524	0.664
sub-015_task-EyeTracking_physio	11	468.749	693.749	225.000	1095.725	876.110	0.107	0.034	0.188	0.383
sub-015_task-EyeTracking_physio	11	727.086	877.088	150.002	1475.560	932.030	0.110	0.017	0.291	0.130
sub-015_task-EyeTracking_physio	11	893.755	1060.425	166.670	1556.197	955.942	0.086	0.017	0.267	0.157
sub-015_task-EyeTracking_physio	11	1110.430	1327.097	216.667	1274.310	842.918	0.073	0.013	0.181	0.167
sub-015_task-EyeTracking_physio	11	1343.764	1493.766	150.002	1272.875	762.842	0.103	0.016	0.156	0.170
sub-015_task-EyeTracking_physio	11	1518.770	1743.773	225.003	1561.035	590.895	0.139	0.028	0.339	0.236
sub-015_task-EyeTracking_physio	11	1760.440	1868.774	108.334	1619.505	602.490	0.130	0.036	0.211	0.288
sub-015_task-EyeTracking_physio	11	1943.778	2202.120	258.342	815.925	560.250	0.141	0.046	0.454	0.334
sub-015_task-EyeTracking_physio	11	2360.453	2660.457	300.004	1212.840	792.697	0.121	0.053	0.286	0.550
sub-015_task-EyeTracking_physio	11	2702.129	3002.135	300.006	1075.672	825.358	0.112	0.026	0.188	0.328
sub-015_task-EyeTracking_physio	12	-411.666	-236.664	175.002	1251.150	732.955	0.134	0.033	0.293	0.290
sub-015_task-EyeTracking_physio	12	-219.999	246.681	466.680	1281.367	710.915	0.098	0.024	0.244	0.372
sub-015_task-EyeTracking_physio	12	271.681	380.016	108.335	1233.915	809.910	0.142	0.037	0.211	0.423
sub-015_task-EyeTracking_physio	12	513.353	780.025	266.672	1121.270	850.685	0.118	0.034	0.210	0.439
sub-015_task-EyeTracking_physio	12	938.363	1413.369	475.006	1426.580	923.880	0.074	0.014	0.236	0.180
sub-015_task-EyeTracking_physio	12	1446.708	1763.379	316.671	1178.045	854.337	0.120	0.027	0.328	0.274
sub-015_task-EyeTracking_physio	12	1780.046	2013.387	233.341	1165.678	803.798	0.086	0.015	0.132	0.245
sub-015_task-EyeTracking_physio	12	2046.719	2180.054	133.335	1062.600	826.788	0.130	0.029	0.244	0.210
sub-015_task-EyeTracking_physio	12	2221.722	2496.730	275.008	1304.470	551.705	0.108	0.027	0.262	0.305
sub-015_task-EyeTracking_physio	12	2538.396	2713.396	175.000	1082.450	545.295	0.081	0.013	0.187	0.164
sub-015_task-EyeTracking_physio	12	2738.401	2988.401	250.000	1411.435	854.058	0.191	0.044	0.554	0.453
sub-015_task-EyeTracking_physio	13	-1399.330	-1132.658	266.672	1287.415	693.780	0.132	0.040	0.213	0.438
sub-015_task-EyeTracking_physio	13	-932.645	-707.646	224.999	1300.700	701.200	0.121	0.043	0.142	0.595
sub-015_task-EyeTracking_physio	13	-549.304	-332.639	216.665	1287.662	693.885	0.121	0.030	0.127	0.436
sub-015_task-EyeTracking_physio	13	-307.639	425.706	733.345	1291.290	711.250	0.077	0.020	0.193	0.324
sub-015_task-EyeTracking_physio	13	475.710	800.714	325.004	1539.315	874.325	0.086	0.015	0.200	0.227
sub-015_task-EyeTracking_physio	13	809.048	917.385	108.337	1518.100	862.500	0.099	0.015	0.140	0.156
sub-015_task-EyeTracking_physio	13	942.385	1234.056	291.671	1428.975	975.330	0.103	0.029	0.251	0.272
sub-015_task-EyeTracking_physio	13	1275.725	1450.729	175.004	1167.885	959.550	0.092	0.016	0.188	0.203
sub-015_task-EyeTracking_physio	13	1459.062	1575.731	116.669	1135.223	975.122	0.104	0.010	0.116	0.244
sub-015_task-EyeTracking_physio	13	1634.065	1842.402	208.337	1109.120	606.960	0.095	0.015	0.152	0.221
sub-015_task-EyeTracking_physio	13	1892.403	2042.408	150.005	1381.648	563.362	0.089	0.016	0.153	0.183
sub-015_task-EyeTracking_physio	13	2100.740	2284.077	183.337	1524.077	934.832	0.117	0.023	0.184	0.334
sub-015_task-EyeTracking_physio	13	2309.082	2550.753	241.671	1537.775	842.020	0.160	0.036	0.210	0.519
sub-015_task-EyeTracking_physio	13	2584.087	2834.093	250.006	1457.758	964.655	0.178	0.043	0.269	0.727
sub-015_task-EyeTracking_physio	13	2850.759	3000.760	150.001	1514.497	970.655	0.125	0.025	0.273	0.222
sub-015_task-EyeTracking_physio	14	-1694.933	-1494.930	200.003	1301.418	644.855	0.107	0.027	0.289	0.188
sub-015_task-EyeTracking_physio	14	-1469.927	-1244.924	225.003	1280.450	662.580	0.088	0.018	0.218	0.185
sub-015_task-EyeTracking_physio	14	-1061.586	-728.248	333.338	1293.635	671.523	0.185	0.057	0.240	0.864
sub-015_task-EyeTracking_physio	14	-586.578	205.106	791.684	1283.365	692.880	0.138	0.028	0.183	0.539
sub-015_task-EyeTracking_physio	14	230.109	413.445	183.336	1201.558	718.025	0.117	0.028	0.241	0.232
sub-015_task-EyeTracking_physio	14	430.111	530.117	100.006	1144.350	691.535	0.173	0.033	0.156	0.329
sub-015_task-EyeTracking_physio	14	555.117	705.118	150.001	938.710	766.085	0.177	0.050	0.549	0.203
sub-015_task-EyeTracking_physio	14	738.450	938.456	200.006	1436.152	771.642	0.182	0.059	0.583	0.416
sub-015_task-EyeTracking_physio	14	955.121	1296.798	341.677	1391.555	729.995	0.211	0.057	0.219	0.810
sub-015_task-EyeTracking_physio	14	1346.798	1596.806	250.008	1143.033	558.805	0.079	0.014	0.191	0.163
sub-015_task-EyeTracking_physio	14	1613.472	1763.473	150.001	1148.003	581.793	0.105	0.019	0.202	0.177
sub-015_task-EyeTracking_physio	14	1930.147	2080.150	150.003	940.985	750.898	0.146	0.035	0.173	0.290
sub-015_task-EyeTracking_physio	14	2113.482	2388.488	275.006	1234.925	540.460	0.124	0.037	0.298	0.345
sub-015_task-EyeTracking_physio	14	2438.486	2796.828	358.342	1437.650	736.105	0.139	0.031	0.184	0.479
sub-015_task-EyeTracking_physio	14	2846.831	3005.168	158.337	1148.340	651.185	0.165	0.052	0.288	0.514
sub-015_task-EyeTracking_physio	15	-2805.853	-2497.522	308.331	1274.935	701.745	0.157	0.041	0.162	0.703
sub-015_task-EyeTracking_physio	15	-2322.517	-1672.501	650.016	1292.608	691.743	0.105	0.032	0.212	0.656
sub-015_task-EyeTracking_physio	15	-1655.835	-1330.831	325.004	1273.570	713.075	0.102	0.018	0.167	0.225
sub-015_task-EyeTracking_physio	15	-1164.153	252.536	1416.689	1293.905	707.688	0.103	0.024	0.209	0.499
sub-015_task-EyeTracking_physio	15	285.873	469.207	183.334	1107.838	764.062	0.138	0.026	0.294	0.322
sub-015_task-EyeTracking_physio	15	485.876	852.551	366.675	1077.670	820.408	0.160	0.041	0.274	0.651
sub-015_task-EyeTracking_physio	15	894.216	1135.889	241.673	1535.210	571.540	0.097	0.030	0.287	0.254
sub-015_task-EyeTracking_physio	15	1169.223	1352.562	183.339	1242.185	538.507	0.092	0.031	0.328	0.240
sub-015_task-EyeTracking_physio	15	1369.228	1535.898	166.670	1228.485	477.463	0.106	0.022	0.153	0.260
sub-015_task-EyeTracking_physio	15	1552.564	1727.572	175.008	1161.570	457.685	0.123	0.035	0.337	0.270
sub-015_task-EyeTracking_physio	15	1760.904	2094.242	333.338	1587.885	554.467	0.116	0.024	0.312	0.361
sub-015_task-EyeTracking_physio	15	2135.912	2469.253	333.341	1071.155	798.077	0.136	0.045	0.416	0.330
sub-015_task-EyeTracking_physio	15	2502.586	2719.256	216.670	1111.412	835.340	0.092	0.016	0.194	0.189
sub-015_task-EyeTracking_physio	15	2744.256	2902.593	158.337	1363.835	756.090	0.143	0.039	0.397	0.282
sub-015_task-EyeTracking_physio	16	-1519.499	-1377.829	141.670	1280.250	702.680	0.118	0.015	0.109	0.304
sub-015_task-EyeTracking_physio	16	-1202.813	-519.474	683.339	1285.027	683.440	0.113	0.047	0.214	0.769
sub-015_task-EyeTracking_physio	16	-502.807	222.210	725.017	1287.740	707.305	0.095	0.024	0.235	0.299
sub-015_task-EyeTracking_physio	16	255.543	497.217	241.674	1165.320	685.320	0.108	0.020	0.218	0.200
sub-015_task-EyeTracking_physio	16	522.216	913.890	391.674	1513.170	677.205	0.193	0.088	0.524	0.604
sub-015_task-EyeTracking_physio	16	963.890	1113.895	150.005	1376.370	728.525	0.099	0.018	0.180	0.222
sub-015_task-EyeTracking_physio	16	1122.230	1272.232	150.002	1317.142	764.445	0.227	0.037	0.459	0.465
sub-015_task-EyeTracking_physio	16	1313.899	1497.233	183.334	1126.880	721.085	0.116	0.025	0.205	0.303
sub-015_task-EyeTracking_physio	16	1530.571	1755.575	225.004	1212.345	523.695	0.126	0.027	0.271	0.337
sub-015_task-EyeTracking_physio	16	1797.245	2055.584	258.339	1106.945	473.135	0.096	0.020	0.201	0.223
sub-015_task-EyeTracking_physio	16	2088.917	2372.255	283.338	1005.265	670.630	0.227	0.045	0.169	0.786
sub-015_task-EyeTracking_physio	16	2422.254	2613.927	191.673	1032.345	525.135	0.087	0.018	0.129	0.311
sub-015_task-EyeTracking_physio	16	2647.260	2797.263	150.003	1093.443	483.417	0.080	0.024	0.142	0.324
sub-015_task-EyeTracking_physio	16	2830.599	3005.603	175.004	1324.295	750.830	0.180	0.045	0.253	0.544
sub-015_task-EyeTracking_physio	17	-944.699	-786.363	158.336	1287.040	694.765	0.157	0.033	0.170	0.385
sub-015_task-EyeTracking_physio	17	-636.350	-444.686	191.664	1273.400	691.495	0.184	0.041	0.163	0.493
sub-015_task-EyeTracking_physio	17	-428.020	238.662	666.682	1286.267	701.605	0.106	0.027	0.277	0.325
sub-015_task-EyeTracking_physio	17	255.328	505.334	250.006	1284.963	743.445	0.102	0.025	0.142	0.391
sub-015_task-EyeTracking_physio	17	530.335	738.673	208.338	1146.140	801.135	0.123	0.030	0.343	0.285
sub-015_task-EyeTracking_physio	17	763.673	922.009	158.336	1311.195	910.070	0.140	0.037	0.218	0.329
sub-015_task-EyeTracking_physio	17	1030.346	1255.352	225.006	1514.960	695.325	0.169	0.055	0.239	0.509
sub-015_task-EyeTracking_physio	17	1272.019	1505.356	233.337	1551.180	649.452	0.125	0.035	0.224	0.358
