Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-131_task-EyeTracking_physio	1	-529.474	395.547	925.021	1297.665	704.745	0.159	0.106	0.491	0.705
sub-131_task-EyeTracking_physio	1	412.219	628.888	216.669	1341.622	736.505	0.126	0.055	0.206	0.429
sub-131_task-EyeTracking_physio	1	653.888	878.893	225.005	1233.885	813.500	0.106	0.055	0.327	0.312
sub-131_task-EyeTracking_physio	1	895.559	1178.900	283.341	1111.938	808.910	0.095	0.057	0.269	0.537
sub-131_task-EyeTracking_physio	1	1212.236	1462.243	250.007	1019.090	627.195	0.096	0.039	0.247	0.382
sub-131_task-EyeTracking_physio	1	1487.243	1762.248	275.005	1007.210	566.785	0.063	0.023	0.182	0.364
sub-131_task-EyeTracking_physio	1	1778.914	2462.263	683.349	982.367	551.832	0.078	0.068	0.288	0.507
sub-131_task-EyeTracking_physio	1	2512.267	2820.605	308.338	1425.115	933.330	0.113	0.085	0.314	0.567
sub-131_task-EyeTracking_physio	1	2853.938	3003.943	150.005	1506.822	835.473	0.098	0.024	0.146	0.292
sub-131_task-EyeTracking_physio	2	-982.796	-874.461	108.335	1341.050	742.185	1.468	9.607	8.567	4.768
sub-131_task-EyeTracking_physio	2	-841.127	-324.448	516.679	1334.565	726.278	0.092	0.064	0.288	0.598
sub-131_task-EyeTracking_physio	2	-307.781	-82.776	225.005	1269.710	709.620	0.207	0.072	0.268	0.575
sub-131_task-EyeTracking_physio	2	-57.776	308.901	366.677	1310.477	714.023	0.177	0.089	0.461	0.567
sub-131_task-EyeTracking_physio	2	325.568	525.569	200.001	1348.760	692.808	0.216	0.066	0.232	0.538
sub-131_task-EyeTracking_physio	2	550.573	758.909	208.336	1452.275	693.530	0.082	0.043	0.262	0.405
sub-131_task-EyeTracking_physio	2	775.575	1317.252	541.677	1517.605	712.780	0.113	0.057	0.320	0.539
sub-131_task-EyeTracking_physio	2	1350.588	1558.927	208.339	1461.125	850.415	0.130	0.048	0.245	0.421
sub-131_task-EyeTracking_physio	2	1567.260	1825.598	258.338	1424.140	889.845	0.111	0.052	0.297	0.379
sub-131_task-EyeTracking_physio	2	1850.602	2058.938	208.336	1359.065	891.515	0.088	0.043	0.225	0.506
sub-131_task-EyeTracking_physio	2	2108.942	2358.943	250.001	1188.175	663.487	0.076	0.026	0.248	0.359
sub-131_task-EyeTracking_physio	2	2392.280	2808.954	416.674	1138.307	650.273	0.069	0.028	0.320	0.244
sub-131_task-EyeTracking_physio	3	-894.563	505.464	1400.027	1294.395	716.092	0.110	0.292	0.763	1.303
sub-131_task-EyeTracking_physio	3	522.129	730.470	208.341	1399.050	841.700	0.126	0.123	0.370	0.887
sub-131_task-EyeTracking_physio	3	755.470	930.476	175.006	1458.500	899.175	0.099	0.028	0.173	0.240
sub-131_task-EyeTracking_physio	3	947.143	1188.813	241.670	1535.270	909.725	0.107	0.028	0.293	0.321
sub-131_task-EyeTracking_physio	3	1230.483	1555.488	325.005	1128.455	804.840	0.105	0.085	0.317	0.662
sub-131_task-EyeTracking_physio	3	1580.488	1838.827	258.339	1042.535	780.000	0.071	0.021	0.234	0.224
sub-131_task-EyeTracking_physio	3	1855.496	2072.167	216.671	1080.178	682.237	0.125	0.079	0.243	0.501
sub-131_task-EyeTracking_physio	3	2088.834	2322.173	233.339	1188.348	662.492	0.069	0.042	0.308	0.326
sub-131_task-EyeTracking_physio	3	2338.840	2538.846	200.006	1301.085	641.442	0.115	0.075	0.505	0.379
sub-131_task-EyeTracking_physio	3	2563.846	2755.515	191.669	1421.455	649.625	0.057	0.019	0.135	0.290
sub-131_task-EyeTracking_physio	3	2772.186	2972.187	200.001	1495.962	655.717	0.063	0.023	0.222	0.247
sub-131_task-EyeTracking_physio	4	-931.418	-506.410	425.008	1316.155	706.665	0.087	0.049	0.275	0.427
sub-131_task-EyeTracking_physio	4	-489.738	351.946	841.684	1284.440	722.015	0.089	0.058	0.288	0.519
sub-131_task-EyeTracking_physio	4	368.613	551.949	183.336	1318.005	755.015	0.148	0.047	0.157	0.547
sub-131_task-EyeTracking_physio	4	568.619	735.288	166.669	1397.987	847.822	0.107	0.032	0.201	0.332
sub-131_task-EyeTracking_physio	4	751.955	976.960	225.005	1460.960	792.065	0.158	0.067	0.305	0.636
sub-131_task-EyeTracking_physio	4	993.627	1251.968	258.341	1526.525	747.645	0.083	0.037	0.179	0.342
sub-131_task-EyeTracking_physio	4	1276.968	1776.976	500.008	1570.575	699.990	0.060	0.010	0.182	0.160
sub-131_task-EyeTracking_physio	4	1810.310	1951.981	141.671	1433.855	687.300	0.066	0.007	0.087	0.110
sub-131_task-EyeTracking_physio	4	2001.986	2193.655	191.669	1088.935	691.110	0.069	0.013	0.184	0.188
sub-131_task-EyeTracking_physio	4	2210.321	2443.662	233.341	995.195	711.082	0.097	0.044	0.377	0.336
sub-131_task-EyeTracking_physio	4	2460.328	2643.665	183.337	967.560	692.433	0.053	0.017	0.164	0.225
