t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1394755987209	1258.11	618.90	1250.03	668.30	3.4165	3.9802
1394755995542	1311.22	705.95	1276.47	694.29	3.4710	3.9229
1394756003875	1270.31	727.58	1262.40	726.59	3.5494	3.9410
1394756012209	1238.60	704.95	1249.97	716.28	3.5284	3.9518
1394756020541	1263.48	695.54	1268.73	699.45	3.5114	3.9353
1394756028874	1298.98	721.83	1278.31	731.28	3.5280	3.9722
1394756037208	1289.01	712.89	1285.38	732.54	3.4968	3.9378
1394756045541	1281.67	707.13	1270.42	730.62	3.4709	3.9556
1394756053875	1280.39	710.28	1282.68	731.86	3.4937	3.9721
1394756062208	1280.53	725.38	1277.12	726.65	3.5175	3.9395
1394756070541	1268.33	705.01	1277.62	738.97	3.4722	3.9614
1394756078875	1282.58	701.72	1282.93	729.83	3.4671	3.9517
1394756087207	1272.99	720.57	1275.26	729.69	3.5120	3.9594
1394756095546	1289.79	709.98	1279.92	725.01	3.4898	3.9168
1394756103879	1282.72	732.21	1271.75	735.40	3.5444	3.9923
1394756112212	1289.20	725.96	1273.85	738.10	3.5227	3.9800
1394756120545	1281.08	704.21	1277.71	737.09	3.4848	3.9769
1394756128878	1282.30	724.79	1280.17	734.09	3.5401	3.9562
1394756137212	1280.04	720.09	1288.95	725.41	3.5143	3.9570
1394756145545	1278.74	717.69	1283.58	727.02	3.5309	3.9632
1394756153878	1280.05	717.71	1284.02	731.05	3.4996	3.9727
1394756162212	1283.51	714.40	1286.18	727.00	3.5252	3.9780
1394756170545	1286.22	725.37	1277.60	734.13	3.5230	3.9902
1394756178878	1282.57	705.30	1283.23	731.52	3.5008	3.9807
1394756187211	1278.69	710.43	1288.50	742.18	3.5140	4.0193
1394756195544	1281.82	721.86	1276.70	748.18	3.5261	4.0267
1394756203878	1279.79	712.84	1282.73	732.12	3.5132	4.0012
1394756212210	1280.94	711.52	1282.36	733.14	3.5272	4.0026
1394756220544	1279.54	722.37	1291.37	720.14	3.5321	3.9631
1394756228884	1286.29	716.31	1290.26	735.88	3.5307	4.0219
1394756237217	1282.01	715.10	1287.84	714.53	3.5232	3.9935
1394756245550	1283.33	721.05	1283.09	728.43	3.5335	4.0166
1394756253883	1283.17	730.54	1277.19	725.65	3.5685	4.0436
1394756262216	1282.99	719.79	1283.30	735.23	3.5551	4.0372
1394756270549	1277.04	714.76	1278.58	729.61	3.5511	4.0483
1394756278882	1280.89	722.43	1275.57	726.26	3.5316	4.0819
1394756287216	1287.34	729.66	1276.08	725.34	3.5771	4.0633
1394756295549	1291.76	740.16	1267.77	733.27	3.5782	4.0837
1394756303883	1286.24	715.84	1280.46	727.03	3.5517	4.0950
1394756312216	1281.16	721.34	1266.61	744.06	3.5586	4.1136
1394756320549	1283.03	727.01	1273.66	741.49	3.5644	4.0959
1394756328883	1283.91	736.32	1266.56	735.65	3.5956	4.1204
1394756337215	1288.47	733.24	1279.28	741.31	3.5819	4.1308
1394756345548	1287.83	720.60	1275.28	749.09	3.5685	4.1384
1394756353882	1286.97	720.22	1277.91	733.82	3.5731	4.1032
1394756362218	1285.36	737.29	1285.17	736.25	3.6103	4.1200
1394756370552	1286.32	719.18	1274.58	731.08	3.5980	4.1384
1394756378885	1282.04	716.50	1284.42	733.61	3.6154	4.1512
1394756387219	1285.54	711.59	1278.54	738.68	3.5732	4.1623
1394756395552	1284.01	719.27	1274.00	745.52	3.6066	4.1610
1394756403885	1280.36	718.88	1275.53	731.50	3.6092	4.1344
1394756412219	1278.52	729.36	1272.09	740.11	3.6288	4.1369
1394756420551	1285.10	727.77	1262.74	734.03	3.6013	4.1813
1394756428885	1283.00	732.82	1263.72	734.58	3.6011	4.1744
1394756437218	1281.43	726.22	1269.71	734.26	3.6127	4.1599
1394756445551	1281.05	723.80	1286.40	737.28	3.6124	4.1701
1394756453885	1288.71	720.92	1271.49	747.35	3.6238	4.1981
1394756462217	1290.52	721.50	1279.33	741.11	3.6198	4.1709
1394756470551	1291.06	732.32	1280.95	742.67	3.6405	4.1858
1394756478884	1281.26	731.00	1288.07	743.15	3.6441	4.1877
1394756487221	1279.77	736.85	1279.73	741.73	3.6284	4.1858
1394756495555	1281.84	726.20	1289.77	734.25	3.6140	4.1721
1394756503887	1288.54	739.82	1282.68	744.09	3.6501	4.1801
1394756512221	1305.96	685.91	1291.68	690.51	3.6405	4.1975
1394756520554	1336.09	566.11	1345.25	592.00	3.5480	4.1489
1394756528887	1327.19	545.48	1333.63	553.14	3.5495	4.0849
1394756537221	1344.63	545.22	1353.31	548.85	3.5601	4.1196
1394756545554	1359.99	519.12	1356.17	540.39	3.5672	4.0787
1394756553887	1354.54	526.69	1340.01	543.78	3.5633	4.0889
1394756562221	1360.92	533.39	1349.21	538.14	3.5425	4.0644
1394756570553	1358.61	517.75	1351.05	530.66	3.5365	4.0336
1394756578886	1361.88	517.17	1353.77	533.25	3.5306	4.0359
1394756587219	1362.56	518.92	1352.89	535.43	3.5334	4.0505
1394756595553	1366.73	510.35	1357.35	532.54	3.5061	4.0170
1394756603886	1356.86	513.52	1358.49	531.57	3.4898	3.9981
1394756612219	1351.32	521.58	1359.80	536.58	3.4758	3.9861
1394756620558	1353.52	516.97	1363.13	529.35	3.4754	3.9681
1394756628891	1351.23	517.40	1367.31	536.40	3.4666	3.9663
1394756637225	1354.90	525.70	1362.82	534.08	3.4392	3.9600
1394756645558	1355.22	523.59	1371.75	529.39	3.4335	3.9163
1394756653891	1348.94	528.86	1364.54	534.65	3.4388	3.9330
1394756662224	1360.03	524.66	1369.49	524.06	3.3942	3.8795
1394756670556	1352.10	528.22	1364.67	524.92	3.4101	3.8882
1394756678890	1351.86	529.06	1365.97	526.55	3.3875	3.8666
1394756687224	1350.57	531.66	1363.37	525.84	3.4013	3.8599
1394756695557	1352.21	518.84	1361.16	531.20	3.3921	3.8656
1394756703890	1354.66	515.62	1364.41	528.82	3.3772	3.8567
1394756712223	1368.91	482.66	1384.39	501.39	3.4019	3.8678
1394756720557	1379.41	477.11	1404.46	473.43	3.3898	3.8437
1394756728890	1379.45	490.49	1389.50	482.34	3.3691	3.8421
1394756737223	1390.60	484.83	1393.59	485.72	3.3760	3.8268
1394756745556	1382.72	492.94	1391.34	481.19	3.3736	3.8521
1394756753894	1378.70	489.09	1386.97	482.63	3.3792	3.8270
1394756762228	1385.55	487.74	1388.17	482.77	3.3938	3.8318
1394756770561	1379.29	489.53	1397.89	477.37	3.3493	3.8327
1394756778894	1380.15	498.65	1392.71	473.00	3.3691	3.8201
1394756787228	1384.77	493.07	1391.56	485.98	3.3546	3.8226
