t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1393374489317	1251.58	771.49	1242.29	743.24	4.0381	4.5170
1393374497650	1252.47	767.73	1240.87	729.43	4.0574	4.5012
1393374505983	1247.64	751.66	1238.54	730.61	4.0182	4.5130
1393374514316	1243.66	746.74	1243.26	729.86	4.0199	4.5238
1393374522650	1280.38	738.03	1277.65	706.34	4.0388	4.5195
1393374530983	1306.41	737.77	1298.08	697.55	4.0479	4.5041
1393374539316	1273.44	747.31	1273.09	715.30	4.0387	4.5168
1393374547649	1275.89	752.05	1269.35	730.55	4.0363	4.5215
1393374555982	1272.41	750.90	1270.94	721.05	4.0424	4.5285
1393374564323	1280.73	729.46	1279.21	708.97	4.0428	4.5173
1393374572657	1277.00	731.98	1280.81	708.79	4.0321	4.5104
1393374580990	1282.98	739.24	1275.47	713.95	4.0442	4.5340
1393374589324	1279.96	744.75	1274.63	713.78	4.0354	4.5284
1393374597657	1284.07	740.73	1284.96	710.90	4.0407	4.5287
1393374605990	1275.54	743.23	1285.61	709.06	4.0613	4.5205
1393374614323	1278.20	737.19	1279.36	707.52	4.0523	4.5124
1393374622656	1279.84	724.83	1276.56	699.79	4.0320	4.4943
1393374630989	1277.64	738.74	1270.31	706.56	4.0496	4.5307
1393374639322	1280.01	745.95	1275.88	723.29	4.0527	4.5519
1393374647656	1286.75	752.31	1277.72	725.62	4.0425	4.5505
1393374655989	1278.58	749.38	1275.41	739.80	4.0310	4.5506
1393374664323	1283.35	757.30	1285.99	731.51	4.0465	4.5646
1393374672656	1289.91	754.70	1283.96	712.60	4.0572	4.5387
1393374680989	1279.83	748.22	1280.21	725.05	4.0672	4.5620
1393374689321	1286.35	751.15	1277.07	718.90	4.0555	4.5808
1393374697658	1286.91	759.43	1285.20	719.05	4.0655	4.5475
1393374705991	1280.48	757.37	1284.80	726.86	4.0724	4.5634
1393374714325	1284.93	746.34	1277.09	728.48	4.0595	4.5665
1393374722658	1284.26	732.23	1279.39	726.83	4.0601	4.5621
1393374730991	1284.09	726.18	1275.20	728.46	4.0608	4.5886
1393374739325	1282.60	736.37	1279.30	713.37	4.0917	4.5717
1393374747658	1282.30	725.73	1272.79	704.49	4.0905	4.5693
1393374755991	1289.95	721.25	1279.35	697.89	4.0629	4.5617
1393374764323	1291.43	728.46	1280.60	702.78	4.0955	4.5796
1393374772657	1292.16	723.83	1282.86	701.15	4.0723	4.5789
1393374780990	1285.11	730.26	1282.95	715.62	4.0993	4.6193
1393374789324	1289.27	723.98	1278.19	708.45	4.0850	4.5859
1393374797657	1288.09	743.60	1276.06	701.86	4.0994	4.5963
1393374805990	1288.27	735.59	1276.60	717.24	4.1007	4.6157
1393374814323	1283.67	736.72	1275.46	721.58	4.0985	4.6257
1393374822657	1292.95	743.41	1272.47	722.80	4.1118	4.6200
1393374830995	1284.06	745.82	1270.88	719.98	4.1126	4.6102
1393374839328	1290.93	745.58	1272.65	726.56	4.1079	4.6091
1393374847660	1290.93	741.60	1274.24	719.63	4.1241	4.6138
1393374855994	1293.80	751.21	1269.46	727.21	4.1370	4.6414
1393374864328	1289.07	743.76	1274.69	722.97	4.1213	4.6249
1393374872661	1289.72	748.81	1277.29	728.33	4.1368	4.6531
1393374880994	1291.82	741.95	1275.76	728.45	4.1458	4.6536
1393374889327	1295.11	747.71	1276.09	728.74	4.1337	4.6597
1393374897660	1288.69	732.82	1273.40	730.53	4.1277	4.6736
1393374905994	1292.30	734.74	1274.80	727.13	4.1484	4.6687
1393374914327	1287.13	727.11	1275.99	723.49	4.1415	4.6685
1393374922660	1290.69	725.30	1272.88	707.89	4.1624	4.6542
1393374930993	1295.65	739.33	1273.97	702.84	4.1450	4.6747
1393374939326	1296.36	740.90	1277.42	703.70	4.1627	4.6976
1393374947660	1293.77	739.78	1272.38	709.98	4.1585	4.7080
1393374956000	1291.45	746.60	1278.86	711.94	4.1560	4.7016
1393374964334	1298.63	744.17	1273.99	714.50	4.1595	4.7113
