t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1393348755441	1340.10	681.93	1313.27	671.08	3.9075	4.5201
1393348763773	1335.93	687.85	1317.46	677.14	3.9380	4.5429
1393348772106	1340.06	674.68	1316.68	665.41	3.9123	4.5196
1393348780440	1333.77	667.31	1317.83	683.17	3.8989	4.5573
1393348788772	1331.50	673.82	1317.34	688.75	3.9054	4.5519
1393348797106	1335.05	673.50	1315.61	679.74	3.8988	4.5327
1393348805440	1340.28	682.57	1320.46	681.05	3.9008	4.5544
1393348813772	1339.27	683.92	1321.35	683.36	3.9092	4.5326
1393348822106	1344.18	700.60	1318.13	677.22	3.9289	4.5439
1393348830439	1345.87	692.76	1323.03	688.57	3.9165	4.5363
1393348838772	1339.41	696.76	1321.77	681.34	3.9369	4.5296
1393348847105	1343.93	687.25	1321.75	686.02	3.9014	4.5658
1393348855438	1342.46	688.61	1321.42	685.19	3.9126	4.5471
1393348863772	1340.77	679.71	1319.69	678.91	3.9198	4.5476
1393348872118	1337.17	677.41	1317.86	682.66	3.8949	4.5407
1393348880452	1336.61	688.84	1314.07	673.16	3.9314	4.5425
1393348888785	1336.17	678.81	1315.87	660.80	3.9108	4.5338
1393348897118	1337.24	691.42	1320.40	663.66	3.9311	4.5536
1393348905452	1308.69	705.05	1294.72	671.24	3.8844	4.5467
1393348913783	1274.08	735.38	1248.74	689.06	3.9362	4.5458
1393348922117	1290.62	727.03	1260.41	693.18	3.8828	4.5454
1393348930450	1296.13	724.50	1271.98	698.00	3.8903	4.5388
1393348938783	1297.73	713.40	1270.02	697.71	3.8782	4.5524
1393348947117	1288.65	720.84	1269.47	695.08	3.8923	4.5584
1393348955450	1292.51	713.16	1268.99	695.05	3.8815	4.5345
1393348963784	1286.35	714.32	1268.13	707.93	3.9147	4.5578
1393348972117	1286.57	718.19	1263.33	701.77	3.9193	4.5538
1393348980450	1280.62	714.80	1265.34	713.97	3.8855	4.5582
1393348988783	1287.49	719.51	1266.85	700.63	3.9187	4.5380
1393348997116	1283.30	711.11	1273.44	702.44	3.8943	4.5331
1393349005445	1286.75	711.58	1269.96	710.65	3.9309	4.5549
1393349013779	1282.70	711.78	1273.69	711.10	3.9053	4.5590
1393349022112	1283.46	721.40	1268.08	706.91	3.9118	4.5772
1393349030445	1280.41	723.08	1271.56	701.66	3.9185	4.5586
1393349038778	1289.17	713.86	1267.46	702.99	3.8889	4.5766
1393349047112	1283.20	718.90	1263.86	698.82	3.9058	4.5909
1393349055445	1287.94	724.34	1257.99	692.26	3.9323	4.5771
1393349063777	1287.86	740.31	1266.38	691.81	3.9492	4.5752
1393349072111	1292.54	724.41	1266.71	691.56	3.9300	4.6021
1393349080444	1290.99	735.87	1272.06	695.10	3.9558	4.6069
1393349088778	1294.17	720.90	1268.28	686.85	3.9295	4.5987
1393349097111	1292.81	718.63	1267.97	705.19	3.9472	4.6093
