t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1393556434927	966.65	855.94	969.50	879.96	3.6608	4.1823
1393556443261	963.41	844.90	970.20	879.60	3.6445	4.1494
1393556451594	964.50	856.06	971.16	885.29	3.6615	4.1887
1393556459927	968.91	854.67	978.97	877.24	3.6853	4.1849
1393556468260	960.36	850.54	966.78	888.12	3.6541	4.1972
1393556476594	972.77	862.13	976.88	873.58	3.6993	4.1889
1393556484927	983.46	865.11	996.20	873.80	3.6929	4.1520
1393556493260	1017.30	844.89	1016.96	842.19	3.6473	4.1635
1393556501595	1021.00	837.49	1036.09	807.32	3.6416	4.1530
1393556509929	1025.46	777.12	1046.56	789.59	3.6886	4.1472
1393556518262	1043.16	758.74	1073.00	774.83	3.7277	4.1612
1393556526596	1056.37	859.17	1072.55	885.62	3.5383	3.9650
1393556534929	1165.42	928.38	NaN	NaN	3.0980	NaN
1393556543262	NaN	NaN	NaN	NaN	NaN	NaN
1393556551596	NaN	NaN	803.66	1376.02	NaN	2.0904
1393556559929	1636.47	1440.70	NaN	NaN	2.1359	NaN
1393556568262	NaN	NaN	NaN	NaN	NaN	NaN
1393556576595	NaN	NaN	NaN	NaN	NaN	NaN
1393556584929	NaN	NaN	NaN	NaN	NaN	NaN
1393556593262	NaN	NaN	NaN	NaN	NaN	NaN
1393556601595	NaN	NaN	NaN	NaN	NaN	NaN
1393556609929	NaN	NaN	NaN	NaN	NaN	NaN
1393556618262	NaN	NaN	NaN	NaN	NaN	NaN
1393556626601	NaN	NaN	NaN	NaN	NaN	NaN
1393556634934	NaN	NaN	NaN	NaN	NaN	NaN
1393556643267	NaN	NaN	NaN	NaN	NaN	NaN
1393556651600	NaN	NaN	NaN	NaN	NaN	NaN
1393556659933	NaN	NaN	NaN	NaN	NaN	NaN
1393556668266	NaN	NaN	736.90	1410.53	NaN	2.4907
1393556676600	NaN	NaN	NaN	NaN	NaN	NaN
1393556684933	NaN	NaN	NaN	NaN	NaN	NaN
1393556693265	NaN	NaN	1128.90	836.16	NaN	3.5961
1393556701607	NaN	NaN	1225.39	805.75	NaN	4.0844
1393556709941	1236.45	818.01	1235.01	707.86	3.6257	4.2335
1393556718272	1229.55	695.83	1252.40	645.41	3.7512	4.2506
1393556726598	1208.08	576.61	1240.93	719.85	3.7310	4.1889
1393556734940	1246.46	709.73	1237.18	743.71	3.7091	4.1841
1393556743264	1257.97	727.40	1236.06	738.75	3.7108	4.1950
1393556751598	1246.27	731.27	1232.93	732.99	3.7151	4.1980
1393556759944	1241.20	733.62	1236.35	730.79	3.7150	4.1772
1393556768277	1248.12	721.85	1227.85	726.22	3.6672	4.1800
1393556776610	1238.99	729.65	1231.03	727.34	3.6952	4.1910
1393556784944	1245.51	729.46	1227.76	707.37	3.7140	4.1777
1393556793275	1245.55	730.45	1233.19	703.83	3.7117	4.1984
1393556801609	1240.58	732.45	1232.71	707.63	3.7258	4.1954
1393556809943	1241.32	732.92	1234.18	698.07	3.7113	4.1625
1393556818275	1234.34	729.86	1240.00	707.18	3.7279	4.1690
1393556826600	1242.96	721.44	1237.48	709.42	3.6958	4.1803
1393556834934	1239.83	719.50	1232.99	715.52	3.6772	4.1798
1393556843267	1237.29	732.29	1238.76	708.75	3.7054	4.1538
1393556851600	1237.73	725.60	1240.71	701.24	3.7022	4.1432
1393556859934	1243.02	728.38	1239.33	723.00	3.6925	4.1677
1393556868266	1239.17	723.57	1243.27	713.64	3.6755	4.1301
1393556876599	1239.55	731.60	1235.53	723.07	3.7000	4.1507
