t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1393981285966	NaN	NaN	NaN	NaN	NaN	NaN
1393981294302	NaN	NaN	NaN	NaN	NaN	NaN
1393981302638	NaN	NaN	NaN	NaN	NaN	NaN
1393981310971	NaN	NaN	NaN	NaN	NaN	NaN
1393981319304	NaN	NaN	NaN	NaN	NaN	NaN
1393981327638	NaN	NaN	NaN	NaN	NaN	NaN
1393981335971	NaN	NaN	NaN	NaN	NaN	NaN
1393981344305	NaN	NaN	NaN	NaN	NaN	NaN
1393981352637	NaN	NaN	NaN	NaN	NaN	NaN
1393981361041	NaN	NaN	NaN	NaN	NaN	NaN
1393981369446	1279.99	710.63	1281.55	715.09	3.6562	4.1096
1393981377779	1278.03	713.74	1283.37	700.43	3.6592	4.0741
1393981386113	1279.29	706.88	1289.39	708.67	3.6473	4.0825
1393981394446	1285.37	705.31	1282.01	715.70	3.6567	4.0773
1393981402779	NaN	NaN	NaN	NaN	NaN	NaN
1393981411113	NaN	NaN	NaN	NaN	NaN	NaN
1393981419445	NaN	NaN	NaN	NaN	NaN	NaN
1393981427778	NaN	NaN	NaN	NaN	NaN	NaN
1393981436116	1287.10	711.81	1276.39	712.91	3.6526	4.0960
1393981444450	1281.48	711.12	1287.13	705.31	3.6477	4.0656
1393981452783	1283.25	710.29	1283.16	698.79	3.6492	4.0537
1393981461116	1279.68	706.95	1275.68	722.85	3.6535	4.1198
1393981469450	1271.53	707.14	1277.60	711.86	3.6499	4.0747
1393981477784	1281.95	705.80	1275.85	713.84	3.6534	4.1095
1393981486116	1282.83	718.52	1276.15	709.71	3.6552	4.0878
1393981494450	1279.51	708.01	1285.71	700.90	3.6502	4.0928
1393981502783	1278.80	712.48	1281.38	694.08	3.6775	4.0582
1393981511116	1282.57	700.84	1278.30	716.41	3.6498	4.1143
1393981519449	1283.78	700.22	1275.46	719.71	3.6662	4.1283
1393981527783	1288.47	711.74	1273.05	706.99	3.6908	4.1092
1393981536115	1290.00	703.96	1270.85	718.93	3.6700	4.1556
1393981544449	1288.76	719.28	1278.24	695.13	3.7015	4.1084
1393981552782	1288.20	709.80	1275.53	719.73	3.6737	4.1514
1393981561115	1282.29	721.12	1277.63	705.66	3.7090	4.1522
1393981569449	1282.15	712.17	1277.97	718.57	3.6851	4.1486
1393981577786	1280.84	709.93	1272.52	704.82	3.7056	4.1590
1393981586118	1280.40	698.43	1275.29	707.75	3.7057	4.1479
1393981594452	1294.42	697.94	1272.84	722.01	3.7296	4.1964
1393981602785	1283.77	710.34	1269.07	716.97	3.7362	4.2107
1393981611118	1288.06	711.39	1266.95	717.23	3.7545	4.1973
1393981619452	1286.01	689.24	1270.37	708.06	3.7021	4.1963
1393981627785	1284.97	704.80	1267.24	710.39	3.7435	4.2460
1393981636119	1284.03	708.02	1277.69	716.45	3.7569	4.2624
1393981644452	1286.43	716.89	1271.30	722.56	3.7512	4.2695
1393981652785	1283.49	723.36	1283.08	723.68	3.7877	4.2667
1393981661118	1278.65	726.04	1276.43	736.82	3.7906	4.3021
1393981669451	1280.07	709.70	1275.59	731.76	3.7617	4.3105
1393981677784	1282.18	718.21	1272.81	725.79	3.7884	4.2817
1393981686118	1280.89	724.37	1281.38	727.60	3.8098	4.3124
1393981694451	1285.65	725.14	1276.30	727.15	3.8170	4.3362
1393981702789	1286.96	727.59	1271.62	721.14	3.8327	4.3376
1393981711123	1285.95	727.96	1278.97	713.69	3.8596	4.3694
1393981719456	1287.88	715.80	1266.48	714.85	3.8606	4.3873
1393981727789	1290.55	724.25	1268.70	722.25	3.8729	4.3977
1393981736123	1292.09	710.95	1269.15	710.41	3.8783	4.4135
1393981744455	1291.63	712.09	1266.06	724.13	3.8851	4.4118
1393981752788	1290.69	712.11	1265.32	712.16	3.8831	4.4151
1393981761122	1287.89	720.81	1272.53	710.68	3.9079	4.4283
1393981769455	1297.70	718.62	1273.10	709.87	3.9057	4.4425
1393981777788	1293.83	724.27	1269.16	714.65	3.9396	4.4615
1393981786122	1292.23	727.09	1280.25	717.67	3.9459	4.4648
1393981794454	1292.12	726.36	1267.38	718.13	3.9583	4.4905
1393981802788	1296.50	726.27	1273.86	711.80	3.9581	4.4966
1393981811121	1291.48	723.32	1263.36	714.74	3.9678	4.5066
1393981819454	1297.39	723.00	1269.59	716.05	3.9657	4.5279
1393981827787	1291.38	725.92	1272.29	712.23	4.0027	4.5180
1393981836123	1292.57	729.31	1269.10	723.88	4.0046	4.5601
1393981844456	1298.12	730.04	1269.01	720.79	4.0125	4.5724
1393981852790	1297.63	720.58	1274.68	709.54	4.0123	4.5634
1393981861124	1293.49	720.51	1273.18	718.31	4.0211	4.5867
1393981869457	1294.63	729.19	1274.13	709.29	4.0464	4.5818
1393981877790	1290.16	720.46	1266.42	704.58	4.0535	4.5998
1393981886123	1295.66	727.12	1273.81	710.43	4.0703	4.6073
1393981894455	1288.58	725.28	1271.06	709.19	4.0506	4.6260
1393981902789	1295.39	723.46	1275.02	714.32	4.0741	4.6402
1393981911122	1292.90	725.19	1267.30	714.05	4.0721	4.6414
1393981919455	1298.34	725.52	1271.78	717.69	4.0873	4.6603
1393981927789	1295.47	723.10	1266.72	708.13	4.1048	4.6505
1393981936122	1296.66	727.60	1267.69	732.09	4.1109	4.7146
1393981944456	1300.29	729.84	1276.31	717.67	4.1199	4.7078
1393981952789	1292.22	724.90	1270.46	713.89	4.1287	4.6903
1393981961123	1295.04	729.31	1269.55	706.81	4.1309	4.7129
1393981969460	1296.78	723.38	1268.92	712.54	4.1198	4.7184
1393981977794	1297.02	724.35	1265.45	724.58	4.1603	4.7551
1393981986128	1298.37	722.05	1262.79	715.98	4.1675	4.7329
1393981994461	1299.03	717.10	1268.59	712.00	4.1501	4.7392
1393982002794	1295.53	724.97	1269.33	715.04	4.1687	4.7637
1393982011127	1292.34	720.77	1267.15	718.72	4.1705	4.7756
1393982019461	1301.32	718.14	1266.75	705.12	4.1724	4.7552
1393982027794	1297.24	726.76	1269.85	708.57	4.1887	4.7713
1393982036128	1297.96	733.29	1270.00	707.41	4.2049	4.7910
1393982044461	1300.88	732.34	1269.97	715.79	4.2019	4.8080
1393982052793	1301.26	727.49	1270.76	713.86	4.1912	4.8047
1393982061127	1299.85	727.79	1271.64	716.12	4.1821	4.8042
1393982069459	1297.56	723.29	1292.28	713.75	4.2057	4.8307
1393982077793	1330.81	719.11	1315.83	711.18	4.2134	4.8609
1393982086126	1315.58	723.90	1302.19	703.63	4.2410	4.8355
1393982094459	1302.78	719.90	1289.17	715.72	4.2385	4.8647
1393982102796	1307.61	717.42	1302.32	702.63	4.2367	4.8552
1393982111129	1309.98	714.50	1302.96	707.45	4.2610	4.8728
1393982119463	1308.06	715.14	1299.11	710.59	4.2529	4.8728
1393982127795	1307.68	715.66	1300.80	715.57	4.2644	4.8940
1393982136128	1309.55	722.37	1303.71	708.71	4.2854	4.8988
1393982144462	1309.91	712.55	1299.70	712.43	4.2474	4.9064
1393982152795	1312.58	711.38	1302.60	711.69	4.2594	4.9139
1393982161128	1313.26	724.37	1296.21	716.87	4.2697	4.9160
1393982169462	1307.02	724.46	1295.18	708.71	4.2700	4.9165
1393982177795	1309.71	726.35	1298.27	705.34	4.2920	4.9111
1393982186128	1313.01	724.83	1302.78	710.13	4.2981	4.9095
1393982194462	1314.97	724.20	1296.62	718.37	4.3004	4.9377
1393982202794	1315.13	723.91	1297.50	716.05	4.2831	4.9347
1393982211127	1315.02	719.11	1291.42	714.01	4.2930	4.9260
1393982219461	1321.47	725.23	1296.62	703.67	4.3213	4.9367
1393982227799	1320.51	718.11	1290.57	714.53	4.2977	4.9312
1393982236132	1318.55	722.36	1292.94	710.44	4.3013	4.9470
1393982244466	1320.26	713.49	1285.70	718.93	4.3046	4.9690
1393982252799	1311.06	708.93	1288.47	715.17	4.3232	4.9685
1393982261132	1314.97	702.02	1282.84	720.83	4.3050	4.9489
1393982269466	1322.45	704.11	1286.91	718.00	4.3225	4.9743
1393982277797	1311.58	706.10	1297.02	720.04	4.3149	4.9764
1393982286131	1318.24	705.77	1284.01	720.68	4.3161	4.9615
1393982294464	1320.51	706.37	1287.49	718.04	4.3201	4.9701
1393982302798	1311.73	707.12	1297.06	717.93	4.3268	4.9817
1393982311131	1306.51	712.86	1300.99	714.09	4.3017	4.9798
1393982319464	1314.12	719.63	1304.72	706.07	4.3335	4.9696
1393982327798	1316.46	719.24	1296.04	708.16	4.3115	4.9713
1393982336131	1310.61	725.67	1296.72	711.58	4.3297	4.9900
1393982344465	1310.08	720.16	1296.77	697.40	4.3152	4.9652
1393982352797	1306.73	721.57	1299.03	707.91	4.3007	4.9714
1393982361136	1302.67	721.40	1303.32	705.46	4.2958	4.9711
1393982369470	1311.19	730.11	1300.63	703.82	4.3252	4.9726
1393982377802	1312.80	721.80	1299.27	705.38	4.2777	4.9726
1393982386136	1281.05	725.46	1269.70	697.02	4.3158	4.9627
1393982394470	1283.27	705.75	1271.51	708.33	4.2824	4.9619
1393982402802	1317.19	715.27	1289.96	699.78	4.2798	4.9526
1393982411136	1302.10	715.79	1288.51	715.30	4.2892	4.9704
1393982419470	1303.21	710.65	1286.00	709.18	4.2782	4.9532
1393982427802	1302.81	709.13	1281.53	704.61	4.2884	4.9526
1393982436135	1299.55	711.19	1284.98	703.40	4.2623	4.9360
1393982444468	1300.42	715.33	1284.02	704.30	4.2377	4.9483
1393982452802	1299.89	720.84	1281.08	698.55	4.2680	4.9164
1393982461135	1295.30	721.89	1280.77	699.93	4.2529	4.9264
1393982469468	1306.02	718.04	1288.07	696.94	4.2450	4.9210
1393982477802	1299.83	715.05	1283.10	698.91	4.2396	4.8988
1393982486135	1300.23	712.61	1287.76	697.74	4.2076	4.9301
1393982494474	1304.42	715.68	1283.32	700.64	4.2245	4.9174
1393982502807	1303.75	720.57	1276.49	716.04	4.2254	4.8907
1393982511139	1297.83	710.27	1284.11	703.05	4.2059	4.9217
1393982519473	1303.28	718.24	1281.37	699.88	4.2230	4.8898
1393982527805	1302.07	711.49	1281.10	697.09	4.2048	4.8830
1393982536139	1306.62	722.17	1287.49	703.00	4.2212	4.8983
1393982544473	1301.50	706.33	1281.52	697.53	4.1882	4.8991
1393982552805	1305.21	717.63	1286.48	702.28	4.2049	4.9012
1393982561139	1296.65	716.69	1285.79	701.29	4.2030	4.8654
1393982569472	1304.83	713.67	1282.33	704.39	4.2055	4.8702
1393982577806	1304.93	717.67	1286.59	701.46	4.2035	4.8802
1393982586138	1305.95	710.12	1278.39	704.55	4.2128	4.8999
1393982594471	1303.21	716.42	1284.49	703.79	4.2141	4.8784
1393982602805	1305.49	719.46	1281.83	693.55	4.2137	4.8802
1393982611138	1295.65	721.57	1277.85	702.26	4.1935	4.8940
1393982619477	1297.26	719.61	1276.99	703.58	4.1907	4.8907
1393982627810	1305.53	716.58	1276.67	700.47	4.2132	4.8722
1393982636143	1296.52	697.42	1279.54	703.32	4.1850	4.9074
1393982644476	1303.24	698.36	1280.10	703.39	4.1906	4.8844
1393982652809	1299.47	696.64	1284.79	705.54	4.1799	4.8873
1393982661142	1302.69	698.59	1284.68	708.26	4.1913	4.8928
1393982669475	1300.29	700.62	1281.52	706.84	4.2041	4.8911
1393982677809	1299.51	714.37	1279.82	704.66	4.2059	4.8940
1393982686142	1295.23	714.72	1280.53	696.34	4.2140	4.8843
1393982694475	1301.99	717.07	1276.92	702.48	4.1884	4.8918
1393982702809	1304.74	732.45	1280.69	709.25	4.1967	4.8970
1393982711142	1307.23	713.84	1272.79	701.20	4.1820	4.9028
1393982719475	1303.98	709.85	1282.03	691.47	4.1964	4.8729
1393982727809	1302.60	714.10	1279.35	691.77	4.2180	4.8619
1393982736142	1309.74	709.27	1281.12	702.01	4.1841	4.8861
1393982744474	1309.58	717.82	1279.21	695.64	4.1945	4.8752
1393982752808	1297.32	711.56	1282.43	699.56	4.1797	4.8747
1393982761141	1301.58	716.46	1282.59	698.08	4.1906	4.8759
1393982769474	1298.35	719.20	1283.97	705.28	4.1994	4.8973
1393982777807	1295.97	719.43	1276.99	694.98	4.2306	4.8856
1393982786141	1302.10	710.30	1280.80	701.59	4.2113	4.9001
1393982794474	1298.57	708.83	1280.26	692.49	4.2262	4.8941
1393982802808	1304.63	700.17	1284.68	700.53	4.2180	4.8929
1393982811141	1302.24	708.40	1284.92	705.26	4.2289	4.9062
1393982819473	1301.53	702.01	1281.85	696.00	4.2013	4.8851
1393982827807	1300.22	709.86	1277.84	702.08	4.2168	4.9143
1393982836140	1297.67	717.77	1279.44	696.09	4.2215	4.8804
1393982844473	1302.91	727.45	1285.39	695.45	4.2179	4.8866
1393982852807	1309.57	722.47	1277.78	698.27	4.2061	4.8818
1393982861139	1306.11	724.19	1288.22	693.60	4.2085	4.8862
1393982869473	1312.02	715.24	1286.19	699.69	4.2101	4.9155
1393982877807	1305.27	712.45	1287.73	694.60	4.2111	4.8957
1393982886149	1304.00	710.79	1284.10	696.26	4.2153	4.8950
1393982894481	1309.37	715.25	1282.82	701.94	4.2099	4.8906
1393982902814	1300.57	723.03	1280.90	706.41	4.2033	4.9113
1393982911148	1304.16	730.76	1277.53	695.76	4.2158	4.8954
1393982919481	1299.32	727.96	1279.02	704.75	4.2067	4.9038
1393982927815	1307.13	715.16	1281.40	696.51	4.2042	4.8901
1393982936148	1307.97	719.16	1286.49	702.17	4.2173	4.8967
1393982944481	1307.18	714.28	1283.57	703.71	4.2208	4.9100
1393982952815	1301.42	714.35	1286.78	703.51	4.2165	4.8889
1393982961148	1301.55	702.11	1285.57	703.00	4.2015	4.8964
1393982969480	1303.89	705.88	1284.48	698.94	4.2073	4.9046
1393982977814	1303.57	718.52	1276.50	698.74	4.2207	4.9053
1393982986146	1305.52	717.12	1283.35	708.53	4.2007	4.8983
