t	gaze_point_LX	gaze_point_LY	gaze_point_RX	gaze_point_RY	pupil_diameter_L	pupil_diameter_R
1394057762858	1346.99	697.13	1342.21	725.85	3.8262	4.3801
1394057771191	1352.26	695.45	1344.37	718.64	3.8189	4.3407
1394057779525	1354.17	702.16	1335.11	719.16	3.8402	4.3682
1394057787858	1341.26	689.47	1348.42	718.75	3.8079	4.3463
1394057796191	1328.58	697.99	1332.76	718.18	3.8339	4.3437
1394057804525	1283.01	687.47	1286.51	716.88	3.8072	4.3276
1394057812858	1294.65	694.85	1292.38	712.24	3.8167	4.3493
1394057821191	1309.58	701.48	1306.50	715.08	3.8271	4.3517
1394057829525	1303.16	706.31	1305.28	723.84	3.8392	4.3660
1394057837857	1307.40	696.74	1303.10	710.75	3.8316	4.3555
1394057846190	1301.24	693.53	1300.82	724.57	3.8199	4.3425
1394057854523	1301.31	692.13	1300.26	718.16	3.8026	4.3335
1394057862861	1303.45	700.80	1305.44	717.34	3.7997	4.3439
1394057871194	1303.31	700.62	1302.59	727.81	3.8296	4.3617
1394057879528	1300.31	698.96	1303.06	719.30	3.8068	4.3231
1394057887861	1302.61	705.23	1298.68	723.15	3.8049	4.3435
1394057896194	1299.58	702.03	1298.92	723.21	3.8143	4.3386
1394057904528	1296.47	697.65	1298.47	710.35	3.8045	4.3353
1394057912861	1298.97	702.20	1295.47	718.67	3.8078	4.3489
1394057921193	1303.44	701.58	1303.14	719.45	3.8044	4.3405
1394057929527	1305.97	704.03	1299.33	719.55	3.8214	4.3405
1394057937860	1304.20	689.76	1299.35	721.58	3.7810	4.3457
1394057946193	1308.21	704.93	1300.85	725.64	3.8060	4.3581
1394057954527	1303.11	691.70	1300.97	717.17	3.7787	4.3406
1394057962860	1302.23	696.51	1299.65	719.95	3.8067	4.3497
1394057971193	1295.90	686.08	1297.06	712.17	3.7794	4.3509
1394057979526	1302.49	695.55	1304.28	711.47	3.7988	4.3155
1394057987866	1306.02	696.98	1296.00	722.17	3.8125	4.3501
1394057996198	1297.74	693.30	1294.12	722.26	3.8149	4.3432
1394058004532	1298.57	694.35	1293.86	723.59	3.7822	4.3472
1394058012865	1303.58	693.33	1298.73	718.14	3.7907	4.3279
1394058021198	1301.58	697.56	1295.61	721.73	3.7980	4.3410
1394058029532	1299.07	698.50	1295.86	718.99	3.8085	4.3417
1394058037865	1302.74	691.56	1297.32	719.55	3.7873	4.3405
1394058046198	1302.38	699.51	1294.26	718.08	3.8127	4.3538
1394058054532	1305.41	690.26	1294.86	726.36	3.7936	4.3371
1394058062864	1308.08	698.64	1289.63	717.65	3.8028	4.3542
1394058071198	1307.38	690.94	1296.85	728.82	3.7910	4.3808
1394058079531	1300.53	702.16	1296.86	722.91	3.7995	4.3625
