Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-124_task-EyeTracking_physio	1	-30228.896	-30087.218	141.678	1321.680	759.845	0.185	0.052	0.214	0.442
sub-124_task-EyeTracking_physio	1	-30053.886	-29953.882	100.004	1744.160	1255.830	0.170	0.051	0.359	0.326
sub-124_task-EyeTracking_physio	1	-29937.215	-29703.877	233.338	1903.490	1491.617	0.248	0.139	0.637	0.675
sub-124_task-EyeTracking_physio	1	-29653.872	-29478.869	175.003	1368.935	783.045	0.147	0.072	0.258	0.577
sub-124_task-EyeTracking_physio	1	-29312.200	-29037.196	275.004	1353.505	724.800	0.285	0.109	0.251	1.502
sub-124_task-EyeTracking_physio	1	-29020.529	-28503.851	516.678	1310.500	749.805	0.221	0.059	0.250	0.593
sub-124_task-EyeTracking_physio	1	-28487.184	-28270.510	216.674	1338.283	731.195	0.129	0.054	0.280	0.385
sub-124_task-EyeTracking_physio	1	-28228.844	-27812.169	416.675	1598.120	907.727	0.197	0.083	0.534	0.572
sub-124_task-EyeTracking_physio	1	-27728.837	-27612.167	116.670	1303.530	1384.930	1.955	1.822	0.761	4.734
sub-124_task-EyeTracking_physio	1	-27562.169	-26912.152	650.017	1341.757	773.683	0.199	0.098	0.325	0.825
sub-124_task-EyeTracking_physio	1	-5386.676	-5153.341	233.335	1273.392	730.240	0.085	0.030	0.160	0.372
sub-124_task-EyeTracking_physio	1	-5136.671	-4936.672	199.999	1283.787	699.240	0.096	0.018	0.165	0.278
sub-124_task-EyeTracking_physio	1	-4920.005	-4703.329	216.676	1295.743	743.350	0.104	0.026	0.241	0.323
sub-124_task-EyeTracking_physio	1	-4686.662	-4403.321	283.341	1280.645	732.803	0.091	0.026	0.144	0.476
sub-124_task-EyeTracking_physio	1	-4386.654	-4128.317	258.337	1285.255	705.855	0.091	0.020	0.160	0.239
sub-124_task-EyeTracking_physio	1	-4111.652	-3861.646	250.006	1292.947	720.780	0.091	0.022	0.220	0.243
sub-124_task-EyeTracking_physio	1	-3844.979	-3636.640	208.339	1274.230	734.560	0.075	0.034	0.228	0.414
sub-124_task-EyeTracking_physio	1	-3611.641	-3503.302	108.339	1542.100	1239.160	7.515	6.250	4.618	5.929
sub-124_task-EyeTracking_physio	1	-3436.633	-2944.957	491.676	1283.575	736.825	0.117	0.082	0.500	0.522
sub-124_task-EyeTracking_physio	1	-2928.292	-2694.954	233.338	1272.678	781.160	0.169	0.061	0.253	0.434
sub-124_task-EyeTracking_physio	1	-2678.287	-2478.280	200.007	1253.253	824.440	0.188	0.062	0.364	0.364
sub-124_task-EyeTracking_physio	1	-2436.614	-2311.609	125.005	824.560	1235.460	0.219	0.121	0.485	0.416
sub-124_task-EyeTracking_physio	1	-2269.944	-2128.270	141.674	1298.860	631.520	0.197	0.063	0.335	0.369
sub-124_task-EyeTracking_physio	1	-2111.604	-1844.930	266.674	1288.777	688.075	0.184	0.052	0.232	0.564
sub-124_task-EyeTracking_physio	1	-1653.263	-1461.588	191.675	1315.040	727.095	0.128	0.070	0.252	0.682
sub-124_task-EyeTracking_physio	1	-1444.922	-1253.254	191.668	1288.355	759.190	0.144	0.047	0.268	0.480
sub-124_task-EyeTracking_physio	1	-1211.582	-1019.915	191.667	1638.460	1240.550	0.095	0.035	0.341	0.273
sub-124_task-EyeTracking_physio	1	-978.248	-736.572	241.676	1316.910	741.925	0.133	0.093	0.344	0.536
sub-124_task-EyeTracking_physio	1	-719.907	-444.902	275.005	1289.335	721.200	0.112	0.058	0.315	0.384
sub-124_task-EyeTracking_physio	1	-428.236	-136.560	291.676	1336.065	711.885	0.202	0.111	0.911	0.395
sub-124_task-EyeTracking_physio	1	-119.894	71.774	191.668	1283.135	728.800	0.096	0.042	0.204	0.374
sub-124_task-EyeTracking_physio	1	88.441	496.787	408.346	1312.660	731.605	0.095	0.031	0.202	0.367
sub-124_task-EyeTracking_physio	1	505.120	655.122	150.002	1289.410	753.923	0.129	0.054	0.351	0.317
sub-124_task-EyeTracking_physio	1	671.789	796.793	125.004	1130.830	645.420	0.177	0.036	0.137	0.479
sub-124_task-EyeTracking_physio	1	921.794	1346.802	425.008	1064.050	663.310	0.170	0.100	0.334	0.923
sub-124_task-EyeTracking_physio	1	1380.135	1555.141	175.006	1104.685	848.745	0.089	0.019	0.223	0.253
sub-124_task-EyeTracking_physio	1	1588.474	1813.480	225.006	1203.775	876.115	0.085	0.028	0.251	0.213
sub-124_task-EyeTracking_physio	1	1846.813	2055.147	208.334	1365.750	865.460	0.082	0.015	0.188	0.226
sub-124_task-EyeTracking_physio	1	2071.816	2305.155	233.339	1452.485	856.452	0.097	0.016	0.131	0.249
sub-124_task-EyeTracking_physio	1	2330.157	2505.160	175.003	1512.940	846.445	0.116	0.028	0.256	0.217
sub-124_task-EyeTracking_physio	1	2546.826	2646.828	100.002	1506.910	606.388	0.162	0.045	0.215	0.310
sub-124_task-EyeTracking_physio	1	2671.827	2871.833	200.006	1384.225	518.487	0.069	0.016	0.190	0.226
sub-124_task-EyeTracking_physio	1	2905.167	3005.170	100.003	1129.862	507.893	0.076	0.015	0.175	0.113
sub-124_task-EyeTracking_physio	2	-680.732	-530.731	150.001	1211.592	657.950	0.265	0.048	0.251	0.820
sub-124_task-EyeTracking_physio	2	-514.065	-164.054	350.011	1282.997	727.270	0.104	0.029	0.206	0.424
sub-124_task-EyeTracking_physio	2	-147.387	252.619	400.006	1285.055	693.572	0.081	0.049	0.339	0.357
sub-124_task-EyeTracking_physio	2	277.619	452.624	175.005	1213.900	671.975	0.206	0.074	0.249	0.770
sub-124_task-EyeTracking_physio	2	485.957	652.626	166.669	1139.800	644.128	0.064	0.015	0.120	0.267
sub-124_task-EyeTracking_physio	2	677.626	935.965	258.339	1112.445	735.435	0.112	0.023	0.187	0.433
sub-124_task-EyeTracking_physio	2	952.631	1135.973	183.342	1112.223	864.360	0.118	0.028	0.173	0.329
sub-124_task-EyeTracking_physio	2	1152.638	1344.310	191.672	1161.225	906.175	0.095	0.016	0.211	0.205
sub-124_task-EyeTracking_physio	2	1369.313	1535.979	166.666	1263.800	916.155	0.099	0.021	0.210	0.193
sub-124_task-EyeTracking_physio	2	1569.313	1735.983	166.670	1353.613	900.498	0.099	0.019	0.150	0.238
sub-124_task-EyeTracking_physio	2	1752.650	1969.323	216.673	1453.383	876.008	0.079	0.032	0.259	0.318
sub-124_task-EyeTracking_physio	2	1977.656	2160.993	183.337	1491.520	845.415	0.093	0.016	0.213	0.185
sub-124_task-EyeTracking_physio	2	2194.326	2394.330	200.004	1529.810	679.933	0.142	0.047	0.192	0.470
sub-124_task-EyeTracking_physio	2	2419.335	2627.666	208.331	1532.640	584.175	0.073	0.017	0.210	0.162
sub-124_task-EyeTracking_physio	2	2644.333	2836.010	191.677	1491.190	525.500	0.087	0.046	0.248	0.325
sub-124_task-EyeTracking_physio	2	2861.010	3002.679	141.669	1365.445	485.035	0.076	0.030	0.237	0.286
sub-124_task-EyeTracking_physio	3	-3939.855	-3739.848	200.007	1244.265	719.433	0.134	0.036	0.245	0.354
sub-124_task-EyeTracking_physio	3	-3723.182	-3506.508	216.674	1274.410	712.773	0.102	0.017	0.154	0.254
sub-124_task-EyeTracking_physio	3	-3489.841	-3239.836	250.005	1286.068	681.410	0.111	0.046	0.280	0.304
sub-124_task-EyeTracking_physio	3	-3223.171	-3073.167	150.004	1214.365	667.360	0.114	0.027	0.168	0.327
sub-124_task-EyeTracking_physio	3	-3056.501	-2673.160	383.341	1276.047	698.115	0.105	0.028	0.432	0.239
sub-124_task-EyeTracking_physio	3	-2648.160	-2464.817	183.343	1288.870	726.050	0.100	0.023	0.234	0.254
sub-124_task-EyeTracking_physio	3	-2439.818	-2331.483	108.335	1333.310	1271.590	NaN	0.000	2.936	6.172
sub-124_task-EyeTracking_physio	3	-2273.151	-1723.140	550.011	1290.475	715.330	0.117	0.049	0.266	0.463
