trial	image	fixation_flip_time	space_press_time	image_flip_time	image_stop_time
-5	sun_abcegrcyvvjrcyqh.jpg	1473569.8403	1473573.3850	1473573.3903	1473576.3903
-4	sun_agtnmpgkrgkzbvjw.jpg	1473576.5986	1473578.1054	1473578.1153	1473581.1153
-3	sun_alnurdgpqodhpawt.jpg	1473581.3236	1473590.8009	1473590.8070	1473593.8070
-2	sun_ayqukzphzqiguvnc.jpg	1473594.0153	1473595.2814	1473595.2903	1473598.2903
-1	sun_amkigjbbrauvgdgg.jpg	1473598.4987	1473599.7292	1473599.7403	1473602.7403
0	sun_arxtwfsqslcwecww.jpg	1473602.9487	1473604.2334	1473604.2404	1473607.2404
1	sun_aaznyvntjefttmaz.jpg	1473684.1656	1473693.9933	1473693.9989	1473696.9989
2	sun_abntrinbqbsqoowj.jpg	1473697.2156	1473698.0647	1473698.0739	1473701.0740
3	sun_aapitsgbtktqubfy.jpg	1473701.2823	1473702.7850	1473702.7906	1473705.7906
4	sun_auetjleugthejgoc.jpg	1473705.9990	1473706.5585	1473706.5656	1473709.5656
5	sun_azqlhsjgbwpcseew.jpg	1473709.7740	1473711.2819	1473711.2906	1473714.2907
6	sun_alvdofgavhiiyosk.jpg	1473714.4990	1473717.5611	1473717.5657	1473720.5657
7	sun_aazqzpomyylceich.jpg	1473720.7740	1473723.4411	1473723.4490	1473726.4490
8	sun_ajrwezxmmjejxsbt.jpg	1473726.6573	1473729.3450	1473729.3573	1473732.3574
9	sun_aglpqkbwvbofhrgt.jpg	1473732.5657	1473734.4807	1473734.4907	1473737.4907
10	sun_azgmgniivgpqrqvu.jpg	1473737.6990	1473739.7052	1473739.7157	1473742.7157
11	sun_aleqenyvunhactkl.jpg	1473742.9241	1473744.8569	1473744.8657	1473747.8657
12	sun_azqyogdvyhahyram.jpg	1473748.0741	1473749.6569	1473749.6658	1473752.6658
13	sun_agldadusrezhmyva.jpg	1473752.8741	1473754.9686	1473754.9824	1473757.9824
14	sun_ajlxdvfhywnxqswk.jpg	1473758.1908	1473761.1690	1473761.1741	1473764.1741
15	sun_ahrhvpdhoamfdhpf.jpg	1473764.3825	1473769.9284	1473769.9408	1473772.9408
16	sun_anecxlyzpkjfxrgi.jpg	1473773.1491	1473775.0861	1473775.0992	1473778.0992
17	sun_ahmxuekfssakrqmm.jpg	1473778.3075	1473780.1209	1473780.1325	1473783.1325
18	sun_aigrduzwokggqqja.jpg	1473783.3409	1473784.5950	1473784.5988	1473787.5992
19	sun_awvfnogmotsvhofs.jpg	1473787.8075	1473789.3047	1473789.3159	1473792.3159
20	sun_akuognalfgmelepa.jpg	1473792.5242	1473793.9290	1473793.9409	1473796.9409
21	sun_azxetkujrgobhzbi.jpg	1473797.1492	1473797.8091	1473797.8159	1473800.8159
22	sun_abdiiftvfbsqoreg.jpg	1473801.0242	1473801.6247	1473801.6326	1473804.6326
23	labelme_jdgkziouohmryxw.jpg	1473804.8409	1473805.4690	1473805.4742	1473808.4742
24	sun_auwldxtolpavypst.jpg	1473808.6826	1473813.3207	1473813.3326	1473816.3326
25	sun_ahvszpwjtodgwusx.jpg	1473816.5410	1473818.1793	1473818.1909	1473821.1909
26	sun_avtdeaxixgmwquck.jpg	1473821.3993	1473823.3608	1473823.3660	1473826.3660
27	sun_aqgljqwslycnxfzi.jpg	1473826.5743	1473827.0969	1473827.1076	1473830.1076
28	sun_akjkxldecwnanoah.jpg	1473830.3160	1473830.8212	1473830.8326	1473833.8326
29	sun_aqyyqhbfyinaxiuf.jpg	1473834.0410	1473834.8546	1473834.8660	1473837.8660
30	sun_acselzrpurxmucxu.jpg	1473838.0743	1473838.5214	1473838.5327	1473841.5327
31	sun_ajnvbqoszcilcmds.jpg	1473841.7410	1473841.9924	1473841.9993	1473844.9993
32	labelme_huhykljhyigbhct.jpg	1473845.2077	1473845.5548	1473845.5660	1473848.5660
33	sun_agrhekhltqnhqoau.jpg	1473848.7744	1473849.1716	1473849.1827	1473852.1827
34	sun_akwvdhqsbtcesevi.jpg	1473852.3910	1473852.8115	1473852.8244	1473855.8244
35	sun_aiyvqzhwvppwbskj.jpg	1473856.0327	1473856.5687	1473856.5744	1473859.5744
36	sun_avnmtylgpdxtehve.jpg	1473859.7827	1473860.9549	1473860.9661	1473863.9661
37	sun_aepbpufpcgbxxcdd.jpg	1473864.1744	1473864.5927	1473864.5994	1473867.5994
38	labelme_uogxwpbmtxcnafj.jpg	1473867.8077	1473868.2803	1473868.2911	1473871.2911
39	sun_ajbfafirxjclbnxl.jpg	1473871.4994	1473871.5135	1473871.5244	1473874.5244
40	sun_aixacgstjgjpkhyx.jpg	1473874.7328	1473876.4404	1473876.4494	1473879.4494
41	sun_aepdfzurhsaporkg.jpg	1473879.6578	1473879.9846	1473879.9911	1473882.9911
42	sun_ahqjwnzgolcaoidx.jpg	1473883.1994	1473883.4723	1473883.4828	1473886.4828
43	labelme_qglnhnudtmzmocz.jpg	1473886.6911	1473887.0727	1473887.0828	1473890.0828
44	sun_agztutxlbisetcoy.jpg	1473890.2911	1473891.3623	1473891.3744	1473894.3745
45	sun_acrnjwraljsrcesa.jpg	1473894.5828	1473895.0328	1473895.0412	1473898.0412
46	sun_aheymxjdkejwbehi.jpg	1473898.2495	1473898.5289	1473898.5411	1473901.5412
47	sun_azbjiqtpgvxjjuzr.jpg	1473901.7495	1473902.0222	1473902.0328	1473905.0328
48	sun_alvoexkareccqxgq.jpg	1473905.2412	1473906.4487	1473906.4579	1473909.4579
49	sun_apbmvnchyjqxptff.jpg	1473909.6662	1473910.1460	1473910.1579	1473913.1579
50	sun_aavzagnbsbymxlyh.jpg	1473913.3662	1473914.6488	1473914.6579	1473917.6579
51	sun_aitsjpidonnknvwm.jpg	1473917.8662	1473918.1395	1473918.1495	1473921.1496
52	sun_ayfwodsvoatztibh.jpg	1473921.3579	1473921.7606	1473921.7745	1473924.7746
53	sun_amppupofnobgmmut.jpg	1473924.9829	1473925.3379	1473925.3496	1473928.3496
54	sun_ajnzhggqkskokvyd.jpg	1473928.5579	1473932.8967	1473932.9079	1473935.9079
55	sun_aprmzdnceosyiiqx.jpg	1473936.1163	1473936.6231	1473936.6329	1473939.6329
56	sun_abwmjfnrmqjdltxn.jpg	1473939.8413	1473940.0485	1473940.0579	1473943.0580
57	sun_asinbgvcqvrnsssj.jpg	1473943.2663	1473943.7645	1473943.7746	1473946.7743
58	sun_apaviskbumvstgsv.jpg	1473946.9826	1473947.2324	1473947.2410	1473950.2413
59	sun_afkjkqlhqnwftaam.jpg	1473950.4497	1473951.8568	1473951.8663	1473954.8663
60	sun_awusemdipqlufrmt.jpg	1473955.0747	1473956.5206	1473956.5243	1473959.5247
61	sun_aorysgcktvwbovgc.jpg	1473959.7330	1473960.2806	1473960.2913	1473963.2913
62	sun_aqxypnffmypblepf.jpg	1473963.4997	1473964.2239	1473964.2330	1473967.2330
63	sun_acznlxcgnetogsai.jpg	1473967.4413	1473967.8072	1473967.8163	1473970.8164
64	sun_apaxvwendkkxoteh.jpg	1473971.0247	1473971.4574	1473971.4664	1473974.4664
65	sun_apbokiglhflrauxo.jpg	1473974.6747	1473977.8729	1473977.8830	1473980.8830
66	sun_ahovdllcccjqjyeb.jpg	1473981.0914	1473981.4908	1473981.4997	1473984.4997
67	sun_aowefbfvclkxfhop.jpg	1473984.7081	1473985.0243	1473985.0331	1473988.0331
68	sun_atfpttqtzuliaaim.jpg	1473988.2414	1473992.2739	1473992.2831	1473995.2831
69	sun_algkamzphkipsfil.jpg	1473995.4914	1474007.6485	1474007.6581	1474010.6581
70	sun_ataniphupyuxeowc.jpg	1474010.8665	1474011.5924	1474011.5998	1474014.5998
71	sun_ajmwiafzffjerzeb.jpg	1474014.8081	1474015.2408	1474015.2498	1474018.2498
72	sun_ayhqvuklxnmflgid.jpg	1474018.4581	1474020.1042	1474020.1165	1474023.1165
73	sun_ajnzlaendvxbrnmy.jpg	1474023.3248	1474023.5925	1474023.5998	1474026.5998
74	sun_aknopalvgzzgfngw.jpg	1474026.8082	1474027.1920	1474027.1998	1474030.1998
75	sun_aexxtzchsriqptwg.jpg	1474030.4082	1474031.4587	1474031.4665	1474034.4665
76	sun_afmgqyvomuhprelx.jpg	1474034.6748	1474035.2670	1474035.2749	1474038.2749
77	sun_aevezokbkeojznwq.jpg	1474038.4832	1474038.9045	1474038.9165	1474041.9165
78	sun_adcrxklhlbwrbkgm.jpg	1474042.1249	1474043.4503	1474043.4582	1474046.4582
79	sun_aepvxmukjcxphfiy.jpg	1474046.6666	1474047.8240	1474047.8332	1474050.8332
80	sun_aqgncenzjwahkkgv.jpg	1474051.0416	1474051.3845	1474051.3916	1474054.3916
81	sun_aijkdpqohzcmjsco.jpg	1474054.5999	1474055.2162	1474055.2249	1474058.2249
82	sun_auyrvbsgjzcbllwy.jpg	1474058.4332	1474058.8342	1474058.8416	1474061.8416
83	sun_aqrdtsxisrulfusj.jpg	1474062.0499	1474062.5440	1474062.5499	1474065.5499
84	sun_aryemauxglpckieh.jpg	1474065.7583	1474068.8965	1474068.9083	1474071.9083
85	sun_ahilhlihtltiiszr.jpg	1474072.1166	1474073.0241	1474073.0333	1474076.0333
86	sun_aiwjjxhtgtrwjdsf.jpg	1474076.2416	1474078.2886	1474078.3000	1474081.3000
87	sun_aclkmsuodfedolnj.jpg	1474081.5083	1474081.7514	1474081.7583	1474084.7583
88	sun_aiceqwbizyfbxjga.jpg	1474084.9666	1474086.6159	1474086.6250	1474089.6250
89	labelme_kxvouciolcpqplr.jpg	1474089.8333	1474090.3766	1474090.3833	1474093.3833
90	sun_agauzddnbwdarpbz.jpg	1474093.5917	1474094.4017	1474094.4083	1474097.4083
91	sun_amjiwsczphtrowfh.jpg	1474097.6167	1474098.8722	1474098.8833	1474101.8834
