stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_awnqiikzaispgmwo.jpg	1	0.433	0.217	1115.935	899.798	0.127	0.027	0.0	9	toilet
sun_awnqiikzaispgmwo.jpg	2	0.666	0.217	1055.915	886.740	0.114	0.024	0.0	9	toilet
sun_awnqiikzaispgmwo.jpg	3	0.924	0.217	985.420	887.705	0.068	0.011	0.0	1	basket
sun_awnqiikzaispgmwo.jpg	4	1.191	0.358	1571.245	890.590	0.089	0.041	0.0	2	bathtub
sun_awnqiikzaispgmwo.jpg	5	1.566	0.167	1621.553	805.250	0.095	0.016	0.0	2	bathtub
sun_awnqiikzaispgmwo.jpg	6	1.766	0.200	1660.418	730.980	0.080	0.018	0.0	0	other
sun_awnqiikzaispgmwo.jpg	7	1.991	0.175	1681.935	641.575	0.107	0.023	0.0	0	other
sun_awnqiikzaispgmwo.jpg	8	2.191	0.208	1688.520	583.900	0.119	0.030	0.0	0	other
sun_awnqiikzaispgmwo.jpg	9	2.416	0.242	1681.375	519.820	0.136	0.027	0.0	7	shower
sun_awnqiikzaispgmwo.jpg	10	2.699	0.217	1323.475	565.632	0.115	0.024	0.0	0	other
