stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_apdxoksqpmpghypf.jpg	1	0.268	0.300	1354.438	723.445	0.160	0.101	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	1	0.268	0.300	1354.438	723.445	0.160	0.101	0.0	9	table
sun_apdxoksqpmpghypf.jpg	2	0.593	0.308	1639.730	714.080	0.214	0.132	0.0	2	cabinet
sun_apdxoksqpmpghypf.jpg	2	0.593	0.308	1639.730	714.080	0.214	0.132	0.0	5	microwave
sun_apdxoksqpmpghypf.jpg	3	0.926	0.358	1324.000	715.790	0.194	0.095	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	3	0.926	0.358	1324.000	715.790	0.194	0.095	0.0	9	table
sun_apdxoksqpmpghypf.jpg	4	1.293	0.125	1353.155	708.020	0.200	0.074	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	4	1.293	0.125	1353.155	708.020	0.200	0.074	0.0	9	table
sun_apdxoksqpmpghypf.jpg	5	1.443	0.242	1052.805	891.790	0.189	0.075	0.0	6	range
sun_apdxoksqpmpghypf.jpg	6	1.718	0.242	1303.880	714.215	0.146	0.048	0.0	9	table
sun_apdxoksqpmpghypf.jpg	7	1.984	0.267	1265.015	733.385	0.134	0.030	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	7	1.984	0.267	1265.015	733.385	0.134	0.030	0.0	9	table
sun_apdxoksqpmpghypf.jpg	8	2.268	0.267	1331.025	703.715	0.187	0.094	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	8	2.268	0.267	1331.025	703.715	0.187	0.094	0.0	9	table
sun_apdxoksqpmpghypf.jpg	9	2.551	0.217	1375.827	728.415	0.188	0.089	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	9	2.551	0.217	1375.827	728.415	0.188	0.089	0.0	9	table
sun_apdxoksqpmpghypf.jpg	10	2.801	0.200	1264.120	730.122	0.168	0.052	0.0	3	chair
sun_apdxoksqpmpghypf.jpg	10	2.801	0.200	1264.120	730.122	0.168	0.052	0.0	9	table
