stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
labelme_tyvaihcwznonioe.jpg	1	0.270	0.225	1370.840	900.185	0.176	0.066	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	2	0.545	0.342	1497.415	553.735	0.113	0.032	0.0	3	mirror
labelme_tyvaihcwznonioe.jpg	3	0.920	0.342	1376.830	863.295	0.172	0.061	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	4	1.295	0.217	1316.848	847.430	0.147	0.051	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	5	1.528	0.350	1243.885	811.970	0.163	0.050	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	5	1.528	0.350	1243.885	811.970	0.163	0.050	0.0	6	soap dish
labelme_tyvaihcwznonioe.jpg	6	1.911	0.267	1316.688	853.017	0.147	0.067	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	7	2.195	0.133	1312.422	826.947	0.212	0.091	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	8	2.345	0.183	1222.305	788.957	0.216	0.092	0.0	2	countertop
labelme_tyvaihcwznonioe.jpg	9	2.545	0.458	1165.780	735.255	0.277	0.100	0.0	8	toothpaste
