stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_agctjiqflyqiupzx.jpg	1	0.309	0.308	1389.915	705.360	0.222	0.124	0.0	10	sink
sun_agctjiqflyqiupzx.jpg	1	0.309	0.308	1389.915	705.360	0.222	0.124	0.0	13	worktop
sun_agctjiqflyqiupzx.jpg	2	0.642	0.283	1502.910	658.500	0.207	0.105	0.0	7	pot
sun_agctjiqflyqiupzx.jpg	3	1.117	0.225	1647.740	827.480	0.272	0.149	0.0	2	cabinet
sun_agctjiqflyqiupzx.jpg	3	1.117	0.225	1647.740	827.480	0.272	0.149	0.0	11	stool
sun_agctjiqflyqiupzx.jpg	4	1.384	0.233	1041.380	743.610	0.199	0.084	0.0	8	range
sun_agctjiqflyqiupzx.jpg	5	1.634	0.283	1013.445	652.415	0.210	0.090	0.0	8	range
sun_agctjiqflyqiupzx.jpg	6	1.925	0.225	994.680	647.810	0.207	0.092	0.0	8	range
sun_agctjiqflyqiupzx.jpg	7	2.167	0.208	1076.090	554.240	0.230	0.141	0.0	2	cabinet
sun_agctjiqflyqiupzx.jpg	7	2.167	0.208	1076.090	554.240	0.230	0.141	0.0	3	extractor hood
sun_agctjiqflyqiupzx.jpg	8	2.417	0.233	1325.202	655.725	0.194	0.132	0.0	12	window
sun_agctjiqflyqiupzx.jpg	9	2.675	0.325	1321.820	713.000	0.146	0.047	0.0	10	sink
sun_agctjiqflyqiupzx.jpg	9	2.675	0.325	1321.820	713.000	0.146	0.047	0.0	13	worktop
