stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_agldadusrezhmyva.jpg	1	0.261	0.200	1428.632	893.868	0.300	0.181	0.0	7	cutting board
sun_agldadusrezhmyva.jpg	1	0.261	0.200	1428.632	893.868	0.300	0.181	0.0	13	food
sun_agldadusrezhmyva.jpg	1	0.261	0.200	1428.632	893.868	0.300	0.181	0.0	18	kitchen island
sun_agldadusrezhmyva.jpg	2	0.478	0.250	1313.533	847.017	0.094	0.049	0.0	2	bottle
sun_agldadusrezhmyva.jpg	2	0.478	0.250	1313.533	847.017	0.094	0.049	0.0	5	cabinet
sun_agldadusrezhmyva.jpg	2	0.478	0.250	1313.533	847.017	0.094	0.049	0.0	10	faucet
sun_agldadusrezhmyva.jpg	3	0.753	0.192	1176.965	778.975	0.197	0.088	0.0	23	sink
sun_agldadusrezhmyva.jpg	3	0.753	0.192	1176.965	778.975	0.197	0.088	0.0	30	worktop
sun_agldadusrezhmyva.jpg	4	0.961	0.283	1320.928	886.480	0.131	0.054	0.0	2	bottle
sun_agldadusrezhmyva.jpg	4	0.961	0.283	1320.928	886.480	0.131	0.054	0.0	5	cabinet
sun_agldadusrezhmyva.jpg	4	0.961	0.283	1320.928	886.480	0.131	0.054	0.0	10	faucet
sun_agldadusrezhmyva.jpg	4	0.961	0.283	1320.928	886.480	0.131	0.054	0.0	15	glass
sun_agldadusrezhmyva.jpg	4	0.961	0.283	1320.928	886.480	0.131	0.054	0.0	18	kitchen island
sun_agldadusrezhmyva.jpg	5	1.270	0.292	1531.590	884.385	0.191	0.078	0.0	1	basket
sun_agldadusrezhmyva.jpg	5	1.270	0.292	1531.590	884.385	0.191	0.078	0.0	18	kitchen island
sun_agldadusrezhmyva.jpg	6	1.578	0.200	1567.142	747.055	0.166	0.063	0.0	17	kettle
sun_agldadusrezhmyva.jpg	6	1.578	0.200	1567.142	747.055	0.166	0.063	0.0	25	stove
sun_agldadusrezhmyva.jpg	7	1.811	0.200	1190.068	711.038	0.136	0.048	0.0	11	figurine
sun_agldadusrezhmyva.jpg	7	1.811	0.200	1190.068	711.038	0.136	0.048	0.0	29	window
sun_agldadusrezhmyva.jpg	8	2.028	0.200	1122.050	717.148	0.206	0.094	0.0	12	flowers
sun_agldadusrezhmyva.jpg	8	2.028	0.200	1122.050	717.148	0.206	0.094	0.0	29	window
sun_agldadusrezhmyva.jpg	9	2.245	0.175	1069.255	701.235	0.144	0.056	0.0	12	flowers
sun_agldadusrezhmyva.jpg	9	2.245	0.175	1069.255	701.235	0.144	0.056	0.0	29	window
sun_agldadusrezhmyva.jpg	10	2.436	0.300	1159.180	677.572	0.141	0.055	0.0	11	figurine
sun_agldadusrezhmyva.jpg	10	2.436	0.300	1159.180	677.572	0.141	0.055	0.0	29	window
sun_agldadusrezhmyva.jpg	11	2.761	0.242	1097.965	650.615	0.176	0.104	0.0	12	flowers
sun_agldadusrezhmyva.jpg	11	2.761	0.242	1097.965	650.615	0.176	0.104	0.0	29	window
