Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-135_task-EyeTracking_physio	1	-14681.834	-14515.167	166.667	1316.648	885.525	0.209	0.109	0.417	0.528
sub-135_task-EyeTracking_physio	1	-13906.811	-13790.150	116.661	1631.520	679.065	3.492	29.334	7.824	10.727
sub-135_task-EyeTracking_physio	1	-13548.480	-13131.799	416.681	2341.620	1668.947	5.869	17.547	18.522	3.392
sub-135_task-EyeTracking_physio	1	-13106.799	-12831.786	275.013	2310.975	1106.505	0.132	0.073	0.435	0.370
sub-135_task-EyeTracking_physio	1	-11006.741	-10765.068	241.673	1441.945	1198.975	1.139	2.828	1.502	4.188
sub-135_task-EyeTracking_physio	1	-9915.060	-9798.390	116.670	1967.735	1628.665	NaN	1.658	0.534	3.810
sub-135_task-EyeTracking_physio	1	-9765.056	-9423.373	341.683	1277.035	1263.555	0.184	0.124	0.329	0.822
sub-135_task-EyeTracking_physio	1	-9390.048	-8981.706	408.342	1327.105	802.780	0.229	0.138	0.426	0.757
sub-135_task-EyeTracking_physio	1	-8965.038	-8773.366	191.672	1361.160	777.530	7.874	8.174	10.142	7.183
sub-135_task-EyeTracking_physio	1	-8656.696	-7731.676	925.020	1348.555	818.370	5.584	41.555	19.334	7.706
sub-135_task-EyeTracking_physio	1	-7690.009	-7356.666	333.343	1704.485	1556.832	4.066	18.411	19.685	4.512
sub-135_task-EyeTracking_physio	1	-6148.300	-5956.641	191.659	1306.680	673.385	0.320	0.280	0.503	1.742
sub-135_task-EyeTracking_physio	1	-5831.638	-5506.626	325.012	1256.835	670.635	0.200	0.197	0.326	1.231
sub-135_task-EyeTracking_physio	1	-4956.613	-4764.945	191.668	1412.315	832.360	0.212	0.141	0.294	0.837
sub-135_task-EyeTracking_physio	1	-4723.274	-4448.267	275.007	1318.210	1484.075	0.214	0.203	0.491	0.911
sub-135_task-EyeTracking_physio	1	-4406.600	-4231.594	175.006	431.080	1403.575	0.172	0.065	0.261	0.476
sub-135_task-EyeTracking_physio	1	-4181.594	-3173.238	1008.356	1271.590	746.945	0.194	0.124	0.671	0.782
sub-135_task-EyeTracking_physio	1	-2831.562	-2614.891	216.671	1269.722	639.740	4.973	13.466	8.231	8.710
sub-135_task-EyeTracking_physio	1	-1648.201	-1431.526	216.675	1634.797	1483.068	0.282	0.220	0.819	0.830
sub-135_task-EyeTracking_physio	1	-1389.861	-1131.523	258.338	1298.405	772.600	0.181	0.177	0.612	0.745
sub-135_task-EyeTracking_physio	1	-1106.523	443.516	1550.039	1293.267	740.245	0.175	0.150	0.828	0.694
sub-135_task-EyeTracking_physio	1	476.850	668.523	191.673	1060.680	846.625	0.090	0.049	0.378	0.375
sub-135_task-EyeTracking_physio	1	685.190	935.198	250.008	974.482	892.065	0.100	0.054	0.353	0.367
sub-135_task-EyeTracking_physio	1	960.198	1651.880	691.682	973.060	553.925	0.256	0.223	0.876	0.964
sub-135_task-EyeTracking_physio	1	1693.550	1910.215	216.665	1347.602	922.125	0.214	0.099	0.459	0.471
sub-135_task-EyeTracking_physio	1	1943.556	2168.559	225.003	1486.100	908.190	0.212	0.055	0.433	0.324
sub-135_task-EyeTracking_physio	1	2193.562	2376.899	183.337	1621.023	874.610	0.203	0.050	0.463	0.188
sub-135_task-EyeTracking_physio	1	2418.566	3026.917	608.351	1966.585	1350.195	4.925	9.033	4.468	12.410
sub-135_task-EyeTracking_physio	2	-1843.949	-1618.944	225.005	1292.015	747.855	0.205	0.077	0.499	0.392
sub-135_task-EyeTracking_physio	2	-1485.599	297.767	1783.366	1287.148	716.120	2.588	12.187	18.295	9.868
sub-135_task-EyeTracking_physio	2	414.437	781.118	366.681	972.520	924.660	0.114	0.051	0.459	0.276
sub-135_task-EyeTracking_physio	2	814.450	1131.123	316.673	988.268	698.533	0.095	0.053	0.265	0.523
