stimulus name	fixNr	startT	duration	X (pix)	Y (pix)	RMS	BCEA	data loss (%)	AOI nr	AOI name
sun_aisuhvwdvarrjlni.jpg	1	0.468	0.233	1196.638	657.602	0.101	0.034	0.0	13	faucet
sun_aisuhvwdvarrjlni.jpg	1	0.468	0.233	1196.638	657.602	0.101	0.034	0.0	34	window
sun_aisuhvwdvarrjlni.jpg	2	0.726	0.233	985.277	665.892	0.109	0.036	0.0	11	door
sun_aisuhvwdvarrjlni.jpg	3	0.985	0.533	1039.850	843.518	0.271	0.080	0.0	2	bottle
sun_aisuhvwdvarrjlni.jpg	3	0.985	0.533	1039.850	843.518	0.271	0.080	0.0	11	door
sun_aisuhvwdvarrjlni.jpg	3	0.985	0.533	1039.850	843.518	0.271	0.080	0.0	21	plant
sun_aisuhvwdvarrjlni.jpg	3	0.985	0.533	1039.850	843.518	0.271	0.080	0.0	33	vase
sun_aisuhvwdvarrjlni.jpg	4	1.543	0.300	965.545	861.842	0.305	0.077	0.0	25	refrigerator
sun_aisuhvwdvarrjlni.jpg	4	1.543	0.300	965.545	861.842	0.305	0.077	0.0	29	table
sun_aisuhvwdvarrjlni.jpg	4	1.543	0.300	965.545	861.842	0.305	0.077	0.0	30	trash can
sun_aisuhvwdvarrjlni.jpg	5	1.868	0.300	1073.500	793.070	0.161	0.056	0.0	21	plant
sun_aisuhvwdvarrjlni.jpg	5	1.868	0.300	1073.500	793.070	0.161	0.056	0.0	24	range
sun_aisuhvwdvarrjlni.jpg	6	2.201	0.317	1298.830	670.875	0.111	0.028	0.0	16	knife set
sun_aisuhvwdvarrjlni.jpg	6	2.201	0.317	1298.830	670.875	0.111	0.028	0.0	31	tray
sun_aisuhvwdvarrjlni.jpg	7	2.701	0.267	1235.005	647.845	0.135	0.053	0.0	22	plate
