Subject	RunNr	FixStart	FixEnd	FixDur	XPos	YPos	RMSxy	BCEA	FixRangeX	FixRangeY
sub-026_task-EyeTracking_physio	1	-11052.677	-10411.000	641.677	1273.110	736.315	0.168	0.163	0.354	1.315
sub-026_task-EyeTracking_physio	1	-10210.993	-9827.649	383.344	1273.953	751.295	0.173	0.145	0.483	0.655
sub-026_task-EyeTracking_physio	1	-9360.978	-9177.635	183.343	1283.830	870.053	0.114	0.056	0.197	0.555
sub-026_task-EyeTracking_physio	1	-8760.963	-8644.292	116.671	1285.950	847.327	0.099	0.023	0.188	0.179
sub-026_task-EyeTracking_physio	1	-8619.292	-8402.622	216.670	1272.943	739.965	0.166	0.073	0.245	0.781
sub-026_task-EyeTracking_physio	1	-8369.286	-7185.929	1183.357	1274.008	744.298	0.140	0.284	0.647	1.259
sub-026_task-EyeTracking_physio	1	-7152.598	-6994.259	158.339	1671.120	897.735	0.130	0.054	0.285	0.327
sub-026_task-EyeTracking_physio	1	-6960.926	-6769.253	191.673	1319.375	795.380	0.135	0.048	0.277	0.410
sub-026_task-EyeTracking_physio	1	-6702.587	-6585.918	116.669	2274.167	1254.455	0.121	0.095	0.235	0.534
sub-026_task-EyeTracking_physio	1	-6535.915	-6252.577	283.338	3450.663	1663.670	1.459	6.395	6.716	2.256
sub-026_task-EyeTracking_physio	1	-6102.574	-6002.568	100.006	1404.727	871.368	0.145	0.039	0.221	0.369
sub-026_task-EyeTracking_physio	1	-5985.901	-3635.855	2350.046	1269.263	756.545	0.122	0.090	0.837	0.785
sub-026_task-EyeTracking_physio	1	-3402.514	-3144.177	258.337	1287.750	754.685	0.099	0.035	0.159	0.528
sub-026_task-EyeTracking_physio	1	-3110.841	-2827.501	283.340	1380.065	758.457	0.122	0.038	0.184	0.449
sub-026_task-EyeTracking_physio	1	-2810.835	-2669.164	141.671	1445.090	763.965	0.220	0.118	0.369	0.631
sub-026_task-EyeTracking_physio	1	-2644.165	-1002.463	1641.702	1275.905	763.385	0.119	0.093	0.568	0.582
sub-026_task-EyeTracking_physio	1	-594.124	-477.452	116.672	1273.892	816.602	0.121	0.063	0.237	0.420
sub-026_task-EyeTracking_physio	1	-460.786	239.226	700.012	1275.745	750.025	0.124	0.110	0.358	0.794
sub-026_task-EyeTracking_physio	1	264.229	372.561	108.332	1212.055	795.830	0.160	0.032	0.129	0.472
sub-026_task-EyeTracking_physio	1	405.897	572.569	166.672	1039.215	558.433	0.124	0.046	0.245	0.514
sub-026_task-EyeTracking_physio	1	597.568	914.237	316.669	1324.215	799.362	0.198	0.058	0.221	0.828
sub-026_task-EyeTracking_physio	1	922.577	1114.246	191.669	1341.860	829.355	0.208	0.054	0.213	0.574
sub-026_task-EyeTracking_physio	1	1305.910	1464.253	158.343	1349.435	811.195	0.214	0.136	0.250	1.055
sub-026_task-EyeTracking_physio	1	1472.587	1730.925	258.338	1381.910	810.260	0.173	0.049	0.184	0.698
